"Código_del_Área","Denominación_del_Área","Código_de_la_Dirección_General","Denominación_de_la_Dirección_General","Clasificación_Orgánica","Denominación_de_la_Clasificación_Orgnánica","Programa_de_Gasto","Denominación_del_Programa_de_Gasto","Clasificación_Económica","Descripción_de_la_Claasificación_Económica","Créditos_Iniciales","Créditos_Totales_Consignados","Gastos_Autorizados","Disposiciones_ó_Compromisos","Obligaciones_Reconocidas","Pagos_Realizados"
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70217,"Dirección General del Distrito Norte",33801,"FIESTAS POPULARES Y FESTEJOS",22601,"ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS",3000.00,658.00,425.00,425.00,425.00,425.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70217,"Dirección General del Distrito Norte",33801,"FIESTAS POPULARES Y FESTEJOS",22609,"ACTIVIDADES CULTURALES Y DEPORTIVAS",42050.31,44392.31,44391.61,44391.61,24432.32,12391.61
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70217,"Dirección General del Distrito Norte",92000,"ADMINISTRACIÓN GENERAL",22701,"SEGURIDAD",52734.22,52734.22,49037.55,49037.55,7416.30,7416.30
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70217,"Dirección General del Distrito Norte",92000,"ADMINISTRACIÓN GENERAL",6250000,"MOBILIARIO Y ENSERES",0.00,2625.91,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70217,"Dirección General del Distrito Norte",92012,"EDIFICIOS MUNICIPALES",6320000,"EDIFICIOS Y OTRAS CONSTRUCCIONES",0.00,29203.83,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70217,"Dirección General del Distrito Norte",92401,"PARTICIPACIÓN CIUDADANA",48900,"SUBVENCIÓN LIBRE CONCURRENCIA",53000.00,53000.00,1448.55,1448.55,1448.55,1448.55
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",60902,"INVERSIÓN NUEVA EN JUEGOS INFANTILES Y DE MAYORES",6000.00,6000.00,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",60905,"INVERSIÓN NUEVA EN MOBILIARIO URBANO",6739.86,6739.86,2150.12,2150.12,2150.12,2150.12
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",60951,"INVERSIÓN NUEVA EN VIALES-PROGRAMA DECIDE",29667.00,29667.00,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",60952,"INVERSIÓN NUEVA JUEGOS INFANT. Y  MAYORES. PROGRAMA DECIDE",29667.00,29667.00,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",6110000,"REPOSICIÓN INFRAESTRUCTURA. EN VIAS PUBLICAS",0.00,265.71,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",6110009,"REPOSICIÓN DE VIALES",0.00,157.99,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",6120006,"JUEGOS INFANTILES",0.00,115.07,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",6190006,"OBRAS DE PAVIMENTACION",0.00,905.50,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",6190007,"REPOSICION DE INFRAESTRUCTURAS DE CARACTER GENERAL",0.00,2260.37,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",61901,"INVERSIÓN DE REHABILITACIÓN DE VIALES",52716.98,52716.98,4324.11,4324.11,2174.00,2174.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",61902,"INVERSIÓN DE REPOSICIÓN DE JUEGOS INFANTILES Y DE MAYORES",16000.00,16000.00,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",61951,"INVERSIÓN DE REHABILITACIÓN DE VIALES. PROGRAMA DECIDE",29667.00,29667.00,5917.15,5917.15,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",61952,"INVERSIÓN REPOSIC. JUEGOS INFANT. Y MAYORES. PROGRAMA DECIDE",29667.00,29667.00,39714.46,39714.46,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",15325,"#N/A",6110000,"REPOSICIÓN INFRAESTRUCTURA. EN VIAS PUBLICAS",0.00,2417.87,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",32101,"CREACIÓN Y CONSERVACIÓN DE CENTROS DOCENTES. PREESCOLAR, INFANTIL, PRIMARIA.",62250,"NVERSIÓN NUEVA EDIFICIOS Y OTRAS CONSTRUC. PROGRAMA DECIDE",42610.26,42610.26,38803.16,38803.16,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",32101,"CREACIÓN Y CONSERVACIÓN DE CENTROS DOCENTES. PREESCOLAR, INFANTIL, PRIMARIA.",63250,"INVERSION REHABIL. EDIFIC. Y OTRAS CONSTRUCC.PROGRAMA DECIDE",42610.26,42610.26,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",33402,"OCIO Y TIEMPO LIBRE",22199,"OTROS SUMINISTROS",500.00,500.00,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",33402,"OCIO Y TIEMPO LIBRE",22300,"TRANSPORTES",500.00,500.00,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",33402,"OCIO Y TIEMPO LIBRE",22400,"PRIMAS DE SEGUROS",500.00,500.00,1796.18,1796.18,1796.18,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",33402,"OCIO Y TIEMPO LIBRE",22601,"ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS",1000.00,1000.00,174.24,174.24,174.24,174.24
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",33402,"OCIO Y TIEMPO LIBRE",22602,"PUBLICIDAD Y PROPAGANDA",15800.00,15800.00,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",33402,"OCIO Y TIEMPO LIBRE",22609,"ACTIVIDADES CULTURALES Y DEPORTIVAS",104970.26,104970.26,34947.06,34947.06,17623.37,16413.13
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",33402,"OCIO Y TIEMPO LIBRE",22699,"OTROS GASTOS DIVERSOS",10050.99,10050.99,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",33402,"OCIO Y TIEMPO LIBRE",22701,"SEGURIDAD",15000.00,15000.00,16881.27,16881.27,6246.75,4094.25
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",33402,"OCIO Y TIEMPO LIBRE",22799,"OTROS TRAB. REALIZADOS OTRAS EMPR.Y PROF. TALLERES DISTRITOS",347738.03,347738.03,271536.39,271536.39,204907.58,166774.07
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",33402,"OCIO Y TIEMPO LIBRE",48900,"SUBVENCIÓN LIBRE CONCURRENCIA",113500.00,113500.00,79657.24,79657.24,10765.00,2638.63
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",33402,"OCIO Y TIEMPO LIBRE",6120000,"JUEGOS INFANTILES /MAYORES (REPOSICIÓN)",0.00,122.79,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",33801,"FIESTAS POPULARES Y FESTEJOS",22601,"ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS",500.00,500.00,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70218,"Dirección General del Distrito San Pablo-Santa Justa",92000,"ADMINISTRACIÓN GENERAL",6260109,"EQUIPOS INFORMATICOS",0.00,155.09,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",60901,"INVERSIÓN NUEVA EN VIALES",341450.24,341450.24,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",60902,"INVERSIÓN NUEVA EN JUEGOS INFANTILES Y DE MAYORES",22000.00,22000.00,16976.84,16976.84,16976.84,16976.84
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",60905,"INVERSION NUEVA EN MOBILIARIO URBANO",1000.00,1000.00,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",60951,"INVERSIÓN NUEVA EN VIALES-PROGRAMA DECIDE",91666.00,91666.00,23354.13,23354.13,22457.94,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",60952,"INVERSIÓN NUEVA JUEGOS INFANT. Y  MAYORES. PROGRAMA DECIDE",41666.00,41666.00,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",60955,"INVERSION NUEVA EN MOBILIARIO URBANO.PARTICIPACION CIUDADANA",0.00,0.00,15832.00,15832.00,15224.08,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",60958,"INVERSION NUEVA EN ARBOLADO.PARTICIPACION CIUDADANA",0.00,0.00,2215.23,2215.23,2129.98,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",60999,"OTRAS INVERSI. NUEVAS EN INFRAEST. Y BIENES DEST.  AL USO GR",1784.00,1784.00,21554.58,21554.58,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",6110000,"REPOSICIÓN INFRAESTRUCTURA. EN VIAS PUBLICAS",0.00,2543.23,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",6110009,"REPOSICIÓN DE VIALES",0.00,20.44,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",61901,"INVERSIÓN DE REHABILITACIÓN DE VIALES",140000.00,140000.00,5668.28,5668.28,5417.59,5417.59
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",61951,"INVERSIÓN DE REHABILITACIÓN DE VIALES. PROGRAMA DECIDE",81666.00,81666.00,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",61952,"INVERSIÓN REPOSIC. JUEGOS INFANT. Y MAYORES. PROGRAMA DECIDE",41666.00,41666.00,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",32101,"CREACIÓN Y CONSERVACIÓN DE CENTROS DOCENTES. PREESCOLAR, INFANTIL, PRIMARIA.",61902,"OTRAS INV.DE REPOSICION EN JUEGOS INFANTILES Y DE MAYORES",0.00,0.00,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",32101,"CREACIÓN Y CONSERVACIÓN DE CENTROS DOCENTES. PREESCOLAR, INFANTIL, PRIMARIA.",62200,"INVERSIÓN NUEVA EN EDIFICIOS Y OTRAS CONSTRUCCIONES",25000.00,25000.00,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",32101,"CREACIÓN Y CONSERVACIÓN DE CENTROS DOCENTES. PREESCOLAR, INFANTIL, PRIMARIA.",62250,"NVERSIÓN NUEVA EDIFICIOS Y OTRAS CONSTRUC. PROGRAMA DECIDE",59803.87,59803.87,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",32101,"CREACIÓN Y CONSERVACIÓN DE CENTROS DOCENTES. PREESCOLAR, INFANTIL, PRIMARIA.",63250,"INVERSION REHABIL. EDIFIC. Y OTRAS CONSTRUCC.PROGRAMA DECIDE",59803.87,59803.87,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",32603,"APOYO MEJORA DEL NIVEL EDUCATIVO",48900,"SUBVENCIÓN LIBRE CONCURRENCIA",6000.00,6000.00,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",33402,"OCIO Y TIEMPO LIBRE",22609,"ACTIVIDADES CULTURALES Y DEPORTIVAS",126203.42,126203.42,114430.91,114430.91,93659.71,81637.94
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",33402,"OCIO Y TIEMPO LIBRE",22699,"OTROS GASTOS DIVERSOS",8000.00,8000.00,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",33402,"OCIO Y TIEMPO LIBRE",22799,"OTROS TRAB. REALIZADOS OTRAS EMPR.Y PROF. TALLERES DISTRITOS",380000.00,380000.00,245245.14,245245.14,216230.00,216230.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",33402,"OCIO Y TIEMPO LIBRE",48900,"SUBVENCIÓN LIBRE CONCURRENCIA",30000.00,30000.00,12902.85,12902.85,902.85,902.85
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",33410,"PLAN INTEGRAL TORREBLANCA",22609,"ACTIVIDADES CULTURALES Y DEPORTIVAS",5625.00,5625.00,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",33410,"PLAN INTEGRAL TORREBLANCA",22699,"OTROS GASTOS DIVERSOS",1875.00,1875.00,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",33410,"PLAN INTEGRAL TORREBLANCA",22799,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",7500.00,7500.00,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",33410,"PLAN INTEGRAL TORREBLANCA",62200,"INVERSIÓN NUEVA EN EDIFICIOS Y OTRAS CONSTRUCCIONES",1500.00,1500.00,0.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",33410,"PLAN INTEGRAL TORREBLANCA",63500,"INVERSION DE REPOSICION DE MOBILIARIO Y ENSERES",3500.00,3500.00,2200.30,2200.30,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",33801,"FIESTAS POPULARES Y FESTEJOS",22601,"ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS",500.00,500.00,457.16,457.16,427.68,427.68
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",33801,"FIESTAS POPULARES Y FESTEJOS",22799,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",39500.00,39500.00,22477.50,22477.50,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",33801,"FIESTAS POPULARES Y FESTEJOS",48900,"SUBVENCIÓN LIBRE CONCURRENCIA",9000.00,9000.00,9000.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",92000,"ADMINISTRACIÓN GENERAL",22699,"OTROS GASTOS DIVERSOS",1000.00,1000.00,217.56,217.56,72.02,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",92000,"ADMINISTRACIÓN GENERAL",22701,"SEGURIDAD",45000.00,45000.00,37035.06,37035.06,15721.65,14802.42
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",92000,"ADMINISTRACIÓN GENERAL",62500,"INVERSIÓN NUEVA EN MOBILIARIO Y ENSERES",5000.00,5000.00,3533.07,3533.07,1010.77,1010.77
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70219,"Dirección General del Distrito Este-Alcosa-Torreblanca",92401,"PARTICIPACIÓN CIUDADANA",48900,"SUBVENCIÓN LIBRE CONCURRENCIA",70000.00,70000.00,40000.00,0.00,0.00,0.00
7,"ÁREA DE EDUCACIÓN, PARTICIPACIÓN CIUDADANA Y EDIFICIOS MUNICIPALES",702,"DISTRITOS MUNICIPALES",70220,"Dirección General del Distrito Bellavista-La Palmera",15321,"PAVIMENTACIÓN DE VÍAS PÚBLICAS",60901,"INVERSIÓN NUEVA EN VIALES",10000.00,10000.00,0.00,0.00,0.00,0.00
