"Ejercicio","TipoVehículo","MarcaModelo","NumBastidor","Tipo_dato","Cantidad_dato","tipoBeneficio","desc_tipo_beneficio","porcentajeBeneficio"
2017,"TURISMO","MAZDA MAZDA 2","JMZDE145280139210","C.F.V.","11.19",,,
2017,"TURISMO","PEUGEOT 308","VF34C5FWC55121917","C.F.V.","11.57","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","PEUGEOT 207","VF3WE8FSC34290511","C.F.V.","10.73",,,
2017,"TURISMO","SEAT LEON 1.9","VSSZZZ1PZ7R025431","C.F.V.","12.89",,,
2017,"MOTOCICLETA","HONDA CBF600S","ZDCP38A06F080053","C.C","599",,,
2017,"TURISMO","OPEL ZAFIRA","W0L0AHM757G109621","C.F.V.","12.94",,,
2017,"TURISMO","FORD FIESTA","WF0DXXGAJD8A51632","C.F.V.","10.69",,,
2017,"TURISMO","VOLKSWAGEN JETTA 1.9","WVWZZZ1KZ6M827665","C.F.V.","12.89",,,
2017,"CAMION","CITROEN JUMPER 2.2","VF7ZARMPA17750720","CARGA","770",,,
2017,"TURISMO","MAZDA MAZDA3","JMZBK12Y281702316","C.F.V.","11.47",,,
2017,"TURISMO","SEAT LEON","VSSZZZ1PZ8R057597","C.F.V.","13.19",,,
2017,"TURISMO","HONDA CIVIC 5DR","SHHFK27607U060860","C.F.V.","12.5",,,
2017,"TURISMO","A.U.D.I. A4 TDI","WAUZZZ8E12A104475","C.F.V.","12.89",,,
2017,"TURISMO","TOYOTA AVENSIS 22 D4D 150 SE","SB1BA56L20E071941","C.F.V.","14.21",,,
2017,"TURISMO","A.U.D.I. A6","WAUZZZ4F08N119730","C.F.V.","13.19",,,
2017,"TURISMO","PEUGEOT 308","VF34C8FSC55153049","C.F.V.","10.73",,,
2017,"TURISMO","PEUGEOT 807","VF3EBRHKH13375283","C.F.V.","13.3","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","PEUGEOT 307 1.6","VF33HNFUC85045379","C.F.V.","11.59",,,
2017,"TURISMO","OPEL ASTRA","W0L0AHL0885044545","C.F.V.","12.01",,,
2017,"TURISMO","HONDA CRÑV","SHSRE67508U001180","C.F.V.","14.12",,,
2017,"MOTOCICLETA","DADYW REGAL RAPTOR","LFUE3JLA050000385","C.C","125",,,
2017,"TURISMO","CITROEN X7","VF7RDRHRH54005814","C.F.V.","13.3",,,
2017,"TURISMO","CITROEN XSARA PICASSO","VF7CHNFUC98283815","C.F.V.","11.59",,,
2017,"TURISMO","VOLKSWAGEN POLO","WVWZZZ9NZ8Y119750","C.F.V.","10.7",,,
2017,"TURISMO","RENAULT MODUS 1.5","VF1JP0F0537885047","C.F.V.","11.02",,,
2017,"MOTOCICLETA","YAMAHA XT600E","JYADJ021000027409","C.C","595",,,
2017,"TURISMO","SKODA FABIA","TMBCG65J383006253","C.F.V.","12.89",,,
2017,"TURISMO","PEUGEOT 308","VF34A9HXC55183959","C.F.V.","11.45",,,
2017,"TURISMO","RENAULT KANGOO 1.5","VF1KW0CB639618431","C.F.V.","11.02","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","KIA SPORTAGE","U6YJE55228L018062","C.F.V.","13.21",,,
2017,"TURISMO","SEAT CORDOBA 1.4","VSSZZZ6LZ6R567127","C.F.V.","10.7",,,
2017,"TURISMO","TOYOTA AURIS","SB1KD56E90F015787","C.F.V.","13.3",,,
2017,"CAMION","SSANGYONG RODIUS","KPTN0B1FS5P028974","CARGA","743","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"MOTOCICLETA","HONDA NSS250X","JH2MF08A37K102590","C.C","250",,,
2017,"TURISMO","FIAT MULTIPLA","ZFA18600002303795","C.F.V.","12.95",,,
2017,"MOTOCICLETA","GILERA GP 800","ZAPM5510000002061","C.C","839",,,
2017,"CAMION","FIAT DOBLO 1.3","ZFA22300005612372","CARGA","730",,,
2017,"TURISMO","SEAT LEON","VSSZZZ1PZ8R102519","C.F.V.","13.19",,,
2017,"TURISMO","PEUGEOT 207 5P SPORT HDI","VF3WC9HXC34358707","C.F.V.","11.45",,,
2017,"TURISMO","TOYOTA TOYOTA AURIS","NMTKD56E80R010462","C.F.V.","13.3",,,
2017,"CAMION","RENAULT PREMIUM 37018","VF624APD000001101","CARGA","10243",,,
2017,"TURISMO","PEUGEOT 308","VF34C9HZC55140891","C.F.V.","11.45",,,
2017,"TURISMO","FORD MONDEO","WF0EXXGBBE8R51797","C.F.V.","13.3",,,
2017,"TURISMO","OPEL ZAFIRA","W0L0AHM7562058680","C.F.V.","12.94",,,
2017,"TURISMO","VOLKSWAGEN GOLF","WVWZZZ1KZ8W259580","C.F.V.","13.25",,,
2017,"MOTOCICLETA","B.M.W. R 1200 GS","WB10303098ZU14370","C.C","1170",,,
2017,"TURISMO","CITROEN C4","VF7LC9HXC74816848","C.F.V.","11.47",,,
2017,"TURISMO","OPEL ZAFIRA","W0L0AHM758G052225","C.F.V.","12.94",,,
2017,"TURISMO","CITROEN C4","VF7LC9HXC74822661","C.F.V.","11.47",,,
2017,"TURISMO","OPEL ASTRA","W0L0AHL08650744492","C.F.V.","12.01",,,
2017,"TURISMO","FORD FIESTA","WF0HXXWPJH8A51091","C.F.V.","10.27",,,
2017,"MOTOCICLETA","GILERA NEXUS 250","ZAPM3530000005262","C.C","244",,,
2017,"TURISMO","HYUNDAI ACCENT","NLHCM41VP7Z035433","C.F.V.","11.18",,,
2017,"TURISMO","FORD FOCUS","WF0NXXWPDN4R27514","C.F.V.","12.3",,,
2017,"TURISMO","SEAT CORDOBA","VSSZZZ6LZ8R171008","C.F.V.","9.67",,,
2017,"TURISMO","VOLVO V50ÑM","YV1MW754182404344","C.F.V.","13.31",,,
2017,"CAMION","HYUNDAI TERRACAN","KMHNM81XP2U051250","CARGA","547",,,
2017,"CAMION","MERCEDES 413 CDI","WDB9046121R184815","CARGA","1260",,,
2017,"CAMION","VOLKSWAGEN TRANSPORTER 2.5","WV2ZZZ7HZ4X026787","CARGA","1135",,,
2017,"TURISMO","MERCEDES-BENZ C 220 CDI","WDD2040081A150465","C.F.V.","13.9",,,
2017,"TURISMO","NISSAN TIIDA","3N1FCAC11UK421915","C.F.V.","11.64",,,
2017,"TURISMO","FIAT SCUDO","ZFA22000012753904","C.F.V.","13.3",,,
2017,"MOTOCICLETA","KYMCO UANNON 125","RFBR3000071000753","C.C","124",,,
2017,"TURISMO","FORD FIESTA","WF0HXXGAJH7L02587","C.F.V.","11.47",,,
2017,"TURISMO","FORD C-MAX","WF0EXXGCDE7P53508","C.F.V.","12.3",,,
2017,"TURISMO","FIAT PUNTO","ZFA19900000304518","C.F.V.","10.03",,,
2017,"TURISMO","FORD MONDEO","WF0EXXGBBE8R48071","C.F.V.","13.3",,,
2017,"TURISMO","B.M.W. 325I A COUPE","WBAWE310X0PV91728","C.F.V.","19.96",,,
2017,"TURISMO","FORD MONDEO","WF05XXGBB56L22000","C.F.V.","14.09",,,
2017,"MOTOCICLETA","HONDA CBR 600 RR","JH2PC37A13M012409","C.C","599",,,
2017,"TURISMO","FORD FOCUS","WF05XXWPD56G49295","C.F.V.","12.3",,,
2017,"TURISMO","TOYOTA PRIUS","JTDKB20U503364477","C.F.V.","11.19","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","CITROEN C4","VF7LC9HYC74749730","C.F.V.","11.47",,,
2017,"TURISMO","SUZUKI SWIFT","TSMMZC11S00413697","C.F.V.","10.42",,,
2017,"TURISMO","FORD FOCUS","WF0PXXWPDP8A47980","C.F.V.","11.63",,,
2017,"TURISMO","CHEVROLET AVEO","KL1SA697J8B139668","C.F.V.","10.74",,,
2017,"CAMION","MERCEDES 111CDI","WDF63960313426741","CARGA","870",,,
2017,"MOTOCICLETA","HARLEY DAVIDSON FLHTI","5HD1FVW175Y682584","C.C","1449",,,
2017,"TURISMO","MAZDA MAZDA 2","JMZDE14J280115194","C.F.V.","10.51",,,
2017,"TURISMO","A.U.D.I. A4","WAUZZZ8K58N009263","C.F.V.","13.19",,,
2017,"TURISMO","HYUNDAI TUCSON","KMHJN81VP8U737948","C.F.V.","13.28",,,
2017,"TURISMO","SEAT ALTEA","VSSZZZ5PZ8R026466","C.F.V.","12.89",,,
2017,"TURISMO","CITROEN C3","VF7FC8HZC29095086","C.F.V.","10.74",,,
2017,"TURISMO","PEUGEOT 207","VF3WA9HXC33931228","C.F.V.","11.45",,,
2017,"TURISMO","SEAT ALTEA","VSSZZZ5PZ7R062847","C.F.V.","12.89",,,
2017,"CAMION","KIA KIA CARNIVAL","KNEMB754386226690","CARGA","730",,,
2017,"TURISMO","CITROEN XSARA PICASSO","VF7CH9HXC25794072","C.F.V.","11.47",,,
2017,"TURISMO","A.U.D.I. AUDI TT","TRUZZZ8NZX1020010","C.F.V.","12.42",,,
2017,"TURISMO","PEUGEOT 308","VF34A9HZC55048719","C.F.V.","11.45",,,
2017,"TURISMO","CITROEN XSARA PICASSO","VF7CH9HXC98286673","C.F.V.","11.47","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","PEUGEOT 207 1.4","VF3WCKFVC33965077","C.F.V.","10.56",,,
2017,"TURISMO","TOYOTA TOYOTA YARIS","VNKKL98370A279032","C.F.V.","10.28",,,
2017,"TURISMO","CITROEN XSARA","VF7CH9HXC98281691","C.F.V.","11.47",,,
2017,"TURISMO","LAND ROVER FREELANDER","SALLNFBE85A452890","C.F.V.","13.12",,,
2017,"TURISMO","CITROEN C4 HDI110","VF7LA9HYC74827585","C.F.V.","11.47",,,
2017,"TURISMO","VOLKSWAGEN TOUAREG","WVGZZZ7LZ8D037316","C.F.V.","19.84",,,
2017,"TURISMO","CITROEN C4 PICASSO","VF7UD9HZC45261935","C.F.V.","11.47",,,
2017,"TURISMO","OPEL CORSA","W0L0SDL6884305416","C.F.V.","10.02",,,
2017,"TURISMO","CITROEN XSARA PICASSO","VF7CHNFUC98292173","C.F.V.","11.59",,,
2017,"TURISMO","MAZDA MAZDA3","JMZBK14Z281687131","C.F.V.","11.63",,,
2017,"TURISMO","NISSAN ALMERA 1.5","SJNFAAN16U2622774","C.F.V.","11.19",,,
2017,"TURISMO","FORD FIESTA","WF0HXXWPJH8G51329","C.F.V.","11.63",,,
2017,"TURISMO","B.M.W. 525D MAN","WBANC51000CR29237","C.F.V.","17.89",,,
2017,"TURISMO","FIAT BRAVO","ZFA19800004031213","C.F.V.","12.95",,,
2017,"TURISMO","MERCEDES A 150","WDD1690311J459841","C.F.V.","11.2",,,
2017,"MOTOCICLETA","PIAGGIO X8 250 IE","ZAPM3640000007811","C.C","244",,,
2017,"TURISMO","TOYOTA TOYOTA AURIS","NMTKC56E30R019198","C.F.V.","10.59",,,
2017,"TURISMO","A.U.D.I. A3","WAUZZZ8P38A080111","C.F.V.","12.89",,,
2017,"CAMION","MERCEDES 111CDI","WDF63960113427945","CARGA","895",,,
2017,"CAMION","CITROEN BERLINGO","VF7GBRHYB94249414","CARGA","524",,,
2017,"TURISMO","FIAT 500","ZFA31200000095142","C.F.V.","10",,,
2017,"TURISMO","PEUGEOT 308","VF34C5FWC55113421","C.F.V.","11.57",,,
2017,"TURISMO","KIA CARENS","KNEFG52328K146596","C.F.V.","13.28","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","JAGUAR XF 2.7","SAJAA051097R08134","C.F.V.","18.83",,,
2017,"TURISMO","NISSAN QASHQAIÑJ10","SJNFCAJ10U1199451","C.F.V.","11.03",,,
2017,"TURISMO","FORD FIESTA","WF0HXXWPJH8G55005","C.F.V.","10.74",,,
2017,"TURISMO","FIAT 500","ZFA31200000094001","C.F.V.","10",,,
2017,"TURISMO","VOLKSWAGEN GOLF","WVWZZZ1KZ8M255635","C.F.V.","13.19",,,
2017,"CAMION","SANTANA ANIBAL","VSFPSW20V00101208","CARGA","1075",,,
2017,"TURISMO","SEAT IBIZA","VSSZZZ6LZ8R035384","C.F.V.","12.89",,,
2017,"TURISMO","CITROEN C4","VF7LC9HXC74841781","C.F.V.","11.47",,,
2017,"TURISMO","FORD FIESTA","WF0DXXGAJD7D89857","C.F.V.","10.74",,,
2017,"CAMION","NISSAN ATLEONÑTK395","VWANGFTK074019139","CARGA","1760",,,
2017,"TURISMO","B.M.W. Z4 2.0I ROADSTER","WBABZ110X0LJ75533","C.F.V.","13.3",,,
2017,"TURISMO","VOLKSWAGEN POLO","WVWZZZ9NZ8Y201794","C.F.V.","10.7",,,
2017,"TURISMO","PEUGEOT 308","VF34C9HZC55154492","C.F.V.","11.45",,,
2017,"TURISMO","FORD MONDEO","WF0EXXGBBE8A82688","C.F.V.","13.3",,,
2017,"TURISMO","FORD SÑMAXÑWA6","WF0SXXGBWS8A78870","C.F.V.","13.3",,,
2017,"TURISMO","SEAT ALTEA","VSSZZZ5PZ7R063919","C.F.V.","12.89","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"SEMIRREMOLQUE","ADRIA OPTIMA 440 TD","VY14258TDN0000396","CARGA","105",,,
2017,"CAMION","VOLKSWAGEN LT 46 CHASIS CAB","WV1ZZZ2DZXH004109","CARGA","920",,,
2017,"TURISMO","SEAT LEON 1.9 TDI 5V","VSSZZZ1MZYR005632","C.F.V.","12.89",,,
2017,"CICLOMOTOR","YAMAHA CS50Z","VTLSA22X000022139","C.C","49",,,
2017,"CICLOMOTOR","KYMCO VITALITY 50","RFBU3000071615458","C.C","49.4",,,
2017,"CICLOMOTOR","SUZUKI AY50X","VTTAA311300104492","C.C","49",,,
2017,"CICLOMOTOR","PIAGGIO TYPHOON-50 RST","ZAPC1900000025927","C.C","49",,,
2017,"REMOLQUE","ILEMO-HARDI TC'1082","IH21775","CARGA","1000","VA","VEHICULO AGRICOLA",100
2017,"TURISMO","FORD FIESTA","VS6AXXWPFASL92487","C.F.V.","9.39",,,
2017,"TURISMO","B.M.W. SERIE 3 316 I","WBACG11090KD86659","C.F.V.","11.63",,,
2017,"TURISMO","VOLKSWAGEN POLO 1.9 SDI 5V","WVWZZZ6NZYY644237","C.F.V.","12.89",,,
2017,"MOTOCICLETA","HONDA NSR75F","VTMDC02900E300380","C.C","74",,,
2017,"TURISMO","B.M.W. SERIE 5 520I","WBADD11000BN55736","C.F.V.","15.62",,,
2017,"TURISMO","RENAULT R. CLIO","VF1BB0A0F20405586","C.F.V.","9.55",,,
2017,"TURISMO","SEAT IBIZA 1.9 TDI 3P.","VSSZZZ6KZWR161049","C.F.V.","12.89",,,
2017,"TURISMO","NISSAN PRIMERA","SJNBAAP10U0497598","C.F.V.","11",,,
2017,"TURISMO","RENAULT R. MEGANE","VF1JA0G0C18736381","C.F.V.","13.31","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","PEUGEOT 206 3P XTD 1.9","VF32CWJZT40441873","C.F.V.","12.78",,,
2017,"TURISMO","FORD ESCORT 5P","WF0AXXBBAAWG05232","C.F.V.","12.3",,,
2017,"TURISMO","FORD FOCUS","WF0HXXWPDH8G75735","C.F.V.","13.31",,,
2017,"CAMION","MERCEDES-BENZ 515 CDI","WDB9061531N334027","CARGA","620",,,
2017,"TURISMO","SEAT IBIZA","VSSZZZ6LZ8R176845","C.F.V.","10.7",,,
2017,"TURISMO","FORD  FUSION.","WF0UXXGAJU3L33354","C.F.V.","10.74",,,
2017,"TURISMO","OPEL ZAFIRA","W0L0AHM7572127603","C.F.V.","12.94",,,
2017,"MOTOCICLETA","SUZUKI WVBM","JS1VS55A662112730","C.C","805",,,
2017,"TURISMO","HYUNDAI ATOS PRIME","MALAC51HP7M016849","C.F.V.","9.23",,,
2017,"CAMION","OPEL VIVARO","W0LJ7CJA67V626608","CARGA","753",,,
2017,"TURISMO","RENAULT MEGANE SCENIC","VF1JA050526950785","C.F.V.","12.78",,,
2017,"TURISMO","HYUNDAI I30","KMHDC51TP8U075573","C.F.V.","11.57",,,
2017,"TURISMO","MERCEDES BENZ CLK 200 KOMPRESSOR","WDB2093421F140952","C.F.V.","12.48",,,
2017,"TURISMO","PEUGEOT 307 SW PK HDI 136","VF33HRHRH83535081","C.F.V.","13.31","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","HYUNDAI MATRIX","KMHPN81VP4U164603","C.F.V.","9.96","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","FIAT BRAVO","ZFA19800004027658","C.F.V.","12.95",,,
2017,"CAMION","MERCEDES-BENZ 111CDI","WDF63960313143197","CARGA","870",,,
2017,"TURISMO","OPEL ASTRA","W0L0TGF4826036354","C.F.V.","12.01",,,
2017,"MOTOCICLETA","QINGQI QM125L-4B","LAEMD24007B970513","C.C","124",,,
2017,"TURISMO","TOYOTA AURIS","NMTKD56E30R011065","C.F.V.","13.3",,,
2017,"TURISMO","CITROEN C-CROSSER","VF7VV4HNH8U952073","C.F.V.","14.01",,,
2017,"TURISMO","PEUGEOT 407 ST CF HDI 110","VF36D9HZC21217100","C.F.V.","13.3",,,
2017,"TURISMO","FORD MONDEO","WF0EXXGBBE7U20770","C.F.V.","13.3",,,
2017,"MOTOCICLETA","PIAGGIO","ZAPM4430100003667","C.C","124",,,
2017,"TURISMO","CHEVROLET NUBIRA 2.0 D S.X","KL1NF19UJ7K726532","C.F.V.","13.28",,,
2017,"TURISMO","FORD FOCUS","WF0FXXWPDF1M34399","C.F.V.","11.63",,,
2017,"TURISMO","PEUGEOT 207","VF3WAKFVC34275214","C.F.V.","10.56",,,
2017,"MOTOCICLETA","PIAGGIO M62","ZAPM6220000002324","C.C","244",,,
2017,"TURISMO","OPEL CORSA","W0L0SDL6884086033","C.F.V.","9.93",,,
2017,"TURISMO","HYUNDAI I 30","KMHDC51CP8U016070","C.F.V.","10.74",,,
2017,"TURISMO","FORD FOCUS","WF0FXXWPDF3T08351","C.F.V.","11.63",,,
2017,"CAMION","KIA CARNIVAL 2.9","KNEUP751366764647","CARGA","555",,,
2017,"TURISMO","VOLKSWAGEN","WVGZZZ5NZ8W017331","C.F.V.","13.19","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","HYUNDAI SANTA FE","KMHSH81WP8U270695","C.F.V.","14.05",,,
2017,"TURISMO","VOLKSWAGEN GOLF 1.9","WVWZZZ1KZ6W159952","C.F.V.","12.89",,,
2017,"TURISMO","RENAULT GRAND SCENIC 1.5","VF1JMGED639265107","C.F.V.","11.02",,,
2017,"MOTOCICLETA","HONDA CB 600F","ZDCPC41A08F051099","C.C","599",,,
2017,"TURISMO","RENAULT MEGANE SCENIC","VF1JA050527326460","C.F.V.","12.78",,,
2017,"TURISMO","PEUGEOT 106 3P SPORT PAC","VF31CKFWU52664748","C.F.V.","10.57",,,
2017,"TURISMO","OPEL ZAFIRA","W0L0AHM757G149976","C.F.V.","12.94",,,
2017,"TURISMO","CHEVROLET AVEOÑKLAS","KL1SF697J8B113212","C.F.V.","10.74","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"MOTOCICLETA","KAWASAKI ER-6N","JKAER650AAA046999","C.C","649",,,
2017,"TURISMO","OPEL ASTRA","W0L0AHL4888071223","C.F.V.","12.01",,,
2017,"TURISMO","VOLKSWAGEN CALIFORNIA","WV2ZZZ7HZ8H139097","C.F.V.","16.48",,,
2017,"TURISMO","PEUGEOT 807 2.0","VF3EBRHKH13319231","C.F.V.","13.3",,,
2017,"TURISMO","SMART FORFWO COUPE","WME4513321K124776","C.F.V.","7.83",,,
2017,"MOTOCICLETA","YAMAHA","VTLSG162000026719","C.C","249.7",,,
2017,"MOTOCICLETA","ZONGSHRNG ZS125GY-A","LZSJCJL0865002165","C.C","124",,,
2017,"TURISMO","LANCIA PHEDRA","ZLA17900013299133","C.F.V.","14.01",,,
2017,"CAMION","RENAULT M2 30","VF640ACD000000895","CARGA","7560",,,
2017,"CICLOMOTOR","PEUGEOT","VGAG1AAP000508295","C.C","49",,,
2017,"CICLOMOTOR","YAMAHA TZR50","VTL4YV00000015491","C.C","49.7",,,
2017,"TRACTOR","JCB  3CX-4 E","1332138","C.F.V.","21.37",,,
2017,"REMOLQUE","ALVA RA27","VS999RA268P268001","CARGA","1600",,,
2017,"TURISMO","VOLKSWAGEN-GOLF","WVWZZZ1JZXB065763","C.F.V.","12.89",,,
2017,"CAMION","RENAULT RENAULT KANGOO","VF1KC0EAF19360829","CARGA","580","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","MERCEDES A140","WDB1680311J443283","C.F.V.","10.74",,,
2017,"TURISMO","RENAULT LAGUNA RN 1,8","VF1B56BK513079488","C.F.V.","12.47","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","FORD-MONDEO","WF0AXXGBBAXD46352","C.F.V.","12.31",,,
2017,"CAMION","MITSUBISHI-CANTER","TYBFE649C6DP00116","CARGA","320",,,
2017,"TURISMO","SEAT CORDOBA 1.9TDI 4P","VSSZZZ6KZWR166043","C.F.V.","12.89",,,
2017,"TURISMO","SEAT IBIZA 1.4 - 3P","VSSZZZ6KZXR268464","C.F.V.","10.7",,,
2017,"TURISMO","FORD FOCUS","WF0PXXGCDP8R32245","C.F.V.","12.3",,,
2017,"TURISMO","VOLKSWAGEN  POLO","WVWZZZ9NZ8Y184510","C.F.V.","9.67",,,
2017,"CICLOMOTOR","RIEJU","VTPRR14028","C.C","49.7",,,
2017,"CAMION","FIAT SCUDO COMBI","ZFA22000086133416","CARGA","893",,,
2017,"CAMION","SSANGYONG KORANDO","KPTL2B1DSYP075015","CARGA","685",,,
2017,"TURISMO","OPEL ZAFIRA","W0L0AHM758G054115","C.F.V.","12.94",,,
2017,"TURISMO","  KIA  CARENS  2.0","KNEFC525155415272","C.F.V.","11.62",,,
2017,"TURISMO","SEAT LEON 1.9 TDI","VSSZZZ1MZ6R009778","C.F.V.","12.89",,,
2017,"TURISMO","SUZUKI SWIFT","TSMMZC91S00203220","C.F.V.","10.03",,,
2017,"TURISMO","VOLKSWAGEN GOLF 1.9 TDI 4P 5V","WVWZZZ1KZ4W139254","C.F.V.","12.89",,,
2017,"CAMION","MERCEDES BENZ CH.S/TM1","WDB9525031K978180","CARGA","10220",,,
2017,"CAMION","MERCEDES BENZ 1823K","WDB9525021K974609","CARGA","9000",,,
2017,"CAMION","MERCEDES 1824","WDB9505031L234868","CARGA","10080",,,
2017,"CAMION","BURSTNER A647","ZFA24400007769989","CARGA","526",,,
2017,"TURISMO","VOLKSWAGEN GOLF","WVWZZZ1KZ8W315115","C.F.V.","12.89",,,
2017,"CAMION","VOLKSWAGEN CADDY 19 TDI","WV1ZZZ2KZ8X128812","CARGA","888",,,
2017,"CAMION","NISSAN NISSAN NAVARRA","VSKCVND40U0149979","CARGA","848",,,
2017,"TURISMO","VOLKSWAGEN SHARAN","WVWZZZ7MZ8V020155","C.F.V.","13.19",,,
2017,"TURISMO","FORD FOCUS","WF0XXXLUDX8A21489","C.F.V.","11.63",,,
2017,"TURISMO","SAAB 9-3","YS3FF41P181143212","C.F.V.","12.94",,,
2017,"MOTOCICLETA","YAMAHA FZ6ÑS","JYARJ142000008922","C.C","600",,,
2017,"TURISMO","CHEVROLET MATIZ","KL1KF484J8C456751","C.F.V.","6.83","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","RENAULT SCENIC","VF1JM1R0A36691171","C.F.V.","11.64",,,
2017,"TURISMO","SEAT LEON 1.9","VSSZZZ1MZ3R117974","C.F.V.","12.89",,,
2017,"MOTOCICLETA","SUZUKI GSR600","JS1B9111100119354","C.C","599",,,
2017,"TURISMO","FORD FOCUS","WF0PXXWPDP8C07672","C.F.V.","11.63",,,
2017,"TURISMO","OPEL CORSA","W0L0SDL0884246816","C.F.V.","10.02",,,
2017,"TURISMO","SEAT IBIZA 1.4","VSSZZZ6LZ6R107872","C.F.V.","9.67",,,
2017,"CAMION","FIAT DOBLO","ZFA22300005579759","CARGA","600","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"MOTOCICLETA","KAWASAKI ER-6F","JKAEX650AAA043420","C.C","649",,,
2017,"TURISMO","TOYOTA TOYOTA COROLLA VERSO","NMTEA16R60R144789","C.F.V.","15.18",,,
2017,"TURISMO","SEAT IBIZA","VSSZZZ6LZ8R151331","C.F.V.","9.67",,,
2017,"TURISMO","FIAT SEDICI","TSMFYB61S00174623","C.F.V.","12.95",,,
2017,"TURISMO","PEUGEOT 107 1.0","VF3PMCFAC88254022","C.F.V.","7.82",,,
2017,"TURISMO","FIAT FIAT PUNTO","ZFA19900000352224","C.F.V.","10.03",,,
2017,"TURISMO","OPEL ASTRA","W0L0AHL4888100042","C.F.V.","12.94",,,
2017,"TURISMO","MERCEDES-BENZ E220CDI","WDB2110081B320829","C.F.V.","13.9",,,
2017,"TURISMO","FORD S'MAX'WA6","WF0SXXGBWS8A84665","C.F.V.","13.3",,,
2017,"TURISMO","RENAULT MEGANE","VF1BM0F0528908098","C.F.V.","11.03",,,
2017,"TURISMO","VOLKSWAGEN GOLF 1 9 TDI","WVWZZZ1JZ1B070058","C.F.V.","12.89",,,
2017,"TURISMO","TOYOTA AVENSIS","SB153DBN00E028431","C.F.V.","13.3",,,
2017,"TURISMO","MERCEDES-BENZ E220CDI","WDB2110081B325197","C.F.V.","13.9",,,
2017,"TURISMO","CHEVROLET AVEO","KL1SF697J7B034726","C.F.V.","10.74",,,
2017,"TURISMO","CITROEN C4 1.4","VF7LAKFUC74852300","C.F.V.","10.56",,,
2017,"TURISMO","PEUGEOT 307 1.6","VF33BNFUC85128805","C.F.V.","11.59","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","FORD FIESTA","WF0HXXWPJH4Y74206","C.F.V.","10.74",,,
2017,"TURISMO","SUZUKI GRAND VITARA","JSAJTA74V00211060","C.F.V.","11.59",,,
2017,"TURISMO","PEUGEOT 207","VF3WC8HZC34280225","C.F.V.","10.62",,,
2017,"TURISMO","KIA SPORTAGE","U6YJE55228L013528","C.F.V.","13.21",,,
2017,"TURISMO","SEAT LEON","VSSZZZ1PZ8R115223","C.F.V.","12.89",,,
2017,"TURISMO","SEAT IBIZA","VSSZZZ6LZ8R176056","C.F.V.","12.89",,,
2017,"TURISMO","HYUNDAI GETZ","MALBT51GP7M049896","C.F.V.","9.23",,,
2017,"TURISMO","CITROEN C4PIHDI110CMPSX7","VF7UA9HZH45333124","C.F.V.","11.47",,,
2017,"CAMION","PEUGEOT BOXER","VF3YBBMVB11450034","CARGA","1240",,,
2017,"TURISMO","MERCEDES C 220","WDD2040081A178414","C.F.V.","13.9",,,
2017,"TURISMO","CITROEN N'C5 HDI 110 FAP","VF7RC9HZC76668094","C.F.V.","11.47",,,
2017,"TURISMO","VOLKSWAGEN POLO","WVWZZZ9NZ7Y234686","C.F.V.","9.67",,,
2017,"TURISMO","B.M.W. 118D","WBAUD71060P268679","C.F.V.","13.3",,,
2017,"TURISMO","MERCEDES C 220","WDD2042081F172564","C.F.V.","13.9","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","FIAT CROMA","ZFA19400002080177","C.F.V.","12.95",,,
2017,"TURISMO","SEAT IBIZA","VSSZZZ6LZ8R157245","C.F.V.","10.7",,,
2017,"TURISMO","HONDA CIVIC","SHHFK37608U011906","C.F.V.","14.12",,,
2017,"TURISMO","DACIA LOGAN","UU1KSD0M537171259","C.F.V.","11.64",,,
2017,"TURISMO","RENAULT LAGUNA","VF1BGRG0630165830","C.F.V.","12.78",,,
2017,"TURISMO","FORD FOCUS","WF0HXXWPDH8C25400","C.F.V.","11.63",,,
2017,"CAMION","MERCEDES-BENZ 111CDI","WDF63960113013914","CARGA","895",,,
2017,"MOTOCICLETA","YAMAHA YP250R","VTLSG162000034793","C.C","249",,,
2017,"TURISMO","FORD FOCUS","WF0GXXGCDG8C55859","C.F.V.","11.63",,,
