VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,SECCIO,PARTIT,NOM_PARTIT,VOTS
M,Eleccions Municipals                    ,2007,2,14,PFIV           ,FAMÍLIA I VIDA                                    ,5
M,Eleccions Municipals                    ,2007,2,14,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,58
M,Eleccions Municipals                    ,2007,2,14,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA - PROGÉS MUN.,347
M,Eleccions Municipals                    ,2007,2,14,RC             ,PARTIT REPUBLICÀ CATALÀ                           ,0
M,Eleccions Municipals                    ,2007,2,15,C S            ,CIUTADANS - PARTIDO DE LA CIUDADANIA              ,8
M,Eleccions Municipals                    ,2007,2,15,CIU            ,CONVERGÈNCIA I UNIÓ                               ,97
M,Eleccions Municipals                    ,2007,2,15,CUP - CAV      ,CANDIDATURA D UNITAT POPULAR - CAV                ,0
M,Eleccions Municipals                    ,2007,2,15,ESQUERRA-AM    ,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUN.    ,4
M,Eleccions Municipals                    ,2007,2,15,ICV-EUIA-EPM   ,INICIATIVA PER CATALUNYA VERDS - EUiA-EPM         ,18
M,Eleccions Municipals                    ,2007,2,15,PFIV           ,FAMÍLIA I VIDA                                    ,2
M,Eleccions Municipals                    ,2007,2,15,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,5
M,Eleccions Municipals                    ,2007,2,15,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA - PROGÉS MUN.,87
M,Eleccions Municipals                    ,2007,2,15,RC             ,PARTIT REPUBLICÀ CATALÀ                           ,1
M,Eleccions Municipals                    ,2007,2,16,C S            ,CIUTADANS - PARTIDO DE LA CIUDADANIA              ,22
M,Eleccions Municipals                    ,2007,2,16,CIU            ,CONVERGÈNCIA I UNIÓ                               ,18
M,Eleccions Municipals                    ,2007,2,16,CUP - CAV      ,CANDIDATURA D UNITAT POPULAR - CAV                ,3
M,Eleccions Municipals                    ,2007,2,16,ESQUERRA-AM    ,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUN.    ,28
M,Eleccions Municipals                    ,2007,2,16,ICV-EUIA-EPM   ,INICIATIVA PER CATALUNYA VERDS - EUiA-EPM         ,59
M,Eleccions Municipals                    ,2007,2,16,PFIV           ,FAMÍLIA I VIDA                                    ,2
M,Eleccions Municipals                    ,2007,2,16,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,21
M,Eleccions Municipals                    ,2007,2,16,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA - PROGÉS MUN.,177
M,Eleccions Municipals                    ,2007,2,16,RC             ,PARTIT REPUBLICÀ CATALÀ                           ,2
M,Eleccions Municipals                    ,2007,3,1,C S            ,CIUTADANS - PARTIDO DE LA CIUDADANIA              ,24
M,Eleccions Municipals                    ,2007,3,1,CIU            ,CONVERGÈNCIA I UNIÓ                               ,106
M,Eleccions Municipals                    ,2007,3,1,CUP - CAV      ,CANDIDATURA D UNITAT POPULAR - CAV                ,9
M,Eleccions Municipals                    ,2007,3,1,ESQUERRA-AM    ,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUN.    ,53
M,Eleccions Municipals                    ,2007,3,1,ICV-EUIA-EPM   ,INICIATIVA PER CATALUNYA VERDS - EUiA-EPM         ,63
M,Eleccions Municipals                    ,2007,3,1,PFIV           ,FAMÍLIA I VIDA                                    ,2
M,Eleccions Municipals                    ,2007,3,1,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,39
M,Eleccions Municipals                    ,2007,3,1,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA - PROGÉS MUN.,274
M,Eleccions Municipals                    ,2007,3,1,RC             ,PARTIT REPUBLICÀ CATALÀ                           ,2
M,Eleccions Municipals                    ,2007,3,2,C S            ,CIUTADANS - PARTIDO DE LA CIUDADANIA              ,21
M,Eleccions Municipals                    ,2007,3,2,CIU            ,CONVERGÈNCIA I UNIÓ                               ,91
M,Eleccions Municipals                    ,2007,3,2,CUP - CAV      ,CANDIDATURA D UNITAT POPULAR - CAV                ,5
M,Eleccions Municipals                    ,2007,3,2,ESQUERRA-AM    ,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUN.    ,42
M,Eleccions Municipals                    ,2007,3,2,ICV-EUIA-EPM   ,INICIATIVA PER CATALUNYA VERDS - EUiA-EPM         ,49
M,Eleccions Municipals                    ,2007,3,2,PFIV           ,FAMÍLIA I VIDA                                    ,1
M,Eleccions Municipals                    ,2007,3,2,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,46
M,Eleccions Municipals                    ,2007,3,2,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA - PROGÉS MUN.,188
M,Eleccions Municipals                    ,2007,3,2,RC             ,PARTIT REPUBLICÀ CATALÀ                           ,2
M,Eleccions Municipals                    ,2007,3,3,C S            ,CIUTADANS - PARTIDO DE LA CIUDADANIA              ,26
M,Eleccions Municipals                    ,2007,3,3,CIU            ,CONVERGÈNCIA I UNIÓ                               ,62
M,Eleccions Municipals                    ,2007,3,3,CUP - CAV      ,CANDIDATURA D UNITAT POPULAR - CAV                ,2
M,Eleccions Municipals                    ,2007,3,3,ESQUERRA-AM    ,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUN.    ,29
M,Eleccions Municipals                    ,2007,3,3,ICV-EUIA-EPM   ,INICIATIVA PER CATALUNYA VERDS - EUiA-EPM         ,53
M,Eleccions Municipals                    ,2007,3,3,PFIV           ,FAMÍLIA I VIDA                                    ,1
M,Eleccions Municipals                    ,2007,3,3,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,38
M,Eleccions Municipals                    ,2007,3,3,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA - PROGÉS MUN.,217
M,Eleccions Municipals                    ,2007,3,3,RC             ,PARTIT REPUBLICÀ CATALÀ                           ,0
M,Eleccions Municipals                    ,2007,3,4,C S            ,CIUTADANS - PARTIDO DE LA CIUDADANIA              ,10
M,Eleccions Municipals                    ,2007,3,4,CIU            ,CONVERGÈNCIA I UNIÓ                               ,34
M,Eleccions Municipals                    ,2007,3,4,CUP - CAV      ,CANDIDATURA D UNITAT POPULAR - CAV                ,6
M,Eleccions Municipals                    ,2007,3,4,ESQUERRA-AM    ,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUN.    ,7
M,Eleccions Municipals                    ,2007,3,4,ICV-EUIA-EPM   ,INICIATIVA PER CATALUNYA VERDS - EUiA-EPM         ,39
M,Eleccions Municipals                    ,2007,3,4,PFIV           ,FAMÍLIA I VIDA                                    ,0
