ID,ACTE,DESCRIPCIO,EMAIL_ACTE,WEB_ACTE,A_CARREC,LLOC,DATA_INI,DATA_FI,GRATUIT,PREU,HORA_INI,HORA_FI,IMATGE,DISTRICTE,TIPUS_ACTE,OBSERVACIONS,CICLE,DESCRIPCIOCICLE,CICLE_DATA_INI,CICLE_DATA_FI,DATA_PUB,X,Y,X_ETRS89,Y_ETRS89,LONGITUD,LATITUD,URL,LOCALITZACIO
95518,Xerrem: grups de conversa en català. Nivell avançat.,Literatura i poesia,bd6@terrassa.cat                                                                                    ,http://www.terrassa.cat/xerrem                                                                      ,CAL I VEU PRÒPIA,Biblioteca Districte 6 - BD6,17/11/2017,17/11/2017,T,,10:30:00,12:00:00,,6,,Gratuït. Més informació a la biblioteca i al telèfon 93 739 74 20,XERREM: GRUPS DE CONVERSA EN CATALÀ                                                                                                                                                                     ,"Grups de conversa a prop teu per parlar en català amb fluïdesa i seguretat.  Parlarem... de les qüestions que parla la gent quan es troba al carrer, en un bar, en una sala d espera...Qüestions habituals en què podem intervenir fàcilment: de nosaltres: del vestir, del menjar, del treball, del descans, de la salut...dels altres: de la família, dels amics i amigues, dels companys, de les veïnes... Del món: de la natura, del temps, dels animals, de les plantes, del mar, del clima, de l ecologia... del que necessitem: de la rutina diària, de l aigua, de la casa, de la feina, del transport, dels diners... del que ens agrada: de les aficions, de sortides i viatges, de festes, de jocs, dels espectacles. Aconseguiràs...  Conèixer i comunicar-te amb persones de llocs diversos amb un interès comú.  Parlar el català amb seguretat i confiança allà on vulguis. Fer nous amics i amigues.  Conèixer una mica més el país on vivim.  Tenir una experiència engrescadora.  Quant costa? Res. És gratuït. Jo m hi puc apuntar? Si ets major d edat i ja saps una mica de català, però encara no t atreveixes a seguir una conversa una mica llarga, no t hi pensis més: endavant! Com m hi puc apuntar? Per telèfon a cadascuna de les biblioteques o bé enviant un correu a xerremterrassa@)gmail.com Quan i on ho farem? A la bct.  Els dissabtes de 11:00 12:30h. A la bd2. Els dimarts i divendres de 16:30 a 18:00h. A la bd3. Els dilluns de 19:00h a 20:30h i els dimarts de 10:30h a 12:00h. A la bd4. Els dilluns i dimecres de 16h a 17.30h A la bd6. Els dimarts, dijous  i divendres de 10:30 a 12:00h.  Informa-te n al 93 789 45 89 (bct), 93 786 91 62 (bd2), 93 739 70 14 (bd3), 93 739 74 23 (bd4) i al 93 739 74 20 (bd6)",01/01/2010,01/01/2025,18/10/2017,418878.4684,4603502.4622,418784.4982,4603298.2359,2.0257725,41.5772454,http://www.terrassa.cat/veureacte?numActe=95518,"(41.57724535389211, 2.025772547231101)"
95519,Xerrem: grups de conversa en català. Nivell avançat.,Literatura i poesia,bd6@terrassa.cat                                                                                    ,http://www.terrassa.cat/xerrem                                                                      ,CAL I VEU PRÒPIA,Biblioteca Districte 6 - BD6,24/11/2017,24/11/2017,T,,10:30:00,12:00:00,,6,,Gratuït. Més informació a la biblioteca i al telèfon 93 739 74 20,XERREM: GRUPS DE CONVERSA EN CATALÀ                                                                                                                                                                     ,"Grups de conversa a prop teu per parlar en català amb fluïdesa i seguretat.  Parlarem... de les qüestions que parla la gent quan es troba al carrer, en un bar, en una sala d espera...Qüestions habituals en què podem intervenir fàcilment: de nosaltres: del vestir, del menjar, del treball, del descans, de la salut...dels altres: de la família, dels amics i amigues, dels companys, de les veïnes... Del món: de la natura, del temps, dels animals, de les plantes, del mar, del clima, de l ecologia... del que necessitem: de la rutina diària, de l aigua, de la casa, de la feina, del transport, dels diners... del que ens agrada: de les aficions, de sortides i viatges, de festes, de jocs, dels espectacles. Aconseguiràs...  Conèixer i comunicar-te amb persones de llocs diversos amb un interès comú.  Parlar el català amb seguretat i confiança allà on vulguis. Fer nous amics i amigues.  Conèixer una mica més el país on vivim.  Tenir una experiència engrescadora.  Quant costa? Res. És gratuït. Jo m hi puc apuntar? Si ets major d edat i ja saps una mica de català, però encara no t atreveixes a seguir una conversa una mica llarga, no t hi pensis més: endavant! Com m hi puc apuntar? Per telèfon a cadascuna de les biblioteques o bé enviant un correu a xerremterrassa@)gmail.com Quan i on ho farem? A la bct.  Els dissabtes de 11:00 12:30h. A la bd2. Els dimarts i divendres de 16:30 a 18:00h. A la bd3. Els dilluns de 19:00h a 20:30h i els dimarts de 10:30h a 12:00h. A la bd4. Els dilluns i dimecres de 16h a 17.30h A la bd6. Els dimarts, dijous  i divendres de 10:30 a 12:00h.  Informa-te n al 93 789 45 89 (bct), 93 786 91 62 (bd2), 93 739 70 14 (bd3), 93 739 74 23 (bd4) i al 93 739 74 20 (bd6)",01/01/2010,01/01/2025,27/10/2017,418878.4684,4603502.4622,418784.4982,4603298.2359,2.0257725,41.5772454,http://www.terrassa.cat/veureacte?numActe=95519,"(41.57724535389211, 2.025772547231101)"
95520,Xerrem: grups de conversa en català. Nivell avançat,Literatura i poesia,bd6@terrassa.cat                                                                                    ,http://www.terrassa.cat/xerrem                                                                      ,CAL I VEU PRÒPIA,Biblioteca Districte 6 - BD6,07/11/2017,07/11/2017,T,,10:30:00,12:00:00,,6,,Gratuït. Més informació a la biblioteca i al telèfon 93 739 74 20,XERREM: GRUPS DE CONVERSA EN CATALÀ                                                                                                                                                                     ,"Grups de conversa a prop teu per parlar en català amb fluïdesa i seguretat.  Parlarem... de les qüestions que parla la gent quan es troba al carrer, en un bar, en una sala d espera...Qüestions habituals en què podem intervenir fàcilment: de nosaltres: del vestir, del menjar, del treball, del descans, de la salut...dels altres: de la família, dels amics i amigues, dels companys, de les veïnes... Del món: de la natura, del temps, dels animals, de les plantes, del mar, del clima, de l ecologia... del que necessitem: de la rutina diària, de l aigua, de la casa, de la feina, del transport, dels diners... del que ens agrada: de les aficions, de sortides i viatges, de festes, de jocs, dels espectacles. Aconseguiràs...  Conèixer i comunicar-te amb persones de llocs diversos amb un interès comú.  Parlar el català amb seguretat i confiança allà on vulguis. Fer nous amics i amigues.  Conèixer una mica més el país on vivim.  Tenir una experiència engrescadora.  Quant costa? Res. És gratuït. Jo m hi puc apuntar? Si ets major d edat i ja saps una mica de català, però encara no t atreveixes a seguir una conversa una mica llarga, no t hi pensis més: endavant! Com m hi puc apuntar? Per telèfon a cadascuna de les biblioteques o bé enviant un correu a xerremterrassa@)gmail.com Quan i on ho farem? A la bct.  Els dissabtes de 11:00 12:30h. A la bd2. Els dimarts i divendres de 16:30 a 18:00h. A la bd3. Els dilluns de 19:00h a 20:30h i els dimarts de 10:30h a 12:00h. A la bd4. Els dilluns i dimecres de 16h a 17.30h A la bd6. Els dimarts, dijous  i divendres de 10:30 a 12:00h.  Informa-te n al 93 789 45 89 (bct), 93 786 91 62 (bd2), 93 739 70 14 (bd3), 93 739 74 23 (bd4) i al 93 739 74 20 (bd6)",01/01/2010,01/01/2025,16/10/2017,418878.4684,4603502.4622,418784.4982,4603298.2359,2.0257725,41.5772454,http://www.terrassa.cat/veureacte?numActe=95520,"(41.57724535389211, 2.025772547231101)"
95521,Xerrem: grups de conversa en català. Nivell avançat,Literatura i poesia,bd6@terrassa.cat                                                                                    ,http://www.terrassa.cat/xerrem                                                                      ,CAL I VEU PRÒPIA,Biblioteca Districte 6 - BD6,14/11/2017,14/11/2017,T,,10:30:00,12:00:00,,6,,Gratuït. Més informació a la biblioteca i al telèfon 93 739 74 20,XERREM: GRUPS DE CONVERSA EN CATALÀ                                                                                                                                                                     ,"Grups de conversa a prop teu per parlar en català amb fluïdesa i seguretat.  Parlarem... de les qüestions que parla la gent quan es troba al carrer, en un bar, en una sala d espera...Qüestions habituals en què podem intervenir fàcilment: de nosaltres: del vestir, del menjar, del treball, del descans, de la salut...dels altres: de la família, dels amics i amigues, dels companys, de les veïnes... Del món: de la natura, del temps, dels animals, de les plantes, del mar, del clima, de l ecologia... del que necessitem: de la rutina diària, de l aigua, de la casa, de la feina, del transport, dels diners... del que ens agrada: de les aficions, de sortides i viatges, de festes, de jocs, dels espectacles. Aconseguiràs...  Conèixer i comunicar-te amb persones de llocs diversos amb un interès comú.  Parlar el català amb seguretat i confiança allà on vulguis. Fer nous amics i amigues.  Conèixer una mica més el país on vivim.  Tenir una experiència engrescadora.  Quant costa? Res. És gratuït. Jo m hi puc apuntar? Si ets major d edat i ja saps una mica de català, però encara no t atreveixes a seguir una conversa una mica llarga, no t hi pensis més: endavant! Com m hi puc apuntar? Per telèfon a cadascuna de les biblioteques o bé enviant un correu a xerremterrassa@)gmail.com Quan i on ho farem? A la bct.  Els dissabtes de 11:00 12:30h. A la bd2. Els dimarts i divendres de 16:30 a 18:00h. A la bd3. Els dilluns de 19:00h a 20:30h i els dimarts de 10:30h a 12:00h. A la bd4. Els dilluns i dimecres de 16h a 17.30h A la bd6. Els dimarts, dijous  i divendres de 10:30 a 12:00h.  Informa-te n al 93 789 45 89 (bct), 93 786 91 62 (bd2), 93 739 70 14 (bd3), 93 739 74 23 (bd4) i al 93 739 74 20 (bd6)",01/01/2010,01/01/2025,17/10/2017,418878.4684,4603502.4622,418784.4982,4603298.2359,2.0257725,41.5772454,http://www.terrassa.cat/veureacte?numActe=95521,"(41.57724535389211, 2.025772547231101)"
95522,Xerrem: grups de conversa en català. Nivell avançat,Literatura i poesia,bd6@terrassa.cat                                                                                    ,http://www.terrassa.cat/xerrem                                                                      ,CAL I VEU PRÒPIA,Biblioteca Districte 6 - BD6,21/11/2017,21/11/2017,T,,10:30:00,12:00:00,,6,,Gratuït. Més informació a la biblioteca i al telèfon 93 739 74 20,XERREM: GRUPS DE CONVERSA EN CATALÀ                                                                                                                                                                     ,"Grups de conversa a prop teu per parlar en català amb fluïdesa i seguretat.  Parlarem... de les qüestions que parla la gent quan es troba al carrer, en un bar, en una sala d espera...Qüestions habituals en què podem intervenir fàcilment: de nosaltres: del vestir, del menjar, del treball, del descans, de la salut...dels altres: de la família, dels amics i amigues, dels companys, de les veïnes... Del món: de la natura, del temps, dels animals, de les plantes, del mar, del clima, de l ecologia... del que necessitem: de la rutina diària, de l aigua, de la casa, de la feina, del transport, dels diners... del que ens agrada: de les aficions, de sortides i viatges, de festes, de jocs, dels espectacles. Aconseguiràs...  Conèixer i comunicar-te amb persones de llocs diversos amb un interès comú.  Parlar el català amb seguretat i confiança allà on vulguis. Fer nous amics i amigues.  Conèixer una mica més el país on vivim.  Tenir una experiència engrescadora.  Quant costa? Res. És gratuït. Jo m hi puc apuntar? Si ets major d edat i ja saps una mica de català, però encara no t atreveixes a seguir una conversa una mica llarga, no t hi pensis més: endavant! Com m hi puc apuntar? Per telèfon a cadascuna de les biblioteques o bé enviant un correu a xerremterrassa@)gmail.com Quan i on ho farem? A la bct.  Els dissabtes de 11:00 12:30h. A la bd2. Els dimarts i divendres de 16:30 a 18:00h. A la bd3. Els dilluns de 19:00h a 20:30h i els dimarts de 10:30h a 12:00h. A la bd4. Els dilluns i dimecres de 16h a 17.30h A la bd6. Els dimarts, dijous  i divendres de 10:30 a 12:00h.  Informa-te n al 93 789 45 89 (bct), 93 786 91 62 (bd2), 93 739 70 14 (bd3), 93 739 74 23 (bd4) i al 93 739 74 20 (bd6)",01/01/2010,01/01/2025,19/10/2017,418878.4684,4603502.4622,418784.4982,4603298.2359,2.0257725,41.5772454,http://www.terrassa.cat/veureacte?numActe=95522,"(41.57724535389211, 2.025772547231101)"
95523,Xerrem: grups de conversa en català. Nivell avançat,Literatura i poesia,bd6@terrassa.cat                                                                                    ,http://www.terrassa.cat/xerrem                                                                      ,CAL I VEU PRÒPIA,Biblioteca Districte 6 - BD6,28/11/2017,28/11/2017,T,,10:30:00,12:00:00,,6,,Gratuït. Més informació a la biblioteca i al telèfon 93 739 74 20,XERREM: GRUPS DE CONVERSA EN CATALÀ                                                                                                                                                                     ,"Grups de conversa a prop teu per parlar en català amb fluïdesa i seguretat.  Parlarem... de les qüestions que parla la gent quan es troba al carrer, en un bar, en una sala d espera...Qüestions habituals en què podem intervenir fàcilment: de nosaltres: del vestir, del menjar, del treball, del descans, de la salut...dels altres: de la família, dels amics i amigues, dels companys, de les veïnes... Del món: de la natura, del temps, dels animals, de les plantes, del mar, del clima, de l ecologia... del que necessitem: de la rutina diària, de l aigua, de la casa, de la feina, del transport, dels diners... del que ens agrada: de les aficions, de sortides i viatges, de festes, de jocs, dels espectacles. Aconseguiràs...  Conèixer i comunicar-te amb persones de llocs diversos amb un interès comú.  Parlar el català amb seguretat i confiança allà on vulguis. Fer nous amics i amigues.  Conèixer una mica més el país on vivim.  Tenir una experiència engrescadora.  Quant costa? Res. És gratuït. Jo m hi puc apuntar? Si ets major d edat i ja saps una mica de català, però encara no t atreveixes a seguir una conversa una mica llarga, no t hi pensis més: endavant! Com m hi puc apuntar? Per telèfon a cadascuna de les biblioteques o bé enviant un correu a xerremterrassa@)gmail.com Quan i on ho farem? A la bct.  Els dissabtes de 11:00 12:30h. A la bd2. Els dimarts i divendres de 16:30 a 18:00h. A la bd3. Els dilluns de 19:00h a 20:30h i els dimarts de 10:30h a 12:00h. A la bd4. Els dilluns i dimecres de 16h a 17.30h A la bd6. Els dimarts, dijous  i divendres de 10:30 a 12:00h.  Informa-te n al 93 789 45 89 (bct), 93 786 91 62 (bd2), 93 739 70 14 (bd3), 93 739 74 23 (bd4) i al 93 739 74 20 (bd6)",01/01/2010,01/01/2025,18/10/2017,418878.4684,4603502.4622,418784.4982,4603298.2359,2.0257725,41.5772454,http://www.terrassa.cat/veureacte?numActe=95523,"(41.57724535389211, 2.025772547231101)"
95524,JUNTS: Espai de conversa de català inicial,Literatura i poesia,bd6@terrassa.cat                                                                                    ,http://www.terrassa.cat/junts                                                                       ,CAL,Biblioteca Districte 6 - BD6,07/11/2017,07/11/2017,T,,10:30:00,12:00:00,,6,,Gratuït. Més informació a la biblioteca i al telèfon 937 397 420,XERREM: GRUPS DE CONVERSA EN CATALÀ                                                                                                                                                                     ,"Grups de conversa a prop teu per parlar en català amb fluïdesa i seguretat.  Parlarem... de les qüestions que parla la gent quan es troba al carrer, en un bar, en una sala d espera...Qüestions habituals en què podem intervenir fàcilment: de nosaltres: del vestir, del menjar, del treball, del descans, de la salut...dels altres: de la família, dels amics i amigues, dels companys, de les veïnes... Del món: de la natura, del temps, dels animals, de les plantes, del mar, del clima, de l ecologia... del que necessitem: de la rutina diària, de l aigua, de la casa, de la feina, del transport, dels diners... del que ens agrada: de les aficions, de sortides i viatges, de festes, de jocs, dels espectacles. Aconseguiràs...  Conèixer i comunicar-te amb persones de llocs diversos amb un interès comú.  Parlar el català amb seguretat i confiança allà on vulguis. Fer nous amics i amigues.  Conèixer una mica més el país on vivim.  Tenir una experiència engrescadora.  Quant costa? Res. És gratuït. Jo m hi puc apuntar? Si ets major d edat i ja saps una mica de català, però encara no t atreveixes a seguir una conversa una mica llarga, no t hi pensis més: endavant! Com m hi puc apuntar? Per telèfon a cadascuna de les biblioteques o bé enviant un correu a xerremterrassa@)gmail.com Quan i on ho farem? A la bct.  Els dissabtes de 11:00 12:30h. A la bd2. Els dimarts i divendres de 16:30 a 18:00h. A la bd3. Els dilluns de 19:00h a 20:30h i els dimarts de 10:30h a 12:00h. A la bd4. Els dilluns i dimecres de 16h a 17.30h A la bd6. Els dimarts, dijous  i divendres de 10:30 a 12:00h.  Informa-te n al 93 789 45 89 (bct), 93 786 91 62 (bd2), 93 739 70 14 (bd3), 93 739 74 23 (bd4) i al 93 739 74 20 (bd6)",01/01/2010,01/01/2025,16/10/2017,418878.4684,4603502.4622,418784.4982,4603298.2359,2.0257725,41.5772454,http://www.terrassa.cat/veureacte?numActe=95524,"(41.57724535389211, 2.025772547231101)"
95525,JUNTS: Espai de conversa de català inicial,Literatura i poesia,bd6@terrassa.cat                                                                                    ,http://www.terrassa.cat/junts                                                                       ,CAL,Biblioteca Districte 6 - BD6,14/11/2017,14/11/2017,T,,10:30:00,12:00:00,,6,,Gratuït. Més informació a la biblioteca i al telèfon 937 397 420,XERREM: GRUPS DE CONVERSA EN CATALÀ                                                                                                                                                                     ,"Grups de conversa a prop teu per parlar en català amb fluïdesa i seguretat.  Parlarem... de les qüestions que parla la gent quan es troba al carrer, en un bar, en una sala d espera...Qüestions habituals en què podem intervenir fàcilment: de nosaltres: del vestir, del menjar, del treball, del descans, de la salut...dels altres: de la família, dels amics i amigues, dels companys, de les veïnes... Del món: de la natura, del temps, dels animals, de les plantes, del mar, del clima, de l ecologia... del que necessitem: de la rutina diària, de l aigua, de la casa, de la feina, del transport, dels diners... del que ens agrada: de les aficions, de sortides i viatges, de festes, de jocs, dels espectacles. Aconseguiràs...  Conèixer i comunicar-te amb persones de llocs diversos amb un interès comú.  Parlar el català amb seguretat i confiança allà on vulguis. Fer nous amics i amigues.  Conèixer una mica més el país on vivim.  Tenir una experiència engrescadora.  Quant costa? Res. És gratuït. Jo m hi puc apuntar? Si ets major d edat i ja saps una mica de català, però encara no t atreveixes a seguir una conversa una mica llarga, no t hi pensis més: endavant! Com m hi puc apuntar? Per telèfon a cadascuna de les biblioteques o bé enviant un correu a xerremterrassa@)gmail.com Quan i on ho farem? A la bct.  Els dissabtes de 11:00 12:30h. A la bd2. Els dimarts i divendres de 16:30 a 18:00h. A la bd3. Els dilluns de 19:00h a 20:30h i els dimarts de 10:30h a 12:00h. A la bd4. Els dilluns i dimecres de 16h a 17.30h A la bd6. Els dimarts, dijous  i divendres de 10:30 a 12:00h.  Informa-te n al 93 789 45 89 (bct), 93 786 91 62 (bd2), 93 739 70 14 (bd3), 93 739 74 23 (bd4) i al 93 739 74 20 (bd6)",01/01/2010,01/01/2025,17/10/2017,418878.4684,4603502.4622,418784.4982,4603298.2359,2.0257725,41.5772454,http://www.terrassa.cat/veureacte?numActe=95525,"(41.57724535389211, 2.025772547231101)"
95526,JUNTS: Espai de conversa de català inicial,Literatura i poesia,bd6@terrassa.cat                                                                                    ,http://www.terrassa.cat/junts                                                                       ,CAL,Biblioteca Districte 6 - BD6,21/11/2017,21/11/2017,T,,10:30:00,12:00:00,,6,,Gratuït. Més informació a la biblioteca i al telèfon 937 397 420,XERREM: GRUPS DE CONVERSA EN CATALÀ                                                                                                                                                                     ,"Grups de conversa a prop teu per parlar en català amb fluïdesa i seguretat.  Parlarem... de les qüestions que parla la gent quan es troba al carrer, en un bar, en una sala d espera...Qüestions habituals en què podem intervenir fàcilment: de nosaltres: del vestir, del menjar, del treball, del descans, de la salut...dels altres: de la família, dels amics i amigues, dels companys, de les veïnes... Del món: de la natura, del temps, dels animals, de les plantes, del mar, del clima, de l ecologia... del que necessitem: de la rutina diària, de l aigua, de la casa, de la feina, del transport, dels diners... del que ens agrada: de les aficions, de sortides i viatges, de festes, de jocs, dels espectacles. Aconseguiràs...  Conèixer i comunicar-te amb persones de llocs diversos amb un interès comú.  Parlar el català amb seguretat i confiança allà on vulguis. Fer nous amics i amigues.  Conèixer una mica més el país on vivim.  Tenir una experiència engrescadora.  Quant costa? Res. És gratuït. Jo m hi puc apuntar? Si ets major d edat i ja saps una mica de català, però encara no t atreveixes a seguir una conversa una mica llarga, no t hi pensis més: endavant! Com m hi puc apuntar? Per telèfon a cadascuna de les biblioteques o bé enviant un correu a xerremterrassa@)gmail.com Quan i on ho farem? A la bct.  Els dissabtes de 11:00 12:30h. A la bd2. Els dimarts i divendres de 16:30 a 18:00h. A la bd3. Els dilluns de 19:00h a 20:30h i els dimarts de 10:30h a 12:00h. A la bd4. Els dilluns i dimecres de 16h a 17.30h A la bd6. Els dimarts, dijous  i divendres de 10:30 a 12:00h.  Informa-te n al 93 789 45 89 (bct), 93 786 91 62 (bd2), 93 739 70 14 (bd3), 93 739 74 23 (bd4) i al 93 739 74 20 (bd6)",01/01/2010,01/01/2025,18/10/2017,418878.4684,4603502.4622,418784.4982,4603298.2359,2.0257725,41.5772454,http://www.terrassa.cat/veureacte?numActe=95526,"(41.57724535389211, 2.025772547231101)"
95527,JUNTS: Espai de conversa de català inicial,Literatura i poesia,bd6@terrassa.cat                                                                                    ,http://www.terrassa.cat/junts                                                                       ,CAL,Biblioteca Districte 6 - BD6,28/11/2017,28/11/2017,T,,10:30:00,12:00:00,,6,,Gratuït. Més informació a la biblioteca i al telèfon 937 397 420,XERREM: GRUPS DE CONVERSA EN CATALÀ                                                                                                                                                                     ,"Grups de conversa a prop teu per parlar en català amb fluïdesa i seguretat.  Parlarem... de les qüestions que parla la gent quan es troba al carrer, en un bar, en una sala d espera...Qüestions habituals en què podem intervenir fàcilment: de nosaltres: del vestir, del menjar, del treball, del descans, de la salut...dels altres: de la família, dels amics i amigues, dels companys, de les veïnes... Del món: de la natura, del temps, dels animals, de les plantes, del mar, del clima, de l ecologia... del que necessitem: de la rutina diària, de l aigua, de la casa, de la feina, del transport, dels diners... del que ens agrada: de les aficions, de sortides i viatges, de festes, de jocs, dels espectacles. Aconseguiràs...  Conèixer i comunicar-te amb persones de llocs diversos amb un interès comú.  Parlar el català amb seguretat i confiança allà on vulguis. Fer nous amics i amigues.  Conèixer una mica més el país on vivim.  Tenir una experiència engrescadora.  Quant costa? Res. És gratuït. Jo m hi puc apuntar? Si ets major d edat i ja saps una mica de català, però encara no t atreveixes a seguir una conversa una mica llarga, no t hi pensis més: endavant! Com m hi puc apuntar? Per telèfon a cadascuna de les biblioteques o bé enviant un correu a xerremterrassa@)gmail.com Quan i on ho farem? A la bct.  Els dissabtes de 11:00 12:30h. A la bd2. Els dimarts i divendres de 16:30 a 18:00h. A la bd3. Els dilluns de 19:00h a 20:30h i els dimarts de 10:30h a 12:00h. A la bd4. Els dilluns i dimecres de 16h a 17.30h A la bd6. Els dimarts, dijous  i divendres de 10:30 a 12:00h.  Informa-te n al 93 789 45 89 (bct), 93 786 91 62 (bd2), 93 739 70 14 (bd3), 93 739 74 23 (bd4) i al 93 739 74 20 (bd6)",01/01/2010,01/01/2025,18/10/2017,418878.4684,4603502.4622,418784.4982,4603298.2359,2.0257725,41.5772454,http://www.terrassa.cat/veureacte?numActe=95527,"(41.57724535389211, 2.025772547231101)"
95531,Bavardons: grups de conversa en francès. Nivell intermedi,Literatura i poesia,bd6@terrassa.cat                                                                                    ,http://www.terrassa.cat/bd6                                                                         ,FERNANDO BARAS,Biblioteca Districte 6 - BD6,28/11/2017,28/11/2017,T,,11:00:00,13:00:00,,6,,Gratuït. Més informació a la biblioteca i al telèfon 937 397 420,,,,,18/10/2017,418878.4684,4603502.4622,418784.4982,4603298.2359,2.0257725,41.5772454,http://www.terrassa.cat/veureacte?numActe=95531,"(41.57724535389211, 2.025772547231101)"
95532,Bavardons: grups de conversa en francès. Nivell avançat,Literatura i poesia,bd6@terrassa.cat                                                                                    ,http://www.terrassa.cat/bd6                                                                         ,MERCÈ GONZÁLEZ,Biblioteca Districte 6 - BD6,08/11/2017,08/11/2017,T,,10:30:00,12:30:00,,6,,Grups de conversa en francès. Gratuït. Més informació a la biblioteca i al telèfon 937 397 420,,,,,16/10/2017,418878.4684,4603502.4622,418784.4982,4603298.2359,2.0257725,41.5772454,http://www.terrassa.cat/veureacte?numActe=95532,"(41.57724535389211, 2.025772547231101)"
95533,Bavardons: grups de conversa en francès. Nivell avançat,Literatura i poesia,bd6@terrassa.cat                                                                                    ,http://www.terrassa.cat/bd6                                                                         ,MERCÈ GONZÁLEZ,Biblioteca Districte 6 - BD6,15/11/2017,15/11/2017,T,,10:30:00,12:30:00,,6,,Grups de conversa en francès. Gratuït. Més informació a la biblioteca i al telèfon 937 397 420,,,,,17/10/2017,418878.4684,4603502.4622,418784.4982,4603298.2359,2.0257725,41.5772454,http://www.terrassa.cat/veureacte?numActe=95533,"(41.57724535389211, 2.025772547231101)"
95534,Bavardons: grups de conversa en francès. Nivell avançat,Literatura i poesia,bd6@terrassa.cat                                                                                    ,http://www.terrassa.cat/bd6                                                                         ,MERCÈ GONZÁLEZ,Biblioteca Districte 6 - BD6,22/11/2017,22/11/2017,T,,10:30:00,12:30:00,,6,,Grups de conversa en francès. Gratuït. Més informació a la biblioteca i al telèfon 937 397 420,,,,,20/10/2017,418878.4684,4603502.4622,418784.4982,4603298.2359,2.0257725,41.5772454,http://www.terrassa.cat/veureacte?numActe=95534,"(41.57724535389211, 2.025772547231101)"
95535,Bavardons: grups de conversa en francès. Nivell avançat,Literatura i poesia,bd6@terrassa.cat                                                                                    ,http://www.terrassa.cat/bd6                                                                         ,MERCÈ GONZÁLEZ,Biblioteca Districte 6 - BD6,29/11/2017,29/11/2017,T,,10:30:00,12:30:00,,6,,Grups de conversa en francès. Gratuït. Més informació a la biblioteca i al telèfon 937 397 420,,,,,18/10/2017,418878.4684,4603502.4622,418784.4982,4603298.2359,2.0257725,41.5772454,http://www.terrassa.cat/veureacte?numActe=95535,"(41.57724535389211, 2.025772547231101)"
95539,Xerrada:  El paisatge tarragoní en els dietaris i en l obra poètica de Marià Manent ,Patrimoni,bd4@terrassa.cat                                                                                    ,http://www.terrassa.cat/ca/acostat                                                                  ,"FINA ANGLÈS, PROFESSORA DE LA URV",Biblioteca Districte 4 - BD4,06/11/2017,06/11/2017,T,,18:00:00,19:30:00,,4,,Hi ha espai en el territori que pels camins de l art esdevenen simbòlics. UNA PERSONA ESCRIPTORA o CREADORA pot convertir un paisatge local en patrimoni universal. Més informació a la Biblioteca Districte 4 o al tel. 93 739 74 23.,ACOSTA T A LA LECTURA                                                                                                                                                                                   ,"Les biblioteques esdevenen llocs de trobada per a totes les persones ineressades en la literatura, en les seves manifestacions i amb ganes de comentar i intercanviar impressions sobre obres literàries, conduïts i animats per professionals. Cada biblioteca us informarà dels tallers que realitza (dates, horaris, llibres que es treballaran, període d inscripció...)",01/09/2016,30/06/2025,16/10/2017,416598.3321,4601276.4798,416504.3415,4601072.2674,1.9987343,41.5569634,http://www.terrassa.cat/veureacte?numActe=95539,"(41.55696335418124, 1.998734287761978)"
95540,Exposició:  L altra cara del mirall ,Salut,bd4@terrassa.cat                                                                                    ,http://www.lletrescatalanes.cat/ca/patrimoni-literari/exposicions/item/1365-exposicio-itinerant-cate,UNITAT DE TRASTORNS DE LA CONDUCTA ALIMÈNTARIA (UTCA) DE L HOSPITAL UNIVERSITARI MÚTUA TERRASSA,Biblioteca Districte 4 - BD4,,,T,,,,,4,,"L exposició ens mostra les pors i les emocions vinculades als transtorns de conducta alimentària i com repercuteix en la seva vida diària. Set usuàries de la Unitat són les autores de les peces que es mostren en les fotografies: tres exultures, dues il.lustracions i una fotografía, elaborades com a part del treball terapèutic. Ens mostrem diferents moments del dia. El treball artístic els ha permès confeccionar un relat col.lectiu on es pot copsar la dificultat d enfrontar-se al transtorn diàriament.",,,,,16/10/2017,416598.3321,4601276.4798,416504.3415,4601072.2674,1.9987343,41.5569634,http://www.terrassa.cat/veureacte?numActe=95540,"(41.55696335418124, 1.998734287761978)"
95542,"Hora del conte:  Colors, on sou? ",Literatura i poesia,bd4@terrassa.cat                                                                                    ,http://www.terrassa.cat/nascuts                                                                     ,SANDRA ROSSI,Biblioteca Districte 4 - BD4,08/11/2017,08/11/2017,T,,18:00:00,19:00:00,,4,,Places limitades. Cal inscripció al projecte Nascuts per Llegir. Més informació Biblioteca Districte 4 o al tel. 93 739 74 23.,NASCUTS PER LLEGIR                                                                                                                                                                                      ,Nascuts per llegir és un projecte de promoció de la lectura  per a infants de 0 a 3 anys. En aquesta iniciativa hi treballen conjuntament professionals de l àmbit de la cultura i de la salut. Per a més informació adreceu-vos a les biblioteques de la bct xarxa de Terrassa,01/01/2016,31/07/2018,16/10/2017,416598.3321,4601276.4798,416504.3415,4601072.2674,1.9987343,41.5569634,http://www.terrassa.cat/veureacte?numActe=95542,"(41.55696335418124, 1.998734287761978)"
