URTEA;UDAL KODEA;UDALAREN IZENA;KALE KODEA;KALEAREN IZENA;BARRUTIA;SEKZIOA;ALDAKUNTZA MOTA;ALDAKUNTZAREN IZENA;EMAKUME KOPURUA;GIZON KOPURUA;.                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;5202;BARAKALDO KALEA;005;002;EM;BAJA HABITANTE POR EMIGRACION;2;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;030;EIBAR;5202;BARAKALDO KALEA;005;002;ER;MODIFICACION DATOS DE HABITANT;5;6;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;5202;BARAKALDO KALEA;005;002;IN;ALTA HABITANTE POR INMIGRACION;1;2;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;5202;BARAKALDO KALEA;005;002;NA;ALTA HABITANTE POR NACIMIENTO;1;5;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;030;EIBAR;5202;BARAKALDO KALEA;005;002;OA;ALTA DE HABITANTE POR OTRAS CA;1;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;5202;BARAKALDO KALEA;005;002;OC;CAMBIO DE DOMICILIO DE HABITAN;5;3;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;5202;BARAKALDO KALEA;005;002;RN;MODIFICACION POR RENOVACION;3;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;030;EIBAR;5202;BARAKALDO KALEA;005;004;CO;CONFIRMACION;0;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;5202;BARAKALDO KALEA;005;004;DE;BAJA HABITANTE POR DEFUNCION;4;4;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;5202;BARAKALDO KALEA;005;004;EM;BAJA HABITANTE POR EMIGRACION;2;4;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;030;EIBAR;5202;BARAKALDO KALEA;005;004;ER;MODIFICACION DATOS DE HABITANT;7;4;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;5202;BARAKALDO KALEA;005;004;IN;ALTA HABITANTE POR INMIGRACION;7;9;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;5202;BARAKALDO KALEA;005;004;NA;ALTA HABITANTE POR NACIMIENTO;3;5;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;030;EIBAR;5202;BARAKALDO KALEA;005;004;OA;ALTA DE HABITANTE POR OTRAS CA;1;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;5202;BARAKALDO KALEA;005;004;OC;CAMBIO DE DOMICILIO DE HABITAN;11;8;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;5202;BARAKALDO KALEA;005;004;RN;MODIFICACION POR RENOVACION;0;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;030;EIBAR;5203;BITTOR SARASKETA;004;006;DE;BAJA HABITANTE POR DEFUNCION;1;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;030;EIBAR;5203;BITTOR SARASKETA;004;006;EM;BAJA HABITANTE POR EMIGRACION;1;2;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;5203;BITTOR SARASKETA;004;006;ER;MODIFICACION DATOS DE HABITANT;2;6;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;5203;BITTOR SARASKETA;004;006;IN;ALTA HABITANTE POR INMIGRACION;1;2;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;5203;BITTOR SARASKETA;004;006;NA;ALTA HABITANTE POR NACIMIENTO;0;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;5203;BITTOR SARASKETA;004;006;OC;CAMBIO DE DOMICILIO DE HABITAN;9;7;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;5203;BITTOR SARASKETA;004;006;RN;MODIFICACION POR RENOVACION;1;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;5204;EGUZKI-BEGI KALEA;005;004;DE;BAJA HABITANTE POR DEFUNCION;1;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;5204;EGUZKI-BEGI KALEA;005;004;EM;BAJA HABITANTE POR EMIGRACION;1;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;5204;EGUZKI-BEGI KALEA;005;004;ER;MODIFICACION DATOS DE HABITANT;4;2;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;030;EIBAR;5204;EGUZKI-BEGI KALEA;005;004;IN;ALTA HABITANTE POR INMIGRACION;1;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;030;EIBAR;5204;EGUZKI-BEGI KALEA;005;004;NA;ALTA HABITANTE POR NACIMIENTO;0;2;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;5204;EGUZKI-BEGI KALEA;005;004;OC;CAMBIO DE DOMICILIO DE HABITAN;3;2;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;030;EIBAR;5205;KARMEN KALEA;005;003;ER;MODIFICACION DATOS DE HABITANT;1;4;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;030;EIBAR;5205;KARMEN KALEA;005;003;IN;ALTA HABITANTE POR INMIGRACION;1;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;030;EIBAR;5205;KARMEN KALEA;005;004;BC;BAJA POR CADUCIDAD;0;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;5205;KARMEN KALEA;005;004;DE;BAJA HABITANTE POR DEFUNCION;2;2;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;030;EIBAR;5205;KARMEN KALEA;005;004;EM;BAJA HABITANTE POR EMIGRACION;6;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;5205;KARMEN KALEA;005;004;ER;MODIFICACION DATOS DE HABITANT;1;12;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;5205;KARMEN KALEA;005;004;II;BAJA HABITANTE POR INCLUSION I;1;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;030;EIBAR;5205;KARMEN KALEA;005;004;IN;ALTA HABITANTE POR INMIGRACION;1;3;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;030;EIBAR;5205;KARMEN KALEA;005;004;NA;ALTA HABITANTE POR NACIMIENTO;0;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;5205;KARMEN KALEA;005;004;OC;CAMBIO DE DOMICILIO DE HABITAN;5;5;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;030;EIBAR;5206;URKIZU PASEALEKUA;005;001;DE;BAJA HABITANTE POR DEFUNCION;0;2;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;5206;URKIZU PASEALEKUA;005;001;EM;BAJA HABITANTE POR EMIGRACION;2;4;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;5206;URKIZU PASEALEKUA;005;001;ER;MODIFICACION DATOS DE HABITANT;8;4;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;030;EIBAR;5206;URKIZU PASEALEKUA;005;001;II;BAJA HABITANTE POR INCLUSION I;1;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;030;EIBAR;5206;URKIZU PASEALEKUA;005;001;IN;ALTA HABITANTE POR INMIGRACION;4;5;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;030;EIBAR;5206;URKIZU PASEALEKUA;005;001;NA;ALTA HABITANTE POR NACIMIENTO;2;2;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;5206;URKIZU PASEALEKUA;005;001;OC;CAMBIO DE DOMICILIO DE HABITAN;10;8;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;030;EIBAR;5206;URKIZU PASEALEKUA;005;001;RN;MODIFICACION POR RENOVACION;1;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;030;EIBAR;5206;URKIZU PASEALEKUA;005;002;DE;BAJA HABITANTE POR DEFUNCION;3;6;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;5206;URKIZU PASEALEKUA;005;002;EM;BAJA HABITANTE POR EMIGRACION;4;8;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;5206;URKIZU PASEALEKUA;005;002;ER;MODIFICACION DATOS DE HABITANT;22;5;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;030;EIBAR;5206;URKIZU PASEALEKUA;005;002;II;BAJA HABITANTE POR INCLUSION I;1;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;030;EIBAR;5206;URKIZU PASEALEKUA;005;002;IN;ALTA HABITANTE POR INMIGRACION;13;5;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;030;EIBAR;5206;URKIZU PASEALEKUA;005;002;NA;ALTA HABITANTE POR NACIMIENTO;4;2;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;5206;URKIZU PASEALEKUA;005;002;OA;ALTA DE HABITANTE POR OTRAS CA;0;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;030;EIBAR;5206;URKIZU PASEALEKUA;005;002;OC;CAMBIO DE DOMICILIO DE HABITAN;18;21;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2016;030;EIBAR;5206;URKIZU PASEALEKUA;005;002;RN;MODIFICACION POR RENOVACION;1;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;030;EIBAR;5302;BARRENA KALEA;005;003;BC;BAJA POR CADUCIDAD;1;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;030;EIBAR;5302;BARRENA KALEA;005;003;CO;CONFIRMACION;0;2;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;5302;BARRENA KALEA;005;003;DE;BAJA HABITANTE POR DEFUNCION;4;6;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;5302;BARRENA KALEA;005;003;EM;BAJA HABITANTE POR EMIGRACION;11;19;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;030;EIBAR;5302;BARRENA KALEA;005;003;ER;MODIFICACION DATOS DE HABITANT;28;23;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;5302;BARRENA KALEA;005;003;II;BAJA HABITANTE POR INCLUSION I;1;7;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;5302;BARRENA KALEA;005;003;IN;ALTA HABITANTE POR INMIGRACION;24;30;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;5302;BARRENA KALEA;005;003;NA;ALTA HABITANTE POR NACIMIENTO;7;8;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;030;EIBAR;5302;BARRENA KALEA;005;003;OA;ALTA DE HABITANTE POR OTRAS CA;0;2;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;5302;BARRENA KALEA;005;003;OC;CAMBIO DE DOMICILIO DE HABITAN;25;27;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;5302;BARRENA KALEA;005;003;RN;MODIFICACION POR RENOVACION;9;5;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;030;EIBAR;5302;BARRENA KALEA;005;004;CO;CONFIRMACION;1;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;5302;BARRENA KALEA;005;004;DE;BAJA HABITANTE POR DEFUNCION;2;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;5302;BARRENA KALEA;005;004;EM;BAJA HABITANTE POR EMIGRACION;2;4;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;030;EIBAR;5302;BARRENA KALEA;005;004;ER;MODIFICACION DATOS DE HABITANT;3;6;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;5302;BARRENA KALEA;005;004;IN;ALTA HABITANTE POR INMIGRACION;8;8;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;5302;BARRENA KALEA;005;004;NA;ALTA HABITANTE POR NACIMIENTO;0;3;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;030;EIBAR;5302;BARRENA KALEA;005;004;OC;CAMBIO DE DOMICILIO DE HABITAN;4;4;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;5302;BARRENA KALEA;005;004;RN;MODIFICACION POR RENOVACION;0;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;030;EIBAR;5401;APALATEGI KALEA;005;004;ER;MODIFICACION DATOS DE HABITANT;2;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;5401;APALATEGI KALEA;005;004;OC;CAMBIO DE DOMICILIO DE HABITAN;1;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
