Mun;N.Fijo ;D;Mod;Sección;Epígrafe;Amb;Fec.Alta;Inicio Prof.;Uso;Super1 ;Super2 ;Super3 ;Super4 ;Super5 ;Super6 ;Super7 ;Super8 ;Super9 ;Super10;PotInd ;PotBan ;Obrer;Afecto Sim.;Máq.Apuestas;Toneladas;Nro.Viaj.;Ho;Plz;Máq.A;Máq.B;Descr.Elem1         ;Tipo Elem1;Valor Elem1  ;Descr.Elem2         ;Tipo Elem2;Valor Elem2  ;Descr.Elem3         ;Tipo Elem3;Valor Elem3  ;Descr.Elem4         ;Tipo Elem4;Valor Elem4  ;Título Epígrafe Euskera                                     ;Título Epígrafe castellano
030;0416282;M;840;      1;  6532  ;  M;20130916;        0000;   ;0000010;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MAT. ETA APAR. ELEK.,ELEKTROD. ETA SUKALD. ALTZ. TXIK. SALM.;VENTA MENOR MATE. Y APARATOS ELECTRIC.,ELECTRODO.Y M COCINA
030;0416284;F;840;      1;  6531  ;  M;20130916;        0000;   ;0000010;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ALTZARIEN (BULEGOETAKOAK EZIK) TXIKIZKAKO SALMENTA          ;VENTA MENOR MUEBLES   (EXCEPTO LOS DE OFICINA)
030;0416285;N;840;      2;  432   ;  M;20130916;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BARNEKOEN DEKORATZAILEAK                                    ;DECORADORES-DISEÑADORES DE INTERIORES
030;0416301;E;840;      1;  9721  ;  M;20131015;        0000;   ;0000046;0000055;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;EMAKUME ETA GIZONEZKO ILEAPAINDEGIAK                        ;SERVICIOS DE PELUQUERIA DE SEÑORAS  Y CABALLEROS
030;0416473;M;840;      1;  6532  ;  M;20131001;        0000;   ;0000020;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MAT. ETA APAR. ELEK.,ELEKTROD. ETA SUKALD. ALTZ. TXIK. SALM.;VENTA MENOR MATE. Y APARATOS ELECTRIC.,ELECTRODO.Y M COCINA
030;0416507;W;840;      2;  887   ;  M;20131001;        0000;   ;0000010;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MAKILAIARIAK ETA ESTETILARIAK                               ;MAQUILLADORES Y ESTETICISTAS
030;0416514;W;840;      1;  6461  ;  M;20131004;        0000;   ;0000020;0000030;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ESTANKOETAN EGINDAKO TABAKOAREN TXIKIZKAKO SALMENTA         ;VENTA MENOR LABORES DE  TABACO EN EXPENDURIAS GENE. ESPE. IN
030;0416630;A;840;      1;  1514  ;  M;20131014;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;KWS POT. GENERADOR  ;         N;0000000000060;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;AURREKO EPIGRAFEETAN AIPATU EZ DEN ENERGIAREN PRODUKZIOA    ;PRODUCCION ENERGIA NO  ESPECIFICADA EN OTROS EPIGRAFES
030;0416645;S;840;      1;  8612  ;  E;20130806;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
030;0416899;C;840;      1;  7213  ;  E;20131022;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      057;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BIDAIARIEN GARRAIOA, ERREPIDEZ                              ;TRANSPORTE VIAJEROS POR CARRETERA
030;0416903;W;840;      1;  9669  ;  M;20131022;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;B.I.S.G.KO BESTE KULTUR ZERBITZU BATZUK                     ;OTROS SERVICIOS CULTURALES N.C.O.P.
030;0417024;H;840;      1;  5057  ;  M;20130925;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;IGELTSU ETA ESKAIOL. EGIND. LANAK, ERAIK. ETA LOKALENAPAIN. ;TRABAJOS EN YESO Y ESCAYOLA Y DECORAC. EDIFICIOS Y LOCALES
030;0417079;G;840;      1;  6422  ;  M;20131024;        0000;   ;0000020;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;HARATEGIETAN HARAGIAREN TXIKIZKAKO SALMENTA                 ;VENTA MENOR DE CARNE EN DEPENDENCIAS DE VENTA DE CARNICERIA
030;0417228;J;840;      1;  9331  ;  M;20131024;        0000;   ;0000000;0000000;0000000;0000000;0000020;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;LURREKO,URETAKO,...IBILGAILUAK GIDATZEKO IRAKASKUNTZA       ;ENSEÑANZA DE CONDUCCION DE VEHICULOS TERRESTRES, ACUAT...
030;0417262;L;840;      2;  712   ;  M;20131001;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ASEGURU AGENTE ETA ARTEKARIAK                               ;AGENTES Y CORREDORES DE SEGUROS
030;0417340;B;840;      1;  6592  ;  M;20131101;        0000;   ;0000040;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BULEGOKO ALTZARIEN ETA BULEGO MAKINA ETA EKIPOEN TXIK. SALM.;VENTA MENOR MUEBLES OFICINA  Y MAQUINAS Y EQUIPOS DE OFICINA
030;0417341;J;840;      1;  6919  ;  M;20131101;        0000;   ;0000040;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00003;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;B.I.S.G.KO BESTE KONTSUMO ONDASUN BATZUEN KONPONKETA        ;REPARACION DE OTROS BIENES DE CONSUMO N.C.O.P.
030;0417413;H;840;      2;  599   ;  M;20131104;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MERKATAR. ETA OSTALARITZAREKIN ZERIK DUTEN BES. PROF. BATZUK;OTROS PROFESIONALES RELACIONADOS CON EL COMERCIO Y HOSTEL.
030;0442028;M;840;      1;  6533  ;  M;20150401;        0000;   ;0000050;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;SUKAL. ONTZIT.,APAING. OPARIGAI ETA BURD. GAIEN TXIK. SAL.  ;VENTA MENOR ARTICULOS  MENAJE, FERRETERIA, ADORNO, REGALO
030;0442062;X;840;      1;  64752 ;  E;20150401;        0000;   ;0000297;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;NUMERO DE MAQUINAS  ;         N;0000000000093;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MAKINAREN JABEAK MAKINA BIDEZ EGINDAKO ELIKAGAIEN SALMENTA  ;VENTA PRODUCTOS   ALIMENTICIOS EN MAQUINA PROPIETARIO MAQUIN
030;0442071;H;840;      1;  3191  ;  M;20150331;        0000;   ;0000578;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000073;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MEKANIKA OROKORRA                                           ;MECANICA GENERAL
030;0442072;P;840;      1;  313   ;  M;20150331;        0000;   ;0000578;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000073;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;METALEN TRATAMENDU ETA ESTALDURA.                           ;TRATAMIENTO Y RECUBRIMIENTO DE LOS METALES
030;0442116;D;840;      1;  6919  ;  M;20150401;        0000;   ;0000082;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000001;0000000;00002;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;B.I.S.G.KO BESTE KONTSUMO ONDASUN BATZUEN KONPONKETA        ;REPARACION DE OTROS BIENES DE CONSUMO N.C.O.P.
030;0442117;L;840;      1;  6592  ;  M;20150401;        0000;   ;0000082;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BULEGOKO ALTZARIEN ETA BULEGO MAKINA ETA EKIPOEN TXIK. SALM.;VENTA MENOR MUEBLES OFICINA  Y MAQUINAS Y EQUIPOS DE OFICINA
030;0442127;M;840;      1;  8497  ;  M;20150401;        0000;   ;0000015;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ADMINISTRAZIO KUDEAKETAGINTZA ZERBITZUAK                    ;SERVICIOS DE GESTION ADMINISTRATIVA
030;0442191;R;840;      1;  8612  ;  E;20150401;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
030;0442229;N;840;      1;  8612  ;  E;20150401;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
030;0442317;E;840;      1;  6532  ;  M;20150316;        0000;   ;0000010;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MAT. ETA APAR. ELEK.,ELEKTROD. ETA SUKALD. ALTZ. TXIK. SALM.;VENTA MENOR MATE. Y APARATOS ELECTRIC.,ELECTRODO.Y M COCINA
030;0442319;U;840;      1;  8431  ;  M;20150316;        0000;   ;0000090;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INGENIARITZA ZERBITZU TEKNIKOAK                             ;SERVICIOS TECNICOS DE INGENIERIA
030;0442412;S;840;      1;  8493  ;  M;20150331;        0000;   ;0000010;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ITZULPEN ZERBITZUAK ETA ANTZEKOAK                           ;SERVICIOS DE TRADUCCION Y SIMILARES
030;0442541;V;840;      1;  8612  ;  E;20150309;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
030;0442553;P;840;      1;  9339  ;  M;20150401;        0000;   ;0000000;0000000;0000000;0000000;0000040;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;IRAKASK. BESTE IHARD. BATZUK, HALA NOLA, HIZK.,MEKANOGR.,...;OTRAS ACTIVIDADES DE ENSEÑANZA TALES COMO IDIOMAS, MECANOGRA
030;0442588;M;840;      1;  8612  ;  E;20150401;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
030;0442593;T;840;      1;  3457  ;  M;20150401;        0000;   ;0000050;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000010;0000000;00011;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ETXEA ZAINDU ETA IRAUNARAZTEKO TRESNA ELEKTRIKOEN FABRIKAZIO;FABR. DE APARATOS ELECTR. PARA EL CUIDADO Y CONSERVAC. HOGAR
030;0442664;J;840;      1;  8612  ;  E;20141230;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
030;0442676;D;840;      1;  9711  ;  M;20150413;        0000;   ;0000043;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ARROPA EGIENEN, GARBIKETA ETA PLANTXAKETA                   ;TINTE LIMPIEZA EN SECO, LAVADO Y PLANCHADO DE ROPAS
030;0442801;S;840;      1;  6732  ;  M;20150416;        0000;   ;0000063;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BESTE KAFETEGI ETA TABERNA MOETA BATZUK                     ;OTROS CAFES Y BARES
030;0442803;L;840;      1;  64651 ;  M;20150416;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;NUMERO DE MAQUINAS  ;         N;0000000000001;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;TABAKOAREN TXIKIZK. SALMENTA, ESTABLEZIMENDUAREN IZENDUNA   ;VENTA MENOR TABACO EN  MAQUINA TITULAR ESTABLECIMIENTO
030;0442861;B;840;      1;  3168  ;  M;20150323;        0000;   ;0000288;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000020;0000000;00002;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ARMA ARIN ETA MUNIZIOEN FABRIKAZIOA                         ;FABRICACION DE ARMAS LIGERAS Y SUS MUNICIONES
030;0442862;J;840;      1;  6471  ;  M;20150323;        0000;   ;0000020;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;SALTZAILE BIDEZKO ELIKAGAI ETA EDARIEN EKOIZK. TXIKIZK. SALM;VENTA MENOR DE PRODUCTOS  ALIMENTICIOS Y BEB. CON VENDEDOR
030;0442878;M;840;      1;  6592  ;  M;20150417;        0000;   ;0000025;0000025;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BULEGOKO ALTZARIEN ETA BULEGO MAKINA ETA EKIPOEN TXIK. SALM.;VENTA MENOR MUEBLES OFICINA  Y MAQUINAS Y EQUIPOS DE OFICINA
030;0443116;E;840;      1;  952   ;  M;20150325;        0000;   ;0000005;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ASISTENTZIA ETA ZERBITZU SOZI. EGOITZAK EZ DIREN ZENTRUE    ;ASISTENCIA Y SERVICIOS SOCIAL. EN CENTROS NO RESIDENCIALES
030;0443240;N;840;      1;  952   ;  M;20150423;        0000;   ;0000029;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ASISTENTZIA ETA ZERBITZU SOZI. EGOITZAK EZ DIREN ZENTRUE    ;ASISTENCIA Y SERVICIOS SOCIAL. EN CENTROS NO RESIDENCIALES
030;0443262;Y;840;      1;  6532  ;  M;20150401;        0000;   ;0000115;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MAT. ETA APAR. ELEK.,ELEKTROD. ETA SUKALD. ALTZ. TXIK. SALM.;VENTA MENOR MATE. Y APARATOS ELECTRIC.,ELECTRODO.Y M COCINA
030;0443300;R;840;      1;  8612  ;  E;20150501;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
030;0443301;C;840;      1;  9321  ;  M;20150328;        0000;   ;0000100;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;LANBIDE HEZKUNTZA ETA EZ GOI MAILAKO IRAKASK. PROFESIONALA  ;ENSEÑANZA FORMACION Y PERFEC. PROFESIONAL NO SUPERIOR
030;0443317;F;840;      1;  6912  ;  M;20150401;        0000;   ;0000080;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000001;0000000;00001;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;AUTO IBILGAILU, BIZIKLETA ETA BESTE IBIL. ZENB. KONPONKETA  ;REPARACION VEHICULOS AUTOMOVILES, BICICLETAS Y OTROS VEHICU
030;0443318;N;840;      1;  6151  ;  M;20150401;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BEREBIL,MOTOZIKLETA,BIZIKLETA ETA BERAIEN AKZES. HAND. SALM.;VENTA MAYOR VEHICULOS, MOTOCICLETAS, BICICLETAS Y SUS ACCES
030;0443329;W;840;      1;  8612  ;  E;20150117;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
030;0443447;Q;840;      1;  9722  ;  M;20150502;        0000;   ;0000051;0000011;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;APAINKETARAKO ARETO ETA INSTITUTUAK ETA ESTET. KABINETEAK   ;SALONES E INSTITUTOS DE BELLEZA Y GABINETES DE ESTETICA
030;0443482;D;840;      1;  6521  ;  M;20150501;        0000;   ;0000060;0000040;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;FARMAZIAK                                                   ;FARMACIAS
030;0443541;W;840;      1;  952   ;  M;20150504;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ASISTENTZIA ETA ZERBITZU SOZI. EGOITZAK EZ DIREN ZENTRUE    ;ASISTENCIA Y SERVICIOS SOCIAL. EN CENTROS NO RESIDENCIALES
030;0443636;A;840;      1;  9369  ;  M;20141117;        0000;   ;0000030;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;B.I.S.G.KO BESTE IKERKETA ZIENTIFIKO ETA TEKNIKO BATZUK     ;OTRAS INVESTIGACIONES CIENTIFICAS Y TECNICAS N.C.O.P.
030;0443796;X;840;      2;  776   ;  M;20150506;        0000;   ;0000040;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ZIENTZIA POLITIKO ETA SOZIALETAN DOKTORE ETA LIZENTZIATUAK  ;DOCTORES Y LICENCIADOS EN CIENCIAS POLITICAS Y SOCIALES
030;0443869;U;840;      1;  6534  ;  M;20150504;        0000;   ;0000040;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ERAIKINTZARAKO MATERILEEN  ETA SANEAMENDURAKO MOB. TXIK. SAL;VENTA MENOR MATERIAL DE  CONSTRUCCION Y MOBILIARIO SANEAM.
030;0443872;L;840;      1;  8612  ;  E;20150508;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
030;0443916;W;840;      1;  6731  ;  M;20150508;        0000;   ;0000084;0000025;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    1;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;KATEGORIA BEREZIKO TABERNA                                  ;BAR CATEGORIA ESPECIAL
030;0443917;H;840;      1;  64652 ;  E;20150508;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;NUMERO DE MAQUINAS  ;         N;0000000000001;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;TABAKOAREN TXIKIZK. SALMENTA, MAKINAREN JABEA               ;VENTA MENOR TABACO PROPIETARIO DE LA MAQUINA
030;0443986;G;840;      1;  6441  ;  M;20150511;        0000;   ;0000002;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;OGIA,PASTELG.,GOZOG. ETA ANTZEK. ETA ESNEAREN TXI. SALM.    ;VENTA MENOR DE PAN, PASTELERIA CONFITERIA Y SIMILARES Y LECH
