ID;TIPUS_EQUIPAMENT;DESCRIPCIO_TIPUS_EQUIPAMENT;NOM;NOM_CONTACTE;COGNOM1_CONTACTE;COGNOM2_CONTACTE;TELEFON;EMAIL;URL;SIGLA;NOM_CARRER;CODI_CARRER_INE;NRO;BIS;ESCALA;PIS;PORTA;CODI_DIVISIO_TERRITORIAL_ADMINISTRATIVA;CODI_DIVISIO_TERRITORIAL;CODI_POSTAL;CIUTAT;CODI_CIUTAT;PROVINCIA;CODI_PROPVINCIA;PAIS;CODI_PAIS;UTMX;UTMY;LONGITUD;LATITUD;TIPO_UTM;ADREÇA_COMPLETA
633;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia V. Calduch Fonollosa;;;;93 376 58 56;;;C;de la Miranda;0807301180;39;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.075097;41.360437;;C/ de la Miranda 39  
634;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia M. Serentil Rovira;;;;93 377 19 65;;;C;de Baltasar Oriol;0807300250;59;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.087617;41.352567;;C/ de Baltasar Oriol 59  
636;SALUT, CONSUM I SERVEIS SOCIALS;Consum i salubritat;Servei de vigilància alimentària, salubritat i zoonosi;;;;93 376 14 99;;;Av;de Sant Ildefons;0807301980;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.083317;41.362621;;Av de Sant Ildefons s/n  
637;SALUT, CONSUM I SERVEIS SOCIALS;Consum i salubritat;Laboratori Municipal;;;;93 376 51 51;;;Av;de Sant Ildefons;0807301980;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.083285;41.362563;;Av de Sant Ildefons s/n  
638;OFICINES ADMINISTRATIVES;Departaments municipals;OMIC (Oficina Municipal d Informació al Consumidor);;;;93 376 51 51;;http://www.cornella.cat/ca/OMIC.asp;Pl;de LLuís Companys;0807301368;s/n;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.071298;41.353160;;Pl de LLuís Companys s/n  
638;SALUT, CONSUM I SERVEIS SOCIALS;Consum i salubritat;OMIC (Oficina Municipal d Informació al Consumidor);;;;93 376 51 51;;http://www.cornella.cat/ca/OMIC.asp;Pl;de LLuís Companys;0807301368;s/n;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.071298;41.353160;;Pl de LLuís Companys s/n  
639;SALUT, CONSUM I SERVEIS SOCIALS;Residències de gent gran;Residència Teresa Duran;;;;93 375 00 10;;;Av;de Salvador Allende;0807302190;45;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.083849;41.359983;;Av de Salvador Allende 45  
640;SALUT, CONSUM I SERVEIS SOCIALS;Residències de gent gran;Residència Blau Almeda;;;;93 475 35 86;;;Ctra;de l Hospitalet;0807300930;236;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.086658;41.356435;;Ctra de l Hospitalet 236  
641;SALUT, CONSUM I SERVEIS SOCIALS;Residències de gent gran;Residència Jaume Nualart;;;;93 471 01 60;;;C;de l Anoia;0807300175;s/n;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.077630;41.358124;;C/ de l Anoia s/n  
642;SALUT, CONSUM I SERVEIS SOCIALS;Residències de gent gran;Clínica Sant Jordi;;;;93 377 47 47;;;Av;del Parc;0807301640;17-19;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.073174;41.359204;;Av del Parc 17-19  
643;SALUT, CONSUM I SERVEIS SOCIALS;Residències de gent gran;Centre Sociosanitari Sant Jordi;;;;93 475 26 90;;;Ctra;de Sant Joan Despí;0807300790;60;;;;;;B-04;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.063398;41.359929;;Ctra de Sant Joan Despí 60  
644;SALUT, CONSUM I SERVEIS SOCIALS;Residències de gent gran;Residència Can Rovira;;;;93 377 29 36;;;C;de Rubió i Ors;0807301900;26;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.066797;41.355422;;C/ de Rubió i Ors 26  
645;SALUT, CONSUM I SERVEIS SOCIALS;Centres de dia;Centre de dia Teresa Duran;;;;93 375 00 10;;;Av;de Salvador Allende;0807302190;45;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.083664;41.359928;;Av de Salvador Allende 45  
646;SALUT, CONSUM I SERVEIS SOCIALS;Centres de dia;Centre de dia Blau Almeda;;;;93 475 35 86;;;Ctra;de l Hospitalet;0807300930;236;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.086784;41.356446;;Ctra de l Hospitalet 236  
647;SALUT, CONSUM I SERVEIS SOCIALS;Centres de dia;Centre de dia Jaume Nualart;;;;93 471 01 60;;;C;de l Anoia;0807300175;s/n;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.077591;41.358261;;C/ de l Anoia s/n  
648;SALUT, CONSUM I SERVEIS SOCIALS;Centres de dia;Centre de dia Sociosanitari Sant Jordi;;;;93 475 26 90;;;Ctra;de Sant Joan Despí;0807300790;60;;;;;;B-04;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.063483;41.359801;;Ctra de Sant Joan Despí 60  
649;SALUT, CONSUM I SERVEIS SOCIALS;Centres de dia;Centre de dia ALOIS (per a malalts d Alzheimer);;;;93 375 59 25;;;Av;de la Línia Elèctrica;0807301320;13;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.079833;41.365911;;Av de la Línia Elèctrica 13  
650;SALUT, CONSUM I SERVEIS SOCIALS;Altres serveis i equipaments;Centre ALOIS II (Associació de Familiars d Alzheimer Baix Llobregat);;;;93 375 59 25;;;Av;de la Línia Elèctrica;0807301320;13;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.079833;41.365911;;Av de la Línia Elèctrica 13  
651;SALUT, CONSUM I SERVEIS SOCIALS;Altres serveis i equipaments;Centre d Higiene Mental de Cornellà;;;;93 377 68 60;chmc@telefonica.net;http://www.centrehigienementalcornella.es;C;d Eduard Gibert;0807300780;52;;;;2;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.074463;41.353172;;C/ d Eduard Gibert 52  2
652;INSTAL·LACIONS ESPORTIVES;Pistes de petanca;Pista Petanca Camp de les Aigües;;;;;apropteuonline@aj-cornella.cat;;Av;del Baix Llobregat;0807300248;s/n;;;;;;B-08;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.067991;41.350960;;Av del Baix Llobregat s/n  
653;INSTAL·LACIONS ESPORTIVES;Pistes de petanca;Pista Petanca Mossèn Andreu;;;;;apropteuonline@aj-cornella.cat;;C;de Mossèn Andreu;0807301520;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.079404;41.362471;;C/ de Mossèn Andreu s/n  
654;INSTAL·LACIONS ESPORTIVES;Espais esportius a l aire lliure;Espai Esportiu Pau Riera;;;;;apropteuonline@aj-cornella.cat;;Ptge;Pau Riera;0807301602;1;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078121;41.357227;;Ptge Pau Riera 1  
655;INSTAL·LACIONS ESPORTIVES;Espai saludable;Espai Saludable Plaça Verge del Pilar;;;;;apropteuonline@aj-cornella.cat;http://www.cornella.cat/ca/PAFES.asp;Pl;de la Verge del Pilar;0807302245;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.083290;41.359789;;Pl de la Verge del Pilar s/n  
656;INSTAL·LACIONS ESPORTIVES;Espai saludable;Espai Saludable Parc de la Infanta;;;;;apropteuonline@aj-cornella.cat;http://www.cornella.cat/ca/PAFES.asp;Ctra;de Sant Joan Despí;0807300790;s/n;;;;;;B-04;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.063685;41.360381;;Ctra de Sant Joan Despí s/n  
657;INSTAL·LACIONS ESPORTIVES;Espai saludable;Riba del Riu Llobregat;;;;;;;C;de la Verge de Montserrat;0807301580;51;;;;;;B-08;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.069114;41.346067;;C/ de la Verge de Montserrat 51  
658;INSTAL·LACIONS ESPORTIVES;Altres intal·lacions esportives;Pista Skate Park Almeda;;;;;;;C;Martinet;0807302440;1;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.0915209;41.3543236;;C/ Martinet 1  
659;COMERÇ I PROMOCIÓ ECONÒMICA;Associacions comercials;Cornellà Compra a Casa;;;;93 377 14 48;;http://web.europeinyourlife.com/lw/app?action=home&idwe=13;Merc;Mercat Sant Ildefons;0807309300;s/n;;;1;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.083331;41.362585;;Merca Mercat Sant Ildefons s/n 1 
660;EDUCACIÓ I FORMACIÓ;Programes de formació i inserció;Gremi d Instal·ladors del Baix Llobregat;;;;93 474 47 46;info@gremibaix.com;http://www.gremibaix.com;Av;de la Fama;0807300805;56-58;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.083091;41.351057;;Av de la Fama 56-58  
660;COMERÇ I PROMOCIÓ ECONÒMICA;Associacions comercials;Gremi d Instal·ladors del Baix Llobregat;;;;93 474 47 46;info@gremibaix.com;http://www.gremibaix.com;Av;de la Fama;0807300805;56-58;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.083091;41.351057;;Av de la Fama 56-58  
667;ALTRES RECURSOS INTERÈS;Sindicats;Comissions Obreres (CCOO);;;;93 377 92 92;;http://www.ccoo.es;Ctra;d Esplugues;0807301070;68;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.071907;41.360119;;Ctra d Esplugues 68  
668;ALTRES RECURSOS INTERÈS;Sindicats;Confederació General del Treball (CGT);;;;93 377 91 63;cgtbaixll@cgt.es;http://www.pangea.org/cgtbaixll;Ctra;d Esplugues;0807301070;46;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.072387;41.358583;;Ctra d Esplugues 46  
669;ALTRES RECURSOS INTERÈS;Sindicats;Confederació Nacional del Treball (CNT-AIT);;;;93 375 58 53;cntcornella@cnt.es;http://cornella.cnt.es/web/;C;de la Florida;0807301170;40;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.075325;41.357080;;C/ de la Florida 40  
670;EDUCACIÓ I FORMACIÓ;Formació ocupacional i contínua;Unió General de Treballadors (UGT);;;;93 261 90 09;ugt@baixllobregat.ugt.org;http://www.ugt.es;C;Revolt Negre;0807301825;10-14;;;;;;B-04;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.065712;41.358241;;C/ Revolt Negre 10-14  
670;ALTRES RECURSOS INTERÈS;Sindicats;Unió General de Treballadors (UGT);;;;93 261 90 09;ugt@baixllobregat.ugt.org;http://www.ugt.es;C;Revolt Negre;0807301825;10-14;;;;;;B-04;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.065712;41.358241;;C/ Revolt Negre 10-14  
671;MITJANS DE COMUNICACIÓ;Premsa;Cornellà Informa (Butlletí Municipal);;;;93 377 02 12;premsa@aj-cornella.cat;http://www.cornella.cat/ca/CornellaInforma.asp;Pl;de l Església;0807300530;s/n;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.070562;41.355124;;Pl de l Església s/n  
672;MITJANS DE COMUNICACIÓ;Ràdio;Ràdio Cornellà (Emissora Municipal);;;;93 377 82 00;radiocornella@aj-cornella.cat;http://www.radiocornella.cat/;C;de la Costa Brava;0807300607;7;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.072637;41.360166;;C/ de la Costa Brava 7  
673;MITJANS DE COMUNICACIÓ;Premsa;El Far (diari digital i revista mensual);;;;93 474 57 07;elfar@elfar.info;http://www.elfar.cat;C;d Alcalá Galiano;0807300070;43;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.086263;41.352678;;C/ d Alcalá Galiano 43  
674;MITJANS DE COMUNICACIÓ;Premsa;Viu Cornellà (revista mensual);;;;93 377 77 47;viucornella@elginjoledicions.com;http://www.elginjoleleccions.com;;;;30;;;;;;B-010;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.099955;41.362874;;C/ del Bruc 30  
675;MITJANS DE COMUNICACIÓ;Punts públics de connexió a internet;Punt Òmnia (Centre d Esplai Mowgli);;;;93 377 06 95;cijmowgli@esplai.org;;Pl;de Josep Tarradellas;0807301145;s/n;;;;;;B-07;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.072190;41.362408;;Pl de Josep Tarradellas s/n  
676;CULTURA, JOVENTUT I SOLIDARITAT;Equipaments juvenils;Aula Treball i Experimentació (ATE);;;;93 376 36 93;ciberjove@aj-cornella.cat;http://www.cornella.cat/ca/Ciberjove.asp;C;de Mossèn Andreu;0807301520;17;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078172;41.361124;;C/ de Mossèn Andreu 17  
676;MITJANS DE COMUNICACIÓ;Punts públics de connexió a internet;Aula Treball i Experimentació (ATE);;;;93 376 36 93;ciberjove@aj-cornella.cat;http://www.cornella.cat/ca/Ciberjove.asp;C;de Mossèn Andreu;0807301520;17;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078172;41.361124;;C/ de Mossèn Andreu 17  
684;TURISME;Patrimoni històric;Església de Santa Maria (1940) ;;;;;;http://www.cornella.cat/ca/PatrimonioHistorico.asp;Pl;de l Església;0807300530;1;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.070091;41.355511;;Pl de l Església 1  
686;EDUCACIÓ I FORMACIÓ;Escoles bressol municipals;Escola Bressol Nens i Nenes;;;;93 376 83 50;nensinenes@hotmail.com;;Av;de la Línia Elèctrica;0807301320;9-11;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.080463;41.366354;;Av de la Línia Elèctrica 9-11  
687;EDUCACIÓ I FORMACIÓ;Escoles bressol privades;Escola Bressol Petit Claret - Sant Antoni Maria Claret;;;;93 376 19 21;petitclaret@claretcornella.cat;http://www.claretcornella.cat;Av;de la Línia Elèctrica;0807301320;23-25;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078317;41.365896;;Av de la Línia Elèctrica 23-25  
688;EDUCACIÓ I FORMACIÓ;Espai petita infància;Espai Familiar  Teresa Majem  - La Trepa;;;;93 470 92 68;eeflatrepa@aj-cornella.cat;;C;de Vicenç Llivina;0807302180;7;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.072891;41.356017;;C/ de Vicenç Llivina 7  
689;EDUCACIÓ I FORMACIÓ;Espai petita infància;Centre de Desenvolupament Infantil i Atenció Precoç Municipal (CDIAPM);;;;93 375 60 53;cdiapm@aj-cornella.cat;;C;de Joan Fernàndez;0807301150;s/n;;;;;;B-07;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.072233;41.361185;;C/ de Joan Fernàndez s/n  
690;EDUCACIÓ I FORMACIÓ;Programes de formació i inserció;Fundació El Llindar;;;;93 377 31 89;aulataller@elllindar.org;http://www.elllindar.org;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.084517;41.3570753;;Ctra de l Hospitalet s/n  
691;EDUCACIÓ I FORMACIÓ;Educació permanent;FAMPA Cornellà (Federació Associació Pares i Mares d Alumnes);;;;;fampacornella@gmail.com;http://www.fampacornella.blogspot.com;Av;de Sant Ildefons;0807301980;24;;;2a;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.081624;41.362132;;Av de Sant Ildefons 24 2a 
692;EDUCACIÓ I FORMACIÓ;Formació adults;Centre Formació d Adults Cornellà de Llobregat;;;;93 375 59 03;a8042846@xtec.cat;;C;d Ignasi Iglesias;0807300990;s/n;;;;;;B-07;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.071711;41.362021;;C/ d Ignasi Iglesias s/n  
692;EDUCACIÓ I FORMACIÓ;Educació permanent;Centre Formació d Adults Cornellà de Llobregat;;;;93 375 59 03;a8042846@xtec.cat;;C;d Ignasi Iglesias;0807300990;s/n;;;;;;B-07;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.071711;41.362021;;C/ d Ignasi Iglesias s/n  
693;EDUCACIÓ I FORMACIÓ;Estudis universitaris;Extensió universitària del centre associat de la UNED de Terrassa-Cornellà;;;;93 376 70 11;info@cornella.uned.es;http://www.uned-terrassa.es;C;de Mossèn Andreu;0807301520;15;;;3a;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078057;41.361198;;C/ de Mossèn Andreu 15 3a 
693;EDUCACIÓ I FORMACIÓ;Educació permanent;Extensió universitària del centre associat de la UNED de Terrassa-Cornellà;;;;93 376 70 11;info@cornella.uned.es;http://www.uned-terrassa.es;C;de Mossèn Andreu;0807301520;15;;;3a;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078057;41.361198;;C/ de Mossèn Andreu 15 3a 
694;EDUCACIÓ I FORMACIÓ;Estudis universitaris;Universitat de la Gent Gran;;;;93 376 70 11;info@cornella.uned.es;http://www.uned-terrassa.es;C;de Mossèn Andreu;0807301520;19;;;3a;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078180;41.361275;;C/ de Mossèn Andreu 19 3a 
694;EDUCACIÓ I FORMACIÓ;Educació permanent;Universitat de la Gent Gran;;;;93 376 70 11;info@cornella.uned.es;http://www.uned-terrassa.es;C;de Mossèn Andreu;0807301520;19;;;3a;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078180;41.361275;;C/ de Mossèn Andreu 19 3a 
696;EDUCACIÓ I FORMACIÓ;Programes de formació i inserció;Fundació per a joves La Carena de Cornellà (Escola);;;;93 377 33 07;lacarena@pangea.org;http://www.lacarena.org;C;d Ignasi Iglesias;0807300990;7;;;;;;B-07;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.071025;41.362282;;C/ d Ignasi Iglesias 7  
697;EDUCACIÓ I FORMACIÓ;Formació ocupacional i contínua;The Corner;;;;93 181 42 01;info@thecorner.cat;http://www.thecorner.cat;C;de Vicenç Llivina;0807302180;s/n;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.072683;41.356226;;C/ de Vicenç Llivina s/n  
698;OFICINES ADMINISTRATIVES;Departaments municipals;Departament Oficina d Atenció al Ciutadà (OAC);;;;93 377 02 12;apropteuonline@aj-cornella.cat;;Pl;de l Església;0807300530;1;;;1;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.070192;41.355192;;Pl de l Església 1 1 
699;SALUT, CONSUM I SERVEIS SOCIALS;Serveis socials;Equip Bàsic Atenció Social Gavarra - El Pedró (Atenció a la Dependència);;;;93 474 21 52;;;C;de Torras i Bages;0807302130;2-4;;;;;;B-07;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.072981;41.362098;;C/ de Torras i Bages 2-4  
700;SALUT, CONSUM I SERVEIS SOCIALS;Altres serveis i equipaments;Espai Jove Centre-Riera;;;;93 377 64 63;jovesrieracentre@gmail.com;;C;de Francesc Layret;0807301290;60;;;;;;B-08;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.074796;41.350108;;C/ de Francesc Layret 60  
701;SALUT, CONSUM I SERVEIS SOCIALS;Altres serveis i equipaments;Espai Jove Sant Ildefons;;;;93 376 65 56;jovesantildefons@gmail.com;;C;Almogavers;0807301820;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.084713;41.363246;;C/ Almogavers s/n  
702;INSTAL·LACIONS ESPORTIVES;Piscines;Piscina del Parc Esportiu Llobregat;;;;93 475 35 77;info@parcesportiullobregat.com;http://www.parcesportiullobregat.com/ ;Av;del Baix Llobregat;0807300248;s/n;;;;;;B-08;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.071142;41.348063;;Av del Baix Llobregat s/n  
703;INSTAL·LACIONS ESPORTIVES;Piscines;Piscina del Complex Aquàtic Can Mercader;;;;93 475 35 80;info@complex.canmercader.com;http://www.complexcanmercader.com;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.086570;41.358659;;Ctra de l Hospitalet s/n  
704;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia J. Vidal Carou;;;;93 376 32 44;;;C;de la Caoba;0807300480;1;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.085159;41.365006;;C/ de la Caoba 1  
705;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia A. Sanchez Dardiña;;;;93 375 65 51;;;C;del Bonestar;0807300340;39;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.077487;41.358816;;C/ del Bonestar 39  
706;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia N. Andrés Carbó;;;;93 471 51 30;;;C;del Doctor Ferran;0807300690;42;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.077664;41.360657;;C/ del Doctor Ferran 42  
707;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia R. Álvarez Fernández;;;;93 377 53 91;;;Ctra;de Sant Joan Despí;0807300790;25;;;;;;B-04;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.062555;41.359683;;Ctra de Sant Joan Despí 25  
708;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia N. Reig Ortiz;;;;93 376 95 50;;;Pl;d Angel Guimerà;0807301330;8;;;;;;B-07;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.074090;41.364599;;Pl d Angel Guimerà 8  
709;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia A. Cabeceran Esteve;;;;93 376 30 73;;;C;de Llinars;0807301350;71;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.079458;41.362593;;C/ de Llinars 71  
710;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia J. García Ibáñez;;;;93 376 32 47;;;C;del Doctor Arús;0807300670;13;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.084452;41.360696;;C/ del Doctor Arús 13  
711;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia M. Faig Soler;;;;93 376 33 65;;;C;de Ramoneda;0807301790;99;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078383;41.364896;;C/ de Ramoneda 99  
712;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia E. Feliudabaló Castellet;;;;93 376 38 46;;;Av;de la República Argentina;0807301810;60;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.084894;41.363312;;Av de la República Argentina 60  
713;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia C. Burdeus Reverter;;;;93 377 36 48;;;Ctra;d Esplugues;0807301070;32;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.072431;41.356306;;Ctra d Esplugues 32  
714;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia M. Romero Isla;;;;93 376 24 34;;;C;del Marfull;0807300770;1;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.081206;41.360283;;C/ del Marfull 1  
715;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia Carreras Quintillà;;;;93 475 02 01;;;Ctra;de Sant Joan Despí;0807300790;84;;;;;;B-04;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.060885;41.361606;;Ctra de Sant Joan Despí 84  
716;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia Moreno Murillo;;;;93 471 48 44;;;C;del Garrofer;0807300090;5;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.080377;41.364405;;C/ del Garrofer 5  
717;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia Copete Quiero;;;;93 474 45 72;;;C;de Rubió i Ors;0807301900;82;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.070745;41.352464;;C/ de Rubió i Ors 82  
718;CULTURA, JOVENTUT I SOLIDARITAT;Aules Estudi Municipals;Aules d Estudi Municipals Biblioteca Sant Ildefons;;;;93 376 35 61;trailer@aj-cornella.cat;;C;Almogavers;0807301820;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.086327;41.362946;;C/ Almogavers s/n  
719;CULTURA, JOVENTUT I SOLIDARITAT;Aules Estudi Municipals;Aules d Estudi Municipals Biblioteca Marta Mata;;;;93 376 35 61;trailer@aj-cornella.cat;http://www.cornella.cat/ca/AulesDestudi.asp;C;de Rubió i Ors;0807301900;184;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.070876;41.352456;;C/ de Rubió i Ors 184  
720;EDUCACIÓ I FORMACIÓ;Espai petita infància;Espai Nadó  Teresa Majem  - Roger de Llúria;;;;93 376 81 29;eefrogerdelluria@aj-cornella.cat;;C;Almogavers;0807301820;2;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.085299;41.363105;;C/ Almogàvers 2  
721;EDUCACIÓ I FORMACIÓ;Espai petita infància;Espai Nadó  Teresa Majem  - La Trepa;;;;93 470 92 68;eeflatrepa@aj-cornella.cat;;C;de Vicenç Llivina;0807302180;7;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.072891;41.356017;;C/ de Vicenç Llivina 7  
