CODI_DIVISIO_TERRITORIAL;TIPUS_VEHICLE;CODI_TIPUS_VEHICLE;ANTIGUETAT;POTENCIA_FISCAL;CILINDRADA;PLACES;CARREGA_UTIL;MARCA;NRE_VEHICLES
D-01;Turisme;TURISMO                 ;   3;13;;0;0;;1
D-01;Turisme;TURISMO                 ;   3;13;;0;0;Bmw;5
D-01;Turisme;TURISMO                 ;   3;13;;0;0;Chevrolet;2
D-01;Turisme;TURISMO                 ;   3;13;;0;0;Dodge;1
D-01;Turisme;TURISMO                 ;   3;13;;0;0;Fiat;1
D-01;Turisme;TURISMO                 ;   3;13;;0;0;Jeep;1
D-01;Turisme;TURISMO                 ;   3;13;;0;0;Mitsubishi;1
D-01;Turisme;TURISMO                 ;   3;13;;0;0;Nissan;12
D-01;Turisme;TURISMO                 ;   3;13;;0;0;Peugeot;1
D-01;Turisme;TURISMO                 ;   3;13;;0;0;Renault;3
D-01;Turisme;TURISMO                 ;   3;13;;0;0;Subaru;1
D-01;Turisme;TURISMO                 ;   3;13;;0;0;Volkswagen;10
D-01;Turisme;TURISMO                 ;   3;14;;0;0;Citroen;1
D-01;Turisme;TURISMO                 ;   3;14;;0;0;Honda;2
D-01;Turisme;TURISMO                 ;   3;14;;0;0;Toyota;4
D-01;Turisme;TURISMO                 ;   3;15;;0;0;Nissan;1
D-01;Turisme;TURISMO                 ;   3;19;;0;0;Bmw;1
D-01;Turisme;TURISMO                 ;   4;8;;0;0;Volkswagen;2
D-01;Turisme;TURISMO                 ;   4;9;;0;0;Dacia;1
D-01;Turisme;TURISMO                 ;   4;10;;0;0;Chevrolet;2
D-01;Turisme;TURISMO                 ;   4;10;;0;0;Fiat;7
D-01;Turisme;TURISMO                 ;   4;10;;0;0;Nissan;3
D-01;Turisme;TURISMO                 ;   4;10;;0;0;Opel;3
D-01;Turisme;TURISMO                 ;   4;10;;0;0;Peugeot;10
D-01;Turisme;TURISMO                 ;   4;10;;0;0;Volkswagen;6
D-01;Turisme;TURISMO                 ;   4;11;;0;0;Citroen;14
D-01;Turisme;TURISMO                 ;   4;11;;0;0;Dacia;2
D-01;Turisme;TURISMO                 ;   4;11;;0;0;Ford;9
D-01;Turisme;TURISMO                 ;   4;11;;0;0;Mazda;1
D-01;Turisme;TURISMO                 ;   4;11;;0;0;Peugeot;13
D-01;Turisme;TURISMO                 ;   4;11;;0;0;Renault;19
D-01;Turisme;TURISMO                 ;   4;11;;0;0;Seat;4
D-01;Turisme;TURISMO                 ;   4;11;;0;0;Volkswagen;3
D-01;Turisme;TURISMO                 ;   4;12;;0;0;Audi;3
D-01;Turisme;TURISMO                 ;   4;12;;0;0;Ford;1
D-01;Turisme;TURISMO                 ;   4;12;;0;0;Mercedes benz;2
D-01;Turisme;TURISMO                 ;   4;12;;0;0;Opel;5
D-01;Turisme;TURISMO                 ;   4;12;;0;0;Seat;18
D-01;Turisme;TURISMO                 ;   4;12;;0;0;Skoda;3
D-01;Turisme;TURISMO                 ;   4;12;;0;0;Toyota;1
D-01;Turisme;TURISMO                 ;   4;13;;0;0;Audi;5
D-01;Turisme;TURISMO                 ;   4;13;;0;0;Bmw;8
D-01;Turisme;TURISMO                 ;   4;13;;0;0;Chevrolet;1
D-01;Turisme;TURISMO                 ;   4;13;;0;0;Mazda;1
D-01;Turisme;TURISMO                 ;   4;13;;0;0;Mercedes benz;2
D-01;Turisme;TURISMO                 ;   4;13;;0;0;Nissan;12
D-01;Turisme;TURISMO                 ;   4;13;;0;0;Peugeot;2
D-01;Turisme;TURISMO                 ;   4;13;;0;0;Renault;5
D-01;Turisme;TURISMO                 ;   4;13;;0;0;Volkswagen;6
D-01;Turisme;TURISMO                 ;   4;14;;0;0;Honda;5
D-01;Turisme;TURISMO                 ;   4;14;;0;0;Hyundai;1
D-01;Turisme;TURISMO                 ;   4;14;;0;0;Lancia;1
D-01;Turisme;TURISMO                 ;   4;14;;0;0;Mitsubishi;1
D-01;Turisme;TURISMO                 ;   4;14;;0;0;Toyota;2
D-01;Turisme;TURISMO                 ;   4;19;;0;0;Bmw;1
D-01;Turisme;TURISMO                 ;   4;21;;0;0;Porsche;1
D-01;Turisme;TURISMO                 ;   5;7;;0;0;Opel;1
D-01;Turisme;TURISMO                 ;   5;7;;0;0;Peugeot;1
D-01;Turisme;TURISMO                 ;   5;9;;0;0;Chevrolet;1
D-01;Turisme;TURISMO                 ;   5;9;;0;0;Hyundai;1
D-01;Turisme;TURISMO                 ;   5;9;;0;0;Opel;1
D-01;Turisme;TURISMO                 ;   5;9;;0;0;Seat;4
D-01;Turisme;TURISMO                 ;   5;9;;0;0;Skoda;1
D-01;Turisme;TURISMO                 ;   5;10;;0;0;;1
D-01;Turisme;TURISMO                 ;   5;10;;0;0;Chevrolet;1
D-01;Turisme;TURISMO                 ;   5;10;;0;0;Fiat;1
D-01;Turisme;TURISMO                 ;   5;10;;0;0;Mazda;1
D-01;Turisme;TURISMO                 ;   5;10;;0;0;Peugeot;6
D-01;Turisme;TURISMO                 ;   5;10;;0;0;Suzuki;2
D-01;Turisme;TURISMO                 ;   5;10;;0;0;Volkswagen;4
D-01;Turisme;TURISMO                 ;   5;11;;0;0;;2
D-01;Turisme;TURISMO                 ;   5;11;;0;0;Citroen;22
D-01;Turisme;TURISMO                 ;   5;11;;0;0;Dacia;1
D-01;Turisme;TURISMO                 ;   5;11;;0;0;Ford;9
D-01;Turisme;TURISMO                 ;   5;11;;0;0;Opel;1
D-01;Turisme;TURISMO                 ;   5;11;;0;0;Renault;11
D-01;Turisme;TURISMO                 ;   5;11;;0;0;Seat;3
D-01;Turisme;TURISMO                 ;   5;11;;0;0;Suzuki;1
D-01;Turisme;TURISMO                 ;   5;11;;0;0;Toyota;2
D-01;Turisme;TURISMO                 ;   5;12;;0;0;Audi;3
