Org_,Pro_,Eco_,Descripció,Crèdits_inicials,Modificacions_de_crèdit,Crèdits_totals_consignats,Disposicions_o_compromisos,Obligacions_reconegudes,Pagaments_fets,Descripció_orgànica,FID
03,920,2120100,MANTENIMENT INSTAL·LACIONS EDIFICI AJUNTAMENT,16500,0,16500,7948.08,7200.96,6802.18,SERVEIS TERRITORIALS,589
03,171F,2100000,MANTENIMENT INFRA. VIES PÚBLIQUES FONTS PLAÇA,10500,0,10500,4809.75,0,0,SERVEIS TERRITORIALS,590
03,150,2140000,CONSERV. MATERIAL TRANSPORT,2000,-1055.69,944.31,0,0,0,SERVEIS TERRITORIALS,591
08,011,6480000,QUOTES NETES INTERESSOS PER OPERACIONS ARR.FINANCER,17331.84,0,17331.84,10312.01,3161.9,2293.11,POLICIA,592
09,231,2060000,LLOGUER FOTOCOPIADORES SS,2321,0,2321,653.03,653.03,479.13,BENESTAR SOCIAL,593
03,4312M,2210100,AIGUA MERCAT,200,0,200,15.88,15.88,15.88,SERVEIS TERRITORIALS,594
03,920,2279900,CONSERV. ENLLUMENAT INST. MPALS,9500,0,9500,902.68,902.68,677.01,SERVEIS TERRITORIALS,595
03,161,6270015,COL.LECTOR CR SESCORTS,0,1097.27,1097.27,0,0,0,SERVEIS TERRITORIALS,596
03,150,1500000,PRODUCTIVITAT ADM. GENERAL HABITATGE IURBANISME,1400,2055.72,3455.72,1439.85,1439.85,1151.88,SERVEIS TERRITORIALS,597
09,231,1300200,ALTRES REMUNERACIONS ASSISTÈNCIA SOCIAL,68514.34,-1554.43,66959.91,25485.81,25485.81,20188.18,BENESTAR SOCIAL,598
03,171P,2100114,MANTENIMENT ASCENSOR FONTS PLAÇA I ALTRES,0,2507.45,2507.45,0,0,0,SERVEIS TERRITORIALS,599
08,011,3580000,INTERESSOS OPERACIONS ARRENDAMENT FINANCER,4615.15,0,4615.15,2611.98,886.86,646.25,POLICIA,600
03,4312M,2210200,GAS MERCAT MPAL,200,0,200,0,0,0,SERVEIS TERRITORIALS,601
03,161,2100000,CONSERV. INFRAESTRUCTURES AIGUA,2000,0,2000,0,0,0,SERVEIS TERRITORIALS,602
03,920,2120000,MANTENIMENT EDIFICI AJUNTAMENT,12500,0,12500,2525.72,2525.72,2525.72,SERVEIS TERRITORIALS,603
09,231,2120216,SISTEMES DE SEGURETAT,0,922.09,922.09,0,0,0,BENESTAR SOCIAL,604
03,171P,2210100,AIGUA PARCS I JARDINS,6500,0,6500,1052.82,1052.82,1052.82,SERVEIS TERRITORIALS,605
03,150,6260015,EQUIPS INFORMÀTICS,0,88.47,88.47,88.47,0,0,SERVEIS TERRITORIALS,606
03,4312M,2120300,ADEQUACIÓ INSTAL.LACIONS MERCAT,0,10890,10890,10890,10890,0,SERVEIS TERRITORIALS,607
08,130,2130200,MANTENIMENT XARXA RESCAT RENTING,1980,0,1980,1425.79,388.87,259.25,POLICIA,608
03,924,2120000,MANTENIMENT MOLI MIARONS,500,0,500,0,0,0,SERVEIS TERRITORIALS,609
03,165,6230115,SUBST PER TECNOLOGIA LED,0,0.02,0.02,0,0,0,SERVEIS TERRITORIALS,610
09,231,1210116,COMPLEMENT ESPECÍFIC ASSITÈNCIA SOCIAL,0,0,0,0,0,0,BENESTAR SOCIAL,611
03,171P,2210000,ENERGIA ELÈCTRICA PLAÇA,3000,0,3000,0,0,0,SERVEIS TERRITORIALS,612
03,4312M,2210315,GASOIL MERCAT,0,1137.5,1137.5,0,0,0,SERVEIS TERRITORIALS,613
03,150,1210000,COMPL DESTINACIÓ ADM. GENERAL  HABITAGE I URBANISME,26489.68,0,26489.68,9460.6,9460.6,7568.48,SERVEIS TERRITORIALS,614
08,130,1310000,PERSONAL TEMPORAL POLICIA,22666.71,-19198.57,3468.14,3468.14,3468.14,3468.14,POLICIA,615
03,165E,2100000,MANTENIMENT ENLLUMENATS PÚBLICS,20862.55,0,20862.55,7206.11,7206.11,6712.43,SERVEIS TERRITORIALS,616
03,924,2120100,MANTENIMENT INSTAL.LACIONS  SALA ASSOCIACIÓ MERCAT MPAL.,500,0,500,0,0,0,SERVEIS TERRITORIALS,617
09,231,2211000,PRODUCTES NETEJA SS,900,0,900,230.75,230.75,230.75,BENESTAR SOCIAL,618
03,150,1600000,SEGURETAT SOCIAL ADM. GNL HABITAGE I URBANISME,25826.83,0,25826.83,8564.09,8564.09,6489.87,SERVEIS TERRITORIALS,619
08,130,2130100,CALIBRACIÓ SONÒMETRE I ALTRES,350,0,350,0,0,0,POLICIA,620
03,924,2210000,ENERGIA ELÈCTRICA MOLÍ MIARONS,1500,0,1500,0,0,0,SERVEIS TERRITORIALS,621
03,432C,2120100,MANTENIMENT CAMPANAR,5000,0,5000,1871.01,1123.89,1123.89,SERVEIS TERRITORIALS,622
03,165E,2279900,TREBALLS CONSERV. ENLLUMENAT PÚBLIC,51137.45,0,51137.45,51137.45,17981.31,13731.32,SERVEIS TERRITORIALS,623
03,171P,2100100,MANTENIMENT ASCENSOR  PLAÇA I ALTRES,2600,0,2600,747.12,0,0,SERVEIS TERRITORIALS,624
09,231,4800014,PRESTACIONS ECONÒMIQUES INDIVIDUALS,0,26003.36,26003.36,0,0,0,BENESTAR SOCIAL,625
08,130,1210000,COMPLEMENT DESTINACIÓ ADM. GNAL. SEGURETAT,27939.66,2501.27,30440.93,10565.15,10565.15,8363.45,POLICIA,626
03,150,2210300,COMBUSTIBLES I CARBURANTS,1500,0,1500,60.51,60.51,60.51,SERVEIS TERRITORIALS,627
03,452N,2279900,SERVEI CONTROL NIVELL CANAL,7500,0,7500,0,0,0,SERVEIS TERRITORIALS,628
03,924,2210100,AIGUA MOLI MIARONS,200,0,200,0,0,0,SERVEIS TERRITORIALS,629
03,231D,2120015,MANTENIMENT EDIFICI BENESTAR SOCIAL,0,1507.63,1507.63,0,0,0,SERVEIS TERRITORIALS,630
03,231,6320000,REPARACIÓ AIRE CONDICIONAT SERVEIS SOCIALS,0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,631
09,231,1200616,TRIENIS ASSITÈNCIA SOCIAL,0,106.93,106.93,0,0,0,BENESTAR SOCIAL,632
08,130,1510000,GRATIFICACIONS ADM.GNAL.SEGURETAT,0.1,0,0.1,0,0,0,POLICIA,633
03,452S,2100216,MANTENIMENT CANAL INDUSTRIAL,0,1000,1000,0,0,0,SERVEIS TERRITORIALS,634
03,1521,2120000,MANTENIMENT HABITAGES BENESTAR SOCIAL,4500,0,4500,96.94,96.94,92.27,SERVEIS TERRITORIALS,635
03,150I,1210000,COMPL DESTI INTERMEDIACIÓ HABITATGE SIDH,1326.57,0,1326.57,501.09,501.09,378.22,SERVEIS TERRITORIALS,636
03,231,2120000,MANTENIMENT EDIFICI SS,3500,0,3500,24.14,24.14,24.14,SERVEIS TERRITORIALS,637
03,323A,2210000,ENERGIA ELECTRICA PUIG AGUT,16500,0,16500,3092.66,3092.66,2240.6,SERVEIS TERRITORIALS,638
09,231,6230000,MAQUINARIA SS,0.1,0,0.1,0,0,0,BENESTAR SOCIAL,639
08,130,2269900,DESPESES DIVERSES,1500,0,1500,352.5,352.5,352.5,POLICIA,640
03,1521,2120100,COMUNITAT DE PROPIETARIS PISOS BENESTAR SOCIAL,890,0,890,337.11,337.11,337.11,SERVEIS TERRITORIALS,641
03,920A,2120000,MANTENIMENT EDIFICI AJUNTAMENT,0,16586.23,16586.23,6327.75,6327.75,6327.75,SERVEIS TERRITORIALS,642
03,323A,2120000,MANTENIMENT EDIFICI PUIG AGUT,5500,0,5500,145.2,145.2,145.2,SERVEIS TERRITORIALS,643
03,150I,1200400,BASIQUES C2 INTERMEDIACIÓ HABITATGE SIDH,3689.36,0,3689.36,1284.31,1284.31,942.51,SERVEIS TERRITORIALS,644
03,231,6320014,REHABILITACIÓ MOLI MIARONS,0,2166.27,2166.27,0,0,0,SERVEIS TERRITORIALS,645
09,231,4800100,PRESTACIONS ECONOMIQUES INDIVIDUALS,0,13217.35,13217.35,0,0,0,BENESTAR SOCIAL,646
08,130,2219900,SUBMINISTRES DIVERSOS POLICIA,2300,0,2300,284.91,284.91,284.91,POLICIA,647
03,1521,2210100,AIGUA HABITATGES BENESTAR SOCIAL,3000,0,3000,149.54,149.54,149.54,SERVEIS TERRITORIALS,648
03,323A,2210100,AIGUA PUIG AGUT,1000,0,1000,146.45,146.45,146.45,SERVEIS TERRITORIALS,649
03,150I,1600000,SEGURETAT SOCIAL INTERMEDIACIÓ HABITAGE SIDH,2678.74,836,3514.74,1400.08,1400.08,987.05,SERVEIS TERRITORIALS,650
03,231,2210000,ENERGIA ELÈCTRICA SS,16300,0,16300,4505.7,4505.7,3641.75,SERVEIS TERRITORIALS,651
03,920A,2120016,MANTENIMENT EDIFICI AJUNTAMENT,0,3917.23,3917.23,2717.16,2717.16,2717.16,SERVEIS TERRITORIALS,652
09,231,2260200,PUBLICITAT I PROPAGANDA SS,3000,0,3000,653.4,653.4,169.4,BENESTAR SOCIAL,653
08,130,1200400,BÀSIQUES C2 ADM. GNAL. SEGURETAT,50774.76,7251.96,58026.72,19922.8,19922.8,15686.05,POLICIA,654
03,1521,2210000,ENERGIA ELECTRICA HABITATGES BENESTAR SOCIAL,7000,0,7000,1459.32,1459.32,958.1,SERVEIS TERRITORIALS,655
03,150I,1210100,COMPL ESPECIFIC INTERMEDIACIÓ HABITATGE SIDH,3227.68,0,3227.68,1240.42,1240.42,960.74,SERVEIS TERRITORIALS,656
03,323A,2120100,MANTENIMENT INSTAL.LACIONS EDIFICI PUIG AGUT,12500,0,12500,2076.32,1329.2,1142.86,SERVEIS TERRITORIALS,657
03,920C,2210000,SERVEIS PERSONALS ENERGIA ELÈCTRICA,17815.84,0,17815.84,2751.88,2751.88,1573.23,SERVEIS TERRITORIALS,658
03,231,2210100,AIGUA SERVEIS SOCIALS,700,0,700,42.35,42.35,42.35,SERVEIS TERRITORIALS,659
09,231,1200116,BÀSIQUES A2 ASSITÈNCIA SOCIAL,0,1055.14,1055.14,0,0,0,BENESTAR SOCIAL,660
08,130,1200600,TRIENNIS ADM.GNAL.SEGURETAT,6467.79,433.24,6901.03,2274.54,2274.54,1804.26,POLICIA,661
03,1521,2210200,GAS HABITATGES BENESTAR SOCIAL,2000,0,2000,179.32,179.32,107.59,SERVEIS TERRITORIALS,662
03,150I,1500016,PRODUCTIVITAT INTERMEDIACIÓ HABITATGE SIDH,0,0.01,0.01,0,0,0,SERVEIS TERRITORIALS,663
03,323A,2210200,GAS PUIG AGUT,17000,0,17000,6272.21,6272.21,6272.21,SERVEIS TERRITORIALS,664
03,231,2120100,MANTENIMENT INSTAL·LACIONS SS,4750,0,4750,1582.46,835.34,828.84,SERVEIS TERRITORIALS,665
03,920C,2210200,SERVEIS PERSONALS GAS,6000,0,6000,1846.59,1846.59,1846.59,SERVEIS TERRITORIALS,666
09,231,6250000,MOBILIARI SS,0.1,295.85,295.95,0,0,0,BENESTAR SOCIAL,667
08,130,2260200,PUBLICITAT I PROPAGANDA,0.1,0,0.1,0,0,0,POLICIA,668
03,1521,2020000,LLOGUER ADICSA HABITATGES,7250,0,7250,5002.12,5002.12,5002.12,SERVEIS TERRITORIALS,669
03,150I,1210116,COMPLEMENT ESPECÍFIC INTERMEDIACIÓ HABITATGE SIDH,0,21.55,21.55,21.55,21.55,0,SERVEIS TERRITORIALS,670
03,323B,2120215,MANTENIMENT POMPEU FABRA,0,443.91,443.91,0,0,0,SERVEIS TERRITORIALS,671
03,920C,2120000,SERVEIS PERSONALS MANTENIMENT EDIFICI,3300,0,3300,198.62,198.62,198.62,SERVEIS TERRITORIALS,672
03,241E,2210100,AIGUA ESPAI LAB,1200,0,1200,0,0,0,SERVEIS TERRITORIALS,673
09,231,1300000,BÀSIQUES ASSISTÈNCIA SOCIAL,68589.94,462.61,69052.55,23333.63,23333.63,18255.77,BENESTAR SOCIAL,674
03,1521A,2269900,ACTIVITATS D'HABITATGE,14128.56,0,14128.56,392.95,392.95,392.95,SERVEIS TERRITORIALS,675
08,130,2270000,SERVEI NETEJA POLICIA,1900,1234.57,3134.57,1234.57,407.4,271.6,POLICIA,676
03,150I,1500000,PRODUCTIVITAT INTERMEDIACIÓ HABITAGE SIDH,301,0,301,0,0,0,SERVEIS TERRITORIALS,677
03,920C,2120215,MANTENIMENT INSTAL.LACIONS SERVEIS PERSONALS,0,503.2,503.2,48.4,48.4,48.4,SERVEIS TERRITORIALS,678
03,323B,2120100,MANTENIMENT INATAL.LACIONS POMPEU FABRA,5500,0,5500,2480.78,1733.66,1352.51,SERVEIS TERRITORIALS,679
03,241E,2120000,MANTENIMENT EDIFICI ESPAI LAB,1800,0,1800,0,0,0,SERVEIS TERRITORIALS,680
09,231,1500100,PRODUCTIVITAT ASSISTÈNCIA SOCIAL,2800,0,2800,874.95,874.95,699.96,BENESTAR SOCIAL,681
03,1521A,2269911,ACTIVITATS HABITATGE,0,11708.56,11708.56,5929,0,0,SERVEIS TERRITORIALS,682
08,130,2140200,MANTENIMENTVEHICLES RENTING EXCES KM,1000,0,1000,0,0,0,POLICIA,683
03,150I,1210016,COMPLEMENT DESTÍ INTERMEDIACIÓ HABITATGE SIDH,0,41.23,41.23,41.23,41.23,0,SERVEIS TERRITORIALS,684
03,920C,2120100,SERVEIS PERSONALS MANTENIMENTS INSTAL·LACIONS,6000,0,6000,666.33,666.33,489.67,SERVEIS TERRITORIALS,685
03,323B,2210300,COMBUSTIBLE POMPEU FABRA,17000,0,17000,7752.85,7752.85,7752.85,SERVEIS TERRITORIALS,686
03,150I,1200416,BÀSIQUES C2 INTERMEDIACIÓ HABITATGE SIDH,0,113.65,113.65,113.65,113.65,0,SERVEIS TERRITORIALS,687
03,241E,2120100,MANTENIMENT INSTAL.LACIONS EDIFICI ESPAI LAB,1500,0,1500,546.65,546.65,480.1,SERVEIS TERRITORIALS,688
09,231,1310000,LABORAL TEMPORAL ASSISTÈNCIA SOCIAL,0.1,3079.43,3079.53,3079.43,3079.43,3079.43,BENESTAR SOCIAL,689
03,1522D,4899911,TRANSFERENCIES HABITATGE,0,89.03,89.03,0,0,0,SERVEIS TERRITORIALS,690
03,920G,2120215,MANTENIMENT EDIFICIS VARIS,0,400.01,400.01,0,0,0,SERVEIS TERRITORIALS,691
03,323B,2210000,ENERGIA ELECTRICA POMPEU FABRA,14850.09,0,14850.09,4589.06,4589.06,3345.08,SERVEIS TERRITORIALS,692
08,130,1600000,SEGURETAT SOCIAL ADM.GNAL.SEGURETAT,50143.94,0,50143.94,16846.67,16846.67,12659.1,POLICIA,693
09,231,4800114,PRESTACIONS ECONÒMIQUES INDIVIDUALS,0,706.8,706.8,0,0,0,BENESTAR SOCIAL,694
03,151,6090000,URBANITZACIÓ POLIGON EL VERDAGUER,0,0,0,0,0,0,SERVEIS TERRITORIALS,695
03,1532,1600000,SEGURETAT SOCIAL BRIGADA,9597.78,0,9597.78,3205.02,3205.02,2402.33,SERVEIS TERRITORIALS,696
03,323B,2210100,AIGUA POMPEU FABRA,1500,0,1500,287.6,287.6,287.6,SERVEIS TERRITORIALS,697
03,920G,2210100,AIGUA ALTRES EDIFICIS,1000,0,1000,0,0,0,SERVEIS TERRITORIALS,698
03,241E,2210000,ENERGIA ELECTRICA EDIFICI ESPAI LAB,3900,0,3900,1431.86,1431.86,1049.79,SERVEIS TERRITORIALS,699
08,130,1500000,PRODUCTIVITAT ADM.GNAL.SEGURETAT,14600,4253.38,18853.38,7623.57,7623.57,5991.34,POLICIA,700
09,231,1200600,TRIENNIS ASSISTÈNCIA SOCIAL,11988.62,0,11988.62,4121.65,4121.65,3314.19,BENESTAR SOCIAL,701
03,323,6230000,MAQUINARIA EDUCACIÓ,0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,702
03,1532,1200100,BÀSIQUES A2 ADM BRIGADA,13035.6,0,13035.6,4842.85,4842.85,3874.28,SERVEIS TERRITORIALS,703
08,130,2150000,MANTENIMENT EQUIP KEY CONTROL,665.5,0,665.5,0,0,0,POLICIA,704
03,920G,2120000,MANTENIMENT EDIFICIS VARIS,12000,0,12000,1097.94,1097.94,1014.6,SERVEIS TERRITORIALS,705
03,323B,2120114,MANTENIMENT INSTAL.LACIONS POMPEU FABRA,0,841.43,841.43,0,0,0,SERVEIS TERRITORIALS,706
09,231,2120200,SISTEMES DE SEGURETAT,0,0,0,0,0,0,BENESTAR SOCIAL,707
03,1532,1510000,GRATIFICACIONS ADM BRIGADA,0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,708
03,323,6320015,ADEQUACIÓ PISTA CEIP PUIG AGUT,0,10.77,10.77,0,0,0,SERVEIS TERRITORIALS,709
03,920I,2130000,INSPECCIONS REBT,22500,-10890,11610,0,0,0,SERVEIS TERRITORIALS,710
08,130,2060000,LLOGUER FOTOCOPIADORA,1350.8,0,1350.8,435.6,435.6,435.6,POLICIA,711
03,323B,2120000,MANTENIMENT EDIFICI POMPEU FABRA,7000,0,7000,2675.45,2675.45,2675.45,SERVEIS TERRITORIALS,712
09,231,1200000,BÀSIQUES A1 ASSISTÈNCIA SOCIAL,0.1,0,0.1,0,0,0,BENESTAR SOCIAL,713
03,920M,2210000,ENERGIA ELÈCTRICA NAUS PG. DEL TER,1800,0,1800,0,0,0,SERVEIS TERRITORIALS,714
03,323,2210000,ENERGIA ELECTRICA COLORS,11700,0,11700,2236.1,2236.1,1670.56,SERVEIS TERRITORIALS,715
03,1532,6190000,RESFALTAR CARRERS,0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,716
08,130,2140000,CONSERV. ELEMENTS TRANSPORT,5000,0,5000,3288.94,1367.46,1127.27,POLICIA,717
03,323D,2210200,GAS 4 VENTS,13596,0,13596,6379.46,6379.46,6379.46,SERVEIS TERRITORIALS,718
09,231,4800115,AJUTS D'URGÈNCIA,0,528.98,528.98,0,0,0,BENESTAR SOCIAL,719
08,130,2160000,MANTENIMENT FOTOCOPIADORA,4500,0,4500,876.67,876.67,876.67,POLICIA,720
03,323,2120000,MANTENIMENT EDIFICI COLORS,15000,0,15000,3881.6,3881.6,3725.51,SERVEIS TERRITORIALS,721
03,1532,1500000,PRODUCTIVITAT ADM BRIGADA,700,0,700,291.65,291.65,233.32,SERVEIS TERRITORIALS,722
03,323D,2210100,AIGUA 4 VENTS,1200,0,1200,359.93,359.93,359.93,SERVEIS TERRITORIALS,723
09,231,1210000,COMPLEMENT DESTINACIÓ ASSISTÈNCIA SOCIAL,48827.66,0,48827.66,17001.9,17001.9,13514.28,BENESTAR SOCIAL,724
08,130,2260100,DESPESES REPRESENTACIÓ,0.1,0,0.1,0,0,0,POLICIA,725
03,323D,2210000,ENERGIA ELECTRICA 4 VENTS,14200,0,14200,3804.3,3804.3,2933.08,SERVEIS TERRITORIALS,726
03,323,2120100,MANTENIMENT INSTAL.LACIONS EDIFICI COLORS,3500,0,3500,944.91,944.91,878.36,SERVEIS TERRITORIALS,727
03,1532,1200600,TRIENNIS BRIGADA,2039.96,0,2039.96,749.9,749.9,599.92,SERVEIS TERRITORIALS,728
09,231,4800013,PRESTACIONS ECONÒMIQUES INDIVIDUALS,0,267.07,267.07,0,0,0,BENESTAR SOCIAL,729
08,130,1210100,COMPLEMENT ESPECÍFIC ADM. GNAL. SEGURETAT,61213.92,9012.1,70226.02,28157.28,28157.28,22154.91,POLICIA,730
03,323D,2120100,MANTENIMENT INSTAL.LACIONS 4 VENTS,1600,0,1600,377.42,377.42,377.42,SERVEIS TERRITORIALS,731
03,1532,1210100,COMPLEMENT ESPECÍFIC BRIGADA,14144.04,0,14144.04,5893.35,5893.35,4714.68,SERVEIS TERRITORIALS,732
03,323,2210200,GAS COLORS,14049,0,14049,5839.78,5839.78,5839.78,SERVEIS TERRITORIALS,733
09,231,1200300,BÀSIQUES C1 ASSISTÈNCIA SOCIAL,9983.82,0,9983.82,3636.15,3636.15,2908.92,BENESTAR SOCIAL,734
08,130,2200000,SUBMINISTRAMENT TRÍPTICS/DENÚNCIES,1530.65,0,1530.65,0,0,0,POLICIA,735
03,323D,2120000,MANTENIMENT EDIFICI 4 VENTS,3000,0,3000,192.1,192.1,192.1,SERVEIS TERRITORIALS,736
03,1532,2219900,SUBMINISTRAMENT DE SAL,1500,0,1500,0,0,0,SERVEIS TERRITORIALS,737
09,231,4650100,CONVENI CONSELL COMARCAL VIOLÈNCIA DOMÈSTICA,2262,2500,4762,0,0,0,BENESTAR SOCIAL,738
03,326C,2120100,MANTENIMENT INSTAL·LACIONS EDIFICI ESCOLA ADULTS,3500,0,3500,1162.92,1162.92,1162.92,SERVEIS TERRITORIALS,739
03,1532,1210000,COMPLEMENT DESTINACIÓADM BRIGADA,7209.12,0,7209.12,2574.7,2574.7,2059.76,SERVEIS TERRITORIALS,740
08,130,2210400,VESTUARI POLICIA,22500,0,22500,812.94,812.94,812.94,POLICIA,741
09,231,1510000,GRATIFICACIONS ASSISTÈNCIA SOCIAL,0.1,193.28,193.38,0,0,0,BENESTAR SOCIAL,742
03,326C,2120000,MANTENIMENT EDIFICI ESCOLA D'ADULTS,1000,0,1000,27.37,27.37,27.37,SERVEIS TERRITORIALS,743
03,1532,6190100,MILLORES CRS-PONT CAN MOLAS,30000,0,30000,0,0,0,SERVEIS TERRITORIALS,744
08,130,2140100,MANTENIMENTS VEHICLES RENTING,5341.16,0,5341.16,0,0,0,POLICIA,745
03,323,2210100,AIGUA COLORS,600,0,600,69.7,69.7,69.7,SERVEIS TERRITORIALS,746
09,231,2200000,DESPESES MATERIAL OFICINA SS,4600,0,4600,1101.53,1101.53,1101.53,BENESTAR SOCIAL,747
03,326C,2210000,ENERGIA ELÈCTRICA ESCOLA ADULTS,10000,0,10000,2002.32,2002.32,1543.39,SERVEIS TERRITORIALS,748
08,130,6250000,MOBILIARI,3000,0,3000,0,0,0,POLICIA,749
03,323,6250000,MOBILIARI EDUCACIÓ,0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,750
09,231,6410000,PROGRAMA INFORMATIC,0,11616,11616,0,0,0,BENESTAR SOCIAL,751
03,326C,2120215,MANTENIMENT ESCOLA D'ADULTS,0,646.29,646.29,113.65,113.65,0,SERVEIS TERRITORIALS,752
03,326,2210100,AIGUA TRIS-TRAS,250,0,250,0,0,0,SERVEIS TERRITORIALS,753
08,130,2040000,LLOGUER VEHICLES,14309.05,0,14309.05,6775.65,6775.65,5870.76,POLICIA,754
09,231,4890500,FONS CATALÀ DE COOPERACIÓ,15000,0,15000,0,0,0,BENESTAR SOCIAL,755
03,326C,2210100,AIGUA ESCOLA ADULTS,600,0,600,15.88,15.88,15.88,SERVEIS TERRITORIALS,756
08,130,1500100,PRODUCTIVITAT ADM.GNAL.SEGURETAT,4400,-3666.66,733.34,733.34,733.34,733.34,POLICIA,757
03,326,2120100,CONSERVACIÓ INSTAL.LACIONS TRIS-TRAS,700,0,700,0,0,0,SERVEIS TERRITORIALS,758
09,231,1210100,COMPLEMENT ESPECÍFIC ASSISTÈNCIA SOCIAL,81407.44,0,81407.44,32827.93,32827.93,26044.06,BENESTAR SOCIAL,759
03,326T,2210100,AIGUA TRIPIJOC,200,0,200,15.88,15.88,15.88,SERVEIS TERRITORIALS,760
08,130,1300100,HORES EXTRES ADM.GNAL.SEGURETAT,0.1,0,0.1,0,0,0,POLICIA,761
09,231,2269900,DESPESES DIVERSES SS,6000,5000,11000,685.25,685.25,685.25,BENESTAR SOCIAL,762
03,326T,2120000,MANTENIMENT EDIFICI TRIPIJOC,1300,0,1300,0,0,0,SERVEIS TERRITORIALS,763
08,130,6290000,ALTRES INVERSIONS,0.1,0,0.1,0,0,0,POLICIA,764
09,231,1200400,BÀSIQUES C2 ASSISTÈNCIA SOCIAL,16924.92,0,16924.92,6052.5,6052.5,4842,BENESTAR SOCIAL,765
03,326T,2210000,ENERGIA ELECTRICA TRIPIJOC,3000,0,3000,855.77,855.77,688.41,SERVEIS TERRITORIALS,766
08,130A,2210400,VESTUARI SEGURETAT,1200,0,1200,0,0,0,POLICIA,767
09,231,4900200,QUOTES ENTITATS SOLIDÀRIES,120.2,0,120.2,120.2,120.2,120.2,BENESTAR SOCIAL,768
03,326T,2120100,MANTENIMENT INSTAL.LACIONS TRIPIJOC,1750,0,1750,127.38,127.38,127.38,SERVEIS TERRITORIALS,769
08,130D,2269900,TEST DROGUES,2100,0,2100,0,0,0,POLICIA,770
09,231A,1210100,COMPLEMENT ESPECIFIC ASSISTÈNCIA SOCIAL,0,4558.42,4558.42,0,0,0,BENESTAR SOCIAL,771
03,327S,2120000,MANTENIMENT EDIFICI SIDRAL,1500,0,1500,0,0,0,SERVEIS TERRITORIALS,772
08,130P,2219900,MATERIAL TÈCNIC I ESPECÍFIC,3000,0,3000,696.96,696.96,696.96,POLICIA,773
09,231A,4800015,PRESTACIONS ECONÒMIQUES AJUTS SOCIALS,0,1516.65,1516.65,0,0,0,BENESTAR SOCIAL,774
03,327S,2210200,GAS SIDRAL,4248,0,4248,1372.16,1372.16,1372.16,SERVEIS TERRITORIALS,775
08,130T,2269900,SERVEIS TRADUCCIÓ,0.1,0,0.1,0,0,0,POLICIA,776
03,327S,2120100,MANTENIMENT INSTAL·LACIONS SIDRAL,1800,0,1800,894.06,894.06,894.06,SERVEIS TERRITORIALS,777
08,132,1210100,COMPLEMENT ESPECÍFIC SEGURETAT,507176.28,1173.92,508350.2,205859.48,205859.48,164524.76,POLICIA,778
03,327SI,2210000,ENERGIA ELÈCTRICA SIDRAL,2800,0,2800,290.71,290.71,142.65,SERVEIS TERRITORIALS,779
08,132,1210000,COMPLEMENTÀRIES DESTINACIÓ SEGURETAT,167091.54,3173.25,170264.79,57851.19,57851.19,46048.82,POLICIA,780
03,327SI,2210100,AIGUA SIDRAL,200,0,200,31.76,31.76,31.76,SERVEIS TERRITORIALS,781
08,132,6240000,ADQUISICIÓ DE VEHICLES,0.1,0,0.1,0,0,0,POLICIA,782
03,330A,2210100,AIGUA CAN PUGET,700,0,700,37.94,37.94,37.94,SERVEIS TERRITORIALS,783
08,132,6230000,SISTEMES SEGURETAT I GRAVACIÓ IMATGES,3648,0,3648,1792.5,1792.5,1792.5,POLICIA,784
03,330A,2120000,MANTENIMENT CAN PUGET,3500,0,3500,1519.08,1519.08,1519.08,SERVEIS TERRITORIALS,785
08,132,2210300,COMBUSTIBLES I CARBURANTS,11000,0,11000,3354.08,3354.08,2650.44,POLICIA,786
03,330A,2120100,MANTENIMENT INSTAL·LACIONS CAN PUGET,7000,0,7000,5504.5,4757.38,4690.83,SERVEIS TERRITORIALS,787
08,132,1200300,BÀSIQUES C1 SEGURETAT,319482.24,2133.21,321615.45,129434.14,129434.14,103353.51,POLICIA,788
03,330A,2210000,ENERGIA ELÈCTRICA CAN PUGET,15000,0,15000,3459.01,3459.01,3177.98,SERVEIS TERRITORIALS,789
08,132,1600000,SEGURETAT SOCIAL SEGURETAT,319689.97,1522.8,321212.77,98806.16,98806.16,73970.73,POLICIA,790
03,330A,2120114,MANTENIMENT INSTAL.LACIONS CAN PUGET,0,613.35,613.35,0,0,0,SERVEIS TERRITORIALS,791
08,132,1510000,GRATIFICACIONS SEGURETAT,12000,0,12000,5150.87,5150.87,4072.98,POLICIA,792
03,3321L,6220016,ADEQUACIÓ BIBLIOTECA ALTRES,0,1452,1452,0,0,0,SERVEIS TERRITORIALS,793
08,132,1500000,PRODUCTIVITAT SEGURETAT,74800,7001.74,81801.74,34594.69,34594.69,27329.66,POLICIA,794
08,132,1200600,TRIENNIS SEGURETAT,50705.43,0,50705.43,16260.01,16260.01,13096.51,POLICIA,795
08,132A,2279900,PROVES PSICOTÈCNIQUES ÚS D'ARMES,1200,0,1200,1020,1020,1020,POLICIA,796
08,132C,1500000,CARRERA HORITZONTAL POLICIA,4922.09,0,4922.09,0,0,0,POLICIA,797
