Org_,Pro_,Eco_,Descripció,Crèdits_inicials,Modificacions_de_crèdit,Crèdits_totals_consignats,Disposicions_o_compromisos,Obligacions_reconegudes,Pagaments_fets,Descripció_orgànica,FID
03,151,6090906,URBANITZACIÓ SECTOR LA PIARA,0,2050442.04,2050442.04,0,0,0,SERVEIS TERRITORIALS,582
03,171P,2100114,MANTENIMENT ASCENSOR FONTS PLAÇA I ALTRES,0,2507.45,2507.45,0,0,0,SERVEIS TERRITORIALS,583
03,342F,2210000,ENERGIA ELÈCTRICA CAMP DE FUTBOL,17500,0,17500,8821.04,8821.04,8821.04,SERVEIS TERRITORIALS,584
08,130,2140000,CONSERV. ELEMENTS TRANSPORT,5000,0,5000,5183.96,1665.89,1425.7,POLICIA,585
03,326,2120100,CONSERVACIÓ INSTAL.LACIONS TRIS-TRAS,700,0,700,0,0,0,SERVEIS TERRITORIALS,586
03,323D,2210100,AIGUA 4 VENTS,1200,0,1200,812.54,812.54,359.93,SERVEIS TERRITORIALS,587
02,433,1510000,OPE GRATIFICACIONS DINAMITZACIÓ EMPRESARIAL,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,588
03,151,1600000,SEGURETAT SOCIAL URBANISME,67257,0,67257,27028.13,27028.13,27028.13,SERVEIS TERRITORIALS,589
03,171P,2210100,AIGUA PARCS I JARDINS,6500,0,6500,2449,2449,1052.82,SERVEIS TERRITORIALS,590
03,342FD,2120015,ARRENJAMENT CAMP MUNICIPAL D'ESPORTS,0,1746.15,1746.15,0,0,0,SERVEIS TERRITORIALS,591
03,323D,2210000,ENERGIA ELECTRICA 4 VENTS,14200,0,14200,4718.1,4718.1,4718.1,SERVEIS TERRITORIALS,592
03,326,2210000,ENERGIA ELÈCTRICA TRIS-TRAS,5250,0,5250,932.55,932.55,932.55,SERVEIS TERRITORIALS,593
08,130,2160000,MANTENIMENT FOTOCOPIADORA,4500,0,4500,876.67,876.67,876.67,POLICIA,594
02,433,1200600,OPE TRIENNIS DINAMITZACIÓ EMPRESARIAL,4486,0,4486,1687.11,1687.11,1687.11,PROMOCIÓ ECONÒMICA,595
03,151,6210000,ADQUISICIÓ TERRENYS,118468.71,0,118468.71,118468.71,118468.71,118468.71,SERVEIS TERRITORIALS,596
03,323D,2120100,MANTENIMENT INSTAL.LACIONS 4 VENTS,1600,0,1600,377.42,377.42,377.42,SERVEIS TERRITORIALS,597
03,327,2120000,MANTENIMENT ASCENSOR I ALTRES ASVAT,2500,0,2500,751.55,377.99,4.43,SERVEIS TERRITORIALS,598
08,130,2260100,DESPESES REPRESENTACIÓ,0.1,0,0.1,0,0,0,POLICIA,599
03,4312M,2030000,LLOGUER MAQ CLIMATITZACIÓ MERCAT,0,0,0,0,0,0,SERVEIS TERRITORIALS,600
02,433,1210100,OPE COMPLEMENT ESPECÍFIC DINAMITZ. EMPRESARIAL,16608.72,0,16608.72,7439.82,7439.82,7439.82,PROMOCIÓ ECONÒMICA,601
03,151,1200300,BÀSIQUES C1 URBANISME,19967.38,0,19967.38,9983.82,9983.82,9983.82,SERVEIS TERRITORIALS,602
03,327,2210000,ENERGIA ELÈCTRICA  ASVAT,13500,0,13500,4385.81,4385.81,4385.81,SERVEIS TERRITORIALS,603
03,4312M,2120100,MANTENIMENT INSTAL.LACIONS MERCAT,1500,0,1500,799.05,425.49,425.49,SERVEIS TERRITORIALS,604
08,130,1210100,COMPLEMENT ESPECÍFIC ADM. GNAL. SEGURETAT,61213.92,9012.1,70226.02,34159.65,34159.65,34159.65,POLICIA,605
03,323D,2120000,MANTENIMENT EDIFICI 4 VENTS,3000,0,3000,192.1,192.1,192.1,SERVEIS TERRITORIALS,606
02,433A,2269900,OPE. ACCIONS EMPRESES,0,792,792,0,0,0,PROMOCIÓ ECONÒMICA,607
03,151,2270600,ESTUDIS I TREBALLS TECNICS,0.1,4477,4477.1,0,0,0,SERVEIS TERRITORIALS,608
03,327,2210100,AIGUA ASVAT,800,0,800,169.3,169.3,89.1,SERVEIS TERRITORIALS,609
03,4312M,2120000,MANTENIMENT EDIFICI MERCAT,1500,0,1500,909.16,909.16,535.6,SERVEIS TERRITORIALS,610
08,130,2200000,SUBMINISTRAMENT TRÍPTICS/DENÚNCIES,1530.65,0,1530.65,0,0,0,POLICIA,611
03,326C,2120100,MANTENIMENT INSTAL·LACIONS EDIFICI ESCOLA ADULTS,3500,0,3500,1183.47,1183.47,1183.47,SERVEIS TERRITORIALS,612
02,433A,2269915,OPE ACTIVITATS COMERÇ I CULTURA (DB),0,931.3,931.3,931.3,931.3,931.3,PROMOCIÓ ECONÒMICA,613
03,151,2210000,ENERGIA ELECTRICA ALTRES EDIFICIS,4600,0,4600,6297.63,6297.63,6297.63,SERVEIS TERRITORIALS,614
08,130,2210400,VESTUARI POLICIA,22500,0,22500,812.94,812.94,812.94,POLICIA,615
03,333,2210100,AIGUA MT,800,0,800,77.18,77.18,35.29,SERVEIS TERRITORIALS,616
03,326C,2120000,MANTENIMENT EDIFICI ESCOLA D'ADULTS,1000,0,1000,485.96,485.96,27.37,SERVEIS TERRITORIALS,617
03,4312M,2210100,AIGUA MERCAT,200,0,200,31.92,31.92,15.88,SERVEIS TERRITORIALS,618
02,433A,2269916,OPE ACCIONS SERVEIS EMPRESES,0,7106.97,7106.97,0,0,0,PROMOCIÓ ECONÒMICA,619
03,151,6270400,PROJECTES EXTERNS,0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,620
08,130,2140100,MANTENIMENTS VEHICLES RENTING,5341.16,0,5341.16,0,0,0,POLICIA,621
03,326C,2210000,ENERGIA ELÈCTRICA ESCOLA ADULTS,10000,0,10000,2431.33,2431.33,2431.33,SERVEIS TERRITORIALS,622
03,333,2120100,MANTENIMENT INSTAL.LACIONS MT,12500,0,12500,2980.57,2607.01,2233.45,SERVEIS TERRITORIALS,623
02,433A,2269914,OPE ACCIONS EMPRESES,0,12096.36,12096.36,3792.57,3792.57,3792.57,PROMOCIÓ ECONÒMICA,624
03,4312M,2210200,GAS MERCAT MPAL,200,0,200,0,0,0,SERVEIS TERRITORIALS,625
03,151,6270300,"COORDINACIÓ, SEGURETAT I SALUT",0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,626
08,130,6250000,MOBILIARI,3000,0,3000,0,0,0,POLICIA,627
03,326C,2120215,MANTENIMENT ESCOLA D'ADULTS,0,646.29,646.29,113.65,113.65,0,SERVEIS TERRITORIALS,628
02,433AA,2269914,OPE APARADORS ARTÍSTICS,0,1387.26,1387.26,1387.26,1387.26,1387.26,PROMOCIÓ ECONÒMICA,629
03,333,2120000,MANTENIMENT EDIFICI MT,6500,0,6500,1251.14,1251.14,0,SERVEIS TERRITORIALS,630
03,4312M,2120300,ADEQUACIÓ INSTAL.LACIONS MERCAT,0,10890,10890,10890,10890,10890,SERVEIS TERRITORIALS,631
03,151,6191008,1A FASE PLAÇA DELS ALBERS,0,15720.52,15720.52,0,0,0,SERVEIS TERRITORIALS,632
02,433AE,2269900,OPE ACCIONS EMPRESES (db),0,432,432,0,0,0,PROMOCIÓ ECONÒMICA,633
03,4312M,2210315,GASOIL MERCAT,0,1137.5,1137.5,0,0,0,SERVEIS TERRITORIALS,634
03,326C,2210100,AIGUA ESCOLA ADULTS,600,0,600,31.93,31.93,15.88,SERVEIS TERRITORIALS,635
08,130,2040000,LLOGUER VEHICLES,14309.05,0,14309.05,6775.65,6775.65,6775.65,POLICIA,636
03,432C,2120100,MANTENIMENT CAMPANAR,5000,0,5000,3673.91,3300.35,1123.89,SERVEIS TERRITORIALS,637
08,130,1500100,PRODUCTIVITAT ADM.GNAL.SEGURETAT,4400,-3666.66,733.34,733.34,733.34,733.34,POLICIA,638
03,326T,2210100,AIGUA TRIPIJOC,200,0,200,31.92,31.92,15.88,SERVEIS TERRITORIALS,639
02,433AI,2269916,OPE ALTRES INNOVACAT,0,30224.38,30224.38,11485.69,8642.19,8642.19,PROMOCIÓ ECONÒMICA,640
03,452N,2279900,SERVEI CONTROL NIVELL CANAL,7500,0,7500,0,0,0,SERVEIS TERRITORIALS,641
08,130,1300100,HORES EXTRES ADM.GNAL.SEGURETAT,0.1,0,0.1,0,0,0,POLICIA,642
03,326T,2120000,MANTENIMENT EDIFICI TRIPIJOC,1300,0,1300,0,0,0,SERVEIS TERRITORIALS,643
02,433C,2269900,RECURSOS PER A MICROEMPRESES,0,18900,18900,14180,0,0,PROMOCIÓ ECONÒMICA,644
03,452S,2100216,MANTENIMENT CANAL INDUSTRIAL,0,1000,1000,0,0,0,SERVEIS TERRITORIALS,645
03,326T,2210000,ENERGIA ELECTRICA TRIPIJOC,3000,0,3000,990.02,990.02,990.02,SERVEIS TERRITORIALS,646
08,130,6290000,ALTRES INVERSIONS,0.1,0,0.1,0,0,0,POLICIA,647
02,433C,2269915,OPE PIFE-072-15 CATALUNYA EMPRÈN FSE,0,22050,22050,0,0,0,PROMOCIÓ ECONÒMICA,648
03,920A,2120000,MANTENIMENT EDIFICI AJUNTAMENT,0,16586.23,16586.23,7779.79,7779.79,6327.75,SERVEIS TERRITORIALS,649
03,326T,2120100,MANTENIMENT INSTAL.LACIONS TRIPIJOC,1750,0,1750,127.38,127.38,127.38,SERVEIS TERRITORIALS,650
08,130A,2210400,VESTUARI SEGURETAT,1200,0,1200,0,0,0,POLICIA,651
02,433C,2269913,OPE SERVEIS EMPRESES CSE,0,2377.4,2377.4,0,0,0,PROMOCIÓ ECONÒMICA,652
03,327S,2120000,MANTENIMENT EDIFICI SIDRAL,1500,0,1500,0,0,0,SERVEIS TERRITORIALS,653
08,130D,2269900,TEST DROGUES,2100,0,2100,0,0,0,POLICIA,654
03,920A,2120016,MANTENIMENT EDIFICI AJUNTAMENT,0,3917.23,3917.23,3917.23,3917.23,2717.16,SERVEIS TERRITORIALS,655
02,433C,4899900,OPE TRANF DINAMITZACIO COMERCIAL MAB,14000,0,14000,14000,7000,0,PROMOCIÓ ECONÒMICA,656
03,920C,2210000,SERVEIS PERSONALS ENERGIA ELÈCTRICA,17815.84,0,17815.84,3555.26,3555.26,3555.26,SERVEIS TERRITORIALS,657
03,327S,2210200,GAS SIDRAL,4248,0,4248,1592.14,1592.14,1592.14,SERVEIS TERRITORIALS,658
02,433CC,2269900,OPE.CAMPANYA DINAMITZACIO COMERÇ CENTRE,8000,0,8000,2688.19,2688.19,2688.19,PROMOCIÓ ECONÒMICA,659
08,130P,2219900,MATERIAL TÈCNIC I ESPECÍFIC,3000,0,3000,696.96,696.96,696.96,POLICIA,660
03,920C,2210200,SERVEIS PERSONALS GAS,6000,0,6000,2066.57,2066.57,2066.57,SERVEIS TERRITORIALS,661
03,327S,2120100,MANTENIMENT INSTAL·LACIONS SIDRAL,1800,0,1800,936.59,936.59,936.59,SERVEIS TERRITORIALS,662
08,130T,2269900,SERVEIS TRADUCCIÓ,0.1,0,0.1,0,0,0,POLICIA,663
02,433E,2269912,OPE NETWORKING EMPRESES,0,1314.78,1314.78,278.55,278.55,278.55,PROMOCIÓ ECONÒMICA,664
03,920C,2120000,SERVEIS PERSONALS MANTENIMENT EDIFICI,3300,0,3300,198.62,198.62,198.62,SERVEIS TERRITORIALS,665
03,327SI,2210000,ENERGIA ELÈCTRICA SIDRAL,2800,0,2800,290.71,290.71,290.71,SERVEIS TERRITORIALS,666
08,132,1210100,COMPLEMENT ESPECÍFIC SEGURETAT,507176.28,1173.92,508350.2,247757.38,247757.38,247757.38,POLICIA,667
02,433E,2269900,OPE PROGRAMA ESTALVI ENERGETIC INDUSTRIA (db),0,9000,9000,0,0,0,PROMOCIÓ ECONÒMICA,668
03,920C,2120215,MANTENIMENT INSTAL.LACIONS SERVEIS PERSONALS,0,503.2,503.2,48.4,48.4,48.4,SERVEIS TERRITORIALS,669
03,327SI,2210100,AIGUA SIDRAL,200,0,200,73.63,73.63,31.76,SERVEIS TERRITORIALS,670
08,132,1210000,COMPLEMENTÀRIES DESTINACIÓ SEGURETAT,167091.54,3173.25,170264.79,81122.37,81122.37,81122.37,POLICIA,671
02,433F,2269914,OPE DESPESES FEINATECA,0,1,1,0,0,0,PROMOCIÓ ECONÒMICA,672
03,330A,2210100,AIGUA CAN PUGET,700,0,700,195.68,195.68,37.94,SERVEIS TERRITORIALS,673
03,920C,2120100,SERVEIS PERSONALS MANTENIMENTS INSTAL·LACIONS,6000,0,6000,1422.58,1422.58,666.33,SERVEIS TERRITORIALS,674
08,132,6240000,ADQUISICIÓ DE VEHICLES,0.1,0,0.1,0,0,0,POLICIA,675
02,433F,2269916,MODEL VALOR PÚBLIC PE-08/16/6-01,0,21429.1,21429.1,21429.1,4285.82,4285.82,PROMOCIÓ ECONÒMICA,676
03,330A,2120000,MANTENIMENT CAN PUGET,3500,0,3500,2199.1,2199.1,1519.08,SERVEIS TERRITORIALS,677
08,132,6230000,SISTEMES SEGURETAT I GRAVACIÓ IMATGES,3648,0,3648,1792.5,1792.5,1792.5,POLICIA,678
03,920G,2120215,MANTENIMENT EDIFICIS VARIS,0,400.01,400.01,0,0,0,SERVEIS TERRITORIALS,679
02,433FA,2269916,NOVES FORMES DE GESTIÓ PE-08/16/6-02,0,23253.01,23253.01,23253.01,8400,8400,PROMOCIÓ ECONÒMICA,680
03,330A,2120100,MANTENIMENT INSTAL·LACIONS CAN PUGET,7000,0,7000,5608.96,5235.4,4861.84,SERVEIS TERRITORIALS,681
08,132,2210300,COMBUSTIBLES I CARBURANTS,11000,0,11000,3354.08,3354.08,3354.08,POLICIA,682
03,920G,2210100,AIGUA ALTRES EDIFICIS,1000,0,1000,260.26,260.26,0,SERVEIS TERRITORIALS,683
02,433H,2269914,OPE CARTA SERVEIS EMPRESES,0,14130,14130,0,0,0,PROMOCIÓ ECONÒMICA,684
03,330A,2210000,ENERGIA ELÈCTRICA CAN PUGET,15000,0,15000,3773.22,3773.22,3773.22,SERVEIS TERRITORIALS,685
02,433I,1210113,OPE COMPL ESPECIFIC PROJ. INNOVADORS,0,2014.67,2014.67,0,0,0,PROMOCIÓ ECONÒMICA,686
03,920G,2120000,MANTENIMENT EDIFICIS VARIS,12000,0,12000,1823.37,1823.37,1097.94,SERVEIS TERRITORIALS,687
08,132,1200300,BÀSIQUES C1 SEGURETAT,319482.24,2133.21,321615.45,174945.48,174945.48,174945.48,POLICIA,688
03,330A,2120114,MANTENIMENT INSTAL.LACIONS CAN PUGET,0,613.35,613.35,0,0,0,SERVEIS TERRITORIALS,689
02,433I,1200013,OPE BÀSIQUES A1 PROJ. INNOVADORS,0,438.71,438.71,0,0,0,PROMOCIÓ ECONÒMICA,690
03,920I,2130000,INSPECCIONS REBT,22500,-10890,11610,0,0,0,SERVEIS TERRITORIALS,691
08,132,1600000,SEGURETAT SOCIAL SEGURETAT,319689.97,1522.8,321212.77,124007.34,124007.34,124007.34,POLICIA,692
03,3321L,6220016,ADEQUACIÓ BIBLIOTECA ALTRES,0,1452,1452,0,0,0,SERVEIS TERRITORIALS,693
02,433I,2269912,OPE ESTUDIS MILLORA POLITIQUES DL,0,3821.47,3821.47,0.09,0,0,PROMOCIÓ ECONÒMICA,694
08,132,1510000,GRATIFICACIONS SEGURETAT,12000,0,12000,6751.31,6751.31,6751.31,POLICIA,695
03,920M,2210000,ENERGIA ELÈCTRICA NAUS PG. DEL TER,1800,0,1800,0,0,0,SERVEIS TERRITORIALS,696
03,3321L,2120100,MANTENIMENT INSTAL.LACIONS BIBLIOTECA,6500,0,6500,2748.43,2748.43,2748.43,SERVEIS TERRITORIALS,697
08,132,1500000,PRODUCTIVITAT SEGURETAT,74800,7001.74,81801.74,41853.74,41853.74,41853.74,POLICIA,698
03,920M,2210100,AIGUA NAUS PG DEL TER,400,0,400,0,0,0,SERVEIS TERRITORIALS,699
02,433I,1210013,OPE COMPLEMENT DESTINACIÓ PROJ. INNOVADORS,0,184.43,184.43,0,0,0,PROMOCIÓ ECONÒMICA,700
03,3321L,6250016,MOBILIARI BIBLIOTECA,0,2592.01,2592.01,944.34,798.67,798.67,SERVEIS TERRITORIALS,701
02,433I,2269913,OPE PROJECTES INNOVADORS,0,45760.5,45760.5,0,0,0,PROMOCIÓ ECONÒMICA,702
08,011,6480000,QUOTES NETES INTERESSOS PER OPERACIONS ARR.FINANCER,17331.84,0,17331.84,15012.68,3161.9,2595.25,POLICIA,703
08,132,1200600,TRIENNIS SEGURETAT,50705.43,0,50705.43,22702.26,22702.26,22702.26,POLICIA,704
03,3321L,2210100,AIGUA BIBLIOTECA,200,0,200,31.76,31.76,31.76,SERVEIS TERRITORIALS,705
08,011,3580000,INTERESSOS OPERACIONS ARRENDAMENT FINANCER,4615.15,-3.75,4611.4,2701.1,886.86,732.96,POLICIA,706
02,433ID,2269915,IE-13/15 2-03 ESS SECTOR EMERGENT,0,4525.16,4525.16,0,0,0,PROMOCIÓ ECONÒMICA,707
08,132A,2279900,PROVES PSICOTÈCNIQUES ÚS D'ARMES,1200,0,1200,1020,1020,1020,POLICIA,708
03,3321L,2120000,MANTENIMENT EDIFICI BIBLIOTECA,1500,0,1500,591.83,591.83,591.83,SERVEIS TERRITORIALS,709
02,433IE,2269915,IE-13/15 2-01 ROL ADM ESS,0,2566.47,2566.47,0,0,0,PROMOCIÓ ECONÒMICA,710
08,130,2130200,MANTENIMENT XARXA RESCAT RENTING,1980,0,1980,1425.79,388.87,388.87,POLICIA,711
08,132C,1500000,CARRERA HORITZONTAL POLICIA,4922.09,0,4922.09,0,0,0,POLICIA,712
03,333 T,2210000,ENERGIA ELECTRICA TEATRE CENTRE,4000,0,4000,0,0,0,SERVEIS TERRITORIALS,713
02,433IF,2269915,IE-13/15 2-04 ECONOMIA PLURAL,0,3009.06,3009.06,0,0,0,PROMOCIÓ ECONÒMICA,714
08,130,1310000,PERSONAL TEMPORAL POLICIA,22666.71,-19198.57,3468.14,3468.14,3468.14,3468.14,POLICIA,715
08,132T,2269900,CAMP DE TIR,600,0,600,0,0,0,POLICIA,716
08,130,2130100,CALIBRACIÓ SONÒMETRE I ALTRES,350,0,350,272.25,272.25,272.25,POLICIA,717
08,133G,2279900,TREBALLS GRUA I PROVA ALCOHOL,6000,0,6000,2695.04,2695.04,2695.04,POLICIA,718
03,333A,2210000,ENERGIA ELECTRICA MAGATZEM MT,2500,0,2500,0,0,0,SERVEIS TERRITORIALS,719
02,433IG,2269915,IE-13/15 2-02 XARXA ESS,0,3935.31,3935.31,0,0,0,PROMOCIÓ ECONÒMICA,720
02,430,1300000,OPE BÀSIQUES ADMINISTRACIÓ OPE,25836.11,0,25836.11,12861.11,12861.11,12861.11,PROMOCIÓ ECONÒMICA,721
08,130,1210000,COMPLEMENT DESTINACIÓ ADM. GNAL. SEGURETAT,27939.66,2501.27,30440.93,14968.55,14968.55,14968.55,POLICIA,722
08,134,2269900,EDUCACIÓ VIAL,0.1,0,0.1,0,0,0,POLICIA,723
02,433N,2269916,OPE PROJ COWORKING LAB,0,601.41,601.41,0,0,0,PROMOCIÓ ECONÒMICA,724
03,333A,2210200,GAS MT,7500,0,7500,4172.32,4172.32,4172.32,SERVEIS TERRITORIALS,725
02,430,1300200,OPE ALTRES REMUNERACIONS ADMINISTRACIÓ OPE,29263.45,0,29263.45,14631.72,14631.72,14631.72,PROMOCIÓ ECONÒMICA,726
08,134A,6190000,MILLORES SEGURETAT VIÀRIA,1200,0,1200,0,0,0,POLICIA,727
08,130,1510000,GRATIFICACIONS ADM.GNAL.SEGURETAT,0.1,0,0.1,0,0,0,POLICIA,728
03,333T,2210100,AIGUA TEATRE CENTRE,0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,729
02,433P,2269900,OPE ACCIONS PROMOCIÓ I DINAMITZACIÓ,19500,0,19500,1503.61,1503.61,1503.61,PROMOCIÓ ECONÒMICA,730
02,430,6230000,OPE MAQUINARIA,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,731
08,130,2269900,DESPESES DIVERSES,1500,0,1500,352.5,352.5,352.5,POLICIA,732
08,135,2260200,PUBLICITAT PROTECCIÓ CIVIL,0.1,0,0.1,0,0,0,POLICIA,733
02,433P,2269914,OPE ACCIONS PROMOCIÓ I DINAMITZACIÓ (DP),0,2649.89,2649.89,1501.31,1501.31,1501.31,PROMOCIÓ ECONÒMICA,734
03,342A,2210100,AIGUA PISCINES,10500,0,10500,5543.18,5543.18,2547.79,SERVEIS TERRITORIALS,735
02,430,2260200,OPE PUBLICITAT I PROPAGANDA,3000,0,3000,1374.95,1324.95,1324.95,PROMOCIÓ ECONÒMICA,736
08,130,2219900,SUBMINISTRES DIVERSOS POLICIA,2300,0,2300,284.91,284.91,284.91,POLICIA,737
08,135,2269900,DESPESES DIVERSES PROTECCIÓ CIVIL,0.1,0,0.1,0,0,0,POLICIA,738
02,433PP,1430011,OPE PERSONAL INSERCIO,0,5407.12,5407.12,0,0,0,PROMOCIÓ ECONÒMICA,739
03,342A,2120100,MANTENIMENT INSTAL·LACIONS PISCINES,50000,-31218,18782,13289.2,13289.2,13263.94,SERVEIS TERRITORIALS,740
02,430,2211000,OPE PRODUCTES NETEJA,650,0,650,0,0,0,PROMOCIÓ ECONÒMICA,741
09,231,4809900,TRANSF. ESCOLA BRESSOL,2000,0,2000,0,0,0,BENESTAR SOCIAL,742
02,433X,2269913,OPE TREBALLS XARXA PRACTIQUES EMPRESES,0,5035.75,5035.75,0,0,0,PROMOCIÓ ECONÒMICA,743
02,430,6250000,OPE MOBILIARI,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,744
09,231,1500000,PRODUCTIVITAT ASSISTÈNCIA SOCIAL,4573.1,0,4573.1,1399.92,1399.92,1399.92,BENESTAR SOCIAL,745
02,439E,2260900,OPE FESTA DE NADAL A REIS,136000,0,136000,65198.02,65198.02,64770.35,PROMOCIÓ ECONÒMICA,746
02,430,6290000,OPE ALTRES INVERSIONS,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,747
09,231,6290000,ALTRES INVERSIONS SS,0.1,0,0.1,0,0,0,BENESTAR SOCIAL,748
02,439,1300200,OPE ALTRES REMUNERACIONS FIRES,17121.87,0,17121.87,8560.94,8560.94,8560.94,PROMOCIÓ ECONÒMICA,749
02,430,1500100,OPE PRODUCTIVITAT ADMINISTRACIÓ OPE,1400,0,1400,699.96,699.96,699.96,PROMOCIÓ ECONÒMICA,750
09,231,1300100,HORES EXTRES ASSISTÈNCIA SOCIAL,0.1,0,0.1,0,0,0,BENESTAR SOCIAL,751
02,439,1300100,OPE HORES EXTRES FIRES,0.1,877.94,878.04,877.94,877.94,877.94,PROMOCIÓ ECONÒMICA,752
02,430,2160200,OPE MANTENIMENT FOTOCOPIADORA OPE,2000,0,2000,1135.64,1135.64,1135.64,PROMOCIÓ ECONÒMICA,753
09,231,1600000,SEGURETAT SOCIAL ASSISTÈNCIA SOCIAL,111919.57,693.38,112612.95,45271.97,45271.97,45271.97,BENESTAR SOCIAL,754
02,430A,2269916,OPE ACCIONS COMERÇ,0,824.39,824.39,0,0,0,PROMOCIÓ ECONÒMICA,755
02,439,1510000,OPE GRATIFICACIONS FIRES,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,756
09,231,4800000,PRESTACIONS ECON. INDIVIDUALS,70000,0,70000,24439.61,24439.61,24122.03,BENESTAR SOCIAL,757
02,439,1310000,OPE LABORAL TEMPORAL FIRES,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,758
09,231,2230000,TRANSPORT TAC OSONA,13393.68,0,13393.68,5569.42,5569.42,5569.42,BENESTAR SOCIAL,759
02,430A,2269900,OPE ACCIONS COMERCIALS (db),0,12000,12000,0,0,0,PROMOCIÓ ECONÒMICA,760
02,439,1600000,OPE SEGURETAT SOCIAL FIRES,9463.41,0,9463.41,3752.42,3752.42,3752.42,PROMOCIÓ ECONÒMICA,761
02,430C,2269900,OPE COMERÇ I CULTURA,0,15000,15000,0,0,0,PROMOCIÓ ECONÒMICA,762
02,430C,2269916,OPE COMERÇ I CULTURA (mga),0,3678.35,3678.35,354.76,354.76,354.76,PROMOCIÓ ECONÒMICA,763
02,430E,2269916,CATALUNYA EMPREN PIFE-014-16 FSE,0,17739.28,17739.28,0,0,0,PROMOCIÓ ECONÒMICA,764
02,430P,1300116,OPE GRATIFICACIONS POP-UP EXPRES,0,758,758,758,758,758,PROMOCIÓ ECONÒMICA,765
02,430P,1300100,OPE. GRATIFICACIONS POP UP EXPRES,0,1302.34,1302.34,1302.34,1302.34,1302.34,PROMOCIÓ ECONÒMICA,766
02,430S,2269916,LLUMS NADAL,0,2430.71,2430.71,379.56,379.56,379.56,PROMOCIÓ ECONÒMICA,767
02,4311,2269900,OPE PROMOCIÓ FIRES COMERCIALS (db),0,9500,9500,0,0,0,PROMOCIÓ ECONÒMICA,768
02,4312,2269915,OPE ACCIONS MERCAT MUNICIPAL (DB),0,2000,2000,156.93,156.93,156.93,PROMOCIÓ ECONÒMICA,769
02,4312,2269900,OPE ACCIONS FOMENT MERCATS (db),0,3650,3650,0,0,0,PROMOCIÓ ECONÒMICA,770
02,4312M,2269915,OPE ACTIVITATS MERCAT MUNICIPAL,0,16794.54,16794.54,3937.96,3937.96,3937.96,PROMOCIÓ ECONÒMICA,771
02,4312M,2269900,OPE CURSOS AULA MERCAT,0,355,355,95,95,95,PROMOCIÓ ECONÒMICA,772
02,4312M,2120016,OPE MANTENIMENT EDIFICI MERCAT,0,3753.76,3753.76,0,0,0,PROMOCIÓ ECONÒMICA,773
02,4312M,2120014,OPE MANTENIMENT EDIFICI MERCAT,0,13132.61,13132.61,839.15,839.15,839.15,PROMOCIÓ ECONÒMICA,774
02,4312M,6290016,OPE ALTRES INVERSIONS MERCAT,0,0.01,0.01,0,0,0,PROMOCIÓ ECONÒMICA,775
02,4312M,2269913,OPE ACTIVITATS AULA MERCAT,0,29.7,29.7,29.7,29.7,29.7,PROMOCIÓ ECONÒMICA,776
02,4312M,2150012,OPE MANTENIMENT MOBILIARI MERCAT,0,684.61,684.61,0,0,0,PROMOCIÓ ECONÒMICA,777
02,4312M,2120015,OPE MANTENIMENT EDIFICI MERCAT,0,11521.39,11521.39,0,0,0,PROMOCIÓ ECONÒMICA,778
02,4312M,2211000,OPE MERCAT MPAL PRODUCTES NETEJA,200,0,200,0,0,0,PROMOCIÓ ECONÒMICA,779
02,4312M,2210013,OPE ENERGIA ELECTRICA MERCAT,0,5426.93,5426.93,857.13,857.13,857.13,PROMOCIÓ ECONÒMICA,780
02,4312M,2260212,OPE PUBLICITAT I PROPAGANDA MERCAT,0,361.43,361.43,145.2,145.2,145.2,PROMOCIÓ ECONÒMICA,781
02,4312M,2270615,OPE ESTUDIS I TREBALLS TÈCNICS MERCAT,0,2964.5,2964.5,0,0,0,PROMOCIÓ ECONÒMICA,782
02,4312M,6320014,OPE EDIFICI MERCAT,0,1584.82,1584.82,0,0,0,PROMOCIÓ ECONÒMICA,783
02,4313,1310000,OPE PERSONAL TEMPORAL MERCAT,11961.45,217.31,12178.76,9389.57,9389.57,9389.57,PROMOCIÓ ECONÒMICA,784
02,4313,1210100,OPE COMPLEMENT ESPECIFIC MERCATS,0,0,0,0,0,0,PROMOCIÓ ECONÒMICA,785
02,4313,1200400,OPE BASIQUES C2 MERCAT,0,0,0,0,0,0,PROMOCIÓ ECONÒMICA,786
02,4313,1600016,OPE SEGURETAT SOCIAL MERCAT,0,1681.51,1681.51,0,0,0,PROMOCIÓ ECONÒMICA,787
02,4313,1210000,OPE COMPLEMENT DESTINACIÓ MERCATS,0,0,0,0,0,0,PROMOCIÓ ECONÒMICA,788
02,4313,2269900,OPE DESPESES DIVERSES MERCATS,800,0,800,141.45,141.45,141.45,PROMOCIÓ ECONÒMICA,789
