url,identificador,locale,fecha-actualizacion,nombre,logo-path,fecha-de-alta,actividad,web,correo-electronico-contacto,direccion,barrio,telefono,fax-o-telefono-2,categoria,ambito,tipo-de-entidad,correo-electronico
"http://distritos.gijon.es/asociacions/show/7718-club-basket-corpi","7718","es","2017-10-30 16:00:36 +0100","CLUB BASKET CORPI","","1996-02-15","","","","AVDA LLANO DEL,   69 01 06 CASA DEL DEPORTE","El Llano","696996372","","DEPORTIVA","Municipal","Entidad sin animo de lucro","ron_pepe@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7717-club-de-armas-gijon","7717","es","2017-10-30 16:00:43 +0100","CLUB DE ARMAS GIJON","","1996-01-26","","","","CALLE INSTITUTO,   21 02 A","Centro","619422468","985365197","DEPORTIVA","Municipal","Entidad sin animo de lucro","clubarmasgijon@yahoo.es"
"http://distritos.gijon.es/asociacions/show/7716-club-deportivo-correr-gijon","7716","es","2017-10-30 16:00:33 +0100","CLUB DEPORTIVO CORRER GIJON","","1996-01-31","","","","CALLE JUAN ALONSO,   12 02 E","Centro","615021656","","DEPORTIVA","Municipal","Entidad sin animo de lucro","corrergijon@gmail.com"
"http://distritos.gijon.es/asociacions/show/7715-club-ciclista-nuberu","7715","es","2017-10-30 16:00:43 +0100","CLUB CICLISTA NUBERU","","1997-03-03","","","","CALLE RAMON Y CAJAL,   26 CAFE MALLORCA","El Coto","985325635","","DEPORTIVA","Municipal","Entidad sin animo de lucro","b.alvarez@telecable.es"
"http://distritos.gijon.es/asociacions/show/7714-club-campista-el-horreo","7714","es","2017-10-30 16:00:26 +0100","CLUB CAMPISTA EL HORREO","","1996-01-31","","","","CALLE PUERTO DE SOMIEDO,   19 BA","El Poligono","636655482","","DEPORTIVA","Municipal","Entidad sin animo de lucro","c.c.elhorreo@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7713-c-d-baloncesto-l-arbeyal","7713","es","2017-10-30 16:00:42 +0100","C.D.BALONCESTO L'ARBEYAL","","1996-01-23","","","","CALLE ATENEO OBRERO DE LA CALZADA,    1","La Calzada","607346383","985301198","DEPORTIVA","Municipal","Entidad sin animo de lucro","cbl.arbeyal@gmail.com"
"http://distritos.gijon.es/asociacions/show/7712-club-atletico-gijones-fumeru","7712","es","2017-10-30 16:00:34 +0100","CLUB ATLETICO GIJONES-FUMERU","","1996-06-03","","","","CALLE RIO DE ORO,   34 01 A","El Llano","985383244","985383244","DEPORTIVA","Municipal","Entidad sin animo de lucro","mariogv@telecable.es"
"http://distritos.gijon.es/asociacions/show/7711-real-club-astur-de-regatas","7711","es","2017-10-30 16:00:27 +0100","REAL CLUB ASTUR DE REGATAS","","1996-04-29","","","","CALLE CAMIN DE LA FONTICA (LA SALLE),    4 BA","Cimavilla","985344202","FAX 985171836","DEPORTIVA","Municipal","Entidad sin animo de lucro","gerencia@rcar.es/Secretaria@rcar.es"
"http://distritos.gijon.es/asociacions/show/7710-asociacion-nacional-para-la-defensa-de-los-animales-anda","7710","es","2017-10-30 16:00:23 +0100","ASOCIACION NACIONAL PARA LA DEFENSA DE LOS ANIMALES (ANDA)","","1997-03-19","","","","CALLE DONATO ARGUELLES,    2 03 A","Centro","985349621","","VARIAS","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7709-alianza-francesa-gijon","7709","es","2017-10-30 16:00:22 +0100","ALIANZA FRANCESA GIJON","","1991-04-29","","","","CALLE CABRALES,   92 ENT IZ","Centro","619420692","985353708","CULTURAL","Municipal","Entidad sin animo de lucro","info@alianzafrancesagijon.net"
"http://distritos.gijon.es/asociacions/show/7707-agrupacion-de-sociedades-asturianas-trabajo-asociado-asata","7707","es","2017-10-30 16:00:27 +0100","AGRUPACION DE SOCIEDADES ASTURIANAS TRABAJO ASOCIADO-ASATA","","2000-12-18","","","","CALLE ASERRADORES, 9999 02 EDIFICIO LAS PALMERAS","Roces","985359817","985343239","ECONOMICA/PROFESIONAL","Municipal","Entidad sin animo de lucro","asata@asata.es"
"http://distritos.gijon.es/asociacions/show/7706-club-deportivo-basico-el-trasgu-andayon","7706","es","2017-10-30 16:00:30 +0100","CLUB DEPORTIVO BASICO EL TRASGU ANDAYON","","1991-01-23","","","","CALLE MARCELINO GONZALEZ,   12 06 A","El Llano","660807293","","DEPORTIVA","Municipal","Entidad sin animo de lucro","gmtrasguandayon@yahoo.es"
"http://distritos.gijon.es/asociacions/show/7702-club-deportivo-asuncion-bibio","7702","es","2017-10-30 16:00:38 +0100","CLUB DEPORTIVO ASUNCION BIBIO","","2001-07-10","","","","CTRA VILLAVICIOSA,   12","Les Mestes","985365333","985335608","DEPORTIVA","Municipal","Entidad sin animo de lucro","merediznav@telecable.es"
"http://distritos.gijon.es/asociacions/show/7701-cooperacion-vicenciana-para-el-desarrollo-covide","7701","es","2017-10-30 16:00:32 +0100","COOPERACION VICENCIANA PARA EL DESARROLLO-COVIDE","","2001-07-10","","","","AVDA SCHULZ,   71 PARROQUIA LA MILAGROSA","El Llano","985217554","","SOCIAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7700-asociacion-para-el-bienestar-y-salud-alma","7700","es","2017-10-30 16:00:27 +0100","ASOCIACION PARA EL BIENESTAR Y SALUD ALMA","","2001-06-28","","","","CALLE BAILEN,    2 02 IZ","El Natahoyo","984196033","","SOCIAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7699-asociacion-juvenil-estigia","7699","es","2017-10-30 16:00:34 +0100","ASOCIACION JUVENIL ESTIGIA","","2001-05-28","","","","AVDA CONSTITUCION,   83 13 C","Pumarin","985142208","","JUVENIL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7698-asociacion-de-emigrantes-espanoles-retornados-de-asturias","7698","es","2017-10-30 16:00:32 +0100","ASOCIACION DE EMIGRANTES ESPAÑOLES RETORNADOS DE ASTURIAS","","2001-05-28","","","","CALLE RIO DE ORO,    9","El Llano","985398887","985398887","SOCIAL","Municipal","Entidad sin animo de lucro","aeeragijon@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7697-sociedad-cultural-y-de-festejos-san-roque-de-fontaciera","7697","es","2017-10-30 16:00:35 +0100","SOCIEDAD CULTURAL Y DE FESTEJOS SAN ROQUE DE FONTACIERA","","1996-04-10","","","","LUGAR PEDRERA LA (FONTACIERA), 9999 ANTIGUA ESCUELA","La Pedrera","985167611","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7696-sociedad-cultural-gijonesa","7696","es","2017-10-30 16:00:38 +0100","SOCIEDAD CULTURAL GIJONESA","","1991-03-20","","","","CALLE BELMONTE DE MIRANDA,    4 EN DE","Centro","985359915","985359915","CULTURAL","Municipal","Entidad sin animo de lucro","sociedadculturalgijonesa@gmail.com"
"http://distritos.gijon.es/asociacions/show/7695-sociedad-cultural-gesto","7695","es","2017-10-30 16:00:43 +0100","SOCIEDAD CULTURAL GESTO","","1994-04-19","","","","CALLE ALMACENES,    4 01 A","Centro","667253403","620759603","CULTURAL","Municipal","Entidad sin animo de lucro","juanarle@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7694-sociedad-cultural-deportivo-la-calzada","7694","es","2017-10-30 16:00:26 +0100","SOCIEDAD CULTURAL DEPORTIVO LA CALZADA","","1996-01-31","","","","CALLE MARIA ZAMBRANO,    9 12 D","La Calzada","985323080","","DEPORTIVA","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7693-sociedad-asturiana-historia-natural-y-ecologia","7693","es","2017-10-30 16:00:29 +0100","SOCIEDAD ASTURIANA HISTORIA NATURAL Y ECOLOGIA","","1997-03-12","","","","CALLE CEAN BERMUDEZ,   39 08","El Llano","985092974","","VARIAS","Municipal","Entidad sin animo de lucro","sahne.gia@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7692-sindicato-unit-y-aut-trabaj-ensenanza-asturias-suatea","7692","es","2017-10-30 16:00:35 +0100","SINDICATO UNIT. Y AUT. TRABAJ. ENSEÑANZA ASTURIAS, SUATEA","","1991-05-21","","","","CALLE NAVA,   10 05 A","Laviada","985274343","","ECONOMICA/PROFESIONAL","Municipal","Entidad sin animo de lucro","suatea@suatea.org"
"http://distritos.gijon.es/asociacions/show/7691-grupo-de-montana-la-calzada-gijon","7691","es","2017-10-30 16:00:42 +0100","GRUPO DE MONTAÑA LA CALZADA GIJON","","1991-02-04","","","","CALLE ATENEO OBRERO DE LA CALZADA,    1 02 D","La Calzada","985315304","","DEPORTIVA","Municipal","Entidad sin animo de lucro","enmargall144@gmail.com"
"http://distritos.gijon.es/asociacions/show/7690-club-colombofilo-real-de-asturias","7690","es","2017-10-30 16:00:36 +0100","CLUB COLOMBOFILO REAL DE ASTURIAS","","1993-01-21","","","","CALLE FRANCISCO EIRIZ, 9999","Jove/Xove","985301450","699206028","DEPORTIVA","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7689-club-deportivo-alfil-ateneo-la-calzada","7689","es","2017-10-30 16:00:42 +0100","CLUB DEPORTIVO ALFIL-ATENEO LA CALZADA","","1994-04-19","","","","CALLE ATENEO OBRERO DE LA CALZADA,    1 04","La Calzada","","","DEPORTIVA","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7688-club-de-entidad-no-deportiva-agisdem","7688","es","2017-10-30 16:00:22 +0100","CLUB DE ENTIDAD NO DEPORTIVA AGISDEM","","1997-03-24","","","","CALLE FRANCISCO FERRER Y GUARDIA,    1 BA DE","El Coto","985153232","F 984039700","DEPORTIVA","Municipal","Entidad sin animo de lucro","administracion@agisdem.es"
"http://distritos.gijon.es/asociacions/show/7687-centro-recreativo-cultural-turruxon","7687","es","2017-10-30 16:00:45 +0100","CENTRO RECREATIVO CULTURAL TURRUXON","","1992-06-08","","","","CAMIN TURRUXON, DEL (CENERO),  232","L' Abadia Cenero","985167482","","CULTURAL","Municipal","Entidad sin animo de lucro","xesuscv@telefonica.es"
"http://distritos.gijon.es/asociacions/show/7686-asociacion-hogar-de-ceares-c-d-c","7686","es","2017-10-30 16:00:22 +0100","ASOCIACION HOGAR DE CEARES C.D.C.","","1991-03-20","","","","CALLE PAZ LA,   11 BA IZ","El Coto","985391182","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7684-asociacion-sindical-corriente-sindical-de-izquierdas","7684","es","2017-10-30 16:00:31 +0100","ASOCIACION SINDICAL CORRIENTE SINDICAL DE IZQUIERDAS","","1991-06-07","","","","CALLE SANZ CRESPO,    3 BA","Laviada","985354263","F 985352747","ECONOMICA/PROFESIONAL","Municipal","Entidad sin animo de lucro","csi@csi-asturies.org"
"http://distritos.gijon.es/asociacions/show/7683-club-deportivo-basico-nordeste","7683","es","2017-10-30 16:00:27 +0100","CLUB DEPORTIVO BASICO NORDESTE","","1996-04-16","","","","TRVA CIUDADES HERMANADAS,    9 02 C","Viesques","985134067","","DEPORTIVA","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7681-asociacion-amas-casa-cons-y-us-ppdo-asturias-sta-mncovadonga","7681","es","2017-10-30 16:00:31 +0100","ASOCIACION AMAS CASA,CONS.Y US.PPDO ASTURIAS STA MÑCOVADONGA","","1991-03-20","","","","CALLE LIBERTAD,    2 01 DE","Centro","985343465","","MUJER","Municipal","Entidad sin animo de lucro","asocamascasa@telecable.es"
"http://distritos.gijon.es/asociacions/show/7680-asociacion-actividades-en-la-naturaleza","7680","es","2017-10-30 16:00:28 +0100","ASOCIACION ACTIVIDADES EN LA NATURALEZA","","1996-02-21","","","","CMNO CLAVELES (SOMIO), 9999 VILLA SAN ANTONIO","Somio","985330688","","VARIAS","Municipal","Entidad sin animo de lucro","bcanga@ ya.com"
"http://distritos.gijon.es/asociacions/show/7679-asociacion-asturiana-de-enfermos-artriticos","7679","es","2017-10-30 16:00:33 +0100","ASOCIACION ASTURIANA DE ENFERMOS ARTRITICOS","","1999-05-21","","","","AVDA GALICIA,   62 BA SALA 3Ñ","El Natahoyo","985329443","","VARIAS","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7678-seccion-juvenil-de-izquierda-unida","7678","es","2017-10-30 16:00:35 +0100","SECCION JUVENIL DE IZQUIERDA UNIDA","","1995-11-07","","","","CALLE LASTRES,    4 EN","Laviada","985357206","984399683","JUVENIL","Municipal","Entidad sin animo de lucro","info@izquierdaunidaxixon.com"
"http://distritos.gijon.es/asociacions/show/7677-comision-de-festejos-santiago-nuevo-gijon-perchera-la-brana","7677","es","2017-10-30 16:00:42 +0100","COMISION DE FESTEJOS SANTIAGO NUEVO GIJON-PERCHERA-LA BRAÑA","","2001-04-27","","","","CALLE PEÑA SANTA DE ENOL,    4 BA","Nuevo Gijon/La Peral","985147087","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7676-asociacion-cultural-radiofonica-radiograma","7676","es","2017-10-30 16:00:40 +0100","ASOCIACION CULTURAL RADIOFONICA RADIOGRAMA","","2001-04-26","","","","CALLE ECUADOR,   22 01 D","La Calzada","985091131","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7675-asociacion-centenario-iglesia-san-lorenzo","7675","es","2017-10-30 16:00:40 +0100","ASOCIACION CENTENARIO IGLESIA SAN LORENZO","","2001-02-13","","","","CALLE CONCEPCION ARENAL,    4","Centro","985349598","","VARIAS","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7674-club-deportivo-elemental-tai-chi-cuan-asturias","7674","es","2017-10-30 16:00:35 +0100","CLUB DEPORTIVO ELEMENTAL TAI CHI CUAN ASTURIAS","","2000-12-26","","","","CALLE JESUS,   10 BA IZ","El Coto","652851243","","DEPORTIVA","Municipal","Entidad sin animo de lucro","taichiartemarcial@yahoo.es"
"http://distritos.gijon.es/asociacions/show/7673-asociacion-de-gestores-de-la-prevencion-agp-28-de-abril","7673","es","2017-10-30 16:00:39 +0100","ASOCIACION DE GESTORES DE LA PREVENCION AGP 28 DE ABRIL","","2001-01-22","","","","AVDA COSTA,   87 03 OFICINA 4","Centro","985335470","","ECONOMICA/PROFESIONAL","Autonomica","Entidad sin animo de lucro","info@agp28deabril.info"
"http://distritos.gijon.es/asociacions/show/7671-comision-de-festejos-villa-covadonga-la-camocha","7671","es","2017-10-30 16:00:35 +0100","COMISION DE FESTEJOS VILLA COVADONGA (LA CAMOCHA)","","2000-11-16","","","","CALLE ERNESTO WINTER,    1 02 DE","Vega","","","CULTURAL","Municipal","Entidad sin animo de lucro","juanigna@telecable.es"
"http://distritos.gijon.es/asociacions/show/7670-asociacion-asturiana-empresas-ayuda-domi","7670","es","2017-10-30 16:00:32 +0100","ASOCIACION ASTURIANA EMPRESAS AYUDA DOMI","","2000-10-23","","","","CALLE MENENDEZ VALDES,   40 02","Centro","985344864","985353148","ECONOMICA/PROFESIONAL","Municipal","Entidad sin animo de lucro","mpjardon@prhogar"
"http://distritos.gijon.es/asociacions/show/7669-asociacion-portuguesa-del-ppdo-asturias-el-cantabrico","7669","es","2017-10-30 16:00:28 +0100","ASOCIACION PORTUGUESA DEL PPDO ASTURIAS EL CANTABRICO","","2000-09-07","","","","CALLE PEÑA, LA,   27 BA","El Natahoyo","984292228","","SOCIAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7668-asociacion-cultural-cadiellu","7668","es","2017-10-30 16:00:35 +0100","ASOCIACION CULTURAL CADIELLU","","2000-10-09","","","","CALLE PUERTO DE CERREDO,    1 BA","El Poligono","679878747","985145230","CULTURAL","Municipal","Entidad sin animo de lucro","llumbre@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7667-racing-de-gijon-club-hockey","7667","es","2017-10-30 16:00:33 +0100","RACING DE GIJON CLUB HOCKEY","","1996-05-03","","","","CALLE DONATO ARGUELLES,    1 14","Centro","985351426","","DEPORTIVA","Municipal","Entidad sin animo de lucro","racingdegijon@gijon.zzn.es"
"http://distritos.gijon.es/asociacions/show/7666-pena-sportinguista-cultural-y-deportiva-hermanos-castro","7666","es","2017-10-30 16:00:23 +0100","PEÑA SPORTINGUISTA CULTURAL Y DEPORTIVA HERMANOS CASTRO","","1996-03-12","","","","CALLE RIO DE ORO,   50 01 C","El Llano","639942318","","DEPORTIVA","Municipal","Entidad sin animo de lucro","castroph@gmail.com"
"http://distritos.gijon.es/asociacions/show/7665-pena-los-xii-de-canto-timbrado-espanol-de-gijon","7665","es","2017-10-30 16:00:26 +0100","PEÑA LOS XII DE CANTO TIMBRADO ESPAÑOL DE GIJON","","1998-04-27","","","","CALLE PABLO NERUDA,    9 09 IZ","El Natahoyo","985099655","","VARIAS","Municipal","Entidad sin animo de lucro","pjanadelrosal@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7664-pena-deportiva-contrueces","7664","es","2017-10-30 16:00:31 +0100","PEÑA DEPORTIVA CONTRUECES","","1991-05-28","","","","CALLE RIO CARES,    1 BA","Contrueces","650961594","","","Municipal","Entidad sin animo de lucro","www.penacontrueces@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7662-club-deportivo-pena-ciclista-luis-sanchez-huergo","7662","es","2017-10-30 16:00:45 +0100","CLUB DEPORTIVO PEÑA CICLISTA LUIS SANCHEZ HUERGO","","1991-02-27","","","","CTRA AS-246 (GIJON-LANGREO), 3492","La Pedrera","696997809","985168603","DEPORTIVA","Municipal","Entidad sin animo de lucro","pcsanchezhuergo@yahoo.es"
"http://distritos.gijon.es/asociacions/show/7661-pena-de-bolos-el-lauredal","7661","es","2017-10-30 16:00:26 +0100","PEÑA DE BOLOS EL LAUREDAL","","1996-01-16","","","","CALLE MANUEL R ALVAREZ,   36 05 IZ","La Calzada","985199479","","DEPORTIVA","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7660-pena-bolistica-el-piles","7660","es","2017-10-30 16:00:37 +0100","PEÑA BOLISTICA EL PILES","","1996-04-10","","","","AVDA CASTILLA DE,    5 08 C","L' Arena","627560890","","DEPORTIVA","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7659-banda-de-gaites-y-tambores-noega","7659","es","2017-10-30 16:00:32 +0100","BANDA DE GAITES Y TAMBORES NOEGA","","1995-03-10","","","","CALLE CONDE TORENO,   19 05 C","El Coto","985167009","696981517","CULTURAL","Municipal","Entidad sin animo de lucro","info@bandanoega.net"
"http://distritos.gijon.es/asociacions/show/7658-ateneo-obrero-de-gijon","7658","es","2017-10-30 16:00:23 +0100","ATENEO OBRERO DE GIJON","","1991-05-02","","","","CALLE COVADONGA,    7 Esc 01 01 IZ","Centro","985340395","985 341838","CULTURAL","Municipal","Entidad sin animo de lucro","presidencia@ateneo-obrero.org"
"http://distritos.gijon.es/asociacions/show/7657-ateneo-jovellanos","7657","es","2017-10-30 16:00:27 +0100","ATENEO JOVELLANOS","","1996-06-27","","","","PZTA COLEGIATA,    2","Cimavilla","985344274","","CULTURAL","Municipal","Entidad sin animo de lucro","secretaria@elateneo.es"
"http://distritos.gijon.es/asociacions/show/7656-asociacion-sociocultural-y-prestadora-de-servicios-ximiellu","7656","es","2017-10-30 16:00:30 +0100","ASOCIACION SOCIOCULTURAL Y PRESTADORA DE SERVICIOS XIMIELLU","","1998-06-01","","","","CALLE VALENCIA,   32 06 DE","El Llano","670767831","985141978","JUVENIL","Estatal","Entidad sin animo de lucro","ximiellu@telecable.es"
"http://distritos.gijon.es/asociacions/show/7655-vocalia-de-la-mujer-de-p-a-s","7655","es","2017-10-30 16:00:41 +0100","VOCALIA DE LA MUJER DE P.A.S.","","1997-04-25","","","","CALLE MOROS,   16","Centro","985341732","","MUJER","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7654-club-deportivo-basico-de-montana-la-penuca","7654","es","2017-10-30 16:00:38 +0100","CLUB DEPORTIVO BASICO DE MONTAÑA LA PEÑUCA","","1996-06-14","","","","AVDA HERMANOS FELGUEROSO,    5 EN E","Centro","618899300","","DEPORTIVA","Municipal","Entidad sin animo de lucro","lapenucagijon@gmail.com"
"http://distritos.gijon.es/asociacions/show/7653-asociacion-asturiana-de-atletas-veteranos","7653","es","2017-10-30 16:00:39 +0100","ASOCIACION ASTURIANA DE ATLETAS VETERANOS","","1998-03-11","","","","AVDA LLANO DEL,   69 CASA DEPORTE - LOCAL 5","El Llano","985337843","985339541","DEPORTIVA","Municipal","Entidad sin animo de lucro","veteranosasturias@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7652-club-deportivo-aspace-gijon","7652","es","2017-10-30 16:00:31 +0100","CLUB DEPORTIVO ASPACE GIJON","","1996-02-06","","","","LUGAR BERNUECES (BERNUECES),      CAMIN DEL COTARON, 583","Castiello Bernueces","985130699","985195898","DEPORTIVA","Municipal","Entidad sin animo de lucro","aspacegi@teleline.es"
"http://distritos.gijon.es/asociacions/show/7651-agrupacion-coral-porceyo","7651","es","2017-10-30 16:00:31 +0100","AGRUPACION CORAL PORCEYO","","1991-06-07","","","","LUGAR PORCEYO (CASARES), 9999 IGLESIA PARROQUIAL","Porceyo","615 477 762","","CULTURAL","Municipal","Entidad sin animo de lucro","coraldeporceyo@yahoo.es"
"http://distritos.gijon.es/asociacions/show/7650-agrupacion-artistica-gijonesa","7650","es","2017-10-30 16:00:43 +0100","AGRUPACION ARTISTICA GIJONESA","","1992-06-08","","","","CALLE SEVERO OCHOA,   20","El Llano","985141017","985141017","CULTURAL","Municipal","Entidad sin animo de lucro","agrupartgi@telecable.es"
"http://distritos.gijon.es/asociacions/show/7649-asociacion-integr-personas-con-discapacidad-psiquica-agisdem","7649","es","2017-10-30 16:00:22 +0100","ASOCIACION INTEGR.PERSONAS CON DISCAPACIDAD PSIQUICA AGISDEM","","1993-04-29","","","","CALLE FRANCISCO FERRER Y GUARDIA,    1 BA DC","El Coto","985153232","984039700","SOCIAL","Municipal","Entidad sin animo de lucro","administracion@agisdem.es"
"http://distritos.gijon.es/asociacions/show/7648-club-apnea-gijon","7648","es","2017-10-30 16:00:42 +0100","CLUB APNEA GIJON","","1991-03-14","","","","CALLE ATENEO OBRERO DE LA CALZADA,    1 03","La Calzada","985325225","985328011","DEPORTIVA","Municipal","Entidad sin animo de lucro","apneagijon@gmail.com"
"http://distritos.gijon.es/asociacions/show/7646-agrupacion-de-asturias-del-forum-de-politica-feminista","7646","es","2017-10-30 16:00:25 +0100","AGRUPACION DE ASTURIAS DEL FORUM DE POLITICA FEMINISTA","","2000-08-11","","","","CALLE CANGA ARGUELLES,   16 CASA ENCUENTRO MUJERES","L' Arena","985092643","","MUJER","Autonomica","Entidad sin animo de lucro","chelo@entsgijon.com"
"http://distritos.gijon.es/asociacions/show/7645-asociacion-sindical-del-taxi-costa-verde-asinta","7645","es","2017-10-30 16:00:30 +0100","ASOCIACION SINDICAL DEL TAXI COSTA VERDE-ASINTA","","2000-08-08","","","","CALLE ORAN,   35 BA","Perchera/La Braña","985164444","","ECONOMICA/PROFESIONAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7644-club-deportivo-silvia-gim","7644","es","2017-10-30 16:00:26 +0100","CLUB DEPORTIVO SILVIA GIM","","2000-08-01","","","","CALLE MANCHA LA,   18 BA DE","Pumarin","985384492","985337334","DEPORTIVA","Municipal","Entidad sin animo de lucro","gimnasioacropolis@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7643-asociacion-agrupacion-amigos-del-caballo-montes","7643","es","2017-10-30 16:00:20 +0100","ASOCIACION AGRUPACION AMIGOS DEL CABALLO MONTES","","2000-07-10","","","","LUGAR GRANDA (ARRIBA),   92 MONTEFLOR","Granda","985136876","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7642-club-de-pelota-la-muria-de-gijon","7642","es","2017-10-30 16:00:37 +0100","CLUB DE PELOTA LA MURIA DE GIJON","","2000-07-03","","","","CALLE EMILIO TUYA,   34 02 IZ","L' Arena","686766186","","DEPORTIVA","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7641-centro-para-la-calidad-en-asturias","7641","es","2017-10-30 16:00:22 +0100","CENTRO PARA LA CALIDAD EN ASTURIAS","","2000-06-28","","","","CALLE BLASCO DE GARAY, 9999 E.T.S. II EDIF. DEP. 5","Viesques","985182060","985182060","ECONOMICA/PROFESIONAL","Municipal","Entidad sin animo de lucro","cca@correo.uniovi.es"
"http://distritos.gijon.es/asociacions/show/7640-asociacion-de-escuelas-infantiles-del-ppdo-de-asturias","7640","es","2017-10-30 16:00:42 +0100","ASOCIACION DE ESCUELAS INFANTILES DEL PPDO DE ASTURIAS","","2000-06-01","","","","CALLE ADARO,   15 EN","Laviada","985357371","","ECONOMICA/PROFESIONAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7639-asociacion-de-familiares-y-enfermos-alcohol-reha-la-santina","7639","es","2017-10-30 16:00:39 +0100","ASOCIACION DE FAMILIARES Y ENFERMOS ALCOHOL. REHA.LA SANTINA","","2000-05-30","","","","CALLE DOS DE MAYO,   29 BA","El Natahoyo","985097829","684623336","VARIAS","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7638-club-voleibol-calderon-de-la-barca","7638","es","2017-10-30 16:00:30 +0100","CLUB VOLEIBOL CALDERON DE LA BARCA","","2000-06-08","","","","CALLE VALENCIA,    8 BA","Pumarin","985163857","985163857","DEPORTIVA","Municipal","Entidad sin animo de lucro","cvjove@gijon.com"
"http://distritos.gijon.es/asociacions/show/7636-comision-de-festejos-carbayera-la-pipa","7636","es","2017-10-30 16:00:38 +0100","COMISION DE FESTEJOS CARBAYERA LA PIPA","","2000-05-16","","","","BARRO SOMIO (LA PIPA),  153","Somio","985374778","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7635-orfeon-gijones","7635","es","2017-10-30 16:00:24 +0100","ORFEON GIJONES","","1994-03-22","","","","CALLE LEALTAD,   16 BA","El Natahoyo","679983752","647100588","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7634-nuevas-generaciones-del-pp-gijon","7634","es","2017-10-30 16:00:30 +0100","NUEVAS GENERACIONES DEL PP GIJON","","1996-02-09","","","","CALLE ALVAREZ GARAYA,    3 OFICINA 3-4","Centro","985359647","985359683","JUVENIL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7633-movimiento-asturiano-por-la-paz","7633","es","2017-10-30 16:00:37 +0100","MOVIMIENTO ASTURIANO POR LA PAZ","","1997-05-27","","","","CALLE ALARCON,    2 02 C","Centro","985080986","674390165","SOCIAL","Municipal","Entidad sin animo de lucro","asturias@maspaz.org"
"http://distritos.gijon.es/asociacions/show/7632-medicus-mundi-asturias","7632","es","2017-10-30 16:00:33 +0100","MEDICUS MUNDI ASTURIAS","","1994-05-04","","","","AVDA CONSTITUCION,   15 01","Centro","985232227","985232227","SOCIAL","Municipal","Entidad sin animo de lucro","asturias@medicusmundi.es"
"http://distritos.gijon.es/asociacions/show/7631-asociacion-plastica-luzernario-taller-de-arte-actual","7631","es","2017-10-30 16:00:39 +0100","ASOCIACION PLASTICA LUZERNARIO TALLER DE ARTE ACTUAL","","1996-04-26","","","","CALLE ROSARIO,   21 BA","Cimavilla","636273569","985170260","CULTURAL","Municipal","Entidad sin animo de lucro","luzernario@hotmail.com"
