dc:identifier,dc:modified,ayto:UtmX,ayto:UtmY,ayto:UtmZone,ayto:latWGS84,ayto:lonWGS84,ayto:latED50,ayto:lonED50,ayto:CodTipoSenal,ayto:TipoSenal,ayto:CategoriaSenal,ayto:FamiliaSenal,ayto:GrupoSenal,ayto:SubgrupoSenal,ayto:IdIcono,ayto:CodCalle,ayto:NombreCalle,ayto:NumeroPostal,ayto:Indicacion,ayto:Autorizacion,ayto:FechaColocacion,ayto:Propiedad,ayto:CompartePoste,ayto:FechaRevision,ayto:PlazasCordon,ayto:PlazasBateria,ayto:Regulacion,uri
24487,2017-10-30T23:35:04.84Z,432603.987155494,4814812.73080943,30,43.4813101698958,-3.83465805729167,43.4824030019891,-3.83332025274826,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,8798,CL MARUCA (LA),S/N,junto acceso a la playa,00043/1990,2010-04-22,Ayuntamiento Santander,0,2010-04-22,,2,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24487.csv
24490,2017-10-30T23:35:04.84Z,434734.566244951,4813088.14386497,30,43.4659720703125,-3.8081080078125,43.4670652156154,-3.80677109210152,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,3080,CL MARIA CRISTINA,6,frente al portal 6,00840/2006,2010-04-22,Ayuntamiento Santander,0,2010-04-22,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24490.csv
24493,2017-10-30T23:35:04.84Z,434779.980682684,4813100.53877863,30,43.4660876302083,-3.80754811197917,43.4671807687921,-3.80621121026203,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,3080,CL/ MARIA CRISTINA,16,frente al portal 16,00072/1990,2010-04-22,Ayuntamiento Santander,0,2010-04-22,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24493.csv
24496,2017-10-30T23:35:04.84Z,434823.202510424,4813118.32109767,30,43.4662601562497,-3.80706552734375,44.4673532868287,-7.80572863689985,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,3080,CL MARIA CRISTINA,22,frente al portal 22,00575/2007,2010-04-22,Ayuntamiento Santander,0,2010-04-22,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24496.csv
24499,2017-10-30T23:35:04.84Z,434917.952760096,4813126.62386926,30,43.4663431640625,-3.80589527994792,44.4674362854096,-7.80455842046744,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,7110,CL JOSE MARTINEZ MAZAS,S/N,junto a las escaleras de acceso a la calle,00358/2006,2010-04-22,Ayuntamiento Santander,0,2010-04-22,,1,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24499.csv
24502,2017-10-30T23:35:04.84Z,434906.591336283,4813156.74246247,30,43.4666133463542,-3.80603932291666,44.4677064603265,-7.80470245659339,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,7110,CL JOSE MARTINEZ MAZAS,S/N,junto al centro de Salud,00046/1990,2010-04-22,Ayuntamiento Santander,0,2010-04-22,3,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24502.csv
24475,2017-10-30T23:35:04.839Z,432740.39006004,4812669.87041456,30,43.4620294578124,-3.83270679770834,43.4631228639299,-3.83136925505323,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,7660,CL MOLINA (LA),5,frente al portal 5 del antiguo Barrio Pronillo,00516/2007,2010-04-22,Ayuntamiento Santander,0,2010-04-22,,1,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24475.csv
24445,2017-10-30T23:35:04.594Z,434711.128364237,4812480.92593227,30,43.4605029644528,-3.8083249416146,43.461596276985,-3.80698807911935,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2770,CL/ LEALTAD,18,primera plaza antes del portal 18,00044/1990,2010-04-22,Ayuntamiento Santander,0,2010-04-22,0,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24445.csv
24448,2017-10-30T23:35:04.594Z,431598.758908665,4812392.16199368,30,43.4594255929167,-3.84678289916667,43.4605191588701,-3.84544500164087,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2540,CL JOSE MARIA DE COSSIO,46,,00230/2009,2010-04-22,Ayuntamiento Santander,0,2010-04-22,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24448.csv
24451,2017-10-30T23:35:04.594Z,432044.441516846,4812390.5550754,30,43.4594517548958,-3.8412741371875,43.4605452884164,-3.83993638927722,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2540,CL JOSE MARIA DE COSSIO,11,parte Este de la zona del aparcamiento,05902/2004,2010-04-22,Ayuntamiento Santander,0,2010-04-22,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24451.csv
24454,2017-10-30T23:35:04.594Z,432121.40971333,4812061.86012939,30,43.4564993754167,-3.840281870625,43.4575929928052,-3.8389441816631,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2490,CL JOAQUIN BUSTAMANTE,S/N,acera Sur frente la Farmacia,00041/1990,2010-04-22,Ayuntamiento Santander,0,2010-04-22,2,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24454.csv
24457,2017-10-30T23:35:04.594Z,434359.472856528,4813038.22418156,30,43.4654984374997,-3.81278818359375,44.4665916240268,-7.81145114558983,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2630,CL/ JUAN XXIII,10,señalizada entre los portales 10 y 12,00105/2010,2010-04-22,Ayuntamiento Santander,0,2010-04-22,,1,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24457.csv
24460,2017-10-30T23:35:04.594Z,434265.438749663,4812906.87978267,30,43.4642989725521,-3.81388513557292,43.4653922017767,-3.81254808067733,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2630,CL/ JUAN XXIII,20,Acera Este,08459/2005,2010-04-22,Ayuntamiento Santander,0,2010-04-22,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24460.csv
24463,2017-10-30T23:35:04.594Z,436070.100963232,4813721.63637774,30,43.4717910975,-3.79167343083333,43.4728839719034,-3.79033689971194,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2565,CL JOSE SIMON CABARGA,6,frente CESINE,05095/2004,2010-04-22,Ayuntamiento Santander,0,2010-04-22,2,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24463.csv
24466,2017-10-30T23:35:04.594Z,435357.940190027,4813512.22606656,30,43.4698530924477,-3.80050221354167,44.4709460763163,-7.79916546295378,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2315,AV HONDURAS,15,primera plaza autorizada en bateria acera sur,00818/2007,2010-04-22,Ayuntamiento Santander,0,2010-04-22,,1,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24466.csv
24469,2017-10-30T23:35:04.594Z,432886.753453898,4812703.11893085,30,43.4623419578124,-3.83090178468751,43.4634353440849,-3.82956428777637,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,7660,CL MOLINA (LA),57,frente al inmueble 57-58,00051/2007,2010-04-22,Ayuntamiento Santander,0,2010-04-22,,1,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24469.csv
24472,2017-10-30T23:35:04.594Z,432727.934881848,4812629.80630528,30,43.4616762677082,-3.83290536541667,44.4627696856825,-7.83156782117904,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,7660,CL MOLINA (LA),2-10,junto al portal 10 Barrio Pronillo,00107/2010,2010-04-22,Ayuntamiento Santander,0,2010-04-22,,2,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24472.csv
24186,2017-10-30T23:35:04.339Z,434066.746920093,4811873.89930538,30,43.4549810973958,-3.81621612395833,43.4560746227354,-3.81487910634359,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2110,CL/ GARCIA MORATO,14,señalizada entre los portales 14y16,00702/2002,2010-04-20,Ayuntamiento Santander,0,2010-04-20,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24186.csv
24189,2017-10-30T23:35:04.339Z,434340.745908154,4811961.04121813,30,43.4557897786458,-3.81284026692708,43.4568832600884,-3.81150333245793,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1930,CL/ FEDERICO VIAL,13,frente Sanidad,00032/1990,2010-04-20,Ayuntamiento Santander,0,2010-04-20,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24189.csv
24192,2017-10-30T23:35:04.339Z,434359.335138531,4811949.65191623,30,43.4556888671875,-3.81260914713542,43.4567823503663,-3.8112722200476,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,3140,CL/ MARQUES HERMIDA,8,esquina C/Federico Vial,00132/2006,2010-04-20,Ayuntamiento Santander,0,2010-04-20,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24192.csv
24427,2017-10-30T23:35:04.339Z,434816.208906852,4812834.40837259,30,43.4636946962238,-3.80706843119792,43.4647879046856,-3.80573156840989,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2260,CL/ GUEVARA,17,zona Norte de la calle,08137/2005,2010-04-22,Ayuntamiento Santander,0,2010-04-22,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24427.csv
24430,2017-10-30T23:35:04.339Z,434819.126476317,4812836.54942978,30,43.4637142274738,-3.80703262390626,43.4648074351374,-3.80569576188192,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2260,CL/ GUEVARA,17,frente al portal 14 Acera Norte,00190/2007,2010-04-22,Ayuntamiento Santander,0,2010-04-22,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24430.csv
24433,2017-10-30T23:35:04.339Z,433623.525917431,4812289.63327748,30,43.4586849305988,-3.82174453796876,43.4597783752785,-3.82040732984535,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2380,CL ISAAC PERAL,37,junto al I.N.E.M,06002/2004,2010-04-22,Ayuntamiento Santander,0,2010-04-22,,2,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24433.csv
24436,2017-10-30T23:35:04.339Z,433750.997658648,4812343.15300442,30,43.4591780946613,-3.82017552755209,43.4602715153747,-3.81883835680145,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2380,CL ISAAC PERAL,32,junto al portal 32,00040/1990,2010-04-22,Ayuntamiento Santander,0,2010-04-22,,1,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24436.csv
24439,2017-10-30T23:35:04.339Z,434063.709983944,4812406.42820426,30,43.4597754253904,-3.81631810567709,43.460868805848,-3.81498103346333,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2380,CL ISAAC PERAL,3-A,dos primeras plazas esquina con C/Alicante,00191/2006,2010-04-22,Ayuntamiento Santander,0,2010-04-22,,2,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24439.csv
24442,2017-10-30T23:35:04.339Z,434235.41960254,4812540.69219475,30,43.4609993837237,-3.81421198588543,43.4620927149583,-3.81287495776857,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2570,CL JUAN DE GARAY,1,frente al portal 1,00042/1990,2010-04-22,Ayuntamiento Santander,0,2010-04-22,2,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24442.csv
24183,2017-10-30T23:35:04.338Z,431473.988302803,4811038.33234488,30,43.4472251277083,-3.84815480166667,43.4483190715852,-3.84681699882965,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,7900,CL/ FRANCISCO RIVAS MORENO,S/N,,00042/2010,2010-04-20,Ayuntamiento Santander,0,2010-04-20,0,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24183.csv
24156,2017-10-30T23:35:04.104Z,433840.382376791,4812971.3520628,30,43.4648419557292,-3.8191470475,43.4659351986668,-3.81780984349314,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2140,PS GENERAL DAVILA,264,primera plaza entrando a la Colonia del Mar,00778/2007,2010-04-22,Ayuntamiento Santander,0,2010-04-22,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24156.csv
24159,2017-10-30T23:35:04.104Z,433488.308631327,4812813.24251015,30,43.4633871939583,-3.82347972197917,43.4644805059096,-3.82214241577204,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2140,PS GENERAL DAVILA,290,primera plaza pasando el I.E.S,00769/2007,2010-04-22,Ayuntamiento Santander,0,2010-04-22,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24159.csv
24162,2017-10-30T23:35:04.104Z,433324.985061379,4812897.262271,30,43.4641377604163,-3.82555836588542,44.4652310615212,-7.82422099498012,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,4870,PS GENERAL DAV GP S FRANCISC,42,,00134/2009,2010-04-22,Ayuntamiento Santander,0,2010-04-22,,1,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24162.csv
24165,2017-10-30T23:35:04.104Z,433066.835183583,4812675.00021128,30,43.4621049338542,-3.82867243510417,43.4631983145211,-3.82733500143287,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2140,PS GENERAL DAVILA,306,costado Oeste del edificio 306,00037/1990,2010-04-22,Ayuntamiento Santander,0,2010-04-22,,2,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24165.csv
24168,2017-10-30T23:35:04.104Z,433598.581416051,4812186.69567151,30,43.4577559244792,-3.82204029947917,43.458849399043,-3.82070309335081,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1980,CL/ FERNANDO VI,12,señalizada frente al portal 12,04602/2004,2010-04-20,Ayuntamiento Santander,0,2010-04-20,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24168.csv
24171,2017-10-30T23:35:04.104Z,433524.483144665,4812471.06435044,30,43.4603096354166,-3.8229908203125,43.4614030379502,-3.82165356069909,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2000,CL FLORANES,45,una sola señal para las dos plazas,08336/2005,2010-04-20,Ayuntamiento Santander,0,2010-04-20,2,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24171.csv
24174,2017-10-30T23:35:04.104Z,433264.544934135,4812378.36666197,30,43.4594518880208,-3.82619231770834,43.4605453349533,-3.82485498023568,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2000,CL FLORANES,75,ultima plaza junto al portal 75,00034/1990,2010-04-20,Ayuntamiento Santander,0,2010-04-20,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24174.csv
24177,2017-10-30T23:35:04.104Z,432025.005691982,4812480.67371387,30,43.4602613614583,-3.84152560567708,43.4613548718606,-3.84018784216176,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2042,CL FRANCISCO ITURRINO,20,acera Sur,00654/2006,2010-04-20,Ayuntamiento Santander,0,2010-04-20,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24177.csv
24180,2017-10-30T23:35:04.104Z,431458.1551128,4811035.60099992,30,43.4471990860417,-3.84835011416667,43.4482930318297,-3.84701230629803,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,7900,CL FRANCISCO RIVAS MORENO,S/N,frente la entrada Norte del colegio E. Quiroga,00042/2010,2010-04-20,Ayuntamiento Santander,0,2010-04-20,2,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24180.csv
24153,2017-10-30T23:35:04.103Z,434200.372161692,4813240.58938516,30,43.4672977830208,-3.81472973822917,43.4683909260744,-3.81339262790924,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2140,PS/ GENERAL DAVILA,226,frente a los numeros 226 y 228,00253/2006,2010-04-22,Ayuntamiento Santander,0,2010-04-22,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24153.csv
24116,2017-10-30T23:35:03.856Z,435723.296470302,4813576.80146335,30,43.4704573404947,-3.79594370117188,43.4715502798774,-3.79460706818023,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,7320,CL UNIVERSIDAD (DE LA),80,parte Norte del edificio,00606/2006,2010-04-20,Ayuntamiento Santander,0,2010-04-20,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24116.csv
24119,2017-10-30T23:35:03.856Z,436015.183810057,4813458.91179607,30,43.4694209635416,-3.79232146809896,43.47051391362,-3.79098494494724,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1995,CL FERNANDO DE LOS RIOS,8,junto a la entrada del edificio,07263/2004,2010-04-20,Ayuntamiento Santander,0,2010-04-20,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24119.csv
24122,2017-10-30T23:35:03.856Z,435529.902343765,4812743.0631392,30,43.4629341471354,-3.79823577473958,43.4640273280319,-3.79689916064544,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2090,CL GANDARA,4,junto al portal 4,00036/1990,2010-04-20,Ayuntamiento Santander,0,2010-04-20,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24122.csv
24132,2017-10-30T23:35:03.856Z,433134.406238495,4812693.12386403,30,43.4622741536458,-3.827839453125,43.4633675243964,-3.82650204029438,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2140,PS GENERAL DAVILA,300,ubicada en la parte Oeste del edificio,03904/2003,2010-04-22,Ayuntamiento Santander,0,2010-04-22,,1,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24132.csv
24135,2017-10-30T23:35:03.856Z,435988.232618318,4813355.76476143,30,43.4684899739582,-3.79264251302084,43.4695829541412,-3.79130599118809,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2140,PS GENERAL DAVILA,17,frente acceso a la finca,00039/1990,2010-04-22,Ayuntamiento Santander,0,2010-04-22,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24135.csv
24138,2017-10-30T23:35:03.856Z,435973.459133328,4813366.75177175,30,43.4685876302082,-3.79282643229167,43.4696806084809,-3.79148990439524,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2140,PS GENERAL DAVILA,28,frente al portal 28 Y señal flejada en farola,00145/2009,2010-04-22,Ayuntamiento Santander,0,2010-04-22,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24138.csv
24141,2017-10-30T23:35:03.856Z,435151.160354667,4813210.2989748,30,43.4671081380206,-3.80297291666667,43.4682012193867,-3.80163612848201,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2140,PS GENERAL DAVILA,47-A,frente al portal,00803/2007,2010-04-22,Ayuntamiento Santander,0,2010-04-22,,1,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24141.csv
24144,2017-10-30T23:35:03.856Z,434850.116149863,4813232.00655071,30,43.467277408854,-3.80669687500001,43.468370506441,-3.80535998359426,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2140,PS GENERAL DAVILA,130,junto al Centro Social de Mayores G. D.,00038/1990,2010-04-22,Ayuntamiento Santander,0,2010-04-22,2,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24144.csv
24147,2017-10-30T23:35:03.856Z,434447.269652045,4813261.2261665,30,43.4675052734376,-3.81168019205729,43.4685983926959,-3.81034316251461,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2140,PS GENERAL DAVILA,204,acera Sur,00669/2008,2010-04-22,Ayuntamiento Santander,0,2010-04-22,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24147.csv
24150,2017-10-30T23:35:03.856Z,434198.18219506,4813236.90165246,30,43.4672643880209,-3.81475636393229,43.4683575322409,-3.81341925324873,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2140,PS/ GENERAL DAVILA,226,solicitadas en el 228 y en el 230,00699/2002,2010-04-22,Ayuntamiento Santander,0,2010-04-22,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24150.csv
24095,2017-10-30T23:35:03.575Z,435064.726165958,4813042.29963093,30,43.4655880605729,-3.80402134177083,43.4666811940921,-3.80268454147352,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,7950,CL ENRIQUE GRAN,S/N,junto a la Escuela de Adultos,00372/2007,2010-04-19,Ayuntamiento Santander,0,2010-04-19,,2,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24095.csv
24098,2017-10-30T23:35:03.575Z,435110.069634421,4813414.06732485,30,43.4689391927083,-3.80350514322917,43.4700322215437,-3.80216832075687,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1995,CL FERNANDO DE LOS RIOS,66,junto entrada al parvulario,07654/2005,2010-04-20,Ayuntamiento Santander,0,2010-04-20,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24098.csv
24101,2017-10-30T23:35:03.575Z,435229.889805914,4813428.45995045,30,43.4690791666667,-3.80202565104167,43.4701721827672,-3.8006888673398,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1995,CL/ FERNANDO DE LOS RIOS,60,parte Oeste de la entrada del Colegio,01305/2002,2010-04-20,Ayuntamiento Santander,0,2010-04-20,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24101.csv
24104,2017-10-30T23:35:03.575Z,435244.794136556,4813431.20895274,30,43.4691052083333,-3.80184173177083,43.4701982225885,-3.80050495279525,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1995,CL/ FERNANDO DE LOS RIOS,60,parte Este de la entrada del Colegio,01305/2002,2010-04-20,Ayuntamiento Santander,0,2010-04-20,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24104.csv
24107,2017-10-30T23:35:03.575Z,435608.048151483,4813472.19474986,30,43.4695055989583,-3.7973560546875,43.470598575334,-3.79601939352507,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1995,CL FERNANDO DE LOS RIOS,36,junto al portal 36,02801/2003,2010-04-20,Ayuntamiento Santander,0,2010-04-20,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24107.csv
24110,2017-10-30T23:35:03.575Z,435730.941058213,4813477.70886724,30,43.4695658203125,-3.7958375,43.4706587861523,-3.79450087953731,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1995,CL FERNANDO DE LOS RIOS,26,señalizada entre los portales 26 y 28,00572/2007,2010-04-20,Ayuntamiento Santander,0,2010-04-20,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24110.csv
24113,2017-10-30T23:35:03.575Z,435785.67151623,4813573.49444684,30,43.4704329264323,-3.79517221679688,43.4715258621324,-3.79383560507747,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,7320,CL UNIVERSIDAD (DE LA),68,frente al portal 68,00607/2007,2010-04-20,Ayuntamiento Santander,0,2010-04-20,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24113.csv
