Capítol,"Text Capítol",Article,"Text Article",Concepte,"Text Concepte",Subconcepte,"Text Subconcepte",Orgànic,"Text Orgànic",Àrea,"Text Àrea",Política,"Text Política","Grup de programes","Text Grup de programes",Programa,"Text Programa",Subprograma,"Text Subprograma","CRÈDITS EXTRAORD.","SUPLEMENTS CRED.",AMPLIACIONS,"TRANSFERÈNCIES (MAS)","TRANSFERÈNCIES (MENOS)","SALDO MINIS","INCORP. ROMANENTS","GENER. INGRESSOS","BAIXES PER ANUL.","AJUSTOS PRÒRROGA","TOTAL MODIF."
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",605,EXPROPIACIONS,60510,"Exprop.c/ Violant d’Hongria 155-c/Alcolea 118",603,"0603 Sants-Montjuïc",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"118.355,70",0,0,0,0,0,0,"118.355,70"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",605,EXPROPIACIONS,60515,"Expropiació Pg.Torras i Bages 6",609,"0609 Sant Andreu",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"7.034,91",0,0,0,0,0,0,"7.034,91"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",605,EXPROPIACIONS,60518,"Expropiació c/ Dalia 6-8",603,"0603 Sants-Montjuïc",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"791.231,94",0,0,0,0,0,0,"791.231,94"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",605,EXPROPIACIONS,60519,"Expropiació c/ Verneda 9 baixos 1ª",610,"0610 Sant Martí",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"775,12",0,0,0,0,0,0,"775,12"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",605,EXPROPIACIONS,60520,"Expropiació PIM.C. Canaan, 2b",607,"0607 Horta-Guinardó",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"207.919,53","41.609,51",0,0,0,0,0,"166.310,02"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",605,EXPROPIACIONS,60523,"Expropiació PIM. c/ Ruben Dario 73-77",609,"0609 Sant Andreu",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl","160.000,00",0,0,0,"81.000,00",0,0,0,0,0,"79.000,00"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",605,EXPROPIACIONS,60524,"Expropiació PIM. c/ Virgili 97-97 bis",609,"0609 Sant Andreu",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl","61.139,82",0,0,0,0,0,0,0,0,0,"61.139,82"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",605,EXPROPIACIONS,60525,"Expropiació IP. c/ Cuyàs 16",603,"0603 Sants-Montjuïc",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl","161.129,61",0,0,0,0,0,0,0,0,0,"161.129,61"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",605,EXPROPIACIONS,60526,"Expropiació IP. c/ Burgos 72-74",501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl","666.912,27",0,0,0,0,0,0,0,0,0,"666.912,27"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",605,EXPROPIACIONS,60587,"Expropiació c/ Císter 62",501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"981.483,26",0,0,0,0,0,0,"981.483,26"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",605,EXPROPIACIONS,60588,"Expropiació IP c/ Concili de Trento 102",610,"0610 Sant Martí",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"424.802,61",0,0,0,0,0,0,"424.802,61"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",605,EXPROPIACIONS,60593,"Expropiació IP. c/ Mèxic 3",501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"28.477,17",0,0,0,0,0,0,"28.477,17"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",605,EXPROPIACIONS,60594,"Exprop. IP. Cementiri Collserola. Torre Doña Juana",501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"20.366,72",0,0,0,0,0,0,"20.366,72"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",605,EXPROPIACIONS,60599,"Expropiació IP. c/ Pere IV 462",501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"725.764,47",0,0,0,0,0,0,"725.764,47"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60603,"Expropiació PIM. c/ Castella 11",610,"0610 Sant Martí",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"2.350.000,00",0,0,0,0,0,0,"2.350.000,00"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60607,"Expropiació PIM. Camí Molí de Vallvidrera 9-19",605,"0605 Sarrià-Sant Gervasi",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"5.191,50","5.191,50",0,0,0,0,0,0
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60628,"Expropiació Gran de Sant Andreu 513",609,"0609 Sant Andreu",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,"856.599,60",0,"300.000,00",0,0,0,0,0,0,"1.156.599,60"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60634,"Expropiació c/ Ticià 33-35",501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"60,01",0,0,0,0,0,0,"60,01"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60639,"Expropiació PIM. C/ Aviador Ruiz de Alda 26-29",603,"0603 Sants-Montjuïc",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1535,"Llei de Barris",15357,"Llei de Barris La Vinya-Can Clos",0,0,0,"267.442,95",0,0,0,0,0,0,"267.442,95"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60650,"Expropiació c/ Rubén Dario 73-77",609,"0609 Sant Andreu",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"34.147,20","246,97",0,0,0,0,0,"33.900,23"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60657,"Expropiació c/ Adrall 1-3",609,"0609 Sant Andreu",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"757,57",0,0,0,0,0,0,"757,57"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60665,"Expropiació Travessera de Gràcia 253.",606,"0606 Gràcia",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"368.908,08",0,0,0,0,0,0,"368.908,08"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60674,"Expropiació c/ Logronyo 41-47",607,"0607 Horta-Guinardó",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"77.792,69",0,0,0,0,0,0,"77.792,69"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60682,"Expropiació c/ Espronceda 322",609,"0609 Sant Andreu",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"1.261,16",0,0,0,0,0,0,"1.261,16"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60685,"Expropiació c/ Verneda 9 baixos 2ª",610,"0610 Sant Martí",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"775,12",0,0,0,0,0,0,"775,12"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60686,"Expropiació PIM. Sant Medir 38-40",603,"0603 Sants-Montjuïc",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"201.820,43",0,0,0,0,0,0,"201.820,43"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60688,"Expropiació Plaça Mainada 1",609,"0609 Sant Andreu",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"380.142,46",0,0,0,0,0,0,"380.142,46"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60689,"Expropiació c/ Cinca 7",609,"0609 Sant Andreu",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"1.129,27",0,0,0,0,0,0,"1.129,27"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60691,"Expropiació Pg. Torras i Bages 4",609,"0609 Sant Andreu",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"455,22",0,0,0,0,0,0,"455,22"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60692,"Expropiació Pg. Torras i Bages 6",609,"0609 Sant Andreu",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"273,5",0,0,0,0,0,0,"273,5"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60693,"Expropiació c/ Sant Joan de Malta 1 (local)",610,"0610 Sant Martí",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"341,13",0,0,0,0,0,0,"341,13"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60694,"Expropiació c/ Perill 8",606,"0606 Gràcia",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"3.473,10",0,0,0,0,0,0,"3.473,10"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60695,"Expropiació c/ St. Joan de Malta 1, 2º1ª",610,"0610 Sant Martí",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"234,36",0,0,0,0,0,0,"234,36"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60696,"Expropiació c/ St. Joan de Malta 1, 1º1ª",610,"0610 Sant Martí",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"206,43",0,0,0,0,0,0,"206,43"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60698,"Expropiació c/ Gessamí 12-14",603,"0603 Sants-Montjuïc",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,"6.814,73",0,"489.795,84","813,15",0,0,0,0,0,"495.797,42"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",606,EXPROPIACIONS,60699,"Expropiació c/ Julià 24-28",603,"0603 Sants-Montjuïc",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"11.662,68",0,0,0,0,0,0,"11.662,68"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",607,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",60713,"Programa de millora acústica i tèrmica. Ajuts pel",502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",17,"Medi ambient",172,"Protecció i millora del medi ambient",1721,"Protec.contaminació acústica-lumínica-atmosfèrica",17212,"Intervenció acústica ambiental",0,0,0,"100.000,00",0,0,0,0,0,0,"100.000,00"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",607,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",60751,"Millora de la senyalització . Renovació",504,"0504 G. Mobilitat i Infraestructures",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",134,"Mobilitat urbana",1341,Mobilitat,13414,"Senyalització viària horitzontal i verti",0,0,0,"151.707,00",0,0,0,0,0,0,"151.707,00"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",607,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",60788,"Àmbit Tres Turons. Enderroc c/ Labèrnia 11-19",607,"0607 Horta-Guinardó",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1513,"Redacció de projectes-execució d'obres",15131,"Redacció de projectes-execució d'obres","55.000,00",0,0,0,"55.000,00",0,0,0,0,0,0
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",607,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",60789,"Centre esportiu Mamuts.Cobriment pista p",604,"0604 Les Corts",3,"Producció de béns públics de caràcter preferent",34,Esport,342,"Instal·lacions esportives",3421,"Instal·lacions esportives",34211,"Instal·lacions esportives",0,0,0,0,"350.000,00",0,0,0,0,0,"-350.000,00"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",609,"ALTRES INVERSIONS NOVES INFRAESTR. I BÉN",60900,Inversions,703,"0703 Serveis Centrals",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1513,"Redacció de projectes-execució d'obres",15131,"Redacció de projectes-execució d'obres",0,0,0,"226.612,03","13.687.218,22",0,0,0,0,0,"-13.460.606,19"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",609,"ALTRES INVERSIONS NOVES INFRAESTR. I BÉN",60900,Inversions,703,"0703 Serveis Centrals",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2301,"Administració general de serveis socials",23013,"Serveis comuns equipaments serveis socia",0,0,0,0,"485.963,38",0,0,0,0,0,"-485.963,38"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",609,"ALTRES INVERSIONS NOVES INFRAESTR. I BÉN",60900,Inversions,703,"0703 Serveis Centrals",3,"Producció de béns públics de caràcter preferent",33,Cultura,330,"Administració general de cultura",3301,"Administració general de cultura",33011,"Administració general de cultura",0,0,0,0,"2.172.000,00",0,0,0,0,0,"-2.172.000,00"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",609,"ALTRES INVERSIONS NOVES INFRAESTR. I BÉN",60900,Inversions,703,"0703 Serveis Centrals",4,"Actuacions de caràcter econòmic",43,"Comerç, turisme i petites i mitjanes empreses",433,"Desenvolupament empresarial",4331,"Suport a l'empresa, l'emprenedoria i l'ocupació",43311,"Suport a l'empresa, l'emprenedoria i l'o",0,0,0,0,"715.707,23",0,0,0,0,0,"-715.707,23"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",609,"ALTRES INVERSIONS NOVES INFRAESTR. I BÉN",60900,Inversions,703,"0703 Serveis Centrals",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",926,"Comunicacions internes",9261,"Sistemes informació i telecomunicacions",92612,"Gestió xarxa integrada d'informació",0,0,0,0,"24.701.581,53",0,0,0,0,0,"-24.701.581,53"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",609,"ALTRES INVERSIONS NOVES INFRAESTR. I BÉN",60901,"Inversions Districtes. Microactuacions",608,"0608 Nou Barris",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1513,"Redacció de projectes-execució d'obres",15131,"Redacció de projectes-execució d'obres",0,0,0,0,"2.500.000,00",0,0,0,0,0,"-2.500.000,00"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",609,"ALTRES INVERSIONS NOVES INFRAESTR. I BÉN",60901,"Inversions Districtes. Microactuacions",609,"0609 Sant Andreu",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1513,"Redacció de projectes-execució d'obres",15131,"Redacció de projectes-execució d'obres",0,0,0,0,"4.900.000,00",0,0,0,0,0,"-4.900.000,00"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",609,"ALTRES INVERSIONS NOVES INFRAESTR. I BÉN",60970,"Inversions Foment Ciutat Vella",703,"0703 Serveis Centrals",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1513,"Redacció de projectes-execució d'obres",15131,"Redacció de projectes-execució d'obres",0,"1.081.699,80",0,0,"1.015.146,61",0,0,0,0,0,"66.553,19"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",609,"ALTRES INVERSIONS NOVES INFRAESTR. I BÉN",60974,"Inversions BIMSA",703,"0703 Serveis Centrals",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1513,"Redacció de projectes-execució d'obres",15131,"Redacció de projectes-execució d'obres",0,"181.500,00",0,"8.850.462,36","25.237.505,36","4.287.140,25","1.605.537,32","923.447,94",0,0,"-9.389.417,49"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",609,"ALTRES INVERSIONS NOVES INFRAESTR. I BÉN",60974,"Inversions BIMSA",703,"0703 Serveis Centrals",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1534,"Espai públic",15344,"Manteniment-millora espais públics no ce",0,"18.250.000,00",0,0,"6.826.207,01","-7.014.483,78",0,"25.000,00",0,0,"4.434.309,21"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",609,"ALTRES INVERSIONS NOVES INFRAESTR. I BÉN",60974,"Inversions BIMSA",703,"0703 Serveis Centrals",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1535,"Llei de Barris",15351,"Llei de Barris Barceloneta",0,0,0,0,0,"1.223.333,24",0,0,0,0,"1.223.333,24"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",609,"ALTRES INVERSIONS NOVES INFRAESTR. I BÉN",60974,"Inversions BIMSA",703,"0703 Serveis Centrals",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1535,"Llei de Barris",15357,"Llei de Barris La Vinya-Can Clos",0,0,0,0,0,"1.003.754,18",0,0,0,0,"1.003.754,18"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",609,"ALTRES INVERSIONS NOVES INFRAESTR. I BÉN",60974,"Inversions BIMSA",703,"0703 Serveis Centrals",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1535,"Llei de Barris",15358,"Llei de Barris Bon Pastor",0,0,0,0,0,"-26.051,37",0,0,0,0,"-26.051,37"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",609,"ALTRES INVERSIONS NOVES INFRAESTR. I BÉN",60974,"Inversions BIMSA",703,"0703 Serveis Centrals",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1535,"Llei de Barris",15359,"Llei de Barris Raval Sud",0,0,0,0,0,"505.042,67",0,0,0,0,"505.042,67"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",609,"ALTRES INVERSIONS NOVES INFRAESTR. I BÉN",60974,"Inversions BIMSA",703,"0703 Serveis Centrals",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2301,"Administració general de serveis socials",23013,"Serveis comuns equipaments serveis socia",0,0,0,0,0,0,"267.652,12",0,0,0,"267.652,12"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",609,"ALTRES INVERSIONS NOVES INFRAESTR. I BÉN",60974,"Inversions BIMSA",703,"0703 Serveis Centrals",3,"Producció de béns públics de caràcter preferent",33,Cultura,330,"Administració general de cultura",3301,"Administració general de cultura",33011,"Administració general de cultura",0,0,0,"1.614.235,35",0,0,0,0,0,0,"1.614.235,35"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",609,"ALTRES INVERSIONS NOVES INFRAESTR. I BÉN",60975,"Inversions Bagursa",703,"0703 Serveis Centrals",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,"4.958.001,18",0,"3.294.275,60","1.101.859,56","2.658.434,77",0,0,0,0,"9.808.851,99"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",609,"ALTRES INVERSIONS NOVES INFRAESTR. I BÉN",60975,"Inversions Bagursa",703,"0703 Serveis Centrals",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1513,"Redacció de projectes-execució d'obres",15131,"Redacció de projectes-execució d'obres",0,"2.640.300,90",0,"7.584.520,67","754.941,24","-3.661.252,40",0,0,0,0,"5.808.627,93"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",609,"ALTRES INVERSIONS NOVES INFRAESTR. I BÉN",60975,"Inversions Bagursa",703,"0703 Serveis Centrals",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1534,"Espai públic",15344,"Manteniment-millora espais públics no ce","1.200.000,00",0,0,0,"1.143.148,26","1.002.817,63",0,0,0,0,"1.059.669,37"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",609,"ALTRES INVERSIONS NOVES INFRAESTR. I BÉN",60977,"Inversions IM Mercats de Barcelona",703,"0703 Serveis Centrals",4,"Actuacions de caràcter econòmic",43,"Comerç, turisme i petites i mitjanes empreses",431,Comerç,4312,"Mercats, proveïments i llotges",43121,"Mercats municipals",0,0,0,"1.697.963,98",0,0,"809.618,04",0,0,0,"2.507.582,02"
6,"INVERSIONS REALS",60,"INVERSIÓ NOVA EN INFRAESTR. I BÉNS D'ÚS",609,"ALTRES INVERSIONS NOVES INFRAESTR. I BÉN",60978,"Inversions Barcelona Activa",703,"0703 Serveis Centrals",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1513,"Redacció de projectes-execució d'obres",15131,"Redacció de projectes-execució d'obres",0,0,0,0,"2.900.000,00","-21.078,20",0,0,0,0,"-2.921.078,20"
