



PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
170066;"Centro Sociocultural Marconi (Villaverde)";"";"Secretaría: de lunes a jueves de 9:30 a 13:30 y de 16:30 a 19:30 y viernes de 9:30 a 13:30 horas.  Durante el mes de  julio el horario será de 9 a 14 horas, de lunes a viernes.";"Sala de exposiciones  Sala de lectura y estudio  3 aulas  Cafetería  Zona wifi";"Bus: 79  Renfe: San Cristóbal Industrial";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6cb0085f5181c010VgnVCM1000000b205a0aRCRD";"COLONIA MARCONI";"ACCESO";"V";"4";"";"";"";"calle Eustaquio 25 (frente a fachada)";"MADRID";"MADRID";"28021";"SAN ANDRES";"VILLAVERDE";"440582";"4465356";"40.334751832113774";"-3.700809560921597";"917 100 232";"";"ccmarconi@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1970;"Centro Sociocultural Miguel de Cervantes (San Blas - Canillejas)";"";"Secretaría:  De lunes a viernes, de 10 a 14 horas.  Junio y septiembre, de 10 a 14 y de 17 a 19 horas.  Cerrado 1 a 15 Agosto.";"Sala de exposiciones  2 salas de lectura y estudio  Salón de actos / auditorio (aforo 125 personas)  4 aulas  Zona wifi";"Bus: 48, 140, 28";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=24be1e79ee71c010VgnVCM1000000b205a0aRCRD";"ALIAGA";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28022";"CANILLEJAS";"SAN BLAS-CANILLEJAS";"448257";"4476610";"40.43664778776818";"-3.611362970564875";"917 430 078";"";"ccmcervantes@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
5514552;"Centro Sociocultural Montecarmelo (Fuencarral - El Pardo)";"";"Secretaría: de lunes a jueves de 9 a 13:30 y de 16 a 20:30. Viernes de 9:30 a 13:30 horas.";"Sala de exposiciones  Sala de lectura y estudio  Salón de actos / auditorio  6 aulas";"Bus: 134 , 178";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30f2b51ae6295210VgnVCM2000000c205a0aRCRD";"Santuario de Valverde";"Avenida";"T";"114";"";"";"";"Acceso a través del PAU Montecarmelo";"MADRID";"MADRID";"28049";"EL GOLOSO";"FUENCARRAL-EL PARDO";"442001";"4485504";"40.51635495615339";"-3.685946562681175";"917 364 151 / 917 364 329";"";"ccmontecarmelo@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1964;"Centro Sociocultural Oporto (Carabanchel)";"";"Secretaría:  De lunes a viernes, de 10 a 13 y de lunes a jueves, de 16:30 a 18:30 horas.  Julio, de lunes a viernes, de 10 a 13 horas.  Agosto cerrado.";"Sala de lectura y estudio  Salón de actos / auditorio (aforo 100 personas)  4 aulas  2 gimnasios  Zona wifi";"Metro: Oporto (líneas 5, 6) , Opañel (línea 6)  Bus: 55, 81, 108, 118, 247";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=357a1e79ee71c010VgnVCM1000000b205a0aRCRD";"OPORTO";"AVENIDA";"V";"78";"";"";"";"";"MADRID";"MADRID";"28019";"OPAÑEL";"CARABANCHEL";"438341";"4471156";"40.38684744124125";"-3.727740326743959";"914 603 801   / 914 603 912                 
";"";"ccoporto@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1924;"Centro Sociocultural Rafael de León (Fuencarral - El Pardo)";"";"Secretaría: de lunes a viernes de 9 a 13:30 y de 17 a 19 horas.";"Salón de actos / auditorio  8 aulas  Zona wifi";"Metro: Avenida de la Ilustración (línea 7)  Bus: 49 , 64 , 67 , 83 , 133";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7e0b1e79ee71c010VgnVCM1000000b205a0aRCRD";"ISLA DE ONS";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28035";"PEÑA GRANDE";"FUENCARRAL-EL PARDO";"438959";"4481521";"40.48025613358832";"-3.7214686777952974";"917 310 350";"";"ccreleon@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1950;"Centro Sociocultural San Cristóbal de los Ángeles (Villaverde)";"";"Secretaría: de lunes a viernes de 9 a 13 y de 16 a 18 horas.  Durante el mes de julio el horario será de 9 a 13 horas.";"Sala de exposiciones  Sala de lectura y estudio  Salón de actos  6 aulas  Zona wifi";"Metro: San Cristóbal (línea 3)  Bus: 59, 79,";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7f4a79262ef5d010VgnVCM1000000b205a0aRCRD";"PINAZO";"PLAZA";"V";"9";"1ª";"";"";"";"MADRID";"MADRID";"28021";"SAN CRISTOBAL";"VILLAVERDE";"441460";"4466191";"40.34233618931469";"-3.6905504735084342";"917 100 410 / 917 100 413";"";"ccscangeles@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
43311;"Centro Sociocultural San José de Calasanz (Latina)";"";"Secretaría del centro:   De lunes a viernes de 9 a 13:30 horas y de 16:30 a 18 horas.   Agosto cerrado. Horario de verano consultar en el centro.";"Sala de exposiciones  2 salas de lectura y estudio  Salón de actos / auditorio (aforo 80 personas)  9 aulas  Zona wifi";"Bus: 119, 138";"En la misma sede están ubicadas las salas de estudio 'Escritor Pedro de Répide' y 'Arquitecto Juan de Herrera' con 16 puestos de lectura cada una.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2bae598d1351c010VgnVCM1000000b205a0aRCRD";"MARIA DEL CARMEN";"CALLE";"V";"65";"";"";"";"";"MADRID";"MADRID";"28011";"PUERTA DEL ANGEL";"LATINA";"437939";"4473339";"40.40647389284976";"-3.7327010920242043";"914 649 304";"";"cccalasanz@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
117716;"Centro Sociocultural Santa Petronila (Villaverde)";"";"Secretaría: de lunes a viernes de 9:30 a 13:30 y de 17 a 19 horas.  (Durante el mes de julio el horario de oficina será de 9 a 14 horas).";"Sala de lectura y estudio  Salón de actos / auditorio  Cafetería comedor  Zonas de exposiciones en planta primera y segunda  16 aulas  Ascensor  Aseos adaptados  Cambiador de bebe en planta baja  Zona wifi";"Metro: Villaverde Bajo Cruce (línea 3)  Bus: 59 , 79 , 85 , 123  Renfe: Villaverde Bajo";"En la misma sede se encuentra la Oficina de información juvenil y el Espacio de Igualdad Clara Campoamor.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=03f7cbf06c81c010VgnVCM1000000b205a0aRCRD";"MARIA MARTINEZ OVIOL";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28021";"LOS ROSALES";"VILLAVERDE";"441386";"4467139";"40.35087114162283";"-3.691508909255186";"917 109 710";"";"ccspetronila@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1937;"Centro Sociocultural Talleres de Creatividad (Puente de Vallecas)";"";"Secretaría: de lunes a viernes, de 9 a 14 y de 17 a 18:30 horas.  Agosto cerrado.";"Sala de lectura y estudio  7 aulas  Zona wifi";"Metro: Nueva Numancia, Portazgo (línea 1)  Bus: 10, 24, 57, 103, 111, 310";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b7ab1e79ee71c010VgnVCM1000000b205a0aRCRD";"SIERRA CARBONERA";"CALLE";"V";"74";"";"";"";"";"MADRID";"MADRID";"28053";"SAN DIEGO";"PUENTE DE VALLECAS";"443641";"4471476";"40.39009728291889";"-3.665329063724782";"917 570 189 / 917 570 240";"";"ctcepvallecas@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1948;"Centro Sociocultural Tetuán";"";"Secretaría:  De lunes a jueves, de 9:30 a 13:30 y de 16:30 a 18 horas. Viernes de 9:30 a 13:30 horas.   Agosto:   Cerrado";"1 Salón de actos / auditorio (aforo: 80 personas)  8 aulas  Zona wifi";"Metro: Tetuán (línea 1)  Bus: 66, 124";"Sobre accesibilidad:   Entrada a mismo nivel de calle con 2 puertas de apertura manual   Ascensor a plantas con puerta de apertura manual";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0ecb1e79ee71c010VgnVCM1000000b205a0aRCRD";"BRAVO MURILLO";"CALLE";"V";"251";"";"";"";"";"MADRID";"MADRID";"28020";"BERRUGUETE";"TETUAN";"440737";"4479155";"40.45907130615822";"-3.700271645324868";"915 790 851";"";"csctetuan@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1923;"Centro Sociocultural Valle Inclán (Fuencarral - El Pardo)";"";"Secretaría: de lunes a jueves de 9 a 13:30 y de 16:30 a 18:30. Viernes de 9 a 13:30 horas.";"Sala de exposiciones  Salón de actos / auditorio  6 aulas  Zona wifi";"Bus: 67 , 132";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=aa1c1e79ee71c010VgnVCM1000000b205a0aRCRD";"ARZOBISPO MORCILLO";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28029";"LA PAZ";"FUENCARRAL-EL PARDO";"441343";"4481592";"40.48106787416528";"-3.6933504628706095";"913 230 805";"";"ccvalleinclan@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1908;"Centro Sociocultural Valverde (Fuencarral - El Pardo)";"";"Secretaría: de lunes a viernes de 9 a 13:30 y de 16:30 a 19 horas.";"Sala de exposiciones  Salón de actos / auditorio  6 aulas  Zona wifi";"Metro: Fuencarral (línea 10)  Bus: 66, 137";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f04c1e79ee71c010VgnVCM1000000b205a0aRCRD";"ISLAS AZORES";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28034";"VALVERDE";"FUENCARRAL-EL PARDO";"441808";"4483140";"40.49504564211655";"-3.6880070256093758";"917 364 760                                         
";"";"ccvalverde@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
4679597;"Centro Sociocultural Vicálvaro";"";"Secretaría: de 9 a 15 horas (horario normal). De 9 a 14 horas (horario estival).";"3 aulas  Sala de trabajos colectivos  Zona wifi";"Metro: Vicálvaro (línea 9)  Bus: 4, 100, 106, 130, E3";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=05ec3ef2c5ff5110VgnVCM1000000b205a0aRCRD";"LAGO TITICACA";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28032";"CASCO H.VICALVARO";"VICALVARO";"448477";"4472784";"40.40219442341818";"-3.6084585863003733";"917 753 200";"";"cscvicalvaro@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1996;"Centro Sociocultural Ágata (Villaverde)";"";"Secretaría: de lunes a jueves de 9 a 13:30 y de 16:30 a 19 horas.  Durante el mes de  julio el horario será  de 9 a 14 horas.";"Sala de exposiciones  Sala de lectura y estudio  Salón de actos / auditorio  11 aulas  Cafetería  Zona wifi";"Bus: 22 , 79 , 86 , 130 , 131";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d9743d0b5e71c010VgnVCM1000000b205a0aRCRD";"DOCTOR MARTIN AREVALO";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28021";"SAN ANDRES";"VILLAVERDE";"439937";"4466650";"40.34636268334182";"-3.708524395897377";"917 109 300";"";"ccagata@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
6013703;"CentroCentro Cibeles de Cultura y Ciudadanía";"CentroCentro   Cibeles de Cultura y Ciudadanía es un punto de acogida e información cultural y un espacio para la reflexión colectiva sobre la vida y la cultura urbanas contemporáneas. Ubicado en el corazón del Paseo del Arte, es un lugar de reunión intercultural, escenario de participación, acción, ocio y aprendizaje. Una fábrica de ideas a imagen de la ciudad.";"Exposiciones    Martes a domingo: de 10 a  20 horas.  Cerrado todos los lunes, 1 y 6 de enero, 1 de mayo y 24, 25 y 31 de diciembre. 5 de enero abierto en horario de mañana.    Mirador    Martes a domingo: de 10:30 a 13:30 y de 16 a 19 horas. Pases cada 30 minutos.  Cerrado todos los lunes, 1 y 6 de enero, 1 de mayo y 24, 25 y 31 de diciembre. 5 de enero abierto en horario de mañana   Venta de entradas en la taquilla de CentroCentro y en  www.centrocentro.org";"Centro cultural dedicado a la ciudad.   Puesto de atención telefónica 010:  identificado con el logotipo de Lineamadrid, permite a la ciudadanía contactar con el teléfono de información municipal 010, solo con descolgar y de forma  gratuita.    Auditorio Caja de Música    Galería de Cristal:  Horario, de lunes a domingo de 10 a 20 horas, siempre que no haya actividad en el espacio. Entrada gratuita. Acceso por pórtico de la calle Alcalá o calle Montalbán.  Información cultural y turística: planta 2. Planta principal.    Cafetería Colección Cibeles     Planta 2. Planta principal  Horario: de lunes a domingo de 10 a 24 horas  Teléfono: 915 231 570     Tienda librería      Planta 2. Planta principal.  Horario de martes a domingo de 10 a 20 horas       Zonas de lectura         Wifi gratuito        Restaurante Palacio de Cibeles     Planta 6  Horario: de lunes a domingo, de 13 a 16 horas y de 20 a 24 horas  Teléfono 915 231 454   Terraza bar   Planta 6  Horario: de domingo a jueves, de 13 a 2 h. Viernes y sábado, de 13 a 2,30 horas.";"Metro: Banco de España  Tren: Recoletos  Autobuses: 1, 2, 202, 5, 9, 10, 14,15,20,27,34,37,45,51,52,53,74,146,150, 203, Línea Expres Aeropuerto  Aparcamiento: calle Montalbán  Aparcamiento para bicicletas: calle Montalbán, 1";"Uso de cámaras fotográficas:  está permitido tomar fotografías en el edificio con cámaras de mano y efectuar grabaciones con vídeo. No se permite el uso de flash en las áreas expositivas. No se permite el uso de trípodes. Se prohibe la reproducción, distribución o venta de fotografías o grabaciones de vídeo sin previa autorización   Exposición: Palacio de Cibeles     Fotografías. Propone al visitante un recorrido por la historia del Palacio de Cibeles, joya arquitectónica del siglo XX e hito urbanístico y simbólico de la ciudad.  Un itinerario de imagenes y documentación gráfica, desde finales del siglo pasado hasta llegar a su transformación actual en sede del Ayuntamiento de Madrid y centro cultural.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD";"CIBELES";"PLAZA";"V";"1";"";"";"";"Palacio de Cibeles";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441386";"4474703";"40.419011767401095";"-3.692206111679657";"914 800 008 / 010 (915 298 210 si llama desde fuera del municipio de Madrid)";"";"info.centrocentro@madrid-destino.com";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1915;"Fernán Gómez Centro Cultural de la Villa";"";"Venta anticipada de martes a domingo  : mañanas de 11:00 a 13:30 horas y tardes de 17:00 a 19:00 horas.    Mismo día: martes a domingo:  mañanas de 11:00 a 13:30 horas y tardes de 17:00 hasta comienzo de representación. Lunes cerrado.";"Sala Guirau (aforo 689 personas),en ella se desarrollan los espectáculos principales de teatro de gran formato, ciclos de danza y música, así como espectáculos infantiles.  Sala Jardiel Poncela (aforo desde 95 hasta 175 personas, depende de la disposición de la obra que represente), acoge habitualmente una variada programación en la que tienen cabida actividades de disciplinas artísticas relacionadas con las artes escénicas; música, danza, teatro para adultos y bebes, conferencias, debates, encuentros y talleres.  Sala de exposiciones (2000  m2 )";"Metro: Colón (línea 4), Serrano (línea 4)  Bus: 1, 5, 9, 14, 19, 21, 27, 37, 45,  51, 53,  74, 150  Renfe: Recoletos";"Los días con funciones en horario de comienzo a las 17:30 la taquilla abrirá a las 16 horas para la venta exclusiva de estos espectáculos en ese horario. La venta anticipada para el resto de funciones comenzará a las 17:30 y durará hasta las 19 horas.  NOTA: Los lunes que haya función solo se realizará exclusivamente venta de ese espectáculo y para esa función   Teléfono de atención al espectador  (Servicios de información y atención a consultas sobre compra de entradas): 913 184 700.   Horario: lunes a domingo de 11 a 22 horas.      Incidencias en compra de entradas:   Enviar detalle de incidencias a entradas@teatrofernangomez.es   Gestión de audiencias: Precio grupos y otros descuentos   Email:   grupos@teatrofernangomez.com    Teléfono información y reservas de grupo:  91 4362540 - Extensión: 208  Amigos del Teatro   Email:   amigos@teatrofernangomez.com    Teléfono información y reservas de butaca:  91 4362540 - Extensión: 240";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD";"COLON";"PLAZA";"V";"4";"";"";"";"";"MADRID";"MADRID";"28001";"RECOLETOS";"SALAMANCA";"441585";"4475358";"40.424926347610764";"-3.6899208519663427";"914 362 540 (Información general)
";"914 358 376";"info@teatrofernangomez.com";"/contenido/entidadesYorganismos/Teatros"; 
4684678;"Matadero Madrid";"";"";"Espacios    Casa del Lector  Central de Diseño  Cineteca  Extensión AVAM  Factoria Cultural  Intermediae  Nave de Música  Naves del Español";"Metro :  Legazpi  Bus: 6 , 8 , 18 , 19 , 45 , 78 , 148  Renfe: Embajadores";"Horario:     Plaza y Calle Matadero : abiertos al tránsito de peatones todos los días de 9 a 22 horas.  Horario habitual de actividades:    De martes a viernes de 16 a 21 horas   Sábados, domingos y festivos de 11 a 21 horas   Lunes, cerrado.  24, 25, 31 Diciembre, 1 y 6 Enero, actividades cerradas al público. Consultar horarios de espacio abierto al tránsito   Visitas guiadas para grupos de máximo 30 personas, es necesario hacer reserva con al menos una semana de antelación.   Existen visitas guiadas para grupos con discapacidades sensoriales y necesidades específicas.  Horario: Martes de 12 a 14 horas.   La reserva de plazas a través de formulario de inscripción (ver web) y enviar a  info@mataderomadrid.org .";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"de la Chopera";"Paseo";"V";"14";"";"";"";"PLAZA DE LEGAZPI 8";"MADRID";"MADRID";"28045";"CHOPERA";"ARGANZUELA";"440934";"4471754";"40.39241367848808";"-3.697259467865366";"913 184 670                                                                        ";"";"";"/contenido/entidadesYorganismos/SalasExposiciones"; 
4776440;"Medialab - Prado";"Centro  dedicado a la  producción, investigación y difusión de la  cultura digital.  Promueve la  participación de las/los usuarios a través del desarrollo de  proyectos colaborativos.   Se concibe como un laboratorio ciudadano que explora las formas de experimentación y aprendizaje colaborativo que han surgido de las redes digitales.";"Lunes de 16 a 21 horas  Martes, miércoles, jueves y viernes de 10 a 21 horas  Sábados de 11 a 21 horas  Cerrado domingos y festivos; 1 y 6 de enero; 1 al 31 agosto;  24, 25 y 31 diciembre";"Espacio permanente de información, recepción y encuentro atendido por mediadores culturales.  Convocatorias abiertas para la presentación de propuestas y la participación en el desarrollo colaborativo de proyectos    Laboratorios:  generan su propia programación de manera continuada y estructuran la  actividad a modo de canales.    DataLAB  - Laboratorio de datos abiertos.   ParticipaLAB  - Laboratorio de Inteligencia colectiva para la participación democrática.   InCiLAB  - Laboratorio de innovación ciudadana.   PrototipaLAB  - Laboratorio de prototipado creativo.   CiCiLAB  - Laboratorio de ciencia ciudadana.   AVLAB  - Laboratorio de experimentación audio/vídeo.";"Metro y Cercanías: Atocha  Bus: 6, 10, 14, 19, 26, 27, 32, 34, 37 y 45";"Programa de actividades y más información en el  sitio web de Medialab-Prado   Todas las actividades son gratuitas y de libre acceso, salvo que se requiera inscripción previa.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=79f59dacff4d7110VgnVCM1000000b205a0aRCRD";"ALAMEDA";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"441244";"4473766";"40.410560776119";"-3.6937931079230744";"912 191 157";"";"info.m@medialab-prado.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
10189992;"Nave de Terneras del Centro Cultural Casa del Reloj";"";"";"";"";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c5c625c0d168510VgnVCM1000001d4a900aRCRD";"CHOPERA";"PASEO";"V";"10";"";"";"";"";"MADRID";"MADRID";"28045";"CHOPERA";"ARGANZUELA";"440823";"4471867";"40.393432756132874";"-3.6985778802913103";"915 886 207 - 915 886 118";"";"";"/contenido/entidadesYorganismos/CentrosCulturales"; 
10105051;"Sala de Trabajos Colectivos Centro Sociocultural de Vicálvaro";"";"Secretaría: lunes a viernes de 8:30 a 15 horas  Agosto cerrado";"Puestos de lectura: 20";"Metro: Vicálvaro (línea 9)  Bus: 4, 100, 106, 130, E3";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2597a077d6fb5510VgnVCM2000001f4a900aRCRD";"LAGO TITICACA";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28032";"CASCO H.VICALVARO";"VICALVARO";"448477";"4472784";"40.40219442341818";"-3.6084585863003733";"917 753 200";"";"cscvicalvaro@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 







