"dc:identifier";"dc:modified";"id";"lpgc:anno";"lpgc:edad";"lpgc:sexo";"lpgc:subvencion"
"270004";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270004";"2017";"76";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270016";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270016";"2017";"117";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270070";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270070";"2017";"45";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270845";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270845";"2017";"66";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270862";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270862";"2017";"31";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"270868";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270868";"2017";"53";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"270874";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270874";"2017";"63";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270891";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270891";"2017";"51";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270893";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270893";"2017";"37";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269281";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269281";"2017";"36";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269301";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269301";"2017";"117";"";"------------------------------------"
"270560";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270560";"2017";"35";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270591";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270591";"2017";"62";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270660";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270660";"2017";"117";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270809";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270809";"2017";"48";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"270846";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270846";"2017";"51";"-----";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270882";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270882";"2017";"62";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"270964";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270964";"2017";"51";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269218";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269218";"2017";"30";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"269252";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269252";"2017";"59";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269319";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269319";"2017";"48";"mujer";"PRESTACIÓN INDIVIDUAL A PERSONAS CON DISCAPACIDAD (PID)"
"269377";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269377";"2017";"50";"hombre";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"269384";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269384";"2017";"64";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269437";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269437";"2017";"54";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269479";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269479";"2017";"117";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269558";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269558";"2017";"49";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269572";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269572";"2017";"117";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269611";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269611";"2017";"67";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269655";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269655";"2017";"70";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269983";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269983";"2017";"53";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269988";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269988";"2017";"37";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"270085";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270085";"2017";"55";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"270142";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270142";"2017";"117";"";"------------------------------------"
"270538";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270538";"2017";"49";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270542";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270542";"2017";"39";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269434";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269434";"2017";"60";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269460";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269460";"2017";"52";"mujer";"A.E. CONV. CABILDO  "
"269549";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269549";"2017";"117";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"269644";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269644";"2017";"51";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269677";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269677";"2017";"45";"-----";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"269769";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269769";"2017";"51";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269780";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269780";"2017";"65";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269816";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269816";"2017";"55";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269996";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269996";"2017";"60";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270031";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270031";"2017";"69";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270072";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270072";"2017";"41";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"270179";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270179";"2017";"117";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"270229";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270229";"2017";"31";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270898";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270898";"2017";"25";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270901";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270901";"2017";"50";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270943";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270943";"2017";"27";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270945";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270945";"2017";"42";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270950";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270950";"2017";"39";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269658";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269658";"2017";"58";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269672";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269672";"2017";"117";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"269714";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269714";"2017";"82";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"269726";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269726";"2017";"58";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269735";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269735";"2017";"69";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269751";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269751";"2017";"117";"hombre";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"269886";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269886";"2017";"43";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"270040";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270040";"2017";"30";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"270090";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270090";"2017";"67";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270100";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270100";"2017";"41";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270103";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270103";"2017";"117";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270202";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270202";"2017";"24";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270249";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270249";"2017";"71";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270606";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270606";"2017";"60";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270635";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270635";"2017";"63";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270636";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270636";"2017";"65";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270668";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270668";"2017";"28";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270760";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270760";"2017";"49";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270786";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270786";"2017";"55";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270793";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270793";"2017";"54";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270821";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270821";"2017";"55";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270853";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270853";"2017";"28";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270865";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270865";"2017";"55";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270875";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270875";"2017";"31";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269397";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269397";"2017";"60";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269453";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269453";"2017";"117";"hombre";"A.E. CONV. CABILDO  "
"269578";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269578";"2017";"50";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"269582";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269582";"2017";"117";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"269593";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269593";"2017";"117";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"269595";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269595";"2017";"117";"mujer";"A.E. CONV. CABILDO  "
"269625";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269625";"2017";"62";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269653";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269653";"2017";"26";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269662";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269662";"2017";"21";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"269783";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269783";"2017";"42";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269785";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269785";"2017";"54";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"269801";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269801";"2017";"52";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269824";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269824";"2017";"33";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"269903";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269903";"2017";"42";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269967";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269967";"2017";"34";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270058";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270058";"2017";"51";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270191";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270191";"2017";"72";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"270220";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270220";"2017";"117";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"270366";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270366";"2017";"78";"mujer";"TELEASISTENCIA"
"270372";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270372";"2017";"81";"-----";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270530";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270530";"2017";"54";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"270593";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270593";"2017";"30";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"270598";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270598";"2017";"57";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"270671";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270671";"2017";"117";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"270723";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270723";"2017";"42";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"270810";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270810";"2017";"36";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"270829";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270829";"2017";"61";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270835";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270835";"2017";"63";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"269232";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269232";"2017";"29";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269296";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269296";"2017";"60";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"269299";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269299";"2017";"71";"hombre";"------------------------------------"
"269608";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269608";"2017";"84";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"269640";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269640";"2017";"28";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269656";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269656";"2017";"43";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269661";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269661";"2017";"31";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"269749";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269749";"2017";"23";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269795";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269795";"2017";"80";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"269840";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269840";"2017";"54";"hombre";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"269854";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269854";"2017";"117";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"270872";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270872";"2017";"66";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269189";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269189";"2017";"33";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"269203";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269203";"2017";"34";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269224";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269224";"2017";"60";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269264";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269264";"2017";"48";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"269332";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269332";"2017";"36";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269398";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269398";"2017";"45";"mujer";"A.E. CONV. CABILDO  "
"269433";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269433";"2017";"59";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269527";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269527";"2017";"59";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"269635";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269635";"2017";"73";"hombre";"PRESTACIÓN INDIVIDUAL A PERSONAS MAYORES (PIPM)"
"269667";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269667";"2017";"117";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"269689";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269689";"2017";"54";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"269716";"2017-10-29 11:19:17";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269716";"2017";"86";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"270885";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270885";"2017";"35";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270892";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270892";"2017";"50";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270920";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270920";"2017";"30";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"270957";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270957";"2017";"36";"hombre";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"269356";"2017-10-29 11:17:07";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/269356";"2017";"64";"hombre";"------------------------------------"
