EXERCICI,CODI_ORGANIC,ORGANIC,CODI_FUNCIONAL,FUNCIONAL,CODI_ECONOMIC,ECONOMIC,APLICACIO,CREDIT_INICIAL,CREDIT_EXTRAORDINARI,SUPLEMENT_CREDIT,AMPLIACIO_CREDIT,INCORPORACIO_REMANENTS,TRANSFERENCIA_CREDIT_POSITIVA,TRANSFERENCIA_CREDIT_NEGATIVA,GENERACIO_INGRESSOS,BAIXA_CREDITS,CREDIT_DEFINITIU
2017,3U040,SERVEI D'ESPORTS,3420,INSTAL·LACIONS ESPORTIVES,22199,Altres subministraments.,Altres subministrament,10000,0,0,0,33671.22,0,0,0,0,43671.22
2017,2000,Àrea de serveis centrals,9209,SERVEIS GENERALS ÀREA SERVEIS CENTRALS,63208,Construccions,Inversions en reforma i conservació,0,0,0,0,166938.6,0,0,0,0,166938.6
2017,2U022,SERVEIS JURÍDICS,9203,SERVEIS JURÍDICS,20200,Arrendament d'edificis i altres construccions,Arrendament edificis i altres construccions,304625.27,0,0,0,3029.27,0,0,0,0,307654.54
2017,2U022,SERVEIS JURÍDICS,9203,SERVEIS JURÍDICS,22601,Atencions protocol·làries i representatives.,Atencions protocol·làries i representatives.,0,0,0,0,129.06,0,0,0,0,129.06
2017,2U022,SERVEIS JURÍDICS,9203,SERVEIS JURÍDICS,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,30000,0,0,0,22024.63,0,0,0,0,52024.63
2017,2U026,TRESORERIA,9340,TRESORERIA,22199,Altres subministraments.,Altres subministraments.,0,0,0,0,29.31,0,0,0,0,29.31
2017,2U027,SECRETARIA GENERAL,9201,SECRETARIA I ARXIU,22000,Ordinari no inventariable.,Ordinari no inventariable.,0,0,0,0,236.3,0,0,0,0,236.3
2017,2U027,SECRETARIA GENERAL,9201,SECRETARIA I ARXIU,22001,"Premsa, revistes, llibres i altres publicacions.","Premsa, revistes, llibres i altres publicacions",2700,0,0,0,684.32,0,0,0,0,3384.32
2017,2U027,SECRETARIA GENERAL,9201,SECRETARIA I ARXIU,22603,Publicació en Diaris Oficials.,Publicacions en diaris oficials,25000,0,0,0,6130.35,0,0,0,0,31130.35
2017,2U027,SECRETARIA GENERAL,9201,SECRETARIA I ARXIU,22699,Altres despeses diverses,Altres despeses diverses,2800,0,0,0,104.27,0,0,0,0,2904.27
2017,2U027,SECRETARIA GENERAL,9201,SECRETARIA I ARXIU,22705,Processos electorals.,Processos electorals,18000,0,0,0,382.24,0,0,0,0,18382.24
2017,2U027,SECRETARIA GENERAL,9201,SECRETARIA I ARXIU,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,16000,0,0,0,1494.12,0,0,0,0,17494.12
2017,2U028,ARXIU,9201,SECRETARIA I ARXIU,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses,1400,0,0,0,519.2,0,0,0,0,1919.2
2017,2U029,INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,22001,"Premsa, revistes, llibres i altres publicacions.","Premsa, revistes, llibres i altres publicacions",200,0,0,0,190,0,0,0,0,390
2017,2U029,INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics,105500,0,0,0,38508.25,0,0,0,0,144008.25
2017,2U056,COMPRES,9207,CONTRACTACIÓ I COMPRES,62501,Mobiliari,Mobiliari,0,0,0,0,101276.3,0,0,0,0,101276.3
2017,3U011,SERVEI D'IGUALTAT,2312,DONA,22001,"Premsa, revistes, llibres i altres publicacions.","Premsa, revistes, llibres i altres publicacions.",1000,0,0,0,33.7,0,0,0,0,1033.7
2017,3U011,SERVEI D'IGUALTAT,2312,DONA,22199,Altres subministraments.,Altres subministraments.,0,0,0,0,303.66,0,0,0,0,303.66
2017,3U011,SERVEI D'IGUALTAT,2312,DONA,22601,Atencions protocol·làries i representatives.,Atencions protocol·làries i representatives.,100,0,0,0,500,0,0,0,0,600
2017,3U011,SERVEI D'IGUALTAT,2312,DONA,22602,Publicitat i propaganda.,Publicitat i propaganda,6500,0,0,0,2838.92,0,0,0,0,9338.92
2017,3U011,SERVEI D'IGUALTAT,2312,DONA,22699,Altres despeses diverses,Altres despeses diverses,1500,0,0,0,23.5,0,0,0,0,1523.5
2017,3U011,SERVEI D'IGUALTAT,2312,DONA,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,83500,0,0,0,1128.02,0,0,0,0,84628.02
2017,3U011,SERVEI D'IGUALTAT,2312,DONA,63900,Altres inver de reposició asoc al func operat dels serv,Altres inver de reposició asoc al func operat dels serv,0,0,0,0,3328.76,0,0,0,0,3328.76
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,22606,"Reunions, conferències i cursos.","Reunions, conferències i cursos.",0,0,0,0,1694,0,0,0,0,1694
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,22699,Altres despeses diverses,Altres despeses diverses,4000,0,0,0,520.3,0,0,0,0,4520.3
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,354406.17,0,0,0,18816.09,0,0,0,0,373222.26
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,48000,TRANSFERENCIAS CTES. A PARTICULARES,Ajuts individuals i familiars,450000,0,0,0,34338.97,0,0,0,0,484338.97
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,48011,Descripción Económica,Accions de suport a les famílies,870000,0,0,0,83840,0,0,0,0,953840
2017,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,21400,Material de transport,Material de transport,0,0,0,0,686.17,0,0,0,0,686.17
2017,3U035,SERVEI SALUT PÚBLICA,3110,SALUT PÚBLICA,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,"Arrendament maquinaria, instal·lacions i utillatge",0,0,0,0,1898.78,0,0,0,0,1898.78
2017,3U035,SERVEI SALUT PÚBLICA,3111,TINENÇA D'ANIMALS,21000,INFRAESTRUCTURA Y BIENES NATURALES,"Reparacions, manteniment d'infraestructures i béns naturals",39000,0,0,0,255.57,0,0,0,0,39255.57
2017,3U036,SERVEI D'EDUCACIÓ,3260,PROMOCIÓ EDUCATIVA,48011,Descripción Económica,Subvenció esplais i agrupacions escoles,12000,0,0,0,8250,0,0,0,0,20250
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,22001,"Premsa, revistes, llibres i altres publicacions.","Premsa, revistes i altres publicacions",4925,0,0,0,728,0,0,0,0,5653
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,22002,Material informàtic no inventariable.,Material informàtic no inventariable.,0,0,0,0,384.3,0,0,0,0,384.3
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,22199,Altres subministraments.,Altres subministraments.,0,0,0,0,5054.24,0,0,0,0,5054.24
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,22602,Publicitat i propaganda.,Publicitat i propaganda.,0,0,0,0,1205.16,0,0,0,0,1205.16
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,22609,Activitats culturals i esportives,Activitats culturals i esportives,2852,0,0,0,508.2,0,0,0,0,3360.2
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,62600,Equips per a processos d'informació.,Equips per a processos d'informació,0,0,0,0,914.96,0,0,0,0,914.96
2017,3U040,SERVEI D'ESPORTS,3410,PROMOCIÓ I FOMENT DE L'ESPORT,20200,Arrendament d'edificis i altres construccions,Arrendament d'edificis i altres construccions,0,0,0,0,812.58,0,0,0,0,812.58
2017,3U040,SERVEI D'ESPORTS,3410,PROMOCIÓ I FOMENT DE L'ESPORT,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,"Arrendament maquinaria, instal·lacions i utillatge",0,0,0,0,795.64,0,0,0,0,795.64
2017,3U040,SERVEI D'ESPORTS,3410,PROMOCIÓ I FOMENT DE L'ESPORT,22199,Altres subministraments.,Altres subministraments,0,0,0,0,5696.1,0,0,0,0,5696.1
2017,3U040,SERVEI D'ESPORTS,3410,PROMOCIÓ I FOMENT DE L'ESPORT,22602,Publicitat i propaganda.,Publicitat i propaganda,6500,0,0,0,127.05,0,0,0,0,6627.05
2017,3U040,SERVEI D'ESPORTS,3410,PROMOCIÓ I FOMENT DE L'ESPORT,22609,Activitats culturals i esportives,Activitats culturals i esportives,30000,0,0,0,500,0,0,0,0,30500
2017,3U040,SERVEI D'ESPORTS,3410,PROMOCIÓ I FOMENT DE L'ESPORT,22699,Altres despeses diverses,Altres despeses diverses,10000,0,0,0,1490,0,0,0,0,11490
2017,3U040,SERVEI D'ESPORTS,3410,PROMOCIÓ I FOMENT DE L'ESPORT,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,25000,0,0,0,1758.5,0,0,0,0,26758.5
2017,3U040,SERVEI D'ESPORTS,3420,INSTAL·LACIONS ESPORTIVES,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,"Arrendament de maquinària, instal.lacions i utillatge",173622.33,0,0,0,78105.1,0,0,0,0,251727.43
2017,3U040,SERVEI D'ESPORTS,3420,INSTAL·LACIONS ESPORTIVES,20400,ARRENDAMIENTO MATERIAL DE TRANSPORTE,Arrendament de material de transport,10163.75,0,0,0,5163.75,0,0,0,0,15327.5
2017,3U040,SERVEI D'ESPORTS,3420,INSTAL·LACIONS ESPORTIVES,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,"Reparacions, manteniment i conservació d'edificis i altres c",60000,0,0,0,36609.33,0,0,0,0,96609.33
2017,3U040,SERVEI D'ESPORTS,3420,INSTAL·LACIONS ESPORTIVES,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.","Reparacions i manteniment de maquinària, instal.lacions tècn",5000,0,0,0,4229.99,0,0,0,0,9229.99
2017,3U040,SERVEI D'ESPORTS,3420,INSTAL·LACIONS ESPORTIVES,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,186327.09,0,0,0,1540.17,0,0,0,0,187867.26
2017,3U040,SERVEI D'ESPORTS,3420,INSTAL·LACIONS ESPORTIVES,62200,Edificis i altres construccions,Inversió nova en edificis i altres construccions,0,0,0,0,4253.76,0,0,0,0,4253.76
2017,3U040,SERVEI D'ESPORTS,3420,INSTAL·LACIONS ESPORTIVES,62300,"Maquinària, instal·lacions tècniques i utillatge.","Maquinària, instal·lacions tècniques i utillatge.",0,0,0,0,25715.56,0,0,0,0,25715.56
2017,3U041,SERVEI DE CULTURA,3330,MUSEUS,22103,Combustibles i carburants.,Combustibles i carburants.,0,0,0,0,204.9,0,0,0,0,204.9
2017,3U041,SERVEI DE CULTURA,3330,MUSEUS,22199,Altres subministraments.,Altres subministraments.,200,0,0,0,3464.96,0,0,0,0,3664.96
2017,3U041,SERVEI DE CULTURA,3330,MUSEUS,22300,Transports,Transports,0,0,0,0,1830,0,0,0,0,1830
2017,3U041,SERVEI DE CULTURA,3330,MUSEUS,22601,Atencions protocol·làries i representatives.,Atencions protocol·làries i representatives.,0,0,0,0,215.38,0,0,0,0,215.38
2017,3U041,SERVEI DE CULTURA,3330,MUSEUS,22606,"Reunions, conferències i cursos.","Reunions, conferències i cursos.",0,0,0,0,5882.34,0,0,0,0,5882.34
2017,3U041,SERVEI DE CULTURA,3330,MUSEUS,22699,Altres despeses diverses,Altres despeses diverses,41000,0,0,0,3357.59,0,0,0,0,44357.59
2017,3U041,SERVEI DE CULTURA,3330,MUSEUS,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profes.,0,0,0,0,10322.16,0,0,0,0,10322.16
2017,3U041,SERVEI DE CULTURA,3330,MUSEUS,23010,Del personal directiu.,Del personal directiu.,0,0,0,0,190,0,0,0,0,190
2017,3U041,SERVEI DE CULTURA,3330,MUSEUS,23020,Del personal no directiu.,Del personal no directiu.,0,0,0,0,380,0,0,0,0,380
2017,3U041,SERVEI DE CULTURA,3330,MUSEUS,23110,Del personal directiu.,Del personal directiu.,0,0,0,0,162.35,0,0,0,0,162.35
2017,3U041,SERVEI DE CULTURA,3330,MUSEUS,23120,Del personal no directiu.,Del personal no directiu.,0,0,0,0,324.7,0,0,0,0,324.7
2017,3U041,SERVEI DE CULTURA,3330,MUSEUS,62600,Equips per a processos d'informació.,Equips per a processos d'informació.,0,0,0,0,960.11,0,0,0,0,960.11
2017,3U041,SERVEI DE CULTURA,3340,PROMOCIÓ CULTURAL,22606,"Reunions, conferències i cursos.","Reunions, conferències i cursos.",0,0,0,0,4005.1,0,0,0,0,4005.1
2017,3U041,SERVEI DE CULTURA,3340,PROMOCIÓ CULTURAL,22609,Activitats culturals i esportives,Activitats culturals i esportives,75600,0,0,0,2012.78,0,0,0,0,77612.78
2017,3U041,SERVEI DE CULTURA,3340,PROMOCIÓ CULTURAL,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profes.,0,0,0,0,3000,0,0,0,0,3000
2017,3U041,SERVEI DE CULTURA,3340,PROMOCIÓ CULTURAL,62300,"Maquinària, instal·lacions tècniques i utillatge.","Maquinària, instal·lacions tècniques i utillatge.",0,0,0,0,9785.87,0,0,0,0,9785.87
2017,3U041,SERVEI DE CULTURA,3342,ARTS ESCÈNIQUES,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.","REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.",0,0,0,0,568.7,0,0,0,0,568.7
2017,3U041,SERVEI DE CULTURA,3342,ARTS ESCÈNIQUES,22606,"Reunions, conferències i cursos.","Reunions, conferències i cursos.",0,0,0,0,2010.42,0,0,0,0,2010.42
2017,3U041,SERVEI DE CULTURA,3342,ARTS ESCÈNIQUES,22609,Activitats culturals i esportives,Activitats culturals i esportives,137048,0,0,0,16212.5,0,0,0,0,153260.5
2017,3U041,SERVEI DE CULTURA,3342,ARTS ESCÈNIQUES,62300,"Maquinària, instal·lacions tècniques i utillatge.","Maquinària, instal·lacions tècniques i utillatge.",0,0,0,0,6495.74,0,0,0,0,6495.74
2017,3U041,SERVEI DE CULTURA,3342,ARTS ESCÈNIQUES,62501,Mobiliari,Mobiliari,0,0,0,0,801.02,0,0,0,0,801.02
2017,3U041,SERVEI DE CULTURA,3342,ARTS ESCÈNIQUES,63300,"Maquinària,","Inversions de reposició en maquinària, instal.laicons tècniq",0,0,0,0,25000,0,0,0,0,25000
2017,3U041,SERVEI DE CULTURA,3380,FESTES POPULARS,22199,Altres subministraments.,Altres subministraments.,0,0,0,0,2294,0,0,0,0,2294
2017,3U041,SERVEI DE CULTURA,3380,FESTES POPULARS,22606,"Reunions, conferències i cursos.","Reunions, conferències i cursos.",0,0,0,0,592.9,0,0,0,0,592.9
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,2313,CIUTADANIA I CIVISME,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,0,0,0,0,1792.28,0,0,0,0,1792.28
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,2313,CIUTADANIA I CIVISME,22199,Altres subministraments.,Altres subministraments.,0,0,0,0,38.5,0,0,0,0,38.5
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,2313,CIUTADANIA I CIVISME,22601,Atencions protocol·làries i representatives.,Atencions protocol·laries i representatives,500,0,0,0,668.11,0,0,0,0,1168.11
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,2313,CIUTADANIA I CIVISME,22609,Activitats culturals i esportives,Activitats culturals i esportives,16500,0,0,0,2577.3,0,0,0,0,19077.3
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,2313,CIUTADANIA I CIVISME,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,107363.33,0,0,0,6621.7,0,0,0,0,113985.03
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,3370,JOVENTUT,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,0,0,0,0,2501.98,0,0,0,0,2501.98
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,3370,JOVENTUT,22199,Altres subministraments.,Altres subministraments.,0,0,0,0,2036.73,0,0,0,0,2036.73
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,3370,JOVENTUT,22203,Informàtiques.,Informàtiques.,2500,0,0,0,90.75,0,0,0,0,2590.75
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,3370,JOVENTUT,22606,"Reunions, conferències i cursos.","Reunions, conferències i cursos.",0,0,0,0,9198.4,0,0,0,0,9198.4
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,3370,JOVENTUT,22609,Activitats culturals i esportives,Activitats culturals i esportives,23000,0,0,0,4281,0,0,0,0,27281
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,3370,JOVENTUT,22699,Altres despeses diverses,Altres despeses diverses,5000,0,0,0,923.38,0,0,0,0,5923.38
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,3370,JOVENTUT,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics.,15000,0,0,0,4598,0,0,0,0,19598
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,3370,JOVENTUT,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,50000,0,0,0,7328.15,0,0,0,0,57328.15
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,3370,JOVENTUT,48000,TRANSFERENCIAS CTES. A PARTICULARES,Subvencions a entitats,20000,0,0,0,2950,0,0,0,0,22950
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9240,PARTICIPACIÓ CIUTADANA,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.","REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.",0,0,0,0,832.48,0,0,0,0,832.48
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9240,PARTICIPACIÓ CIUTADANA,22601,Atencions protocol·làries i representatives.,Atencions protocol·làries i representatives.,0,0,0,0,197.45,0,0,0,0,197.45
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9240,PARTICIPACIÓ CIUTADANA,22606,"Reunions, conferències i cursos.","Reunions, conferències i cursos.",0,0,0,0,1188,0,0,0,0,1188
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9240,PARTICIPACIÓ CIUTADANA,22609,Activitats culturals i esportives,Activitats culturals i esportives,45000,0,0,0,3003.1,0,0,0,0,48003.1
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9240,PARTICIPACIÓ CIUTADANA,2269901,Altres despeses diverses,Altres despeses diverses,0,0,0,0,496.96,0,0,0,0,496.96
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9240,PARTICIPACIÓ CIUTADANA,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,60000,0,0,0,95.59,0,0,0,0,60095.59
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9242,COOPERACIÓ INTERNACIONAL,22601,Atencions protocol·làries i representatives.,Atencions protocol·làries i representatives.,0,0,0,0,273.9,0,0,0,0,273.9
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9242,COOPERACIÓ INTERNACIONAL,22606,"Reunions, conferències i cursos.","Reunions, conferències i cursos.",0,0,0,0,1800,0,0,0,0,1800
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9242,COOPERACIÓ INTERNACIONAL,22609,Activitats culturals i esportives,Activitats culturals i esportives,67000,0,0,0,16870.64,0,0,0,0,83870.64
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9242,COOPERACIÓ INTERNACIONAL,22699,Altres despeses diverses,Altres despeses diverses,0,0,0,0,510,0,0,0,0,510
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9242,COOPERACIÓ INTERNACIONAL,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics.,20000,0,0,0,12493.25,0,0,0,0,32493.25
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9242,COOPERACIÓ INTERNACIONAL,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,20896.02,0,0,0,13112.52,0,0,0,0,34008.54
2017,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.","REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.",0,0,0,0,641.48,0,0,0,0,641.48
2017,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,22001,"Premsa, revistes, llibres i altres publicacions.","Premsa, revistes, llibres i altres publicacions.",16500,0,0,0,34.29,0,0,0,0,16534.29
2017,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,22199,Altres subministraments.,Altres subministraments.,0,0,0,0,1000.1,0,0,0,0,1000.1
2017,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,22601,Atencions protocol·làries i representatives.,Atencions protocol·làries i representatives.,0,0,0,0,39.5,0,0,0,0,39.5
2017,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,22606,"Reunions, conferències i cursos.","Reunions, conferències i cursos.",0,0,0,0,1460,0,0,0,0,1460
2017,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,22701,Seguretat.,Seguretat.,19000,0,0,0,1523.03,0,0,0,0,20523.03
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,1510,URBANISME,60900,OBRAS DE INVERSIONES,Obres inversió urbanització Solar,0,0,0,0,14605.98,0,0,0,0,14605.98
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,21400,Material de transport,"Reparacions, manteniment i conservació d'elements de transpo",58000,0,0,0,6898.37,0,0,0,0,64898.37
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,62200,Edificis i altres construccions,Edificis i altres construccions edifici Sant Muç,0,0,0,0,18044.39,0,0,0,0,18044.39
2017,4U043,PLANIFICACIÓ,1510,URBANISME,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics.,75000,0,0,0,30383.39,0,0,0,0,105383.39
2017,4U045,PROJECTES I OBRES,1510,URBANISME,22699,Altres despeses diverses,Altres despeses diverses,10000,0,0,0,1482.78,0,0,0,0,11482.78
2017,4U045,PROJECTES I OBRES,1510,URBANISME,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics,60000,0,0,0,90325.26,0,0,0,0,150325.26
2017,4U045,PROJECTES I OBRES,1510,URBANISME,60900,OBRAS DE INVERSIONES,"Altres inv redacció projectes, direcció i coordinació 14-15",0,0,0,0,56968.41,0,0,0,0,56968.41
2017,4U045,PROJECTES I OBRES,1510,URBANISME,60904,Altres invers noves en infraest i béns dest a l'ús gral,Inversió nova en infraestructures i béns d'ús general,0,0,0,0,11286.79,0,0,0,0,11286.79
2017,4U045,PROJECTES I OBRES,1510,URBANISME,64100,Despeses en aplicacions informàtiques.,Despeses en aplicacions informàtiques.,0,0,0,0,4915.63,0,0,0,0,4915.63
2017,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,20900,Cànons,Cànons,7000,0,0,0,7000,0,0,0,0,14000
2017,4U045,PROJECTES I OBRES,1531,ACCÉS ALS NUCLIS DE POBLACIÓ,60911,Altres invers noves en infraest i béns dest a l'ús gral,Altres inv remodelació c. Sant Sebastià,0,0,0,0,291.22,0,0,0,0,291.22
2017,4U045,PROJECTES I OBRES,1531,ACCÉS ALS NUCLIS DE POBLACIÓ,60912,OBRAS DE INVERSIONES,OBRAS DE INVERSIONES,0,0,0,0,93.1,0,0,0,0,93.1
2017,4U045,PROJECTES I OBRES,1531,ACCÉS ALS NUCLIS DE POBLACIÓ,6091201,OBRAS DE INVERSIONES,Altres inv noves remodelació integral centre,0,0,0,0,78285.62,0,0,0,0,78285.62
2017,4U045,PROJECTES I OBRES,1531,ACCÉS ALS NUCLIS DE POBLACIÓ,61901,Altres inver de reposic en infraest i béns dest a l'ús gral,Altres inver de repos.Millora accés a la Ciutat (Hiperlam),0,0,0,0,6897,0,0,0,0,6897
2017,4U045,PROJECTES I OBRES,1531,ACCÉS ALS NUCLIS DE POBLACIÓ,62205,EDIFICIOS Y OTRAS CONSTRUCCIONES,Fotolinera Rubí + D,0,0,0,0,19822.15,0,0,0,0,19822.15
2017,4U045,PROJECTES I OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,60901,OBRAS DE INVERSIONES,Obres d'urbanització c/Guatlla,0,0,0,0,1530.5,0,0,0,0,1530.5
2017,4U045,PROJECTES I OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,6090101,Obres d'inversions,Altres inversions noves zones verdes i solars públics,0,0,0,0,75251.62,0,0,0,0,75251.62
2017,4U045,PROJECTES I OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,60902,OBRAS DE INVERSIONES,Altres inver noves. Av.Vivaldi/Wagner CIT 1B Can Jardí,0,0,0,0,2541,0,0,0,0,2541
2017,4U045,PROJECTES I OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,60903,OBRAS DE INVERSIONES,Altres inver noves. Pg. de les Torres/Pg.Dr.Ferran,0,0,0,0,1089,0,0,0,0,1089
2017,4U045,PROJECTES I OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,61900,Altres inver de reposic en infraest i béns dest a l'ús gral,Altres inver de reposic en infraest i béns dest a l'ús gral,0,0,0,0,163896.74,0,0,0,0,163896.74
2017,4U045,PROJECTES I OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,61901,Altres inver de reposic en infraest i béns dest a l'ús gral,Altres inver de reposic en infraest i béns. Pl.11Setembre,0,0,0,0,5983.45,0,0,0,0,5983.45
2017,4U045,PROJECTES I OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,61902,Altres inver de reposic en infraest i béns dest a l'ús gral,Altres inver de reposic en infraest i béns.C/ Magí Rementol,0,0,0,0,4779.5,0,0,0,0,4779.5
2017,4U045,PROJECTES I OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,61903,Altres inver de reposic en infraest i béns dest a l'ús gral,Altres inver de reposic en infraest i béns.C/Torrent de l'Al,0,0,0,0,5374.36,0,0,0,0,5374.36
2017,4U045,PROJECTES I OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,61904,Altres inver de reposic en infraest i béns dest a l'ús gral,Altres inver de reposic en infraest i béns.C/ Maximí Fornés,0,0,0,0,16189.8,0,0,0,0,16189.8
2017,4U045,PROJECTES I OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,61905,Altres inver de reposic en infraest i béns dest a l'ús gral,Altres inver de reposic en infraest i béns.C/Méndez N.PIFS20,0,0,0,0,66300.06,0,0,0,0,66300.06
2017,4U045,PROJECTES I OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,61906,Altres inver de reposic en infraest i béns dest a l'ús gral,Altres inver de reposic en infraest i béns.C/Unió.PIFS 33,0,0,0,0,1815,0,0,0,0,1815
