DATA_SOL,ANY_SOL,MES_SOL,ID_TIUS_SOL,TIPUS_SOL
24/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
24/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
23/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
23/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
15/07/2016,2016,7,38834,Fes la teva pregunta a l'alcaldessa
15/07/2016,2016,7,39289,Sol·licitud d'anàlisis aigua aixeta
14/07/2016,2016,7,38531,Borsa de treball
14/07/2016,2016,7,39289,Sol·licitud d'anàlisis aigua aixeta
17/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
17/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
14/03/2016,2016,3,38834,Fes la teva pregunta a l'alcaldessa
13/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
13/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
12/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
12/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
09/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
06/03/2016,2016,3,38295,Formulari de Consulta o Reclamació del Consumidor
06/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
04/04/2016,2016,4,38295,Formulari de Consulta o Reclamació del Consumidor
04/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
08/04/2015,2015,4,38016,Sol·licitud del pin
08/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
23/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
23/10/2016,2016,10,39289,Sol·licitud d'anàlisis aigua aixeta
23/10/2016,2016,10,38531,Borsa de treball
23/10/2016,2016,10,38083,"Avisos, queixes i suggeriments"
23/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
23/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
23/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
23/10/2016,2016,10,38531,Borsa de treball
23/10/2016,2016,10,39289,Sol·licitud d'anàlisis aigua aixeta
22/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
22/10/2016,2016,10,39248,Inscripció a l'acte RUBIEMPRÈN 2016
18/07/2016,2016,7,38531,Borsa de treball
18/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
18/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
18/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
18/07/2016,2016,7,39289,Sol·licitud d'anàlisis aigua aixeta
18/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
18/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
23/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
23/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
23/03/2016,2016,3,38531,Borsa de treball
22/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
22/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
22/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
17/03/2016,2016,3,38531,Borsa de treball
08/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
08/03/2016,2016,3,38295,Formulari de Consulta o Reclamació del Consumidor
08/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
08/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
07/03/2016,2016,3,38295,Formulari de Consulta o Reclamació del Consumidor
07/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
07/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
07/03/2016,2016,3,38727,Volant d' empadronament
07/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
01/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
01/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
21/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
21/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
21/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
21/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
21/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
14/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
14/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
07/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
07/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
07/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
07/03/2016,2016,3,38727,Volant d' empadronament
07/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
06/03/2016,2016,3,38727,Volant d' empadronament
06/03/2016,2016,3,38727,Volant d' empadronament
06/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
05/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
05/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
05/04/2016,2016,4,38727,Volant d' empadronament
05/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
16/04/2015,2015,4,38531,Borsa de treball
16/04/2015,2015,4,38531,Borsa de treball
16/04/2015,2015,4,38531,Borsa de treball
16/04/2015,2015,4,38531,Borsa de treball
16/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
15/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
15/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
15/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
15/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
15/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
15/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
14/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
14/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
14/04/2015,2015,4,38295,Formulari de Consulta o Reclamació del Consumidor
14/04/2015,2015,4,38016,Sol·licitud del pin
14/04/2015,2015,4,38295,Formulari de Consulta o Reclamació del Consumidor
14/04/2015,2015,4,38834,Fes la teva pregunta a l'alcaldessa
21/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
21/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
21/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
21/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
21/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
21/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
21/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
21/10/2016,2016,10,38951,Formulari d'inscripció al taller de defensa personal
21/10/2016,2016,10,38951,Formulari d'inscripció al taller de defensa personal
24/03/2016,2016,3,38016,Sol·licitud del pin
24/03/2016,2016,3,38016,Sol·licitud del pin
24/03/2016,2016,3,38531,Borsa de treball
24/03/2016,2016,3,38531,Borsa de treball
24/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
24/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
24/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
09/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
09/03/2016,2016,3,38083,"Avisos, queixes i suggeriments"
20/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
20/04/2015,2015,4,38531,Borsa de treball
20/04/2015,2015,4,38295,Formulari de Consulta o Reclamació del Consumidor
20/04/2015,2015,4,38295,Formulari de Consulta o Reclamació del Consumidor
20/04/2015,2015,4,38295,Formulari de Consulta o Reclamació del Consumidor
19/04/2015,2015,4,38727,Volant d' empadronament
19/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
19/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
19/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
18/04/2015,2015,4,38727,Volant d' empadronament
17/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
17/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
14/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
06/04/2015,2015,4,38016,Sol·licitud del pin
02/04/2015,2015,4,38531,Borsa de treball
01/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
01/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
01/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
21/10/2016,2016,10,38083,"Avisos, queixes i suggeriments"
21/10/2016,2016,10,38083,"Avisos, queixes i suggeriments"
21/10/2016,2016,10,38083,"Avisos, queixes i suggeriments"
21/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
20/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
20/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
20/10/2016,2016,10,38083,"Avisos, queixes i suggeriments"
20/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
20/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
20/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
20/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
20/10/2016,2016,10,39289,Sol·licitud d'anàlisis aigua aixeta
20/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
20/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
14/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
14/07/2016,2016,7,39289,Sol·licitud d'anàlisis aigua aixeta
02/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
01/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
01/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
01/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
26/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
26/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
26/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
26/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
24/04/2015,2015,4,38531,Borsa de treball
24/04/2015,2015,4,38531,Borsa de treball
23/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
23/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
23/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
23/04/2015,2015,4,38531,Borsa de treball
23/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
23/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
22/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
22/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
22/04/2015,2015,4,38016,Sol·licitud del pin
22/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
22/04/2015,2015,4,38834,Fes la teva pregunta a l'alcaldessa
21/04/2015,2015,4,38531,Borsa de treball
20/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
20/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
20/10/2016,2016,10,38483,Inscripció III Congrés Rubí Brilla
25/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
21/04/2015,2015,4,38016,Sol·licitud del pin
13/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
13/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
13/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
12/04/2015,2015,4,38295,Formulari de Consulta o Reclamació del Consumidor
12/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
12/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
11/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
11/04/2015,2015,4,38016,Sol·licitud del pin
10/04/2015,2015,4,38295,Formulari de Consulta o Reclamació del Consumidor
09/04/2015,2015,4,38295,Formulari de Consulta o Reclamació del Consumidor
09/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
06/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
01/04/2015,2015,4,38295,Formulari de Consulta o Reclamació del Consumidor
01/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
01/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
01/04/2015,2015,4,38531,Borsa de treball
01/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
07/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
06/04/2016,2016,4,38834,Fes la teva pregunta a l'alcaldessa
06/04/2016,2016,4,38531,Borsa de treball
06/04/2016,2016,4,38531,Borsa de treball
06/04/2016,2016,4,39031,Formulari de petició de dades estadístiques
05/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
18/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
17/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
14/07/2016,2016,7,39289,Sol·licitud d'anàlisis aigua aixeta
14/07/2016,2016,7,39289,Sol·licitud d'anàlisis aigua aixeta
28/04/2015,2015,4,38016,Sol·licitud del pin
28/04/2015,2015,4,38016,Sol·licitud del pin
28/04/2015,2015,4,38016,Sol·licitud del pin
28/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
28/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
28/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
28/04/2015,2015,4,38531,Borsa de treball
28/04/2015,2015,4,38727,Volant d' empadronament
27/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
27/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
27/04/2015,2015,4,39031,Formulari de petició de dades estadístiques
27/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
27/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
27/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
27/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
22/04/2015,2015,4,38295,Formulari de Consulta o Reclamació del Consumidor
21/04/2015,2015,4,38531,Borsa de treball
21/04/2015,2015,4,38295,Formulari de Consulta o Reclamació del Consumidor
08/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
08/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
05/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
04/04/2016,2016,4,38295,Formulari de Consulta o Reclamació del Consumidor
04/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
03/04/2016,2016,4,38531,Borsa de treball
03/04/2016,2016,4,38531,Borsa de treball
03/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
03/04/2016,2016,4,38531,Borsa de treball
29/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
29/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
29/04/2015,2015,4,38531,Borsa de treball
29/04/2015,2015,4,38531,Borsa de treball
21/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
13/04/2015,2015,4,38531,Borsa de treball
13/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
13/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
13/04/2015,2015,4,38016,Sol·licitud del pin
13/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
13/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
08/04/2015,2015,4,39357,"Taller musical en familia Ralet, ralet."
08/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
08/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
08/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
07/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
07/04/2015,2015,4,38016,Sol·licitud del pin
07/04/2015,2015,4,38016,Sol·licitud del pin
07/04/2015,2015,4,38531,Borsa de treball
07/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
06/04/2015,2015,4,38083,"Avisos, queixes i suggeriments"
07/10/2017,2017,7,38083,"Avisos, queixes i suggeriments"
07/10/2017,2017,7,38083,"Avisos, queixes i suggeriments"
11/04/2016,2016,4,38531,Borsa de treball
11/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
11/04/2016,2016,4,38016,Sol·licitud del pin
05/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
05/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
05/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
05/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
05/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
05/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
05/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
05/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
07/12/2017,2017,7,38083,"Avisos, queixes i suggeriments"
07/12/2017,2017,7,38083,"Avisos, queixes i suggeriments"
07/12/2017,2017,7,38834,Fes la teva pregunta a l'alcaldessa
07/12/2017,2017,7,38083,"Avisos, queixes i suggeriments"
07/12/2017,2017,7,38083,"Avisos, queixes i suggeriments"
07/12/2017,2017,7,38083,"Avisos, queixes i suggeriments"
07/04/2017,2017,7,38083,"Avisos, queixes i suggeriments"
07/05/2017,2017,7,38083,"Avisos, queixes i suggeriments"
07/05/2017,2017,7,38083,"Avisos, queixes i suggeriments"
08/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
04/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
04/04/2016,2016,4,38295,Formulari de Consulta o Reclamació del Consumidor
04/04/2016,2016,4,38295,Formulari de Consulta o Reclamació del Consumidor
04/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
01/11/2016,2016,11,38083,"Avisos, queixes i suggeriments"
21/07/2016,2016,7,38531,Borsa de treball
20/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
20/07/2016,2016,7,38295,Formulari de Consulta o Reclamació del Consumidor
20/07/2016,2016,7,38295,Formulari de Consulta o Reclamació del Consumidor
20/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
20/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
20/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
19/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
19/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
19/07/2016,2016,7,39289,Sol·licitud d'anàlisis aigua aixeta
19/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
19/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
01/11/2016,2016,11,38083,"Avisos, queixes i suggeriments"
01/11/2016,2016,11,38083,"Avisos, queixes i suggeriments"
01/11/2016,2016,11,38083,"Avisos, queixes i suggeriments"
04/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
04/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
04/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
04/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
02/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
02/05/2015,2015,5,38295,Formulari de Consulta o Reclamació del Consumidor
01/05/2015,2015,5,38016,Sol·licitud del pin
07/05/2017,2017,7,38083,"Avisos, queixes i suggeriments"
07/05/2017,2017,7,38083,"Avisos, queixes i suggeriments"
07/05/2017,2017,7,39289,Sol·licitud d'anàlisis aigua aixeta
07/05/2017,2017,7,38834,Fes la teva pregunta a l'alcaldessa
07/05/2017,2017,7,38083,"Avisos, queixes i suggeriments"
07/05/2017,2017,7,38083,"Avisos, queixes i suggeriments"
07/06/2017,2017,7,38083,"Avisos, queixes i suggeriments"
07/06/2017,2017,7,38083,"Avisos, queixes i suggeriments"
07/06/2017,2017,7,38083,"Avisos, queixes i suggeriments"
07/10/2017,2017,7,38083,"Avisos, queixes i suggeriments"
07/10/2017,2017,7,38083,"Avisos, queixes i suggeriments"
23/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
23/07/2016,2016,7,39289,Sol·licitud d'anàlisis aigua aixeta
22/07/2016,2016,7,38531,Borsa de treball
22/07/2016,2016,7,38834,Fes la teva pregunta a l'alcaldessa
22/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
21/07/2016,2016,7,38016,Sol·licitud del pin
21/07/2016,2016,7,39289,Sol·licitud d'anàlisis aigua aixeta
21/07/2016,2016,7,39248,Inscripció a l'acte RUBIEMPRÈN 2016
21/07/2016,2016,7,38050,Inscripció a l'acte RUBINDÚSTRIA
21/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
19/04/2016,2016,4,38834,Fes la teva pregunta a l'alcaldessa
18/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
18/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
18/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
18/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
18/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
18/04/2016,2016,4,38834,Fes la teva pregunta a l'alcaldessa
17/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
17/04/2016,2016,4,38016,Sol·licitud del pin
17/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
17/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
14/04/2016,2016,4,38531,Borsa de treball
14/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
13/04/2016,2016,4,38834,Fes la teva pregunta a l'alcaldessa
12/04/2016,2016,4,38531,Borsa de treball
07/11/2017,2017,7,38083,"Avisos, queixes i suggeriments"
07/11/2017,2017,7,38083,"Avisos, queixes i suggeriments"
07/11/2017,2017,7,38016,Sol·licitud del pin
02/04/2016,2016,4,38295,Formulari de Consulta o Reclamació del Consumidor
06/07/2016,2016,7,38834,Fes la teva pregunta a l'alcaldessa
06/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
06/07/2016,2016,7,38834,Fes la teva pregunta a l'alcaldessa
05/07/2016,2016,7,38531,Borsa de treball
04/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
04/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
04/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
08/02/2017,2017,8,39031,Formulari de petició de dades estadístiques
08/02/2017,2017,8,38083,"Avisos, queixes i suggeriments"
08/02/2017,2017,8,38083,"Avisos, queixes i suggeriments"
08/02/2017,2017,8,38083,"Avisos, queixes i suggeriments"
08/02/2017,2017,8,39461,Dret d'accés a la informació pública
21/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
21/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
21/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
21/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
21/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
20/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
20/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
19/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
19/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
19/05/2015,2015,5,38016,Sol·licitud del pin
19/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
19/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
18/05/2015,2015,5,38531,Borsa de treball
18/05/2015,2015,5,38834,Fes la teva pregunta a l'alcaldessa
18/05/2015,2015,5,38531,Borsa de treball
18/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
18/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
18/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
18/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
18/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
18/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
16/05/2015,2015,5,38727,Volant d' empadronament
16/05/2015,2015,5,38295,Formulari de Consulta o Reclamació del Consumidor
16/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
16/05/2015,2015,5,38531,Borsa de treball
16/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
06/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
06/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
06/07/2016,2016,7,38016,Sol·licitud del pin
05/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
05/07/2016,2016,7,38295,Formulari de Consulta o Reclamació del Consumidor
05/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
08/01/2017,2017,8,38083,"Avisos, queixes i suggeriments"
08/01/2017,2017,8,38083,"Avisos, queixes i suggeriments"
08/01/2017,2017,8,38083,"Avisos, queixes i suggeriments"
08/01/2017,2017,8,38083,"Avisos, queixes i suggeriments"
08/02/2017,2017,8,38083,"Avisos, queixes i suggeriments"
08/02/2017,2017,8,38834,Fes la teva pregunta a l'alcaldessa
03/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
03/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
03/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
03/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
03/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
03/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
28/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
28/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
27/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
27/04/2016,2016,4,38531,Borsa de treball
27/04/2016,2016,4,38531,Borsa de treball
26/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
26/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
25/04/2016,2016,4,38016,Sol·licitud del pin
25/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
25/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
25/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
24/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
23/04/2016,2016,4,38016,Sol·licitud del pin
25/07/2016,2016,7,38016,Sol·licitud del pin
03/11/2016,2016,11,38483,Inscripció III Congrés Rubí Brilla
25/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
25/04/2016,2016,4,38834,Fes la teva pregunta a l'alcaldessa
25/04/2016,2016,4,38834,Fes la teva pregunta a l'alcaldessa
25/04/2016,2016,4,38834,Fes la teva pregunta a l'alcaldessa
25/04/2016,2016,4,38834,Fes la teva pregunta a l'alcaldessa
25/04/2016,2016,4,38016,Sol·licitud del pin
25/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
08/03/2017,2017,8,38083,"Avisos, queixes i suggeriments"
08/03/2017,2017,8,38083,"Avisos, queixes i suggeriments"
08/04/2017,2017,8,39031,Formulari de petició de dades estadístiques
08/04/2017,2017,8,38016,Sol·licitud del pin
08/05/2017,2017,8,38083,"Avisos, queixes i suggeriments"
08/06/2017,2017,8,38083,"Avisos, queixes i suggeriments"
21/05/2015,2015,5,38295,Formulari de Consulta o Reclamació del Consumidor
21/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
21/05/2015,2015,5,38951,Formulari d'inscripció al taller de defensa personal
21/05/2015,2015,5,38531,Borsa de treball
21/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
21/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
21/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
21/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
21/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
21/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
20/05/2015,2015,5,38016,Sol·licitud del pin
20/05/2015,2015,5,38531,Borsa de treball
20/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
20/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
20/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
20/05/2015,2015,5,38083,"Avisos, queixes i suggeriments"
08/05/2017,2017,8,39289,Sol·licitud d'anàlisis aigua aixeta
25/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
25/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
25/04/2016,2016,4,38083,"Avisos, queixes i suggeriments"
07/07/2016,2016,7,38083,"Avisos, queixes i suggeriments"
07/07/2016,2016,7,39445,Com voldríeu que fossin els horts municipals de Rubí?
