ID,EXP_DATA_ALTA,EXP_TIPUS_CODI,EXP_TIPUS_NOM
7605100012018496807707,28/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012018499507707,28/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012017384107707,28/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012017390007707,28/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012017396407707,28/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012017782107707,28/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012017923107707,28/12/2015,AOM,Assabentats dobres menors
7605100012017643607707,28/12/2015,AOM,Assabentats dobres menors
7605100012018091607707,28/12/2015,GOVERNANÇA,Governana Procediment No reglat
7605100012018463607707,28/12/2015,ALCALDIA,Alcaldia Procediment No Reglat
7605100012018453607707,28/12/2015,ALCALDIA,Alcaldia Procediment No Reglat
7605100012015390507707,23/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012015382107707,23/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012016053607707,23/12/2015,DEN-ACT,Denúncies Activitats
7605100012015992607707,23/12/2015,SCULTURALS,rea Serveis Socioculturals Procediment No Reglat
7605100012015576107707,23/12/2015,SCULTURALS,rea Serveis Socioculturals Procediment No Reglat
7605100012015782107707,23/12/2015,SCULTURALS,rea Serveis Socioculturals Procediment No Reglat
7605100012015973007707,23/12/2015,LLIC,Llicncies dobres
7605100012015609607707,23/12/2015,LLIC,Llicncies dobres
7605100012015600707707,23/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012015622407707,23/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012015933507707,23/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012016020407707,23/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012015479607707,23/12/2015,AOM,Assabentats dobres menors
7605100012015070707707,23/12/2015,ACT-RC,Trmits llicncies activitats Rgim de comunicació
7605100012015162507707,23/12/2015,ACT-RC,Trmits llicncies activitats Rgim de comunicació
7605100012015184707707,23/12/2015,ACT-RC,Trmits llicncies activitats Rgim de comunicació
7605100012015507907707,23/12/2015,LLIC,Llicncies dobres
7605100012015136607707,23/12/2015,HISENDA,Hisenda i Serv Econmics Procediment No Reglat
7605100012015162607707,23/12/2015,HISENDA,Hisenda i Serv Econmics Procediment No Reglat
7605100012014301507707,22/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012014188607707,22/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012013837207707,22/12/2015,SOEP,Sollicitud docupació de lespai públic
7605100012014340607707,22/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012014139207707,22/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012014266407707,22/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012014348107707,22/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012014474207707,22/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012014780107707,22/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012014318607707,22/12/2015,HISENDA,Hisenda i Serv Econmics Procediment No Reglat
7605100012014222107707,22/12/2015,GOVERNANÇA,Governana Procediment No reglat
7605100012014250607707,22/12/2015,INTERVENCIÓ,Intervenció Procediment No Reglat
7605100012012305107707,21/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012013793107707,21/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012014974807707,21/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012012342807707,21/12/2015,RRHH,Recursos Humans Procediment No Reglat
7605100012012335607707,21/12/2015,RRHH,Recursos Humans Procediment No Reglat
7605100012013347607707,21/12/2015,RRHH,Recursos Humans Procediment No Reglat
7605100012013773607707,21/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012013711907707,21/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012013676007707,21/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012013670607707,21/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012013750507707,21/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012013747607707,21/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012012409607707,21/12/2015,COMERÇ,mbit de Comer Procediment No Reglat
7605100012012778607707,21/12/2015,PERSONES,rea Serveis a les Persones Procediment No Reglat
7605100012012530107707,21/12/2015,PERSONES,rea Serveis a les Persones Procediment No Reglat
7605100012013473607707,21/12/2015,CIUTAT,Promoció de la Ciutat Procediment No Reglat
7605100012013560607707,21/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012012657607707,21/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012012649107707,21/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012012637107707,21/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012012830107707,21/12/2015,SG SI,Secretaria General ServInternsProcedNo Reglat
7605100012012678607707,21/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012012685007707,21/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012012885907707,21/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012013058607707,21/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012013064307707,21/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012013072507707,21/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012013076707707,21/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012013302307707,21/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012013614107707,21/12/2015,USESPAIS,Sollicitud dús puntual despais municipals
7605100012012725607707,21/12/2015,AOM,Assabentats dobres menors
7605100012012042107707,20/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012011912607707,19/12/2015,AOM,Assabentats dobres menors
7605100012011805807707,19/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012011803107707,19/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012012006107707,19/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012011871607707,19/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012011846107707,19/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012011797607707,19/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012011973607707,19/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012011808507707,19/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012011814107707,19/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012010893007707,18/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012011680707707,18/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012011676007707,18/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012011671307707,18/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012011667607707,18/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012010728107707,18/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012011263607707,18/12/2015,RRHH,Recursos Humans Procediment No Reglat
7605100012011273007707,18/12/2015,RRHH,Recursos Humans Procediment No Reglat
7605100012011497507707,18/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012011486607707,18/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012011407607707,18/12/2015,S.CENTRALS,Serveis Centrals Procediment No Reglat
7605100012011709107707,18/12/2015,PERSONES,rea Serveis a les Persones Procediment No Reglat
7605100012010762607707,18/12/2015,PERSONES,rea Serveis a les Persones Procediment No Reglat
7605100012011036107707,18/12/2015,CIUTAT,Promoció de la Ciutat Procediment No Reglat
7605100012011630607707,18/12/2015,CIUTAT,Promoció de la Ciutat Procediment No Reglat
7605100012010751807707,18/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012011588807707,18/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012011512607707,18/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012011663607707,18/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012011603607707,18/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012010700607707,18/12/2015,AJECCS,Ajuts econmics de carcter social
7605100012010975607707,18/12/2015,AJECCS,Ajuts econmics de carcter social
7605100012010705607707,18/12/2015,AJECCS,Ajuts econmics de carcter social
7605100012011714707707,18/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012011744407707,18/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012011757607707,18/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012010989607707,18/12/2015,AJECCS,Ajuts econmics de carcter social
7605100012010713907707,18/12/2015,HISENDA,Hisenda i Serv Econmics Procediment No Reglat
7605100012011431107707,18/12/2015,ALCALDIA,Alcaldia Procediment No Reglat
7605100012010510007707,17/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012010504307707,17/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012010500607707,17/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012010611307707,17/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012010608607707,17/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012010416007707,17/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012009331207707,17/12/2015,PL,Protecció de la legalitat
7605100012009875007707,17/12/2015,DEU,Denúncies llicncies urbanístiques
7605100012009870107707,17/12/2015,DEU,Denúncies llicncies urbanístiques
7605100012009383107707,17/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012009311707707,17/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012009303807707,17/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012009294907707,17/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012009277507707,17/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012009274107707,17/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012009952607707,17/12/2015,SG SJ,Secretaria General ServJurídicsProcedNo Reglat
7605100012009889007707,17/12/2015,GERENCIA,Propostes de Gerncia
7605100012009880707707,17/12/2015,GERENCIA,Propostes de Gerncia
7605100012009927107707,17/12/2015,GERENCIA,Propostes de Gerncia
7605100012010124607707,17/12/2015,PERSONES,rea Serveis a les Persones Procediment No Reglat
7605100012009428107707,17/12/2015,PERSONES,rea Serveis a les Persones Procediment No Reglat
7605100012009397207707,17/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012009273107707,17/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012010630507707,17/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012009339107707,17/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012010533607707,17/12/2015,AOM,Assabentats dobres menors
7605100012009891807707,17/12/2015,AOM,Assabentats dobres menors
7605100012010474107707,17/12/2015,AOM,Assabentats dobres menors
7605100012010240907707,17/12/2015,ALCALDIA,Alcaldia Procediment No Reglat
7605100012009943407707,17/12/2015,ALCALDIA,Alcaldia Procediment No Reglat
7605100012010204107707,17/12/2015,HISENDA,Hisenda i Serv Econmics Procediment No Reglat
7605100012010388107707,17/12/2015,HISENDA,Hisenda i Serv Econmics Procediment No Reglat
7605100012009682607707,17/12/2015,HISENDA,Hisenda i Serv Econmics Procediment No Reglat
7605100012009538807707,17/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012009707707707,17/12/2015,HISENDA,Hisenda i Serv Econmics Procediment No Reglat
7605100012008112107707,16/12/2015,DVG,Devolució davals i fiances per llicncies dobres
7605100012008075107707,16/12/2015,AOM,Assabentats dobres menors
7605100012007994107707,16/12/2015,SOEP,Sollicitud docupació de lespai públic
7605100012007919107707,16/12/2015,SOEP,Sollicitud docupació de lespai públic
7605100012007732107707,16/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012008628107707,16/12/2015,GOVERNANÇA,Governana Procediment No reglat
7605100012008754607707,16/12/2015,GOVERNANÇA,Governana Procediment No reglat
7605100012008434607707,16/12/2015,GOVERNANÇA,Governana Procediment No reglat
7605100012007754707707,16/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012008380307707,16/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012008599607707,16/12/2015,SG SJ,Secretaria General ServJurídicsProcedNo Reglat
7605100012008211607707,16/12/2015,RRHH,Recursos Humans Procediment No Reglat
7605100012008888107707,16/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012008314607707,16/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012008322307707,16/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012009187607707,16/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100011998249607707,09/12/2015,ALCALDIA,Alcaldia Procediment No Reglat
7605100012008909607707,16/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012007912107707,16/12/2015,AOM,Assabentats dobres menors
7605100012008437107707,16/12/2015,AOM,Assabentats dobres menors
7605100012007769307707,16/12/2015,ALCALDIA,Alcaldia Procediment No Reglat
7605100012008089607707,16/12/2015,HISENDA,Hisenda i Serv Econmics Procediment No Reglat
7605100012008109907707,16/12/2015,HISENDA,Hisenda i Serv Econmics Procediment No Reglat
7605100012008257007707,16/12/2015,LLIC,Llicncies dobres
7605100012008047707707,16/12/2015,HISENDA,Hisenda i Serv Econmics Procediment No Reglat
7605100012006315107707,15/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012006308107707,15/12/2015,DEU,Denúncies llicncies urbanístiques
7605100012006128107707,15/12/2015,OME,Llicncia Obra Menor
7605100012007354507707,15/12/2015,SOEP,Sollicitud docupació de lespai públic
7605100012006305407707,15/12/2015,SOEP,Sollicitud docupació de lespai públic
7605100012006075807707,15/12/2015,SOEP,Sollicitud docupació de lespai públic
7605100012006035607707,15/12/2015,PERSONES,rea Serveis a les Persones Procediment No Reglat
7605100012006134607707,15/12/2015,PERSONES,rea Serveis a les Persones Procediment No Reglat
7605100012006324107707,15/12/2015,PERSONES,rea Serveis a les Persones Procediment No Reglat
7605100012007368107707,15/12/2015,PERSONES,rea Serveis a les Persones Procediment No Reglat
7605100012007143807707,15/12/2015,CIUTAT,Promoció de la Ciutat Procediment No Reglat
7605100012006219607707,15/12/2015,CIUTAT,Promoció de la Ciutat Procediment No Reglat
7605100012006205207707,15/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012006198607707,15/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012006793507707,15/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012006575507707,15/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012006484507707,15/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012006064507707,15/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012006022507707,15/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012006007507707,15/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012005985507707,15/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012005900007707,15/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012007132607707,15/12/2015,TERRITORIAL,rea Serveis Territorials Procediment No Reglat
7605100012006607607707,15/12/2015,TERRITORIAL,rea Serveis Territorials Procediment No Reglat
7605100012005998607707,15/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012006858607707,15/12/2015,RRHH,Recursos Humans Procediment No Reglat
7605100012006555607707,15/12/2015,RRHH,Recursos Humans Procediment No Reglat
7605100012005874507707,15/12/2015,PL,Protecció de la legalitat
7605100012007431507707,15/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012007487707707,15/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012007508807707,15/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012006665407707,15/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012007126607707,15/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012007258107707,15/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012007264807707,15/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012007312007707,15/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012007316707707,15/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012007390207707,15/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012007420307707,15/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012006628107707,15/12/2015,AOM,Assabentats dobres menors
7605100012006085207707,15/12/2015,LLIC,Llicncies dobres
7605100012006844607707,15/12/2015,HISENDA,Hisenda i Serv Econmics Procediment No Reglat
7605100012004118107707,14/12/2015,INFRA,Sollicitud dinfraestructures per activitats
7605100012004021607707,14/12/2015,MOGUAL,Modificació de Guals
7605100012003620607707,14/12/2015,SOEP,Sollicitud docupació de lespai públic
7160100012003588107707,14/12/2015,JUNTA,Junta de Govern Local
7605100012003454107707,14/12/2015,ACT-UNIF,Llicncia Municipal dActivitats
7605100012003825307707,14/12/2015,AJECCS,Ajuts econmics de carcter social
7605100012004469607707,14/12/2015,INTERVENCIÓ,Intervenció Procediment No Reglat
7605100012004252307707,14/12/2015,ACT-RC,Trmits llicncies activitats Rgim de comunicació
7605100012004246607707,14/12/2015,ACT-RC,Trmits llicncies activitats Rgim de comunicació
7605100012004144807707,14/12/2015,ACT-RC,Trmits llicncies activitats Rgim de comunicació
7605100012003962907707,14/12/2015,ACT-RC,Trmits llicncies activitats Rgim de comunicació
7605100012003403107707,14/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012003531707707,14/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012005006107707,14/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012005787207707,14/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012005784507707,14/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012005705507707,14/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012005661307707,14/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012005658607707,14/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012005602907707,14/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012005599207707,14/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012005505607707,14/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012005372407707,14/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012005343807707,14/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012005341107707,14/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012004109707707,14/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012003912007707,14/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012003901607707,14/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012004963607707,14/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012005450407707,14/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012005421507707,14/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012005418107707,14/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012003689507707,14/12/2015,SOEP,Sollicitud docupació de lespai públic
7605100012003699607707,14/12/2015,SCULTURALS,rea Serveis Socioculturals Procediment No Reglat
7605100012003954607707,14/12/2015,CIUTAT,Promoció de la Ciutat Procediment No Reglat
7605100012003734207707,14/12/2015,CIUTAT,Promoció de la Ciutat Procediment No Reglat
7605100012004140107707,14/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012003481607707,14/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012004519607707,14/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012004248707707,14/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012004231107707,14/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012003815307707,14/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012005354107707,14/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012004426907707,14/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012004289907707,14/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012003876507707,14/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012003691007707,14/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012003638107707,14/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012004541607707,14/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012004009107707,14/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012003968607707,14/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012003906107707,14/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012003808107707,14/12/2015,TERRITORIAL,rea Serveis Territorials Procediment No Reglat
7605100012004667107707,14/12/2015,SG SI,Secretaria General ServInternsProcedNo Reglat
7605100012003484907707,14/12/2015,AJECCS,Ajuts econmics de carcter social
7605100012004263007707,14/12/2015,AJECCS,Ajuts econmics de carcter social
7605100012003090607707,12/12/2015,DVG,Devolució davals i fiances per llicncies dobres
7605100012003049107707,12/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012003208007707,12/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012003110407707,12/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012001828107707,11/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012001802607707,11/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012001660107707,11/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012001508107707,11/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012003019107707,11/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012003003607707,11/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012002931507707,11/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012002745607707,11/12/2015,RRHH,Recursos Humans Procediment No Reglat
7605100012001595507707,11/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012001590107707,11/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012002217607707,11/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012001490007707,11/12/2015,SOEP,Sollicitud docupació de lespai públic
7605100012002034807707,11/12/2015,DEN-ACT,Denúncies Activitats
7605100012001811107707,11/12/2015,PERSONES,rea Serveis a les Persones Procediment No Reglat
7605100012002034407707,11/12/2015,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012001738707707,11/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012001922907707,11/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012002099607707,11/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012002511807707,11/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012002558507707,11/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012001285607707,11/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012001291807707,11/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012002782907707,11/12/2015,ACT-RC,Trmits llicncies activitats Rgim de comunicació
7605100012002834907707,11/12/2015,ACT-RC,Trmits llicncies activitats Rgim de comunicació
7605100012001578907707,11/12/2015,DEN-EUS,Denúncies Ecologia Urbana i Seguretat
7605100012001605707707,11/12/2015,HISENDA,Hisenda i Serv Econmics Procediment No Reglat
7605100012002858207707,11/12/2015,ACT-RC,Trmits llicncies activitats Rgim de comunicació
7605100012001074107707,10/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012000935607707,10/12/2015,SOEP,Sollicitud docupació de lespai públic
7160100012000718107707,10/12/2015,PLE,Ple
7605100012000711607707,10/12/2015,MOGUAL,Modificació de Guals
7605100012000326607707,10/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100011999911107707,10/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100011999802107707,10/12/2015,INFRA,Sollicitud dinfraestructures per activitats
7605100011999764607707,10/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100012000514607707,10/12/2015,INTERVENCIÓ,Intervenció Procediment No Reglat
7605100012000902607707,10/12/2015,AOM,Assabentats dobres menors
7605100011999610507707,10/12/2015,AOM,Assabentats dobres menors
7605100011999596107707,10/12/2015,AOM,Assabentats dobres menors
7605100012000933307707,10/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012000923107707,10/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012000369707707,10/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100011999903007707,10/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100011999721307707,10/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100011999712607707,10/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100011999260407707,10/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100011999172207707,10/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100011999161807707,10/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100011999153607707,10/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012000261607707,10/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100011999358607707,10/12/2015,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100011999727207707,10/12/2015,DEU,Denúncies llicncies urbanístiques
7605100012000350607707,10/12/2015,RRHH,Recursos Humans Procediment No Reglat
7605100012000312407707,10/12/2015,RRHH,Recursos Humans Procediment No Reglat
7605100012000288207707,10/12/2015,RRHH,Recursos Humans Procediment No Reglat
7605100012000260507707,10/12/2015,RRHH,Recursos Humans Procediment No Reglat
7605100012000248307707,10/12/2015,RRHH,Recursos Humans Procediment No Reglat
7605100012000244107707,10/12/2015,RRHH,Recursos Humans Procediment No Reglat
7605100012000227407707,10/12/2015,RRHH,Recursos Humans Procediment No Reglat
7605100012000137707707,10/12/2015,RRHH,Recursos Humans Procediment No Reglat
7605100012000745107707,10/12/2015,RRHH,Recursos Humans Procediment No Reglat
7605100012000690907707,10/12/2015,RRHH,Recursos Humans Procediment No Reglat
7605100012000671207707,10/12/2015,RRHH,Recursos Humans Procediment No Reglat
7605100011999955007707,10/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100011999946607707,10/12/2015,AQS,Gestió davisos queixes i suggeriments
7605100011999389807707,10/12/2015,SOEP,Sollicitud docupació de lespai públic
7605100011999125207707,10/12/2015,SOEP,Sollicitud docupació de lespai públic
7605100012000957107707,10/12/2015,SOEP,Sollicitud docupació de lespai públic
7605100012000127507707,10/12/2015,SOEP,Sollicitud docupació de lespai públic
7605100012000044907707,10/12/2015,SOEP,Sollicitud docupació de lespai públic
7605100012000006407707,10/12/2015,SOEP,Sollicitud docupació de lespai públic
7605100012000000407707,10/12/2015,SOEP,Sollicitud docupació de lespai públic
7605100011999996407707,10/12/2015,SOEP,Sollicitud docupació de lespai públic
7605100011999990407707,10/12/2015,SOEP,Sollicitud docupació de lespai públic
7605100011999849907707,10/12/2015,SOEP,Sollicitud docupació de lespai públic
