ANUALITAT,ANY_CONCESIO,CIF,NOM_BENEFICIARI,DATA_CONCESIO,DESC_MOTIU,IMPORT_CONCEDIT,IMPORT_PAGAT,IMPORT_RETORNAT_REINTEGRAT
2017,2017,Q5855638B,ESCOLA TORRE DE LA LLEBRE,10/07/2017,CONVOCATORIA CURS 2016-2017 PER A LA CONCESSIÓ D'AJUDES A LES ESCOLES I INSTITUTS DE SECUNDARIA PÚBLICS PER A ACTES COMMEMORATIUS D'INAUGURACIÓ I ANIVERSARI DELS CENTRES,250,250,0
2017,2017,R0801934A,CARITAS DIOCESANA DE TERRASSA,21/07/2017,Projectes El Casalet i Menjador Social,30000,0,0
2017,2017,Q5855633C,ESCOLA MOSSEN CINTO VERDAGUER,05/07/2017,CONVOCATORIA D'AJUTS A LES ESCOLES PÚBLIQUES DE RUBI PEL MANTENIMENT DE CENTRE 2017,3208.67,3208.67,0
2017,2017,S0800117D,ESCOLA CA N'ALZAMORA,05/07/2017,CONVOCATORIA D'AJUTS A LES ESCOLES PÚBLIQUES DE RUBI PEL MANTENIMENT DE CENTRE 2017,3810.3,3810.3,0
2017,2017,Q5855639J,ESCOLA JOAN MARAGALL,05/07/2017,CONVOCATORIA D'AJUTS A LES ESCOLES PÚBLIQUES DE RUBI PEL MANTENIMENT DE CENTRE 2017,4010.84,4010.84,0
2017,2017,Q5855634A,ESCOLA MONTESSORI,05/07/2017,CONVOCATORIA D'AJUTS A LES ESCOLES PÚBLIQUES DE RUBI PEL MANTENIMENT DE CENTRE 2017,4010.84,4010.84,0
2017,2017,Q5855638B,ESCOLA TORRE DE LA LLEBRE,05/07/2017,CONVOCATORIA D'AJUTS A LES ESCOLES PÚBLIQUES DE RUBI PEL MANTENIMENT DE CENTRE 2017,2807.59,2807.59,0
2017,2017,G59466011,CF JUVENTUT 25 DE SETEMBRE,14/06/2017,SUBVENCIÓN 2017 CF 25SEPTIEMBRE. ACTIVIDADES TEMPORADA 2016-2017,18000,18000,0
2017,2017,G59466011,CF JUVENTUT 25 DE SETEMBRE,14/06/2017,SUBVENCIÓN 2017 CF 25 SEPTIEMBRE. GESTIÓN CAMPO DE FUTBOL TEMP 2016-2017,8500,8500,0
2017,2017,Q5855637D,ESCOLA 25 DE SETEMBRE,21/06/2017,CONVOCATORIA D'AJUTS A CENTRES EDUCATIUS PÚBLICS DE RUBI PER ACTIVITATS O PROJECTES PEDAGOGICS CURS 2016-2017,1158.81,1158.81,0
2017,2017,S0800117D,ESCOLA CA N'ALZAMORA,21/06/2017,CONVOCATORIA D'AJUTS A CENTRES EDUCATIUS PÚBLICS DE RUBI PER ACTIVITATS O PROJECTES PEDAGOGICS CURS 2016-2017,1519.47,1519.47,0
2017,2017,S0800276H,ESCOLA RIVO RUBEO,21/06/2017,CONVOCATORIA D'AJUTS A CENTRES EDUCATIUS PÚBLICS DE RUBI PER ACTIVITATS O PROJECTES PEDAGOGICS CURS 2016-2017,1367.25,1367.25,0
2017,2017,Q5855635H,ESCOLA PAU CASALS,21/06/2017,CONVOCATORIA D'AJUTS A CENTRES EDUCATIUS PÚBLICS DE RUBI PER ACTIVITATS O PROJECTES PEDAGOGICS CURS 2016-2017,1234.22,1234.22,0
2017,2017,Q0801826I,ESCOLA DEL BOSC,21/06/2017,CONVOCATORIA D'AJUTS A CENTRES EDUCATIUS PÚBLICS DE RUBI PER ACTIVITATS O PROJECTES PEDAGOGICS CURS 2016-2017,1083.39,1083.39,0
2014,2014,G61116240,COLLA DE DIABLES DE LA RIERA,19/06/2014,"Convocatòria subvencions per entitats i associacions culturals, any 2014",5000,0,0
2014,2014,G63331847,ASSOC COLLA DE GEGANTERS DEL CEIP TERESA ALTET,30/09/2014,"Convocatòria subvencions per entitats i associacions culturals, any 2014",1300,1300,0
2014,2014,G08804916,UNION EXTREMEÑA DE RUBI,19/06/2014,"Convocatòria subvencions per entitats i associacions culturals, any 2014",300,0,0
2014,2014,G08310070,OMNIUM CULTURAL,30/09/2014,"Convocatòria subvencions per entitats i associacions culturals, any 2014",875,875,0
2014,2014,G63876734,CORAL CONTURBAT ME,30/09/2014,"Convocatòria subvencions per entitats i associacions culturals, any 2014",4200,4200,0
2014,2014,G58202953,CASA DE ANDALUCIA EN RUBI,30/09/2014,"Convocatòria subvencions per entitats i associacions culturals, any 2014",700,700,0
2014,2014,G63450522,CENTRE DE LLEURE ALTERNATIU MOLI 21,30/09/2014,"Convocatòria subvencions per entitats i associacions culturals, any 2014",1000,1000,0
2014,2014,G59849760,FOMENT DE LA SARDANA DE RUBI,30/09/2014,"Convocatòria subvencions per entitats i associacions culturals, any 2014",2100,2100,0
2014,2014,G61380697,LA CAMARA TEATRE RUBI,20/06/2014,"Convocatòria subvencions per entitats i associacions culturals, any 2014",1000,0,0
2015,2015,G08886384,APA COL·LEGI PUBLIC MARIA MONTESSORI DE RUBI,24/11/2015,Convocatòria Casals d'Estiu 2015,1787.6,1787.6,0
2015,2015,V58640731,CENTRE D'ESPLAI L'EIXAM,24/11/2015,Convocatòria Casals d'Estiu 2015,7034.4,7034.4,0
2017,2017,G65513947,CLUB BOXEO RUBI,19/09/2017,SUBVENCIÓN 2017. CLUB BOXEO RUBÍ. GESTIÓN INSTALACIÓN DEPORTIVA AÑO 2017,8500,0,0
2017,2017,G66883083,ASSOCIACIO DE COMERCIANTS SERVEIS I RESTAURACIÓ DE RUBI,06/09/2017,"Conveni Associó de Comerciants, Serveis i Restauració de Rubí pel projecte de gestió de Dinamització Comercial",37500,0,0
2013,2013,G65321739,ASSOCIACIO ESPORTIVA ESCOLAR REGINA CARMELI DE RUBI,10/12/2013,SUBVENCIONS PER A ENTITATS ESPORTIVES_TEMP ESPORTIVA 2012-2013/ANY 2013,4500,4500,0
2013,2013,V58070103,CENTRE EXCURSIONISTA DE RUBI,10/12/2013,SUBVENCIONS PER A ENTITATS ESPORTIVES_TEMP ESPORTIVA 2012-2013/ANY 2013,1650,1650,0
2013,2013,G61471033,CLUB DE PATINATGE ARTISTIC RUBI,10/12/2013,SUBVENCIONS PER A ENTITATS ESPORTIVES_TEMP ESPORTIVA 2012-2013/ANY 2013,650,650,0
2013,2013,G58978651,GIMNAS ARTISTIC I ESPORTIU RUBI,10/12/2013,SUBVENCIONS PER A ENTITATS ESPORTIVES_TEMP ESPORTIVA 2012-2013/ANY 2013,1200,1200,0
2013,2013,G62119276,FUNDACIO PRIVADA CLARIANA,25/11/2013,SUBVENCIO DIRECTA TRES PROJECTES. 2013,12000,12000,0
2017,2017,G60423308,C E B SANT JORDI,12/07/2017,SUBVENCIÓN 2017. CEB SANT JORDI. ESCUELA DEPORTIVA 2016-2017,2500,2500,0
2017,2017,G65876955,ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV),14/07/2017,LLUITA CONTRA LA PROBRESA I L'EXCLUSIÓ SOCIAL:BOTIGA SOLIDÀRIA,24500,0,0
2017,2017,Q5855639J,ESCOLA JOAN MARAGALL,21/07/2017,Subvenció directe per l'escola Joan Maragall pel transport relacionat amb la guia d'activtiats,4059.9,0,0
2017,2017,Q0801826I,ESCOLA DEL BOSC,21/07/2017,Subenció directe per l'escola del Bosc pel transport relacionat amb la guia d'activitats,1067,0,0
2017,2017,Q5855638B,ESCOLA TORRE DE LA LLEBRE,21/07/2017,Subvenció directe per l'escola Torre de la Llebre pel transport relacionat am bla guia d'activitats,583,0,0
2017,2017,G58978651,GIMNAS ARTISTIC I ESPORTIU RUBI,19/09/2017,SUBVENCIÓN 2017. GAER. ACTIVIDADES DE GIMNASIA TEMPORADA DEPORTIVA AÑO 2017,1500,0,0
2017,2017,G58203183,ESBART DANSAIRE DE RUBI,26/07/2017,Campanya de danses tradicionals 2016-2017,42152.35,0,0
2017,2017,G60319944,ASSOCIACIO ANIMACIO CULTURAL DEL CARRER SANT JAUME,03/10/2017,Subvenció i conveni 2017 Ass. Anim. Cult. Carrer Sant Jaume,2500,0,0
2017,2017,Q5855553C,ESCOLA RAMON LLULL,16/10/2017,Convocatòria subvencions 50/50 curs 2015-2016,2032.24,0,0
2017,2017,Q5855633C,ESCOLA MOSSEN CINTO VERDAGUER,16/10/2017,Convocatòria subvencions 50/50 curs 2015-2016,4512.59,0,0
2017,2017,S0800121F,CEE CA'N ORIOL,16/10/2017,Convocatòria subvencions 50/50 curs 2015-2016,1645.43,0,0
2017,2017,S0800276H,ESCOLA RIVO RUBEO,16/10/2017,Convocatòria subvencions 50/50 curs 2015-2016,3121.33,0,0
2017,2017,G59183806,UNIO ESPORTIVA DE RUBI,16/10/2017,Convocatòria subvencions 50/50 curs 2015-2016,1672.37,0,0
2017,2017,G59466011,CF JUVENTUT 25 DE SETEMBRE,16/10/2017,Convocatòria subvencions 50/50 curs 2015-2016,321.63,0,0
2017,2017,G60208972,CLUB ESPORTIU RUBI FUTBOL SALA,16/10/2017,Convocatòria subvencions 50/50 curs 2015-2016,513.23,0,0
2017,2017,G61139432,CLUB PETANCA UNION LAS TORRES RUBI,16/10/2017,Convocatòria subvencions 50/50 curs 2015-2016,737,0,0
2017,2017,G63444129,ASSOCIACIO DEL CASAL PRIMER DE MAIG,16/10/2017,DIFUSIÓ CULTURAL ENTRE LA POBLACIÓ ADULTA,1000,0,0
2017,2017,G59183806,UNIO ESPORTIVA DE RUBI,16/10/2017,Convocatòria subvencions 50/50 curs 2015-2016,408.15,0,0
2017,2017,G60858826,AGRUPACION DE PERSONAS MAYORES,16/10/2017,ACTIVITATS I SORTIDES FOMENTAR LA CONVIVÈNCIA SOCIAL,1000,0,0
2013,2013,V59492041,OBRADOR CORAL RUBI,25/09/2013,Convocatòria subvencions entitats culturals 2013,8000,8000,0
2013,2013,G63331847,ASSOC COLLA DE GEGANTERS DEL CEIP TERESA ALTET,27/09/2013,Convocatòria subvencions entitats culturals 2013,1100,1100,0
2013,2013,B58586900,ANODIZADOS OLIVA SL,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,5400,3780,0
2014,2014,G59370007,AA VV 25 DE SETEMBRE,23/09/2014,PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS,1475,1475,150
2014,2014,V64599509,CLUB ESCOLA DE FUTBOL CAN MIR,20/06/2014,SUBVENCIÓ 2014 MODALITAT B) ASSOCIACIONS I CLUBS ESPORTIUS,500,500,0
2014,2014,J61841995,PILL-ROSS SCP,07/10/2014,CONVOCATORIA DE SUBVENCIONS PER A L'IMPULS DE L'ACTIVITAT COMERCIAL EN EL MUNICIPI DE RUBI,1000,1000,0
2014,2014,B65987000,GRUP DE NEGOCIS LLAR SERVEIS SL,07/10/2014,CONVOCATORIA DE SUBVENCIONS PER A L'IMPULS DE L'ACTIVITAT COMERCIAL EN EL MUNICIPI DE RUBI,564.22,564.22,0
2014,2014,J65396509,LE CAFE CHARLOTTE RUBI SCP,07/10/2014,CONVOCATORIA DE SUBVENCIONS PER A L'IMPULS DE L'ACTIVITAT COMERCIAL EN EL MUNICIPI DE RUBI,599.9,599.9,0
2014,2014,G59755363,ASSOCIACIO DE PESSEBRISTES DE RUBI,14/10/2014,Subvenció 2014 Pessebristes de Rubí. Exposició Diorames,1200,1200,0
2014,2014,G61323317,AMICS AUTOMOBILS ANTICS DE RUBI,14/10/2014,"Subvenció 2014 Ass. Amics Automòbils Antics, activitats 2014",2200,2200,0
2014,2014,G65321739,ASSOCIACIO ESPORTIVA ESCOLAR REGINA CARMELI DE RUBI,21/10/2014,CONVENI AEE REGINA CARMELI TEMPORADA ESPORTIVA 2013-2014,4500,4500,0
2017,2017,Q5855634A,ESCOLA MONTESSORI,16/10/2017,Convocatòria subvencions 50/50 curs 2015-2016,2539.94,0,0
2017,2017,Q5855638B,ESCOLA TORRE DE LA LLEBRE,16/10/2017,Convocatòria subvencions 50/50 curs 2015-2016,2427.97,0,0
2017,2017,Q5856371I,ESCOLA SCHOLA,16/10/2017,Convocatòria subvencions 50/50 curs 2015-2016,1930.49,0,0
2017,2017,Q5855636F,ESCOLA TERESA ALTET,16/10/2017,Convocatòria subvencions 50/50 curs 2015-2016,1076.22,0,0
2017,2017,G63444129,ASSOCIACIO DEL CASAL PRIMER DE MAIG,18/10/2017,ACTIVITATS TALLERS GENT GRAN,1000,0,0
2017,2017,G67018010,AULA D EXTENSIÓ UNIVERSITARIA DE RUBI PER A LA GENT GRAN,18/10/2017,DIFUSIÓ CULTURAL ENTRE LA POBLACIÓ ADULTA,1000,0,0
2017,2017,G58203183,ESBART DANSAIRE DE RUBI,20/03/2017,Campanya de danses tradicionals 2016-2017,42152.35,42152.35,0
2017,2017,G61323317,AMICS AUTOMOBILS ANTICS DE RUBI,19/07/2017,Subvenció i conveni 2017 Amics Automòbils Antics,2200,0,0
2017,2017,G63487607,FUNDACIO PRIVADA LLIGA CATALANA D AJUDA ONCOLOGICA,12/07/2017,CONVOCATORIA SUBVENCIONES CONCURRENCIA MODALIDAD F: ENTIDADES SOCIOSANITARIAS,3000,0,0
2017,2017,G63930499,FUNDACIO PRIVADA AVAN,20/07/2017,CONVOCATORIA SUBVENCIONES CONCURRENCIA MODALIDAD F: ENTIDADES SOCIOSANITARIAS,3000,0,0
2017,2017,Q5855635H,ESCOLA PAU CASALS,16/10/2017,Convocatòria subvencions 50/50 curs 2015-2016,1616.48,0,0
2017,2017,Q5855553C,ESCOLA RAMON LLULL,19/10/2017,Subvenció directe per l'escola Ramon Llull,2463.07,0,0
2017,2017,Q5856371I,ESCOLA SCHOLA,19/10/2017,Subvenció directe per l'escola Schola pel transport relacionat amb la guia d'activitats,54,0,0
2017,2017,S0800121F,CEE CA'N ORIOL,19/10/2017,Subvenció directe pel CEE Ca n'Oriol pel transport relacionat amb la guia d'activitats,847,0,0
2014,2014,G60871761,CLUB VOLEIBOL RUBI,01/07/2014,CONVENI 2013-2014 CLUB VOLEIBOL RUBÍ_ESCOLA ESPORTIVA,1500,0,0
2014,2014,G61380648,ASSOC VECINOS ZONA RESIDENCIAL CAN SOLA,23/09/2014,PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS,1000,1000,0
2014,2014,G59369991,ASOC DE VECINOS DE CAN FATJO DE RUBI,23/09/2014,PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS,780,780,0
2014,2014,G59582007,AA VV CA N'ORIOL,23/09/2014,PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS,1842,1842,142
2014,2014,G61323721,ASOC DE VECINOS ZONA MERCAT,23/09/2014,PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS,1225,1225,0
2014,2014,G59349910,AA VV CAN VALLHONRAT,23/09/2014,PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS,900,900,0
2014,2014,B66268228,TOT RUNNING & COMPLEMENTS SL,07/10/2014,CONVOCATORIA DE SUBVENCIONS PER A L'IMPULS DE L'ACTIVITAT COMERCIAL EN EL MUNICIPI DE RUBI,1000,1000,0
2014,2014,B60318748,VENDIPRACTIC SL,07/10/2014,CONVOCATORIA DE SUBVENCIONS PER A L'IMPULS DE L'ACTIVITAT COMERCIAL EN EL MUNICIPI DE RUBI,1000,1000,0
2014,2014,F58137001,CEVAGRAF SDAD COOP CATALANA LIMITADA,07/10/2014,CONVOCATORIA DE SUBVENCIONS PER A L'IMPULS DE L'ACTIVITAT COMERCIAL EN EL MUNICIPI DE RUBI,1000,1000,0
2015,2015,G60836871,GRUP CULTURAL I DE TEATRE CORIMBO,04/08/2015,Convocatòria concessió subvencions 2015 a entitats culturals,439,439,0
2015,2015,G61289658,ASSOCIACIO SANT GALDERIC,04/08/2015,Convocatòria concessió subvencions 2015 a entitats culturals,300,300,0
2015,2015,G62631932,FRATER-NADAL SERVEI SOCIAL EVANGELIC,14/07/2015,Subvenció directa projecte frater nadal 2015,36809,36809,0
2015,2015,G63331847,ASSOC COLLA DE GEGANTERS DEL CEIP TERESA ALTET,04/08/2015,Convocatòria concessió subvencions 2015 a entitats culturals,1400,1400,0
2015,2015,Q2866001G,CRUZ ROJA ESPAÑOLA,14/07/2015,"Acció Social, voluntariat i distribució",34852,34852,0
2015,2015,G65540171,ASSOCIACIO RUBI MUSICAL,04/08/2015,Convocatòria concessió subvencions 2015 a entitats culturals,500,500,0
2015,2015,Q5856371I,ESCOLA SCHOLA,15/07/2015,Ajuts als centres educatius públics de la ciutat per actes commemoratius i d'aniversari,250,250,0
2015,2015,G65876955,ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV),24/07/2015,Menjador esola 25 setembre,5628,5628,0
2015,2015,G59183806,UNIO ESPORTIVA DE RUBI,23/07/2015,SUBVENCIÓ 2015 CONVENI UNIÓ ESPORTIVA RUBÍ. Temporada Esportiva,61000,61000,0
2015,2015,G60208972,CLUB ESPORTIU RUBI FUTBOL SALA,22/12/2015,Convocatòria 2015 subvencions projecte 50/50 d'estalvi energètic i d'aigua a diferents equipaments mpals adherits..,3682.49,3682.49,0
2015,2015,G61139432,CLUB PETANCA UNION LAS TORRES RUBI,22/12/2015,Convocatòria 2015 subvencions projecte 50/50 d'estalvi energètic i d'aigua a diferents equipaments mpals adherits..,661.82,661.82,0
2015,2015,G60845922,RUBI SOLIDARI,23/12/2015,MODALITAT G: SUBVENCIONS DESTINADES A ENTITATS DE COOPERACIÓ PER A ACTIVITATS DE SENSIBILITZACIÓ DE COOPERACIÓ INTERNACIONAL,5000,5000,181.29
2014,2014,G58269242,CLUB HANDBOL RUBI,15/07/2014,CONVENI CLUB HANDBOL RUBÍ. ESCOLA ESPORTIVA,600,600,0
2015,2014,B65272411,ESCAVACIONES YASMINE SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,2430,2430,0
2015,2014,B62383773,FERRETERIA INDUSTRIAL RADO 2000 SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,1012.5,0,0
2015,2014,B65919847,SYNERGY AND COACHING SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,1620,0,0
2015,2014,B63866743,MECANIZADOS ESTEBAN SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,1620,1469.47,0
2015,2014,B65966749,AYALATIM LATINA SOCIEDAD LIMITADA,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA SEMESTRAL,428.14,428.14,0
2015,2014,B65966749,AYALATIM LATINA SOCIEDAD LIMITADA,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA SEMESTRAL,428.14,428.14,0
2015,2014,B66367939,ESPAI IDIOMES RUBI SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA SEMESTRAL,472.5,0,0
2015,2015,G60480985,HERMANDAD ROCIERA ANDALUZA DE RUBI,04/08/2015,Convocatòria concessió subvencions 2015 a entitats culturals,800,800,0
2015,2015,G08804916,UNION EXTREMEÑA DE RUBI,04/08/2015,Convocatòria concessió subvencions 2015 a entitats culturals,800,800,0
2015,2015,G58543182,AGRUPACIÓ RUBINENCA CULTURAL I ARTISTICA,04/08/2015,Convocatòria concessió subvencions 2015 a entitats culturals,800,800,400
2015,2014,A59033498,TOP-CABLE SA,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA SEMESTRAL,1080,1080,0
2015,2014,J66274747,FRUTAS KATTAR SCP,30/12/2014,CREACIÓ D'EMPRESES I SUPORT AL TREBALL AUTÒNOM,450,450,0
2015,2014,B66298373,QUALITY & PRECISION SEALING SL,30/12/2014,CREACIÓ D'EMPRESES I SUPORT AL TREBALL AUTÒNOM,0,0,0
2015,2015,S5800028B,INSTITUT LA SERRETA,17/03/2015,Ajuts als centres educatius públics de la ciutat per a la realització de projecte/activitat pedagògica,827.8,827.8,0
2015,2015,Q5855672A,INSTITUT J V FOIX,17/03/2015,Ajuts als centres educatius públics de la ciutat per a la realització de projecte/activitat pedagògica,700.18,700.18,0
2015,2015,G61139432,CLUB PETANCA UNION LAS TORRES RUBI,15/04/2015,Subvenció Conveni 2015 C Petanca les Torres Rubí,4000,4000,0
2015,2015,G63930499,FUNDACIO PRIVADA AVAN,28/07/2015,SUBVENCIONS A ENTITATS 2015 MODALITAT F) ENTITATS SOCIOSANITARIES,3000,3000,0
2015,2015,G58978651,GIMNAS ARTISTIC I ESPORTIU RUBI,05/05/2015,SUBVENCIÓ A GAER ORGANITZACIÓ CAMPIONATS 2014,1000,1000,0
2015,2015,G60423308,C E B SANT JORDI,05/05/2015,"SUBV CEB SANT JORDI 2015. FOMENT, PROMOCIÓ I ORGANITZACIÓ DEL BASQUET",6500,6500,0
2015,2015,G60423308,C E B SANT JORDI,05/05/2015,SUBVENCIÓ CEB SANT JORDI 2015. ESCOLA ESPORTIVA,2500,2500,0
2015,2015,G60423308,C E B SANT JORDI,05/05/2015,"SUBVENCIÓ CEB SANT JORDI 2015. MAMTENIMENT, MILLORA I CONSERVACIÓ DEL PAVELLÓ",2000,2000,0
2015,2015,Q5855553C,ESCOLA RAMON LLULL,17/03/2015,Ajuts als centres educatius públics de la ciutat per a la realització de projecte/activitat pedagògica,947.55,947.55,0
2015,2015,Q5855636F,ESCOLA TERESA ALTET,17/03/2015,Ajuts als centres educatius públics de la ciutat per a la realització de projecte/activitat pedagògica,1059.44,1059.44,0
2015,2015,Q5855638B,ESCOLA TORRE DE LA LLEBRE,17/03/2015,Ajuts als centres educatius públics de la ciutat per a la realització de projecte/activitat pedagògica,827.8,827.8,0
2015,2015,G58203183,ESBART DANSAIRE DE RUBI,02/06/2015,Conveni i subvenció 2015 Esbart Dansaire de Rubí per al Festival Rubifolk,18000,0,0
2015,2015,G17125832,FONS CATALA DE COOPERACIO AL DESENVOLUP,26/05/2015,PROJECTE 2782: RESPOSTA ALS EFECTES DEL TERRATRÈMOL A NEPAL,6000,6000,0
2015,2015,Q5855635H,ESCOLA PAU CASALS,15/07/2015,Ajuts als centres educatius públics de la ciutat per actes commemoratius i d'aniversari,250,250,0
2015,2015,G59429290,ASSOCIACIO COMPARTIR,04/09/2015,Casal Estiu Familiar,11577,11577,4094.6
2015,2015,A58130998,CANSALADERIAS MARTINEZ NAVARRO SA,18/11/2015,SUBVENCION IMPULS ACTIVITAT EMPRESARIAL ANY 2015. MODALITAT COMERÇ,1000,1000,0
2015,2015,B60318748,VENDIPRACTIC SL,18/11/2015,SUBVENCION IMPULS ACTIVITAT EMPRESARIAL ANY 2015. MODALITAT COMERÇ,1000,1000,0
2015,2015,B66171976,CUIDA TUS MASCOTAS SL,18/11/2015,SUBVENCION IMPULS ACTIVITAT EMPRESARIAL ANY 2015. MODALITAT COMERÇ,495.46,495.46,0
2015,2015,J65396509,LE CAFE CHARLOTTE RUBI SCP,18/11/2015,SUBVENCION IMPULS ACTIVITAT EMPRESARIAL ANY 2015. MODALITAT COMERÇ,325.44,325.44,0
2015,2015,B63290902,"REFORFUSTA, SL",18/11/2015,SUBVENCION IMPULS ACTIVITAT EMPRESARIAL ANY 2015. MODALITAT COMERÇ,954.25,954.25,0
2015,2015,G63139133,AULA JOVE,28/04/2015,Subvenció a projectes de suport escolar curs 14-15,3000,3000,0
2015,2015,G58978651,GIMNAS ARTISTIC I ESPORTIU RUBI,04/05/2015,Subvenció GAER temporada esportiva 2014-2015,1500,1500,0
2015,2015,G59466011,CF JUVENTUT 25 DE SETEMBRE,05/05/2015,Subvenció CF 25 de setembre per a la temporada 2014-2015,18000,18000,0
2015,2015,G61313516,FEDERACIO D'ASSOCIACIONS DE COMERCIANTS DE RUBI,25/06/2015,CONVENI FEDERACIO ASSOCIACIONS COMERCIANTS I GREMIS DE RUBI PER PLA DINAMITZACIÓ COMERCIAL,37500,37500,0
2015,2015,G58269242,CLUB HANDBOL RUBI,14/05/2015,Subvenció Club Handbol Rubí 2015. Temporada Esportiva 2014-2015,1500,1500,0
2015,2015,G66240847,SOCIETAT DE BLUES DE RUBI,04/08/2015,Convocatòria concessió subvencions 2015 a entitats culturals,1000,1000,0
2015,2015,G58203183,ESBART DANSAIRE DE RUBI,29/09/2015,Festival Rubifolk 2015,18000,18000,0
2015,2015,V58070103,CENTRE EXCURSIONISTA DE RUBI,15/12/2015,2na convocatòria subvencions 2015 ENTITATS I PROGRAMES ESPORTIUS,1700,1700,0
2015,2015,G59382408,PENYA BLAU GRANA RAMON LLORENS,15/12/2015,2na convocatòria subvencions 2015 ENTITATS I PROGRAMES ESPORTIUS,1000,1000,0
2015,2015,X02469358,EL MEKTAMI AHMED,22/12/2015,CONVOCATORIA AJUTS ECONOMICS SERVEIS SOCIALS,241.34,241.34,0
2015,2015,B64049828,N-ICE SKATING SL,15/12/2015,CONVENI AMB N-ICE SKATING PER INSTAL·LACIÓ PISTA GEL,14500,0,0
2015,2015,G66302498,ASSOCIACIO DE VEINS DE CAN XIMELIS SECTOR D-4,31/12/2015,MODALITAT A: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITATS DE LES ENTITATS VEÏNALS I CÍVIQUES,180,0,0
2013,2013,G58543182,AGRUPACIÓ RUBINENCA CULTURAL I ARTISTICA,26/09/2013,Convocatòria subvencions entitats culturals 2013,600,600,0
2013,2013,G17125832,FONS CATALA DE COOPERACIO AL DESENVOLUP,28/11/2013,CAMPANYA EMERGÈNCIA 2626: RESPOSTA ALS EFECTES DEL TIFÓ HYIAN A FILIPINES,3000,0,0
2013,2013,G59370007,AA VV 25 DE SETEMBRE,09/12/2013,SUBVENCIONS PER A ACTIVITATS 2013 D'ASSOCIACIONS DE VEÏNS,1400,1400,0
2013,2013,G59741694,AA VV CASTELLNOU CAN MIR SECTOR C,09/12/2013,SUBVENCIONS PER A ACTIVITATS 2013 D'ASSOCIACIONS DE VEÏNS,360,252,0
2013,2013,G63171698,ASSOC DE VEINS EL PORTAL DE CA N ORIOL,09/12/2013,SUBVENCIONS PER A ACTIVITATS 2013 D'ASSOCIACIONS DE VEÏNS,1200,1200,0
2013,2013,G60837945,ASSOCIACIO DE LA COMUNITAT DE PROPIETARIS RUBI 128,09/12/2013,SUBVENCIONS PER A ACTIVITATS 2013 D'ASSOCIACIONS DE VEÏNS,630,441,0
2013,2013,G59823377,ASOC DE VECINOS LA PLANA DE CAN BERTRAN,09/12/2013,SUBVENCIONS PER A ACTIVITATS 2013 D'ASSOCIACIONS DE VEÏNS,300,300,0
2013,2013,G59511048,ASOC DE VECINOS LAS TORRES RUBI 2000,09/12/2013,SUBVENCIONS PER A ACTIVITATS 2013 D'ASSOCIACIONS DE VEÏNS,1750,1225,1225
2013,2013,G63487607,FUNDACIO PRIVADA LLIGA CATALANA D AJUDA ONCOLOGICA,17/12/2013,SUBVENCIONS ENTITATS SOCIOSANITARIES ANY 2013,3000,0,0
2014,2014,Q5856151E,INSTITUT L'ESTATUT,09/09/2014,CONVOCATORIA 2014 AJUTS A CENTRES EDUCATIUS PER A PROJECTES PEDAGOGICS/ACTIVITATS,725,725,0
2014,2014,Q5855553C,ESCOLA RAMON LLULL,09/09/2014,CONVOCATORIA 2014 AJUTS A CENTRES EDUCATIUS PER A PROJECTES PEDAGOGICS/ACTIVITATS,1757.7,1757.7,0
2014,2014,Q5856371I,ESCOLA SCHOLA,09/09/2014,CONVOCATORIA 2014 AJUTS A CENTRES EDUCATIUS PER A PROJECTES PEDAGOGICS/ACTIVITATS,1426.2,1426.2,0
2014,2014,Q5855633C,ESCOLA MOSSEN CINTO VERDAGUER,09/09/2014,CONVOCATORIA 2014 AJUTS A CENTRES EDUCATIUS PER A PROJECTES PEDAGOGICS/ACTIVITATS,1079.3,1079.3,0
2014,2014,Q5855634A,ESCOLA MONTESSORI,09/09/2014,CONVOCATORIA 2014 AJUTS A CENTRES EDUCATIUS PER A PROJECTES PEDAGOGICS/ACTIVITATS,2234,2234,0
