EXERCICI,CODI ORGÀNIC,CODI ECONÒMIC,NOM PARTIDA,PRESSUPOST INICIAL,MODIFICACIÓ,PRESSUPOST ACTUAL,DR ANUL·LAT,DR CANCEL·LAT,DR ALTRA ANUL·LACIÓ,DR NET,DRET RECONEGUT ( DR),ORDRE D'INGRÉS (OI),INGRÉS (I),DEVOLUCIÓ D'INGRÉS,INGRÉS NET,SALDO,DEUTORS,% DR SOBRE PREVISIONS,% INGRÉS NET SOBRE DR
2011,G220,39212,COSTES RECAPTACIO EXECUTIVA,€30000.00,€0.00,€30000.00,€98.65,€0.00,€98.65,€79371.87,€79470.51,€0.00,€0.00,€98.65,€79371.87,€-49371.86,€0.00,264.57%,100.00%
2011,G220,39300,INTERESSOS DE DEMORA,€80000.00,€0.00,€80000.00,€1485.68,€0.00,€1485.68,€151687.94,€153173.62,€0.00,€0.00,€1485.68,€151450.67,€-71687.94,€237.27,189.61%,99.84%
2011,G220,39900,ALTRES INGRESSOS SERVEIS ECONOMICS,€10.00,€0.00,€10.00,€0.00,€0.00,€0.00,€7531.00,€7531.00,€0.00,€0.00,€0.00,€7531.00,€-7521.00,€0.00,75310.00%,100.00%
2011,G220,42000,PARTICIPACIO EN TRIBUTS DE L'ESTAT (PMTE),€11425000.00,€0.00,€11425000.00,€223705.20,€0.00,€223705.20,€11491161.24,€11714866.43,€0.00,€0.00,€223705.20,€11491161.24,€-66161.24,€0.00,100.58%,100.00%
2011,G230,45055,GENERALITAT A.O.D.L. POL. COMERCIAL,€27050.00,€0.00,€27050.00,€0.00,€0.00,€0.00,€27045.55,€27045.55,€0.00,€0.00,€0.00,€0.00,€4.45,€27045.55,99.98%,0.00%
2011,G220,45001,FONS DE COOPERACIO LOCAL DE CATALUNYA,€635000.00,€0.00,€635000.00,€0.00,€0.00,€0.00,€569417.57,€569417.57,€79987.05,€79987.05,€0.00,€170429.10,€65582.42,€398988.48,89.67%,29.93%
2011,G220,45002,FCLC PER ENS SUPRAMUNICIPALS,€50000.00,€0.00,€50000.00,€0.00,€0.00,€0.00,€40947.59,€40947.59,€0.00,€0.00,€0.00,€0.00,€9052.40,€40947.59,81.90%,0.00%
2011,G220,45096,SUBV. INTERESSOS PR.S-1-07 GARATGE BIBLIOBUS,€0.00,€6357.84,€6357.84,€0.00,€0.00,€0.00,€6357.84,€6357.84,€0.00,€0.00,€0.00,€6357.84,€0.00,€0.00,100.00%,100.00%
2011,G220,45097,SUBV. INTERESSOS PR.S-1-08 POLIESPORTIU CAN BASSA,€0.00,€11503.88,€11503.88,€0.00,€0.00,€0.00,€11477.15,€11477.15,€0.00,€0.00,€0.00,€11477.15,€26.72,€0.00,99.77%,100.00%
2011,G220,45098,SUBV. INTERESSOS PR.S-1-09 SALA GIMNASTICA,€0.00,€4265.31,€4265.31,€0.00,€0.00,€0.00,€4265.31,€4265.31,€0.00,€0.00,€0.00,€4265.31,€0.00,€0.00,100.00%,100.00%
2011,G220,45099,SUBV. INTERESSOS PR.S-2-07 EXPOSICIONS RUFA,€0.00,€2147.01,€2147.01,€0.00,€0.00,€0.00,€2500.65,€2500.65,€0.00,€0.00,€0.00,€2500.65,€-353.63,€0.00,116.47%,100.00%
2011,G220,52000,INTERESSOS DE DIPOSITS,€90000.00,€0.00,€90000.00,€0.00,€0.00,€0.00,€74548.57,€74548.57,€0.00,€0.00,€0.00,€63570.66,€15451.42,€10977.91,82.83%,85.27%
2011,G220,54100,RENDES ARRENDAMENT FINQUES URBANES,€2900.00,€0.00,€2900.00,€0.00,€0.00,€0.00,€2861.24,€2861.24,€0.00,€0.00,€0.00,€2861.24,€38.76,€0.00,98.66%,100.00%
2011,G220,75001,SUBV. RETORN PRESTEC S-2-07-SALA EXPOSICIONS RUFA,€0.00,€21401.59,€21401.59,€0.00,€0.00,€0.00,€21047.96,€21047.96,€0.00,€0.00,€0.00,€21047.96,€353.63,€0.00,98.35%,100.00%
2011,G220,75002,SUBV. RETORN PRESTEC S-1-09- SALA GIMNASTICA,€0.00,€5993.47,€5993.47,€0.00,€0.00,€0.00,€3615.22,€3615.22,€0.00,€0.00,€0.00,€3615.22,€2378.25,€0.00,60.32%,100.00%
2011,G220,75003,SUBV. RETORN PRESTEC S-1-08 PAVELLO CAN BASSA,€0.00,€15889.12,€15889.12,€0.00,€0.00,€0.00,€15915.85,€15915.85,€0.00,€0.00,€0.00,€15915.85,€-26.72,€0.00,100.17%,100.00%
2011,G220,75004,SUBV. RETORN PRESTEC S-1-07 GARATGE BIBLIOBUS,€0.00,€23445.93,€23445.93,€0.00,€0.00,€0.00,€23445.93,€23445.93,€0.00,€0.00,€0.00,€23445.93,€0.00,€0.00,100.00%,100.00%
2011,G220,76108,DIPUTACIO INTERESSOS PCL 2011,€0.00,€293738.19,€293738.19,€0.00,€0.00,€0.00,€293738.19,€293738.19,€0.00,€0.00,€0.00,€293738.19,€0.00,€0.00,100.00%,100.00%
2011,G220,87000,RTDG CREDIT EXTRAORDINARI,€0.00,€83233.03,€83233.03,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€83233.03,€0.00,0.00%,0.00%
2011,G220,87001,RTDG SUPLEMENTS DE CRÈDIT,€0.00,€759471.00,€759471.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€759471.00,€0.00,0.00%,0.00%
2011,G220,87002,RTDG INCORPORACIO ROMANENTS,€0.00,€1572597.74,€1572597.74,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€1572597.74,€0.00,0.00%,0.00%
2011,G220,87010,EFA GENERAL CREDIT EXTRAORDINARI,€0.00,€144226.18,€144226.18,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€144226.18,€0.00,0.00%,0.00%
2011,G220,87011,EFA GENERAL SUPLEMENT DE CREDITS,€0.00,€21000.00,€21000.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€21000.00,€0.00,0.00%,0.00%
2011,G220,87012,EFA GENERAL INCORPORACIO ROMANENTS,€0.00,€6235328.37,€6235328.37,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€6235328.37,€0.00,0.00%,0.00%
2011,G220,87017,EFA ESPECIFIC INCORPORACIO ROMANENTS,€0.00,€1553095.79,€1553095.79,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€1553095.79,€0.00,0.00%,0.00%
2011,G220,87018,EFA ESPECIFIC GENERACIO DE CREDITS,€0.00,€300000.00,€300000.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€300000.00,€0.00,0.00%,0.00%
2011,G220,91122,PRESTEC ICF PAVELLO CAN BASSA,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€29855.00,€29855.00,€0.00,€0.00,€0.00,€29855.00,€-29855.00,€0.00,0.00%,100.00%
2011,G220,91123,PRESTEC ICF SALA GIMNASTICA C.N.GRANOLLERS,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2011,G220,91131,PRESTEC CCCL AMPLIACIO CENTRE PONENT,€0.00,€150000.00,€150000.00,€0.00,€0.00,€0.00,€150000.00,€150000.00,€0.00,€0.00,€0.00,€150000.00,€0.00,€0.00,100.00%,100.00%
2011,G220,91300,PRESTEC D'ENS F.S.PUB. LLARG TERMINI,€1860000.00,€0.00,€1860000.00,€0.00,€0.00,€0.00,€1590000.00,€1590000.00,€0.00,€0.00,€0.00,€1590000.00,€270000.00,€0.00,85.48%,100.00%
2011,G224,38900,REINTEGRAMENT PRESCIPCIO ING.INDEGUTS,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€218939.03,€218939.03,€0.00,€0.00,€0.00,€218939.03,€-218939.03,€0.00,0.00%,100.00%
2011,G230,45007,GENERALIT S.O.C. NOVES PROF. TIC,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2011,G230,45008,GENERALIT S.O.C. T. ALS BARRIS 2011-2012,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2011,G230,45009,GENERALIT S.O.C. PLANS OCUPACIO 2012,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2011,G230,45053,GENERALITAT FORMACIO OCUPACIONAL 11-12,€0.00,€21470.70,€21470.70,€0.00,€0.00,€0.00,€18118.58,€18118.58,€0.00,€0.00,€0.00,€0.00,€3352.11,€18118.58,84.39%,0.00%
2011,G230,45054,GENERALITAT PLANS OCUPACIÓ 2011,€595000.00,€0.00,€595000.00,€0.00,€0.00,€0.00,€535500.00,€535500.00,€0.00,€0.00,€0.00,€535500.00,€59500.00,€0.00,90.00%,100.00%
2011,G311,38900,REINTEGRAMENT FRES. SUBM. ELECTRIC,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€10998.81,€10998.81,€0.00,€0.00,€0.00,€10998.81,€-10998.81,€0.00,0.00%,100.00%
2011,G230,45056,GENERALITAT CASA OFICIS 10-11,€0.00,€284643.20,€284643.20,€0.00,€0.00,€0.00,€259871.39,€259871.39,€0.00,€0.00,€0.00,€0.00,€24771.80,€259871.39,91.30%,0.00%
2011,G230,45057,GENERALITAT PLANS OCUPACIO 10-11,€2.00,€37859.04,€37861.04,€0.00,€0.00,€0.00,€31590.34,€31590.34,€0.00,€0.00,€0.00,€0.00,€6270.70,€31590.34,83.44%,0.00%
2011,G230,45059,GENERALITAT A.O.D.L. DESENV.INDUSTRIAL,€27050.00,€0.00,€27050.00,€0.00,€0.00,€0.00,€81136.64,€81136.64,€0.00,€0.00,€0.00,€27045.55,€-54086.64,€54091.10,299.95%,33.33%
2011,G230,45060,GENERALITAT G.MERCAT REINICIA'T,€72000.00,€0.00,€72000.00,€0.00,€0.00,€0.00,€72000.00,€72000.00,€0.00,€0.00,€0.00,€64800.00,€0.00,€7200.00,100.00%,90.00%
2011,G230,45070,GENERALITAT PLANS OCUPACIO 09-10,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2011,G230,45080,GENERALITAT TREBALLS ALS BARRIS 09-10,€0.00,€0.00,€0.00,€3245.17,€0.00,€3245.17,€-3245.17,€0.00,€0.00,€0.00,€3245.17,€-3245.17,€3245.17,€0.00,0.00%,100.00%
2011,G230,45083,GENERALITAT PROGRAMA SUMA'T 2011-2012,€0.00,€210630.00,€210630.00,€0.00,€0.00,€0.00,€143817.01,€143817.01,€0.00,€0.00,€0.00,€42126.00,€66812.98,€101691.01,68.28%,29.29%
2011,G230,45087,GENERALITAT PROJECTE IMPULS 10-11,€0.00,€376844.99,€376844.99,€0.00,€0.00,€0.00,€376844.99,€376844.99,€10779.30,€10779.30,€0.00,€34117.37,€0.00,€342727.61,100.00%,9.05%
2011,G230,45088,GENERALITAT TREBALL ALS BARRIS 10-11,€0.00,€74839.32,€74839.32,€3437.20,€0.00,€3437.20,€71402.12,€74839.31,€0.00,€0.00,€3437.20,€71402.12,€3437.20,€0.00,95.41%,100.00%
2011,G230,45089,GENERALITAT GR.MERCAT PROGRAMES SOC 09-10,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2011,G230,45092,GENERALITAT PLANS EXTRAORDINARIS OCUPACIO,€0.00,€0.00,€0.00,€11314.28,€0.00,€11314.28,€-11314.28,€0.00,€0.00,€0.00,€11314.28,€-11314.28,€11314.28,€0.00,0.00%,100.00%
2011,G230,45093,GENERALITAT PLANS OCUPACIO 07-08,€0.00,€0.00,€0.00,€25.35,€0.00,€25.35,€-25.35,€0.00,€0.00,€0.00,€25.35,€-25.35,€25.35,€0.00,0.00%,100.00%
2011,G230,45094,GENERALITAT FORMACIO OCUPACIONAL 08-09,€0.00,€0.00,€0.00,€1110.57,€0.00,€1110.57,€-1110.57,€0.00,€0.00,€0.00,€1110.57,€-1110.57,€1110.57,€0.00,0.00%,100.00%
2011,G230,45095,GENERALITAT TREBALLS ALS BARRIS 08-09,€0.00,€0.00,€0.00,€71.91,€0.00,€71.91,€-71.91,€0.00,€0.00,€0.00,€71.91,€-71.91,€71.91,€0.00,0.00%,100.00%
2011,G230,46100,XARXA AUDIOVISUAL LOCAL PLANS OCUPACIO 10-11,€0.00,€6144.41,€6144.41,€0.00,€0.00,€0.00,€6144.41,€6144.41,€0.00,€0.00,€0.00,€6144.41,€0.00,€0.00,100.00%,100.00%
2011,G230,46155,DIPUTACIO PROGRAMA MENTOR,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2011,G230,79102,FEDER DIPUTACIO CAN MUNTANYOLA,€0.00,€320152.50,€320152.50,€0.00,€0.00,€0.00,€320152.50,€320152.50,€320027.65,€320027.65,€0.00,€320152.50,€0.00,€0.00,100.00%,100.00%
2011,G230,79103,FEDER GENERALITAT CAN MUNTANYOLA,€0.00,€640305.00,€640305.00,€0.00,€0.00,€0.00,€444049.55,€444049.55,€0.00,€0.00,€0.00,€0.00,€196255.45,€444049.55,69.35%,0.00%
2011,G311,30100,TAXA DE CLAVEGUERAM,€1143000.00,€0.00,€1143000.00,€13093.90,€0.00,€13093.90,€1216862.28,€1229956.18,€0.00,€0.00,€3085.25,€1128720.22,€-73862.28,€88142.06,106.46%,92.76%
2011,G311,30101,TAXA PER ESCOMESES CLAVEGUERAM,€10.00,€0.00,€10.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€10.00,€0.00,0.00%,0.00%
2011,G311,30200,TAXA D'ESCOMBRARIES,€2889000.00,€0.00,€2889000.00,€31352.25,€0.00,€31352.25,€2928971.09,€2960323.34,€0.00,€0.00,€7541.23,€2770126.17,€-39971.08,€158844.92,101.38%,94.58%
2011,G311,30500,TAXA DE CEMENTIRI PER INHUMACIONS,€50000.00,€0.00,€50000.00,€0.00,€0.00,€0.00,€47453.95,€47453.95,€0.00,€0.00,€0.00,€43659.85,€2546.05,€3794.10,94.91%,92.00%
2011,G311,30501,TAXA DE CEMENTIRI PER CONSERVACIO,€110000.00,€0.00,€110000.00,€83.51,€0.00,€83.51,€112255.49,€112339.00,€0.00,€0.00,€71.56,€101494.44,€-2255.49,€10761.05,102.05%,90.41%
2011,G311,30502,TAXA DE CEMENTIRI ALTRES,€10000.00,€0.00,€10000.00,€50.00,€0.00,€50.00,€8970.64,€9020.64,€0.00,€0.00,€50.00,€8605.41,€1029.36,€365.23,89.71%,95.93%
2011,G311,30503,TAXA DE CEMENTIRI PER COMPRA I/O LLOGUER,€90000.00,€0.00,€90000.00,€0.00,€0.00,€0.00,€58453.76,€58453.76,€0.00,€0.00,€0.00,€54892.20,€31546.23,€3561.56,64.95%,93.91%
2011,G311,32906,TAXA PER PLAQUES DE GUALS,€1500.00,€0.00,€1500.00,€0.00,€0.00,€0.00,€1014.85,€1014.85,€0.00,€0.00,€0.00,€1014.85,€485.15,€0.00,67.66%,100.00%
2011,G311,33200,"TAXA PER OCUPACIO SOL, VOL I SUBSOL",€1100000.00,€0.00,€1100000.00,€0.00,€0.00,€0.00,€1207715.47,€1207715.47,€0.00,€0.00,€0.00,€807506.73,€-107715.46,€400208.74,109.79%,66.86%
2011,G311,33201,"TAXA PER OCUPACIO SOL, VOL I SUBSOL EX. TANCATS",€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€578766.67,€578766.67,€0.00,€0.00,€0.00,€315566.43,€-578766.67,€263200.24,0.00%,54.52%
2011,G311,34940,PREU PUBLIC PER RECOLLIDA COMERCIAL,€1735000.00,€0.00,€1735000.00,€102110.16,€0.00,€102110.16,€1690424.33,€1792534.49,€0.00,€0.00,€10329.60,€1374471.72,€44575.66,€315952.61,97.43%,81.31%
2011,G311,36006,VENDA PROD. RECICLABLES,€1000.00,€0.00,€1000.00,€0.00,€0.00,€0.00,€3617.99,€3617.99,€0.00,€0.00,€0.00,€2475.37,€-2617.98,€1142.61,361.80%,68.42%
2011,G311,45074,GENERALITAT RETORN CANON RESIDUS,€78000.00,€0.00,€78000.00,€0.00,€0.00,€0.00,€103314.85,€103314.85,€0.00,€0.00,€0.00,€103314.85,€-25314.85,€0.00,132.45%,100.00%
2011,G311,46701,TRANSF. CONSORCI GESTIO RESIDUS V.O.,€80000.00,€0.00,€80000.00,€70413.10,€0.00,€70413.10,€48386.82,€118799.92,€0.00,€0.00,€70413.10,€0.00,€31613.18,€48386.82,60.48%,0.00%
2011,G311,55004,CONCESSIO PER PROVEIMENT D'AIGUA,€260000.00,€0.00,€260000.00,€0.00,€0.00,€0.00,€263202.88,€263202.88,€37100.73,€37100.73,€0.00,€165506.25,€-3202.88,€97696.63,101.23%,62.88%
2011,G311,55005,DRETS DE SUPERFÍCIE CEMENTIRI,€43000.00,€0.00,€43000.00,€0.00,€0.00,€0.00,€42716.27,€42716.27,€0.00,€0.00,€0.00,€42716.27,€283.73,€0.00,99.34%,100.00%
2011,G311,55006,CONCESSIO DEL SERVEI DE MERCAT,€7400.00,€0.00,€7400.00,€0.00,€0.00,€0.00,€14919.20,€14919.20,€0.00,€0.00,€0.00,€1975.74,€-7519.20,€12943.46,201.61%,13.24%
2011,G311,55101,PARTIC. TRASPAS LOCALS NEGOCI,€1000.00,€0.00,€1000.00,€0.00,€0.00,€0.00,€3400.00,€3400.00,€0.00,€0.00,€0.00,€2900.00,€-2400.00,€500.00,340.00%,85.29%
2011,G311,75103,ICAEN EFICIENCIA ENLLUMENAT PUBLIC,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2011,G312,39900,INGRÉS PER REPOSICIÓ DE MOBILIARI URBÀ,€10.00,€0.00,€10.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€10.00,€0.00,0.00%,0.00%
2011,G313,32500,TAXA EXPED.DOCUMENTS VIA PUBLICA,€10.00,€0.00,€10.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€10.00,€0.00,0.00%,0.00%
2011,G313,32901,TAXA EXECUCIO SUBSIDIARIA VIA PUBLICA,€10.00,€0.00,€10.00,€0.00,€0.00,€0.00,€3741.42,€3741.42,€0.00,€0.00,€0.00,€0.00,€-3731.42,€3741.42,37414.20%,0.00%
2011,G313,32907,TAXA PER NETEJA FAÇANA PARTICULAR,€10.00,€0.00,€10.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€10.00,€0.00,0.00%,0.00%
2011,G313,32908,TAXA PER LLICENCIA DE GUAL,€8000.00,€0.00,€8000.00,€0.00,€0.00,€0.00,€12790.08,€12790.08,€0.00,€0.00,€0.00,€12521.74,€-4790.08,€268.33,159.88%,97.90%
2011,G313,33500,TAXA PER O.V.P. TAULES I CADIRES,€180000.00,€0.00,€180000.00,€7585.15,€0.00,€7585.15,€249875.94,€257461.09,€0.00,€0.00,€0.00,€205516.50,€-69875.94,€44359.44,138.82%,82.25%
2011,G313,33600,TAXA PER O.V.P. TALLS DE CARRER,€6000.00,€0.00,€6000.00,€0.00,€0.00,€0.00,€1656.80,€1656.80,€0.00,€0.00,€0.00,€1656.80,€4343.20,€0.00,27.61%,100.00%
2011,G313,33601,TAXA PER O.V.P. MERCATS,€410000.00,€0.00,€410000.00,€18216.39,€0.00,€18216.39,€392753.81,€410970.20,€0.00,€0.00,€338.06,€298964.84,€17246.19,€93788.97,95.79%,76.12%
2011,G313,33603,TAXA PER O.V.P. ZONA BLAVA TALLS DE CARRERS,€30000.00,€0.00,€30000.00,€0.00,€0.00,€0.00,€25734.83,€25734.83,€0.00,€0.00,€0.00,€25734.83,€4265.16,€0.00,85.78%,100.00%
2011,G313,33901,TAXA PER O.V.P. LLOCS DE VENDA,€77000.00,€0.00,€77000.00,€780.00,€0.00,€780.00,€101574.13,€102354.13,€0.00,€0.00,€0.00,€93702.75,€-24574.13,€7871.38,131.91%,92.25%
2011,G313,33902,TAXA PER O.V.P. ACTIV. RECREATIVES,€30000.00,€0.00,€30000.00,€680.49,€0.00,€680.49,€53326.18,€54006.67,€0.00,€0.00,€558.25,€45901.98,€-23326.18,€7424.20,177.75%,86.08%
2011,G313,33903,TAXA PER O.V.P. TANQUES I BASTIDES,€75000.00,€0.00,€75000.00,€0.00,€0.00,€0.00,€85394.25,€85394.25,€0.00,€0.00,€0.00,€83918.25,€-10394.25,€1476.00,113.86%,98.27%
2011,G313,39190,SANCIONS SERVEIS,€75000.00,€0.00,€75000.00,€2301.00,€0.00,€2301.00,€50322.00,€52623.00,€0.00,€0.00,€0.00,€27150.41,€24678.00,€23171.59,67.10%,53.95%
2011,G313,39900,ALTRES INGRESSOS D'INSPECCIO,€1000.00,€0.00,€1000.00,€0.00,€0.00,€0.00,€7047.40,€7047.40,€0.00,€0.00,€0.00,€7047.40,€-6047.40,€0.00,704.74%,100.00%
2011,G320,32905,TAXA PER LLICENCIA AUTOTAXIS I VEHIC.LLOGUER,€9000.00,€0.00,€9000.00,€1850.00,€0.00,€1850.00,€9064.57,€10914.57,€0.00,€0.00,€0.00,€8700.07,€-64.56,€364.50,100.72%,95.98%
2011,G320,33100,TAXA PER O.V.P. GUALS,€620000.00,€0.00,€620000.00,€8301.45,€0.00,€8301.45,€628001.49,€636302.94,€0.00,€0.00,€2925.45,€593449.20,€-8001.48,€34552.29,101.29%,94.50%
2011,G320,34501,PREU SERVEI BICICLETES PUBLIQUES,€10.00,€0.00,€10.00,€0.00,€0.00,€0.00,€348.69,€348.69,€0.00,€0.00,€0.00,€348.69,€-338.69,€0.00,3486.90%,100.00%
2011,G320,38911,REINTEGRAMENT DESPESES CORRENTS AMTU,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€53810.75,€53810.75,€0.00,€0.00,€0.00,€53810.75,€-53810.75,€0.00,0.00%,100.00%
2011,G320,39190,SANCIONS AUTOTAXIS,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€200.00,€200.00,€0.00,€0.00,€0.00,€0.00,€-200.00,€200.00,0.00%,0.00%
2011,G320,42090,SUBVENCIO ESTAT AUTOBUSOS,€127000.00,€0.00,€127000.00,€0.00,€0.00,€0.00,€135862.29,€135862.29,€0.00,€0.00,€0.00,€135862.29,€-8862.29,€0.00,106.98%,100.00%
2011,G320,45064,SUBVENCIO GENERALITAT AUTOBUSOS,€220000.00,€0.00,€220000.00,€0.00,€0.00,€0.00,€176691.23,€176691.23,€0.00,€0.00,€0.00,€151527.72,€43308.76,€25163.51,80.31%,85.76%
2011,G320,46201,CONVENI AJUNTAMENTS AUTOBUSOS,€195000.00,€0.00,€195000.00,€0.00,€0.00,€0.00,€201990.58,€201990.58,€86961.16,€86961.16,€0.00,€109122.41,€-6990.57,€92868.17,103.58%,54.02%
2011,G320,55002,CONCESSIO D'APARCAMENTS EN SUPERFICIE,€1985000.00,€0.00,€1985000.00,€0.00,€0.00,€0.00,€1451312.58,€1451312.58,€752601.92,€752601.92,€0.00,€1366612.34,€533687.41,€84700.24,73.11%,94.16%
2011,G320,55007,CONCESSIO DE MARQUESINES D'AUTOBUSOS,€40300.00,€0.00,€40300.00,€38886.23,€0.00,€38886.23,€37884.01,€76770.25,€0.00,€0.00,€0.00,€37884.01,€2415.98,€0.00,94.01%,100.00%
2011,G320,55009,CONCESSIO D'APARCAMENTS SUBTERRANIS,€44000.00,€0.00,€44000.00,€0.00,€0.00,€0.00,€48090.98,€48090.98,€0.00,€0.00,€0.00,€34488.55,€-4090.98,€13602.42,109.30%,71.72%
2011,G320,55501,CONCESSIO D'AUTOSCOLES,€7300.00,€0.00,€7300.00,€0.00,€0.00,€0.00,€7436.87,€7436.87,€0.00,€0.00,€0.00,€7436.87,€-136.86,€0.00,101.87%,100.00%
2011,G330,30901,SERVEIS DE LA POLICIA LOCAL,€10000.00,€0.00,€10000.00,€303.64,€0.00,€303.64,€12741.57,€13045.22,€0.00,€0.00,€303.64,€12741.57,€-2741.56,€0.00,127.42%,100.00%
2011,G330,38900,REINTEGRAMENT EX. TANCATS SEGURETAT CIUTADANA ,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€88.97,€88.97,€0.00,€0.00,€0.00,€88.97,€-88.97,€0.00,0.00%,100.00%
2011,G330,39120,MULTES SEGURETAT CIUTADANA,€1820000.00,€0.00,€1820000.00,€34479.23,€0.00,€34479.23,€1616281.85,€1650761.08,€0.00,€0.00,€3842.91,€858476.38,€203718.14,€757805.47,88.81%,53.11%
2011,G330,55001,CONCESSIO DEL SERVEI DE GRUA,€600000.00,€0.00,€600000.00,€151.00,€0.00,€151.00,€585139.54,€585290.54,€0.00,€0.00,€151.00,€480942.61,€14860.45,€104196.93,97.52%,82.19%
2011,G330,55008,CONCESSIO DE VEHICLES ABANDONATS,€16000.00,€0.00,€16000.00,€0.00,€0.00,€0.00,€9306.00,€9306.00,€0.00,€0.00,€0.00,€9306.00,€6694.00,€0.00,58.16%,100.00%
2011,G400,35001,CEM OBRES URBANITZACIO C. LLUIS COMPANYS,€533000.00,€0.00,€533000.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€533000.00,€0.00,0.00%,0.00%
2011,G400,35003,CEM POLIG. INDUSTRIAL CONGOST-AV. SANT JULIA-,€0.00,€0.00,€0.00,€209342.61,€0.00,€209342.61,€-81161.84,€128180.76,€0.00,€0.00,€209342.61,€-120438.40,€81161.84,€39276.57,0.00%,148.39%
2011,G400,38900,REINTEGRAMENT EX. TANCATS AREA TERRITORIAL,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€100000.00,€100000.00,€0.00,€0.00,€0.00,€0.00,€-100000.00,€100000.00,0.00%,0.00%
2011,G400,39901,RECURSOS EVENTUALS AREA TERRITORIAL,€10.00,€0.00,€10.00,€0.00,€0.00,€0.00,€852100.00,€852100.00,€0.00,€0.00,€0.00,€852100.00,€-852090.00,€0.00,8521000.00%,100.00%
2011,G400,45004,GENERALITAT PLA DE BARRIS CONGOST,€0.00,€82356.47,€82356.47,€0.00,€0.00,€0.00,€82356.47,€82356.47,€0.00,€0.00,€0.00,€0.00,€0.00,€82356.47,100.00%,0.00%
2011,G400,60001,ALIENACIO DE SOLARS,€0.00,€262579.26,€262579.26,€0.00,€0.00,€0.00,€262579.26,€262579.26,€0.00,€0.00,€0.00,€262579.26,€0.00,€0.00,100.00%,100.00%
2011,G400,75011,GENERALITAT PUOSC URBANITZACIÓ CAMI RAL ,€0.00,€50452.50,€50452.50,€0.00,€0.00,€0.00,€42278.83,€42278.83,€0.00,€0.00,€0.00,€0.00,€8173.66,€42278.83,83.80%,0.00%
2011,G400,75012,GENERALITAT PUOSC FRANCESC TARAFA ,€0.00,€100000.00,€100000.00,€0.00,€0.00,€0.00,€81088.87,€81088.87,€0.00,€0.00,€0.00,€0.00,€18911.13,€81088.87,81.09%,0.00%
