ANY,EMPRESA,ÒRGAN,LLOC,SOU BASE,COMPLEMENTÀRIES,SEGURETAT SOCIAL,COST TOTAL,CONVENI,NIVELL,COMPLEMENT DE DESTÍ,GRUP ESPECÍFIC,GRUP DE COTITZACIÓ SS,EPÍGRAF SS,FUNCIONAL
2014,1,432,TÈCNIC/A ESPECIALISTA BIBLIOTECA,€10621.52,€14419.30,€6623.28,€31664.10,AJ,C1,16,9,5,113,33211
2014,1,432,TÈCNIC/A ESPECIALISTA BIBLIOTECA,€10253.18,€14419.30,€6525.96,€31198.44,AJ,C1,16,9,5,113,33211
2014,1,432,CONSERGE BIBLIOTECA,€8190.44,€12028.66,€5345.56,€25564.66,AJ,E,11,3,6,113,33211
2014,1,432,COORDINADORA GENERAL RUFA,€13151.39,€33131.00,€14523.60,€60805.99,AJ,A2,25,32,2,113,33310
2014,1,440,CAP SERVEI JOVENTUT,€0.00,€0.00,€0.00,€0.00,AJ,A2,25,29,2,113,33720
2014,1,440,RESPONSABLE PROGRAMES JOVENTUT,€14430.26,€16313.64,€9819.08,€40562.98,AJ,A2,19,19,2,113,33720
2014,1,440,ADMINISTRATIU/VA DE JOVENTUT,€9130.80,€13136.48,€7604.28,€29871.56,AJ,C2,16,8,7,113,33720
2014,1,450,CAP SERVEI SALUT PUBLICA,€18857.30,€26894.84,€11358.24,€57110.38,AJ,A1,25,29,1,113,31100
2014,1,450,CAP OFICINA SANITAT I CONSUM,€18260.20,€22819.72,€10865.64,€51945.56,AJ,A1,24,28,1,113,31100
2014,1,450,TECNIC SUPERIOR SALUT PUBLICA,€19454.40,€20776.70,€12934.20,€53165.30,AJ,A1,22,26,1,113,31100
2014,1,450,TECNIC SUPERIOR LABORATORI,€18430.80,€20776.70,€10364.76,€49572.26,AJ,A1,22,26,1,113,31100
2014,1,450,INFERMER,€15828.68,€16499.14,€8550.60,€40878.42,AJ,A2,19,20,2,113,31100
2014,1,450,RESPONSABLE INSPECCIÓ SANITAT I CONSUM,€12611.20,€14681.38,€10714.92,€38007.50,AJ,C1,18,14,5,113,31100
2014,1,450,ADMINISTRATIVA,€12596.08,€13136.48,€6806.28,€32538.84,AJ,C1,16,8,5,113,31100
2014,1,450,TECNIC AUXILIAR LABORATORI,€11358.20,€13419.84,€7966.08,€32744.12,AJ,C1,16,11,5,113,31100
2014,1,450,ADMINISTRATIU OMIC,€9381.40,€13136.48,€5955.96,€28473.84,AJ,C2,16,8,5,113,31100
2014,1,450,ADMINISTRATIU DE SANITAT I CONSUN,€8880.20,€13136.48,€7034.28,€29050.96,AJ,C2,16,8,7,113,31100
2014,1,450,AUXILIAR TÈCNIC SALUT PÚBLICA,€9363.50,€11569.46,€7147.51,€28080.47,AJ,C2,12,6,7,113,31100
2014,1,451,TÈCNIC/A SUPERIOR VETERINARI/A,€19454.40,€20776.70,€12853.80,€53084.90,AJ,A1,22,26,1,113,31310
2014,1,452,TÈCNIC/A SUPERIOR PROMOCIÓ SALUT,€18857.30,€20776.70,€13534.92,€53168.92,AJ,A1,22,26,1,113,31330
2014,1,460,CAP SERVEIS SOCIALS I GENT GRAN,€14855.12,€25010.72,€10544.52,€50410.36,AJ,A2,25,29,2,113,23001
2014,1,460,TREBALLADOR/A SOCIAL,€15828.68,€16546.18,€10408.56,€42783.42,AJ,A2,19,21,2,113,23001
2014,1,460,TREBALLADOR/A SOCIAL,€13881.56,€16546.18,€10391.04,€40818.78,AJ,A2,19,21,2,113,23001
2014,1,460,EDUCADOR SOCIAL,€15591.80,€16546.18,€10332.36,€42470.34,AJ,A2,19,21,2,113,23001
2014,1,460,EDUCADOR/A SOCIAL,€13881.56,€16546.18,€10391.04,€40818.78,AJ,A2,19,21,2,113,23001
2014,1,460,EDUCADOR SOCIAL,€16099.22,€16546.18,€10489.92,€43135.32,AJ,A2,19,21,2,113,23001
2014,1,460,TREBALLADOR/A SOCIAL,€13533.86,€16546.18,€10266.39,€40346.43,AJ,A2,19,21,2,113,23001
2014,1,460,TREBALLADOR SOCIAL,€16454.54,€16546.18,€8724.12,€41724.84,AJ,A2,19,21,2,113,23001
2014,1,460,EDUCADOR SOCIAL,€14855.12,€16546.18,€8305.68,€39706.98,AJ,A2,19,21,2,113,23001
2014,1,460,TÈC. MIG SERVEIS SOCIALS,€16315.46,€16546.18,€8691.96,€41553.60,AJ,A2,19,21,2,113,23001
2014,1,460,TREBALLADOR SOCIAL,€16315.46,€16546.18,€8691.96,€41553.60,AJ,A2,19,21,2,113,23001
2014,1,460,TREBALLADOR/A SOCIAL,€16245.92,€16546.18,€11194.58,€43986.68,AJ,A2,19,21,2,113,23001
2014,1,460,TREBALLADOR SOCIAL,€14855.12,€16546.18,€10095.60,€41496.90,AJ,A2,19,21,2,113,23001
2014,1,460,TREBALLADOR SOCIAL,€14750.81,€16546.18,€8273.49,€39570.48,AJ,A2,19,21,2,113,23001
2014,1,460,TREBALLADOR SOCIAL,€16558.85,€16546.18,€12787.20,€45892.23,AJ,A2,19,21,2,113,23001
2014,1,460,ASSISTENT/A SOCIAL,€17775.80,€16546.18,€9078.12,€43400.10,AJ,A2,19,21,2,113,23001
2014,1,460,ASSISTENT SOCIAL,€12908.00,€16546.18,€9410.76,€38864.94,AJ,A2,19,21,2,113,23001
2014,1,460,TREBALLADOR SOCIAL,€15341.90,€16546.18,€8434.32,€40322.40,AJ,A2,19,21,2,113,23001
2014,1,460,TREBALLADORA FAMILIAR,€11874.52,€12591.04,€6471.12,€30936.68,AJ,C1,16,4,5,113,23001
2014,1,460,TREBALLADORA FAMILIAR,€11874.52,€12591.04,€6471.12,€30936.68,AJ,C1,16,4,5,113,23001
2014,1,460,TREBALLADOR/A FAMILIAR,€10437.35,€12591.04,€7864.14,€30892.53,AJ,C1,16,4,5,113,23001
2014,1,460,ADMINISTRATIU SERV. SOCIALS,€8790.70,€13136.48,€7000.93,€28928.11,AJ,C2,16,8,7,113,23001
2014,1,460,AUXILIAR ADMINISTRATIU/VA,€8880.20,€13136.48,€5823.36,€27840.04,AJ,C2,16,8,7,113,23001
2014,8,435,DIRECTOR/A DEL MUSEU,€14677.60,€32925.20,€14523.60,€62126.40,MU,A1,25,XXXVIII,1,91,33320
2014,8,435,TECNIC SUPERIOR MUSEISTICA,€19454.40,€20536.32,€10577.52,€50568.24,MU,A1,24,XXXIII,1,91,33320
2014,8,435,TECNIC SUPERIOR MUSEISTICA,€21373.65,€19513.20,€10805.82,€51692.67,MU,A1,22,XXXIII,1,91,33320
2014,8,435,TECNIC MIG MUSEÍSTICA,€14472.65,€15745.94,€10311.72,€40530.31,MU,A2,18,XXVI,2,91,33320
2014,8,435,TÈCNIC/A AUX. DIFUSIÓ I PROGRAMACIÓ ACTI,€11874.52,€14554.26,€6990.36,€33419.14,MU,C1,16,XI,5,91,33320
2014,8,435,ADMINISTRATIU MUSEU,€14254.92,€12930.68,€10668.99,€37854.59,MU,C1,16,IX,5,91,33320
2014,8,435,AJUDANT CONSERV. MUSEU,€3890.25,€4998.96,€3269.22,€12158.43,MU,C2,12,I,6,91,33320
2014,8,435,AJUDANT CONSERV. MUSEU,€0.00,€0.00,€0.00,€0.00,MU,C2,12,I,6,91,33320
2014,8,436,COORD. MUSEU LA TELA,€19454.40,€20570.90,€10586.64,€50611.94,MU,A1,22,XXXVI,1,91,33330
2014,8,436,TÈCNIC SUPERIOR MUSEÍSTICA,€16468.90,€19513.20,€12288.00,€48270.10,MU,A1,22,XXXIII,1,91,33330
2014,8,436,ADMINISTRATIVA,€13245.26,€12930.68,€10316.88,€36492.82,MU,C1,16,IX,5,91,33330
2014,8,436,AJUDANT CONSERV. MUSEU,€9786.04,€13288.24,€6101.56,€29175.84,MU,C2,12,I,6,91,33330
2014,8,436,AJUDANT CONSERV. MUSEU,€10262.28,€13288.24,€8042.52,€31593.04,MU,C2,12,I,6,91,33330
2014,12,231,DIRECTOR GENERAL,€14677.60,€33785.08,€14523.60,€62986.28,AJ,A1,27,58,2,113,24100
2014,12,231,COORDINADOR SERVEIS GENERALS,€14785.58,€20776.70,€11429.60,€46991.88,AJ,A2,22,26,2,113,24100
2014,12,231,RESPONSABLE U.TÈCNICA OCUPABILITAT,€15341.90,€17353.14,€10511.40,€43206.44,AJ,A2,20,22,2,113,24100
2014,12,231,RESPONSABLE U.TÈCNICA D'EMPRESA,€14368.34,€17353.14,€10198.56,€41920.04,AJ,A2,20,22,2,113,24100
2014,12,231,TECNIC MIG EPE (empresa),€15237.59,€15951.74,€10021.80,€41211.13,AJ,A2,18,18,2,113,24100
2014,12,231,TECNIC MIG EPE (empresa),€14855.12,€15951.74,€9904.44,€40711.30,AJ,A2,18,18,2,113,24100
2014,12,231,TECNIC MIG EPE (mercat treball),€14020.64,€15951.74,€9630.48,€39602.86,AJ,A2,18,18,2,113,24100
2014,12,231,TECNIC MIG EPE (empresa),€14368.34,€15951.74,€9747.84,€40067.92,AJ,A2,18,18,2,113,24100
2014,12,231,TECNIC MIG,€13881.56,€13349.14,€9299.40,€36530.10,AJ,A2,16,9,2,113,24100
2014,12,231,TECNIC ESPECIALISTA EPE,€10753.07,€13349.14,€7746.12,€31848.33,AJ,C1,16,9,5,113,24100
2014,12,231,ADMINISTRATIU/VA,€12256.67,€13136.48,€8161.12,€33554.27,AJ,C1,16,8,5,113,24100
2014,12,231,AUXILIAR TÈCNIC EPE,€9484.02,€16527.98,€8362.80,€34374.80,AJ,C2,16,8,5,113,24100
2014,12,231,AUXILIAR ADMINISTRATIU/VA,€8916.00,€13136.48,€7525.74,€29578.22,AJ,C2,16,8,7,113,24100
2014,12,231,ADMINISTRATIVA,€8379.00,€13136.48,€7347.60,€28863.08,AJ,C2,16,8,5,113,24100
2015,1,100,COORDINADOR/ASSSESSOR ÀREA DE GOVERN,€14677.60,€38468.22,€14766.00,€67911.82,AJ,A1,27,33,1,113,92000
2015,1,100,COORDINADORA ADMINISTRATIVA,€15307.42,€16060.38,€8289.06,€39656.86,AJ,A2,19,18,5,113,92000
2015,1,111,ALCALDE,€0.00,€0.00,€0.00,€0.00,AJ,A1,26,PO,1,113,91210
2015,1,111,TÈCNIC/A SUPORT GRUP MUNICIPAL PP,€4942.42,€7770.84,€4341.60,€17054.86,AJ,C1,16,9,5,113,91210
2015,1,111,SECRETARIA GRUP MUNICIPAL,€12360.60,€20468.42,€8683.20,€41512.22,AJ,C1,16,9,5,113,91210
2015,1,111,TÈCNIC/A SUPORT GRUP MUNICIPAL ICV-EUiA,€9884.84,€15541.54,€8683.08,€34109.46,AJ,C1,16,9,5,113,91210
2015,1,111,TECNIC SUPORT GRUP MUNICIPAL PP,€4942.42,€7770.84,€4341.60,€17054.86,AJ,C1,16,9,5,113,91210
2015,1,111,SECRETARIA GRUP MUNICIPAL,€13849.08,€15541.40,€11462.88,€40853.36,AJ,C1,16,9,5,113,91210
2015,1,111,TÈCNIC/A SUPORT GRUP MUNICIPAL ERC,€9884.84,€15541.54,€8683.08,€34109.46,AJ,C1,16,9,5,113,91210
2015,1,111,REGIDOR,€46671.52,€0.00,€14507.04,€61178.56,AJ,R,0,0,1,113,91210
2015,1,111,REGIDOR,€11667.88,€0.00,€4121.04,€15788.92,AJ,R,0,0,1,113,91210
2015,1,111,REGIDOR,€46671.52,€0.00,€14507.04,€61178.56,AJ,R,0,0,1,113,91210
2015,1,111,REGIDOR,€23335.76,€0.00,€7829.16,€31164.92,AJ,R,0,0,1,113,91210
2015,1,111,REGIDOR,€23335.76,€0.00,€7829.16,€31164.92,AJ,R,0,0,1,113,91210
2015,1,111,REGIDOR,€11667.88,€0.00,€4121.04,€15788.92,AJ,R,0,0,1,113,91210
2015,1,111,REGIDOR,€11667.88,€0.00,€4121.04,€15788.92,AJ,R,0,0,1,113,91210
2015,1,111,REGIDOR,€46671.52,€0.00,€14507.04,€61178.56,AJ,R,0,0,1,113,91210
2015,1,111,REGIDOR,€46671.52,€0.00,€14507.04,€61178.56,AJ,R,0,0,1,113,91210
2015,1,111,REGIDOR,€46671.52,€0.00,€14507.04,€61178.56,AJ,R,0,0,1,113,91210
2015,1,112,CAP SERVEI COMPRES I CONTRACTACIÓ,€18792.48,€24804.92,€11442.36,€55039.76,AJ,A1,25,29,1,113,92030
2015,1,112,TÈCNIC/A MITJÀ/ANA CONTRACTACIÓ I COMPRE,€16965.86,€21902.16,€10273.00,€49141.02,AJ,A2,24,18,2,113,92030
2015,1,112,RESPONSABLE PROGRAMES DE COMPRES,€11004.98,€16107.84,€7171.44,€34284.26,AJ,C1,19,19,5,113,92030
2015,1,112,AUX. ADMINISTRATIU COMPRES I CONTRACTACI,€8880.20,€12930.68,€6968.64,€28779.52,AJ,C2,16,8,7,113,92030
2015,1,112,ADMINISTRATIU COMPRES,€11636.80,€12930.68,€9743.40,€34310.88,AJ,C2,16,8,5,113,92030
2015,1,112,SECRETARI/A,€17066.00,€64420.58,€11442.36,€92928.94,AJ,A1,30,36,1,113,92060
2015,1,112,DIRECTOR DE SERVEIS DE GOVERN,€22567.85,€40888.82,€16398.72,€79855.39,AJ,A1,30,33,1,113,92060
2015,1,112,RESP. TRÀMITS ADMINISTRACIÓ ELECTRÒNICA,€12802.30,€16693.60,€11500.44,€40996.34,AJ,C1,19,21,5,113,92060
2015,1,112,SECRETARIA AREA ALCALDIA,€13598.48,€15899.38,€11501.16,€40999.02,AJ,C1,18,13,5,113,92060
2015,1,112,CAP DE SERVEI DE SECRETARIA GENERAL,€21602.41,€30425.22,€16398.72,€68426.35,AJ,A1,25,29,1,113,92061
2015,1,112,LLETRAT/DA SERVEIS JURÍDICS,€15274.70,€20570.90,€11452.56,€47298.16,AJ,A1,22,26,1,113,92061
2015,1,112,LLETRAT SERVEIS JURIDICS,€15871.80,€20570.90,€11643.48,€48086.18,AJ,A1,22,26,1,113,92061
2015,1,112,CAP DEL SERVEI D'ARXIU I DOCUMENTACIÓ,€19144.58,€24804.92,€11442.36,€55391.86,AJ,A1,25,29,1,113,92320
2015,1,112,PERIODISTA,€19454.40,€19513.20,€12528.00,€51495.60,AJ,A1,22,23,1,113,92320
2015,1,112,TÈCNIC HEMEROTECA,€15591.80,€15745.94,€8288.88,€39626.62,AJ,A2,18,18,2,113,92320
2015,1,112,TÈCNIC AUXILIAR D'ARXIU,€12410.60,€13496.42,€8326.26,€34233.28,AJ,C1,16,9,5,113,92320
2015,1,112,RESPONSABLE GESTIO PATRIMONI,€13033.47,€14348.60,€7239.12,€34621.19,AJ,C1,18,13,7,113,93310
2015,1,113,CAP DEL GABINET DE L'ALCALDIA,€13215.02,€26565.98,€10522.08,€50303.08,AJ,C1,22,26,5,113,91220
2015,1,113,ADMINISTRATIVA GABINET ALCALDIA,€14468.02,€15940.96,€11826.00,€42234.98,AJ,C1,16,9,5,113,91220
2015,1,113,XOFER ALCALDE,€10383.80,€13324.50,€6697.56,€30405.86,AJ,C2,12,3,7,108,91220
2015,1,121,RESPONSABLE PROTOCOL I RELACIONS INSTITU,€11992.26,€21044.38,€8738.16,€41774.80,AJ,C1,19,23,5,113,91230
2015,1,121,COORDINADORA COMUNICACIÓ,€17023.35,€20570.90,€12535.29,€50129.54,AJ,A1,22,26,1,113,92050
2015,1,121,PERIODISTA,€18510.80,€20550.04,€10331.64,€49392.48,AJ,A1,22,23,1,113,92050
2015,1,121,TECNIC MIG,€14249.90,€15745.94,€10003.56,€39999.40,AJ,A2,18,18,2,113,92050
2015,1,121,TÈCNIC/A MIG RELACIONS INSTITUCIONALS,€0.00,€0.00,€0.00,€0.00,AJ,A2,18,18,2,113,92050
2015,1,121,RESP. PROGRAMES COMUNICACIÓ CULTURAL,€11955.30,€16107.84,€7422.72,€35485.86,AJ,C1,19,19,5,113,92050
2015,1,121,ENCARREGAT PRE-IMPRESSIO,€12628.84,€15333.92,€10953.84,€38916.60,AJ,C1,17,17,7,113,92050
2015,1,121,TEC. ESP. FOTOGRAFIA I IMATGE,€10133.20,€20324.50,€8056.08,€38513.78,AJ,C2,18,9,7,113,92050
2015,1,121,OFICIAL IMPREMTA,€9927.98,€12165.44,€5842.85,€27936.27,AJ,C2,14,7,7,113,92050
2015,1,121,ENCARREGAT IMPREMTA,€12125.12,€16800.14,€11296.92,€40222.18,AJ,C1,17,17,7,113,92052
2015,1,121,ENCARREGAT IMPREMTA,€9381.40,€16639.98,€8678.04,€34699.42,AJ,C2,17,17,7,113,92052
2015,1,130,DIRECTOR HISENDA,€14677.60,€38468.22,€14766.00,€67911.82,AJ,A1,27,33,1,113,93101
2015,1,130,TECNIC SERVEIS JURÍDICS,€20051.50,€21822.36,€15913.20,€57787.06,AJ,A1,24,26,1,113,93101
2015,1,131,INTERVENTOR,€19013.12,€51262.68,€11442.36,€81718.16,AJ,A1,30,34,1,113,92062
2015,1,131,CAP SERVEI COMPTABILITAT,€21245.70,€24804.92,€11442.36,€57492.98,AJ,A1,25,29,1,113,92062
2015,1,131,TÈCNIC SUPERIOR EN ECONOMIA,€16554.20,€20570.90,€11850.17,€48975.27,AJ,A1,22,26,1,113,92062
2015,1,131,TÈCNIC/A MITJÀ/NA ADMINISTRACIÓ,€16564.95,€16107.84,€8635.80,€41308.59,AJ,A2,19,19,2,113,92062
2015,1,131,RESPONSABLE GESTIO D'INGRESSOS,€14883.26,€16060.38,€8184.60,€39128.24,AJ,A2,19,18,2,113,92062
2015,1,131,RESPONSABLE DE GESTIO DE DESPESES,€14646.95,€14977.34,€7834.47,€37458.76,AJ,C1,20,13,5,113,92062
2015,1,131,SECRETARIA INTERVENCIÓ,€11240.46,€13720.56,€6602.16,€31563.18,AJ,C1,16,13,7,113,92062
2015,1,132,CAP SERVEI PLANIFICACIÓ,€17663.10,€32197.48,€11442.36,€61302.94,AJ,A1,25,29,1,113,93110
2015,1,132,TECNIC MIG,€14855.12,€17147.34,€10224.72,€42227.18,AJ,A2,20,22,2,113,93110
2015,1,132,ADMINISTRATIU/VA,€11373.32,€12930.68,€6428.40,€30732.40,AJ,C1,16,8,5,113,93110
2015,1,133,RECAPTADOR,€20390.58,€21713.02,€11136.36,€53239.96,AJ,A1,24,26,1,113,93220
2015,1,133,ADMINISTRATIU RECAPTACIO,€9618.26,€12301.80,€8797.20,€30717.26,AJ,AP,14,8,6,113,93220
2015,1,133,ADMINISTRATIU RECAPTACIO,€14256.23,€12930.68,€10672.59,€37859.50,AJ,C1,16,8,5,113,93220
2015,1,133,ADMINISTRATIU RECAPTACIO,€13033.47,€12930.68,€6864.03,€32828.18,AJ,C1,16,8,7,113,93220
2015,1,133,ADMINISTRATIU/VA,€14296.35,€12930.68,€10685.34,€37912.37,AJ,C1,16,8,7,113,93220
2015,1,133,ADMINISTRATIU RECAPTACIO,€11992.26,€13166.58,€6654.48,€31813.32,AJ,C1,16,10,7,113,93220
2015,1,133,ADMINISTRATIU RECAPTACIO,€10619.28,€12930.68,€6229.08,€29779.04,AJ,C2,16,8,7,113,93220
2015,1,133,ADMINISTRATIU RECAPTACIO,€10634.40,€12930.68,€6232.92,€29798.00,AJ,C2,16,8,5,113,93220
2015,1,133,TRESORER,€16468.90,€40888.82,€11442.36,€68800.08,AJ,A1,30,33,1,113,93410
2015,1,133,RESPONSABLE GESTIO TRESORERIA,€12713.82,€15787.52,€7538.64,€36039.98,AJ,C1,18,13,5,113,93410
2015,1,133,RESPONSABLE GESTIO CAIXA,€9616.88,€14348.60,€6338.88,€30304.36,AJ,C2,18,13,5,113,93410
2015,1,134,ENGINYER/A SUPERIOR EN EDIFICACIÓ,€0.00,€0.00,€0.00,€0.00,AJ,A1,22,26,1,113,93210
2015,1,134,CAP SERVEI GESTIÓ TRIBUTARIA,€18055.24,€24804.92,€11336.52,€54196.68,AJ,A2,25,29,2,113,93210
2015,1,134,TÈCNIC MITJÀ GESTIÓ TRIBUTÀRIA,€14333.57,€17147.34,€10056.24,€41537.15,AJ,A2,20,22,2,113,93210
2015,1,134,RESP.GESTIÓ GESTIÓ TRIB.,€13151.21,€14348.60,€7270.23,€34770.04,AJ,C1,18,13,5,113,93210
2015,1,134,RESP.GESTIÓ GEST.TRIBUTARIA (IBI),€12478.34,€14348.60,€7095.72,€33922.66,AJ,C1,18,13,5,113,93210
2015,1,134,RESPONSABLE DE GESTIÓ (IVEH),€12728.94,€14348.60,€7161.96,€34239.50,AJ,C1,18,13,5,113,93210
2015,1,134,ADMINISTRATIU,€12094.88,€13039.60,€6648.12,€31782.60,AJ,C1,16,8,7,113,93210
2015,1,134,DELINIANT GESTIÓ TRIBUTÀRIA,€9884.84,€12930.68,€7289.52,€30105.04,AJ,C1,16,8,5,113,93210
2015,1,134,ADMINISTRATIU GESTIO TRIBUTARIA,€9202.40,€12930.68,€5851.92,€27985.00,AJ,C2,16,8,5,113,93210
2015,1,134,ADMINISTRATIU,€11064.00,€12930.68,€6343.36,€30338.04,AJ,C2,16,8,7,113,93210
2015,1,134,ADMINISTRATIU GESTIO TRIBUTARIA,€10321.78,€12930.68,€6150.36,€29402.82,AJ,C2,16,8,7,113,93210
2015,1,141,INFORMADOR TRAMITADOR,€14912.80,€19165.86,€10888.08,€44966.74,AJ,A2,25,9,5,113,92510
2015,1,141,RESPONSABLE SERVEI OAC,€11992.26,€25519.06,€9921.72,€47433.04,AJ,C1,22,29,5,113,92510
2015,1,141,INFORMADOR/A TRAMITADOR/A,€12360.60,€16020.48,€7506.72,€35887.80,AJ,C1,18,9,5,113,92510
2015,1,141,INFORMADOR TRAMITADOR,€13199.90,€16020.34,€7728.72,€36948.96,AJ,C1,18,9,5,113,92510
2015,1,141,INFORMADOR TRAMITADOR,€12360.60,€16020.34,€7506.72,€35887.66,AJ,C1,18,9,5,113,92510
2015,1,141,INFORMADOR TRAMITADOR,€12596.08,€16020.34,€7569.12,€36185.54,AJ,C1,18,9,5,113,92510
2015,1,141,INFORMADOR TRAMITADOR,€11741.66,€16020.34,€7343.04,€35105.04,AJ,C1,18,9,5,113,92510
2015,1,141,INFORMADOR TRAMITADOR,€12413.22,€16020.34,€7514.83,€35948.39,AJ,C1,18,9,5,113,92510
2015,1,141,INFORMADOR TRAMITADOR,€11741.66,€16020.34,€7343.04,€35105.04,AJ,C1,18,9,5,113,92510
2015,1,141,INFORMADOR TRAMITADOR,€12766.44,€16020.34,€7608.32,€36395.10,AJ,C1,18,9,5,113,92510
2015,1,141,INFORMADOR TRAMITADOR,€8629.60,€16020.34,€7875.60,€32525.54,AJ,C2,18,9,5,113,92510
2015,1,141,INFORMADOR RECEPCIONISTA,€9366.28,€16020.34,€8111.04,€33497.66,AJ,C2,18,9,7,113,92510
2015,1,142,CAP SERV. ORGANITZ. I LOGISTICA,€16802.24,€24804.92,€13293.36,€54900.52,AJ,A2,25,29,2,113,92210
2015,1,142,ORDENANÇA,€8998.64,€11067.00,€5307.36,€25373.00,AJ,AP,12,2(AP),6,113,92220
2015,1,142,ORDENANÇA,€8244.32,€11921.98,€6443.16,€26609.46,AJ,AP,11,7,6,113,92220
2015,1,142,ORDENANÇA,€10199.00,€12761.98,€6073.20,€29034.18,AJ,C2,12,2,6,113,92220
2015,1,142,ORDENANÇA,€10011.68,€12761.98,€6023.64,€28797.30,AJ,C2,12,2,6,113,92220
2015,1,151,CAP DE SERVEI RECURSOS HUMANS,€20227.80,€31017.98,€14801.64,€66047.42,AJ,A1,25,31,1,113,92010
2015,1,151,CAP DE L'OFICINA DE GESTIÓ DE RR.HH.,€13568.24,€21590.80,€9299.52,€44458.56,AJ,C1,22,28,5,113,92010
2015,1,151,RESPONSABLE PROGRAMES FORMACIÓ,€12345.48,€16107.84,€7525.92,€35979.24,AJ,C1,19,19,5,113,92010
2015,1,151,TÈCNIC/A AUXILIAR,€14073.37,€13143.34,€10686.35,€37903.06,AJ,C1,16,9,5,113,92010
2015,1,151,ADMINISTRATIVA,€11726.54,€15866.90,€8871.36,€36464.80,AJ,C1,16,8,5,113,92010
2015,1,151,SECRETARI/A SERVEI RH,€11910.71,€13720.56,€8240.40,€33871.67,AJ,C1,16,13,5,113,92010
2015,1,151,ADMINISTRATIVA RRHH,€9130.80,€12930.68,€7048.80,€29110.28,AJ,C2,16,8,7,113,92010
2015,1,151,AUXILIAR ADMINISTRATIU/VA,€8379.00,€12930.68,€6808.44,€28118.12,AJ,C2,16,8,7,113,92010
2015,1,151,CAP DE SERVEI PREVENCIÓ RISCOS LABORALS,€0.00,€0.00,€0.00,€0.00,AJ,A1,25,29,1,113,92011
2015,1,151,TECNIC MITJA PREVENCIO,€16315.46,€18129.30,€9110.52,€43555.28,AJ,A2,22,22,2,113,92011
2015,1,200,CAP ÀREA DE PLANIFICACIÓ ESTRATÈGICA I C,€14677.60,€38468.22,€14766.00,€67911.82,AJ,A1,27,33,1,113,92070
2015,1,200,COORD. ADMINISTRATIU AREA ALCALDIA,€15753.50,€16107.84,€12343.80,€44205.14,AJ,A2,19,18,5,113,92070
2015,1,200,"SECRETÀRIA AREA PROGRAMACIÓ, RELACIONS C",€12596.08,€15319.22,€7383.60,€35298.90,AJ,C1,16,13,5,113,92070
2015,1,221,CAP DEL SERVEI DE PROCESSOS ESTRATÈGICS,€20051.50,€31281.04,€16398.72,€67731.26,AJ,A1,27,29,1,113,92071
2015,1,221,TECNIC MITJÀ PEPAR,€14855.12,€15745.94,€10205.52,€40806.58,AJ,A2,18,18,2,113,92071
2015,1,222,ENGINYER DE PROJECTES,€14194.49,€17147.34,€10442.79,€41784.62,AJ,A2,20,22,2,113,49110
2015,1,222,TECNIC MIG PROCESSOS ESTRATEGICS,€13505.10,€27141.94,€13068.00,€53715.04,AJ,A2,18,18,2,113,49110
2015,1,231,RESPONSABLE SERVEI DE PARTICIPACIÓ,€10133.20,€21659.40,€8409.12,€40201.72,AJ,C2,18,29,7,113,92400
2015,1,232,TECNIC MIG RESP.CENTRES CIVICS,€16329.18,€21330.54,€12107.52,€49767.24,AJ,A2,22,27,2,113,33730
2015,1,232,NETEJADORA,€9752.96,€10438.68,€8183.52,€28375.16,AJ,AP,10,2(AP),6,113,33730
2015,1,241,TÈCNIC MIG EN PARTICIPACIÓ I RELACIONS C,€17267.27,€21954.38,€10372.62,€49594.27,AJ,A2,24,21,2,113,32730
2015,1,250,TÈCNIC ESPECIALISTA ACOLLIDA,€11687.21,€16460.92,€9386.00,€37534.13,AJ,C1,19,19,2,113,23170
2015,1,250,TÈCNIC ESPECIALISTA,€11358.20,€13496.42,€8289.00,€33143.62,AJ,C1,16,9,5,113,23170
2015,1,250,TÈCNIC ESPECIALISTA ACOLLIDA,€11174.03,€13496.42,€8227.56,€32898.01,AJ,C1,16,9,5,113,23170
2015,1,250,TÈCNIC ESPECIALISTA ACOLLIDA,€11673.92,€13496.42,€8391.30,€33561.64,AJ,C1,16,9,5,113,23170
2015,1,260,CAP SERVEI INFORMATICA I TELECOMUNICACIO,€20648.60,€24804.92,€16398.72,€61852.24,AJ,A1,25,29,1,113,92020
2015,1,260,RESPONSABLE DE SISTEMES,€15871.80,€21590.80,€12493.68,€49956.28,AJ,A1,22,28,1,113,92020
2015,1,260,RESPONSABLE D'INFORMACIO DE BASE,€17692.36,€21590.80,€12551.04,€51834.20,AJ,A1,22,28,1,113,92020
2015,1,260,TÈCNIC SUPERIOR INFORMÀTICA,€14677.60,€20570.90,€11755.32,€47003.82,AJ,A1,22,26,1,113,92020
2015,1,260,TECNIC MIG GIS,€13881.56,€17147.34,€10348.08,€41376.98,AJ,A2,20,22,2,113,92020
2015,1,260,TECNIC MIG SISTEMES INFORMACIO,€14681.27,€17147.34,€10605.15,€42433.76,AJ,A2,20,22,2,113,92020
2015,1,260,TÈCNIC/A MITJÀ/ANA INFORMÀTICA,€0.00,€0.00,€0.00,€0.00,AJ,A2,20,22,2,113,92020
